,DDO (8528)
ACH-000004,0.174168388335
ACH-000007,-0.005572473839810001
ACH-000009,0.165126240547
ACH-000011,-0.031564506818499996
ACH-000012,-0.18387302951099999
ACH-000013,-0.07875390002810001
ACH-000014,-0.108785550572
ACH-000015,0.203185473601
ACH-000017,-0.11695124632300001
ACH-000018,-0.106973510079
ACH-000019,0.34627521249300003
ACH-000021,-0.18019442178199999
ACH-000022,0.225833662821
ACH-000025,-0.055075714601
ACH-000028,0.049709487152699995
ACH-000030,-0.09190537261569999
ACH-000035,0.09538406730810002
ACH-000036,0.15414621485
ACH-000037,0.20768702936099998
ACH-000039,-0.0624832210289
ACH-000040,0.0878532688345
ACH-000041,-0.141764934017
ACH-000042,0.0613715505991
ACH-000045,0.165291405837
ACH-000047,-0.06350912874919999
ACH-000052,-0.248661608037
ACH-000053,0.087720291202
ACH-000054,0.245143713407
ACH-000055,-0.257032361717
ACH-000060,-0.104606729308
ACH-000067,-0.12177769915999999
ACH-000070,0.21830915751899999
ACH-000075,-0.129632661339
ACH-000078,-0.119618498915
ACH-000082,0.153299145774
ACH-000085,-0.0240037771198
ACH-000086,-0.017647966961700002
ACH-000087,-0.11800229385500001
ACH-000092,0.0187412025311
ACH-000095,0.0939441176454
ACH-000097,0.06986315539
ACH-000098,0.187748222851
ACH-000099,-0.180016407681
ACH-000108,0.213950380934
ACH-000113,-0.0260279086395
ACH-000115,-0.378836164621
ACH-000116,0.212695012253
ACH-000118,0.100947901952
ACH-000120,-0.0292305631048
ACH-000123,-0.22529759447099998
ACH-000127,0.0318732709039
ACH-000128,-0.051869537946300004
ACH-000132,-0.0952618862081
ACH-000133,0.09337197084619998
ACH-000137,-0.11203326362400001
ACH-000138,0.034183582322499996
ACH-000142,-0.0239827065349
ACH-000143,0.113206663329
ACH-000146,-0.0232531317401
ACH-000148,0.0207961494546
ACH-000150,-0.188008468056
ACH-000152,0.129760371662
ACH-000153,-0.0844639813401
ACH-000159,-0.041891993536999995
ACH-000160,0.199539799438
ACH-000163,0.0765890149935
ACH-000167,0.21384511244000004
ACH-000168,0.20289853914900002
ACH-000169,0.024277470937900003
ACH-000178,-0.044388349545400003
ACH-000182,0.107917899812
ACH-000183,0.149099383906
ACH-000188,-0.0360116380802
ACH-000189,0.114568632276
