,GNL2 (29889)
ACH-000004,-0.9853681406110001
ACH-000007,-0.663907480588
ACH-000009,-1.44883635363
ACH-000011,-1.12903999227
ACH-000012,-1.3610949590299999
ACH-000013,-0.9400967423100001
ACH-000014,-0.9109760749420001
ACH-000015,-0.980257422422
ACH-000017,-1.0614064860799999
ACH-000018,-1.16201098388
ACH-000019,-1.14683366534
ACH-000021,-1.0674552284899999
ACH-000022,-1.17079592814
ACH-000025,-0.871540373862
ACH-000028,-0.980967408223
ACH-000030,-0.935215609161
ACH-000035,-1.27761040498
ACH-000036,-0.884587022701
ACH-000037,-1.38048144846
ACH-000039,-1.13052973762
ACH-000040,-1.08287448266
ACH-000041,-0.884424671976
ACH-000042,-1.07675728535
ACH-000045,-1.24369990011
ACH-000047,-0.860926095759
ACH-000052,-1.1973816127399999
ACH-000053,-1.28913322226
ACH-000054,-1.38381126205
ACH-000055,-1.16540506868
ACH-000060,-1.27014995077
ACH-000067,-1.1615755496200002
ACH-000070,-1.17186060239
ACH-000075,-1.02710001865
ACH-000078,-0.8810604044920001
ACH-000082,-1.2820778857200001
ACH-000085,-0.9539258864139999
ACH-000086,-1.25323628793
ACH-000087,-1.02484090373
ACH-000092,-0.9891268932189999
ACH-000095,-1.16442240354
ACH-000097,-1.09456200331
ACH-000098,-0.973910095832
ACH-000099,-1.33274469865
ACH-000108,-1.05188295743
ACH-000113,-1.07365172536
ACH-000115,-1.04981688114
ACH-000116,-1.0137503485200001
ACH-000118,-1.00543302896
ACH-000120,-1.1751935224799999
ACH-000123,-0.953250413762
ACH-000127,-1.29124033504
ACH-000128,-1.12686878283
ACH-000132,-0.8424180768100001
ACH-000133,-0.807020356774
ACH-000137,-1.03131482594
ACH-000138,-1.28476805353
ACH-000142,-1.3487763914500002
ACH-000143,-0.897039929329
ACH-000146,-1.06238637484
ACH-000148,-0.968406305152
ACH-000150,-1.1343458642
ACH-000152,-1.14465362597
ACH-000153,-1.6514368800299999
ACH-000159,-1.2512374858
ACH-000160,-1.19845477375
ACH-000163,-0.869825964762
ACH-000167,-0.9672298785979999
ACH-000168,-1.15140559205
ACH-000169,-0.97997589998
ACH-000178,-1.0090928685
ACH-000182,-1.13076539281
ACH-000183,-1.0056856617899999
ACH-000188,-1.011817288
ACH-000189,-1.39578031804
ACH-000190,-1.29272250901
ACH-000198,-1.16245743553
ACH-000204,-1.2516407976100001
ACH-000206,-0.872537069729
ACH-000207,-1.3321161324
ACH-000211,-0.8954044267360001
ACH-000215,-1.10237262001
ACH-000221,-1.14491588456
ACH-000222,-1.24442014817
ACH-000223,-1.00660922608
ACH-000226,-1.0168665244700001
ACH-000227,-0.986451478365
ACH-000228,-1.16218858572
ACH-000231,-1.0611972407299999
ACH-000232,-0.9887183585629999
ACH-000233,-1.0941426395799998
ACH-000234,-1.03245903674
ACH-000235,-1.35900537845
ACH-000237,-1.09997018093
ACH-000238,-1.21071557936
ACH-000243,-1.0530843882799998
ACH-000244,-1.0300464938
ACH-000246,-1.19328412341
ACH-000248,-1.11443940035
ACH-000250,-1.12719743678
ACH-000251,-1.25813012584
ACH-000253,-1.14996639593
ACH-000255,-1.08734101722
ACH-000256,-0.676494293203
ACH-000257,-1.14495202485
ACH-000258,-1.06635014063
ACH-000259,-1.13668308052
ACH-000260,-1.0804017417899998
ACH-000261,-1.0895695041700002
