,CPSF6 (11052)
ACH-000004,-0.631184012769
ACH-000007,-0.961530841358
ACH-000009,-0.785553424412
ACH-000011,-1.21807886455
ACH-000012,-0.6524114230129999
ACH-000013,-0.8299065903630001
ACH-000014,-0.788103406813
ACH-000015,-0.811282380901
ACH-000017,-0.852600702941
ACH-000018,-0.831001773898
ACH-000019,-0.8713319006579999
ACH-000021,-1.02955644213
ACH-000022,-0.742898808671
ACH-000025,-0.937471441596
ACH-000028,-1.05616676224
ACH-000030,-0.809524155326
ACH-000035,-0.852825534704
ACH-000036,-1.05675584028
ACH-000037,-1.32380242267
ACH-000039,-0.684392877117
ACH-000040,-0.8701210743819999
ACH-000041,-0.320137419784
ACH-000042,-0.822966155246
ACH-000045,-0.9697617281029999
ACH-000047,-1.04553093736
ACH-000052,-0.918103344684
ACH-000053,-0.742814889041
ACH-000054,-0.6469477869899999
ACH-000055,-1.01315082364
ACH-000060,-1.0636351609
ACH-000067,-1.12332561515
ACH-000070,-1.09783230075
ACH-000075,-0.763474459244
ACH-000078,-0.8255223885230001
ACH-000082,-0.870306459983
ACH-000085,-1.38341617475
ACH-000086,-0.829708200917
ACH-000087,-0.704834248882
ACH-000092,-1.0327275118600001
ACH-000095,-0.860722463396
ACH-000097,-0.744298194977
ACH-000098,-0.803093289883
ACH-000099,-0.575834657431
ACH-000108,-0.978444966349
ACH-000113,-1.04064258063
ACH-000115,-1.15941183276
ACH-000116,-0.8457905076600001
ACH-000118,-1.04128951171
ACH-000120,-0.811577880961
ACH-000123,-1.0147185068200002
ACH-000127,-0.702868843494
ACH-000128,-0.837206567956
ACH-000132,-0.822257958503
ACH-000133,-0.937695197538
ACH-000137,-0.659817663824
ACH-000138,-0.617487815189
ACH-000142,-0.731951945698
ACH-000143,-0.615683532116
ACH-000146,-1.18153738432
ACH-000148,-1.06997012826
ACH-000150,-0.75039516235
ACH-000152,-1.01055554494
ACH-000153,-0.6699468516089999
ACH-000159,-0.581648338596
ACH-000160,-1.06864282827
ACH-000163,-0.955980187649
ACH-000167,-1.04594776587
ACH-000168,-0.871872401681
ACH-000169,-0.799533362517
ACH-000178,-1.04513456006
ACH-000182,-0.816151833785
ACH-000183,-1.03905550111
ACH-000188,-0.856194550202
ACH-000189,-0.682095920291
ACH-000190,-1.00653925936
ACH-000198,-0.9328752457960001
ACH-000204,-0.5600344699490001
ACH-000206,-0.924468583021
ACH-000207,-1.13960121177
ACH-000211,-0.9995692439589999
ACH-000215,-0.9442711566040001
ACH-000221,-0.6965452395980001
ACH-000222,-0.951391086329
ACH-000223,-1.11148841225
ACH-000226,-0.981632374277
ACH-000227,-0.727251643151
ACH-000228,-1.02322432876
ACH-000231,-0.657874700713
ACH-000232,-0.698206102766
ACH-000233,-1.03556349804
ACH-000234,-0.8581263066399999
ACH-000235,-0.904448920713
ACH-000237,-1.00817926751
ACH-000238,-0.850263294258
ACH-000243,-1.19098214602
ACH-000244,-1.14171868541
ACH-000246,-1.11814603915
ACH-000248,-1.04874159344
ACH-000250,-0.826498241926
ACH-000251,-1.05394888204
ACH-000253,-0.9574459943870001
ACH-000255,-0.583298017977
ACH-000256,-0.7762456795020001
ACH-000257,-0.7935635109020001
ACH-000258,-1.2422418312999999
ACH-000259,-0.876610788387
ACH-000260,-0.855611168904
ACH-000261,-0.886231212232
ACH-000262,-0.643477536677
ACH-000263,-1.09969861217
ACH-000264,-0.987760404109
ACH-000265,-0.64462534875
ACH-000266,-1.10890105545
ACH-000272,-0.580468591744
ACH-000273,-0.856567759393
ACH-000274,-0.746634171566
ACH-000277,-0.584217074009
ACH-000278,-1.01562278818
ACH-000279,-0.5946079040760001
ACH-000280,-0.969916855352
ACH-000281,-0.950156294737
ACH-000288,-0.83680701338
ACH-000291,-0.779104357592
ACH-000293,-0.8902983658120001
ACH-000294,-0.496555055963
ACH-000295,-0.991884129227
ACH-000296,-0.7879764994600001
ACH-000302,-0.832290209041
ACH-000304,-0.715547115789
ACH-000307,-0.800296282357
ACH-000308,-0.868692966935
ACH-000310,-0.678239808552
ACH-000311,-0.8509070582430001
ACH-000312,-0.8516826419140001
ACH-000315,-1.14610189625
ACH-000316,-0.702231132436
ACH-000317,-0.534142294459
ACH-000318,-0.7084373856530001
ACH-000319,-1.0261854285299998
ACH-000320,-0.874417081843
ACH-000322,-0.785114994978
ACH-000323,-0.727237024614
ACH-000324,-0.758322984194
ACH-000329,-1.05940641552
ACH-000330,-0.643792034088
ACH-000331,-0.868532072618
ACH-000332,-0.8811735131589999
ACH-000334,-0.558809267887
ACH-000335,-0.678094369264
ACH-000336,-1.2366122523899998
ACH-000337,-1.13865691734
ACH-000339,-1.03395717361
ACH-000341,-0.35946695182800004
ACH-000348,-1.0707502406899998
ACH-000350,-0.927035880977
ACH-000352,-0.776391751814
ACH-000356,-0.92598529904
ACH-000361,-1.03283636492
ACH-000362,-1.08079100256
ACH-000363,-1.10844744288
ACH-000364,-1.00287839498
ACH-000365,-0.8773491896610001
ACH-000366,-0.666601843986
ACH-000368,-1.0260715980600001
ACH-000374,-0.7010963824709999
ACH-000375,-0.851361850028
ACH-000376,-0.876590188118
ACH-000381,-0.710284828108
ACH-000383,-0.853742684814
ACH-000387,-0.8116746801450001
ACH-000389,-0.829819727325
ACH-000390,-0.660280570406
ACH-000393,-0.585883860723
ACH-000395,-0.912703503338
ACH-000397,-1.20520364819
ACH-000401,-0.969224958243
ACH-000402,-0.85205772381
ACH-000403,-0.835770042246
ACH-000404,-0.7157939870300001
ACH-000406,-0.857142899084
ACH-000407,-0.7330482001270001
ACH-000408,-0.9495599573200001
ACH-000410,-1.02653467306
ACH-000411,-0.817372932937
ACH-000414,-0.799168720572
