,UGT1A7 (54577)
ACH-000004,-0.0532107853468
ACH-000007,-0.131010530079
ACH-000009,-0.33764499340099996
ACH-000011,-0.275846470271
ACH-000012,-0.229440893141
ACH-000013,-0.0112485355663
ACH-000014,-0.138393141731
ACH-000015,-0.126010160071
ACH-000017,-0.179336207872
ACH-000018,-0.305386935338
ACH-000019,-0.211344525983
ACH-000021,-0.21531840148899997
ACH-000022,-0.166221239777
ACH-000025,-0.21572529625700002
ACH-000028,-0.0678575352497
ACH-000030,-0.212185471224
ACH-000035,0.0879868365284
ACH-000036,-0.22875213694899998
ACH-000037,-0.34185914950999996
ACH-000039,-0.42065742758
ACH-000040,-0.304449766109
ACH-000041,-0.245461294916
ACH-000042,-0.283214040929
ACH-000045,-0.058972516309599994
ACH-000047,-0.260262905087
ACH-000052,0.115577105583
ACH-000053,-0.14942410378499998
ACH-000054,-0.266162893874
ACH-000055,-0.31997727378699997
ACH-000060,-0.24621680125300002
ACH-000067,-0.455541651775
ACH-000070,0.401402027611
ACH-000075,-0.146237310387
ACH-000078,-0.21729409335299998
ACH-000082,-0.14761226138800002
ACH-000085,-0.382219862258
ACH-000086,-0.128269824393
ACH-000087,0.0648615998805
ACH-000092,-0.153291330394
ACH-000095,-0.35313819810999997
ACH-000097,-0.0934359352264
ACH-000098,-0.31550776879500003
ACH-000099,-0.35609531184199994
ACH-000108,-0.309780599328
ACH-000113,-0.105857979772
ACH-000115,-0.274366642959
ACH-000116,-0.22541091444800002
ACH-000118,0.0139249014433
ACH-000120,-0.132163801267
ACH-000123,-0.255377340239
ACH-000127,-0.162028936852
ACH-000128,0.195307694564
ACH-000132,-0.178023731863
ACH-000133,-0.23106115445099998
ACH-000137,-0.262717323537
ACH-000138,-0.156497202974
ACH-000142,-0.132723748099
ACH-000143,-0.232664691973
ACH-000146,-0.0128428009076
ACH-000148,-0.34702214925700003
ACH-000150,-0.254567477587
ACH-000152,-0.227579462122
ACH-000153,-0.275867012098
ACH-000159,-0.006271428982619999
ACH-000160,-0.161150821141
ACH-000163,-0.152539960201
ACH-000167,-0.297451218034
ACH-000168,-0.427916729818
ACH-000169,-0.20901505479600002
ACH-000178,-0.327220290887
ACH-000182,0.0323692052855
ACH-000183,-0.258040201746
ACH-000188,-0.167384431488
ACH-000189,-0.42816527990900005
ACH-000190,-0.130708395847
ACH-000198,-0.1943780415
ACH-000204,-0.011537136678799999
ACH-000206,-0.468631122755
ACH-000207,-0.50368987421
ACH-000211,-0.20355064793400002
ACH-000215,-0.175617591961
ACH-000221,-0.280000459988
ACH-000222,0.0028888598815700003
ACH-000223,-0.110433507349
ACH-000226,-0.22120374879500002
ACH-000227,-0.275062589109
ACH-000228,-0.314136888149
ACH-000231,-0.222561875268
ACH-000232,-0.284498033378
ACH-000233,-0.318533101577
ACH-000234,-0.353337853614
ACH-000235,-0.11891751681299999
ACH-000237,-0.06996442265569999
ACH-000238,-0.22439472185800002
ACH-000243,-0.10504239720200001
ACH-000244,-0.533297132694
ACH-000246,-0.318343882774
ACH-000248,0.012099611178899999
ACH-000250,-0.292161999427
ACH-000251,0.232884399045
ACH-000253,-0.313050380472
ACH-000255,-0.24026312414200002
ACH-000256,-0.448519378025
ACH-000257,-0.0760568237206
