,TTF2 (8458)
ACH-000004,-0.698360978141
ACH-000007,-0.450127336784
ACH-000009,-1.1105405192
ACH-000011,-0.7554848148219999
ACH-000012,-0.814317506028
ACH-000013,-0.9465671075859999
ACH-000014,-0.8133340343250001
ACH-000015,-0.9040105278120001
ACH-000017,-0.639506092768
ACH-000018,-0.562030376437
ACH-000019,-0.935846348572
ACH-000021,-1.1247353635600001
ACH-000022,-0.558213744357
ACH-000025,-0.708092449255
ACH-000028,-0.7271919916159999
ACH-000030,-0.504186054278
ACH-000035,-0.683330432157
ACH-000036,-0.837837437876
ACH-000037,-0.9442233304880001
ACH-000039,-0.96942868136
ACH-000040,-0.953251307543
ACH-000041,-1.0533463723799998
ACH-000042,-0.393319662508
ACH-000045,-0.908831776302
ACH-000047,-0.9872557594429999
ACH-000052,-0.920466549226
ACH-000053,-0.370724075203
ACH-000054,-0.956846054401
ACH-000055,-1.1291339053899998
ACH-000060,-0.369480056095
ACH-000067,-0.526565829328
ACH-000070,-1.0358299358499998
ACH-000075,-0.816188135962
ACH-000078,-0.860572755493
ACH-000082,-0.564835596914
ACH-000085,-0.38976684664899997
ACH-000086,-0.91540415035
ACH-000087,-0.964687459673
ACH-000092,-0.749270218823
ACH-000095,-1.0603325562700001
ACH-000097,-0.6722834385349999
ACH-000098,-0.721576365848
ACH-000099,-1.1076287635200002
ACH-000108,-0.37745341870099997
ACH-000113,-0.793788329069
ACH-000115,-0.895008105862
ACH-000116,-0.5530824023390001
ACH-000118,-0.647556783465
ACH-000120,-0.799708607051
ACH-000123,-0.8285641930169999
ACH-000127,-0.549781017558
ACH-000128,-0.777354390155
ACH-000132,-0.287798853841
ACH-000133,-0.7499065586220001
ACH-000137,-0.844332532343
ACH-000138,-0.626705308333
ACH-000142,-0.6414708783349999
ACH-000143,-0.8168801096439999
ACH-000146,-0.633176324634
ACH-000148,-0.844051157563
ACH-000150,-1.12662431783
ACH-000152,-0.9258612183339999
ACH-000153,-0.800971235508
ACH-000159,-1.1522852326100002
