,CYP4B1 (1580)
ACH-000004,0.133213051423
ACH-000007,-0.00940202210158
ACH-000009,-0.323129782523
ACH-000011,-0.23980312264800002
ACH-000012,-0.217570587853
ACH-000013,-0.127677400932
ACH-000014,-0.06938643811260001
ACH-000015,-0.15877765904000002
ACH-000017,-0.131024297948
ACH-000018,-0.18161695759
ACH-000019,-0.513469202439
ACH-000021,-0.104192214318
ACH-000022,-0.141264728715
ACH-000025,-0.18853267894900003
ACH-000028,-0.09427271952630001
ACH-000030,-0.147242105376
ACH-000035,-0.139045391308
ACH-000036,-0.10753765910499999
ACH-000037,-0.392002246016
ACH-000039,-0.126779438879
ACH-000040,-0.261452133688
ACH-000041,-0.127237286674
ACH-000042,-0.23718833829
ACH-000045,-0.0495614304581
ACH-000047,0.0127160667305
ACH-000052,-0.37354605886799996
ACH-000053,-0.201576785034
ACH-000054,-0.260550669184
ACH-000055,-0.078513085199
ACH-000060,-0.143791483657
ACH-000067,-0.219703979938
ACH-000070,-0.28251129319699997
ACH-000075,-0.11185467757300001
ACH-000078,-0.15966234021
ACH-000082,-0.0857275400082
ACH-000085,-0.04390416875130001
ACH-000086,-0.153954950966
ACH-000087,0.0557500865938
ACH-000092,-0.267930724084
ACH-000095,-0.33991976304
ACH-000097,-0.17875996252
ACH-000098,-0.319991664407
ACH-000099,-0.0167247002571
ACH-000108,-0.297392730066
ACH-000113,0.0639654124858
ACH-000115,-0.0390905560041
ACH-000116,-0.22849529340500002
ACH-000118,-0.10871552696499999
ACH-000120,-0.138910970923
ACH-000123,-0.032763643753299994
ACH-000127,-0.150633334346
ACH-000128,-0.220400056996
ACH-000132,-0.268085206857
ACH-000133,-0.15292063317399998
ACH-000137,-0.279252417398
ACH-000138,-0.189254347102
ACH-000142,-0.0441091745724
ACH-000143,0.009070472277620001
ACH-000146,-0.0509269308865
ACH-000148,-0.225889296173
ACH-000150,-0.498717522643
ACH-000152,-0.346121385167
ACH-000153,0.166594946713
ACH-000159,-0.120850178658
ACH-000160,0.013742104770299999
ACH-000163,-0.012832715803100001
ACH-000167,-0.332430745838
ACH-000168,-0.09237626365489998
ACH-000169,-0.11470509535199999
ACH-000178,-0.133726412476
ACH-000182,-0.46360152959
ACH-000183,-0.332847386393
ACH-000188,-0.247648450475
ACH-000189,-0.010310683617
ACH-000190,-0.354484536908
ACH-000198,-0.252497919939
ACH-000204,-0.387393620898
ACH-000206,-0.24775067990400002
ACH-000207,-0.46771013076000006
ACH-000211,0.00148714410685
ACH-000215,-0.312228417235
ACH-000221,-0.13906419461
ACH-000222,0.0495895514182
ACH-000223,-0.134686454861
ACH-000226,-0.273069413354
ACH-000227,0.151610221144
ACH-000228,0.05889071392519999
ACH-000231,-0.11831596679999999
ACH-000232,-0.16269225301100002
ACH-000233,-0.12779870438899998
ACH-000234,-0.233888990065
ACH-000235,-0.215035550883
ACH-000237,-0.37595446599699994
ACH-000238,-0.23372500244600003
ACH-000243,-0.22173216934700002
ACH-000244,-0.0051932972141
ACH-000246,-0.0674578475338
ACH-000248,0.0120295161111
ACH-000250,-0.189585260785
ACH-000251,-0.18264295386399998
ACH-000253,-0.163917857454
ACH-000255,-0.209747635411
ACH-000256,-0.33837375686
ACH-000257,-0.09327489549339998
ACH-000258,-0.06984019281239999
ACH-000259,-0.181764714128
ACH-000260,-0.228867018326
ACH-000261,-0.154322804574
ACH-000262,-0.08089399055110001
ACH-000263,-0.312453537966
ACH-000264,-0.164829007923
ACH-000265,-0.16902304519699998
ACH-000266,-0.09946387024700001
ACH-000272,-0.356949470831
ACH-000273,-0.172697675348
ACH-000274,-0.376402424199
ACH-000277,-0.153764838728
ACH-000278,-0.22963777896899998
ACH-000279,-0.0771881365767
ACH-000280,-0.21569890704599998
ACH-000281,0.0874974515016
ACH-000288,-0.26749472593400003
ACH-000291,-0.153839519801
ACH-000293,-0.06349723699280001
ACH-000294,-0.05704626992819999
ACH-000295,-0.0159645157012
ACH-000296,-0.340181202232
ACH-000302,-0.18449608030900003
ACH-000304,-0.0840978027864
ACH-000307,-0.110388400589
ACH-000308,-0.128433225673
ACH-000310,-0.021242364274900002
ACH-000311,-0.22116886058899998
ACH-000312,-0.233403975236
ACH-000315,0.20012260872200002
ACH-000316,-0.237982562878
ACH-000317,-0.0860106057199
ACH-000318,-0.17556760911
