,ZBED8 (63920)
ACH-000004,0.142535299126
ACH-000007,-0.18941471041700003
ACH-000009,-0.212139116757
ACH-000011,0.0075019600609099995
ACH-000012,-0.158575680262
ACH-000013,0.0204172085062
ACH-000014,-0.191401844584
ACH-000015,-0.11542881220899999
ACH-000017,-0.206859952107
ACH-000018,-0.0138332993502
ACH-000019,0.168989014355
ACH-000021,-0.10709658394400001
ACH-000022,-0.048248221372300004
ACH-000025,-0.0081499897148
ACH-000028,0.052757297174500006
ACH-000030,-0.09506282697599999
ACH-000035,-0.0668702507565
ACH-000036,-0.10756713868899999
ACH-000037,-0.005203128399800001
ACH-000039,-0.42397797344599997
ACH-000040,0.00626850987557
ACH-000041,0.12981037817299998
ACH-000042,-0.024370707712500002
ACH-000045,-0.06778703043930001
ACH-000047,0.00359014412877
ACH-000052,-0.165125293424
ACH-000053,-0.136036664462
ACH-000054,-0.0918803577955
ACH-000055,0.0269142155362
ACH-000060,0.10183815002
ACH-000067,-0.255783637747
ACH-000070,-0.163413456688
ACH-000075,-0.110505990857
ACH-000078,-0.10621156182
ACH-000082,-0.0712065874741
ACH-000085,-0.0239778436795
ACH-000086,0.0491116139119
ACH-000087,0.0772627011625
ACH-000092,-0.0737269711162
ACH-000095,-0.035751177903999995
ACH-000097,0.0380338663551
ACH-000098,0.140630740067
ACH-000099,-0.214418481607
ACH-000108,0.07919877229780001
ACH-000113,-0.038996335610599994
ACH-000115,-0.07120866157360001
ACH-000116,-0.12645992785399998
ACH-000118,0.0884254026485
ACH-000120,0.0780594149648
ACH-000123,-0.0412728036622
ACH-000127,-0.00403585779544
ACH-000128,0.042474466984599994
ACH-000132,0.12469714633500001
ACH-000133,-0.168578288647
ACH-000137,0.0202464285254
ACH-000138,-0.058791374616700004
ACH-000142,-0.142765156897
ACH-000143,-0.12305574504599999
ACH-000146,-0.026814142984599998
ACH-000148,-0.151467730626
ACH-000150,-0.07940181080960002
ACH-000152,-0.0577992403687
ACH-000153,-0.00674501767817
ACH-000159,-0.079375591094
ACH-000160,0.07527146748760001
ACH-000163,0.158394979011
ACH-000167,0.112647707227
ACH-000168,-0.0969775436794
ACH-000169,0.0165595642226
ACH-000178,-0.0990014575584
ACH-000182,-0.0672498312288
ACH-000183,-0.166471828188
ACH-000188,-0.082212178917
ACH-000189,-0.124347287128
ACH-000190,-0.1032222218
ACH-000198,-0.0944459005132
ACH-000204,-0.060668897133499995
ACH-000206,0.07811227267649999
ACH-000207,-0.11107792367699999
ACH-000211,-0.0300868396441
ACH-000215,-0.026864894736099997
ACH-000221,0.0822107242588
ACH-000222,0.160073283899
ACH-000223,-0.15897951019
ACH-000226,-0.144027001952
ACH-000227,0.0782039850401
ACH-000228,0.043441158158599995
ACH-000231,-0.05793040678780001
ACH-000232,-0.19997875737100002
ACH-000233,-0.12573396346
ACH-000234,0.06097567607130001
ACH-000235,0.0435851074161
ACH-000237,-0.100224734811
ACH-000238,-0.129413067108
ACH-000243,-0.0611300864809
ACH-000244,-0.0541022533125
ACH-000246,-0.150182685374
ACH-000248,-0.0181725794958
ACH-000250,-0.084574640471
ACH-000251,-0.131780527003
ACH-000253,-0.0400679806506
ACH-000255,0.0023692450930300002
ACH-000256,-0.0666719162426
ACH-000257,0.147243236665
ACH-000258,-0.121438481152
ACH-000259,-0.0240016143249
ACH-000260,-0.0113407434763
ACH-000261,-0.151112864208
ACH-000262,-0.236372669095
ACH-000263,-0.0742525088877
ACH-000264,0.04305436730000001
ACH-000265,0.005353171975170001
ACH-000266,-0.0514010359396
ACH-000272,0.014837126832099999
ACH-000273,-0.09846975759330001
ACH-000274,-0.0902688060748
ACH-000277,-0.0312641915169
ACH-000278,-0.019144773151099997
ACH-000279,0.0009170178043530001
ACH-000280,0.121086361238
ACH-000281,-0.0293110971832
ACH-000288,0.022694636445800002
ACH-000291,-0.0492004798881
ACH-000293,-0.0915411233337
ACH-000294,-0.052066784531699994
ACH-000295,-0.188739890577
ACH-000296,-0.0654339967391
ACH-000302,0.07347117045689999
ACH-000304,-0.322525499679
