,P2RY14 (9934)
ACH-000004,-0.21226447470100002
ACH-000007,-0.07704337482250001
ACH-000009,-0.12230062982
ACH-000011,-0.0912733055184
ACH-000012,-0.162437722581
ACH-000013,0.0523840691041
ACH-000014,-0.0631669846781
ACH-000015,-0.10525836510299999
ACH-000017,-0.0640646490348
ACH-000018,-0.345413357037
ACH-000019,-0.33730665138300003
ACH-000021,-0.12777616248600002
ACH-000022,-0.06844645904640001
ACH-000025,0.059887330827400005
ACH-000028,-0.326216671461
ACH-000030,-0.142582069778
ACH-000035,-0.0980628097973
ACH-000036,-0.11306843807700001
ACH-000037,-0.114801390286
ACH-000039,-0.156194871461
ACH-000040,0.0031790296028400005
ACH-000041,0.0541699243528
ACH-000042,-0.149269722281
ACH-000045,-0.11651990271299999
ACH-000047,-0.26339709271899997
ACH-000052,0.047003932217
ACH-000053,-0.16579627498299998
ACH-000054,-0.205887408915
ACH-000055,-0.188849403933
ACH-000060,-0.065243626496
ACH-000067,-0.0228765915943
ACH-000070,-0.0148786583706
ACH-000075,-0.0071144078318799995
ACH-000078,-0.0226441417675
ACH-000082,0.035011217743699995
ACH-000085,-0.157073786416
ACH-000086,-0.09223814244439998
ACH-000087,-0.21680055112799998
ACH-000092,-0.158382661638
ACH-000095,-0.10470039944399999
ACH-000097,-0.23954637265
ACH-000098,0.009666365409209999
ACH-000099,-0.117988637674
ACH-000108,-0.20195807706099997
ACH-000113,-0.0605897580887
ACH-000115,0.0370613689597
ACH-000116,-0.226703258363
ACH-000118,-0.12054783411900001
ACH-000120,-0.0421604045434
ACH-000123,-0.0798440858243
ACH-000127,-0.116278341
ACH-000128,-0.134495425075
ACH-000132,-0.0674708478518
ACH-000133,-0.16825630083299997
ACH-000137,-0.0386733690473
ACH-000138,-0.241461574723
ACH-000142,-0.0545625991603
ACH-000143,0.0117521449404
ACH-000146,-0.149314167828
ACH-000148,-0.127055462549
ACH-000150,-0.0304238315814
ACH-000152,-0.006290507872359999
ACH-000153,-0.10659013441
ACH-000159,-0.105005428496
ACH-000160,-0.279377657742
ACH-000163,-0.142203092719
ACH-000167,-0.0634540227714
ACH-000168,-0.39088678281499994
ACH-000169,-0.09575357736060001
ACH-000178,-0.10689921788699999
ACH-000182,-0.24810474879299999
ACH-000183,-0.119702869494
ACH-000188,0.0436851031267
ACH-000189,-0.371510669963
ACH-000190,-0.123304410484
ACH-000198,-0.10818057897
ACH-000204,0.132957068436
ACH-000206,-0.0296306066144
ACH-000207,-0.243586151536
ACH-000211,-0.15389845901
ACH-000215,-0.180015973793
ACH-000221,-0.108722935285
ACH-000222,-0.148727661111
ACH-000223,-0.041963452181000005
ACH-000226,-0.0793395809315
ACH-000227,0.0377589968696
ACH-000228,-0.00925520054156
ACH-000231,-0.12908769012399998
ACH-000232,-0.0438211741823
ACH-000233,0.029364424406499997
ACH-000234,-0.0131909799823
ACH-000235,-0.073341583419
ACH-000237,-0.144439666341
ACH-000238,0.132330021932
ACH-000243,-0.20338057464499998
ACH-000244,-0.08284302858510001
ACH-000246,-0.0698251516836
ACH-000248,-0.144971690477
ACH-000250,-0.127765594827
ACH-000251,-0.15509401999800002
ACH-000253,-0.14812280213600001
ACH-000255,-0.054885057208
ACH-000256,-0.09743923210899999
ACH-000257,-0.0316857305543
ACH-000258,-0.275649696764
ACH-000259,-0.0297443661603
ACH-000260,-0.0387326813806
ACH-000261,-0.074685979595
ACH-000262,0.0186370140682
ACH-000263,-0.315491175437
ACH-000264,0.0414776925175
ACH-000265,-0.18284282672600002
ACH-000266,-0.165055998304
ACH-000272,-0.269769539045
ACH-000273,-0.348762827616
ACH-000274,-0.228440764879
ACH-000277,-0.25703293236200003
ACH-000278,-0.081249489447
ACH-000279,-0.15778250435799998
ACH-000280,-0.269947751283
ACH-000281,-0.14127882010099999
ACH-000288,-0.0658279095319
ACH-000291,-0.0335882611388
ACH-000293,-0.0619766248539
ACH-000294,-0.302605219139
ACH-000295,-0.134102415155
ACH-000296,-0.20469259864199998
ACH-000302,-0.084563015029
ACH-000304,0.169349264625
ACH-000307,-0.0692573558743
ACH-000308,-0.119482229629
ACH-000310,-0.138732342781
ACH-000311,-0.1049593752
ACH-000312,-0.15083052794000001
ACH-000315,-0.113640686676
ACH-000316,-0.0975377875602
ACH-000317,-0.321541869088
ACH-000318,-0.292665012028
ACH-000319,-0.234957277677
ACH-000320,-0.35846464929300004
ACH-000322,-0.31874143356400003
ACH-000323,-0.38223627917099995
ACH-000324,-0.156307042138
ACH-000329,-0.0502155454727
ACH-000330,-0.284600613105
ACH-000331,-0.33546068569299997
ACH-000332,-0.101026164355
ACH-000334,-0.120969645955
ACH-000335,0.0313328567505
ACH-000336,-0.0915608301865
ACH-000337,-0.151256178362
ACH-000339,-0.19264447160999998
ACH-000341,-0.129799108376
ACH-000348,-0.00527917898912
ACH-000350,-0.09758381795870001
ACH-000352,-0.134869881975
ACH-000356,0.029687529495900002
ACH-000361,0.0780842119798
ACH-000362,-0.257502672672
ACH-000363,-0.18451031685400002
ACH-000364,0.0650721481391
ACH-000365,-0.161304487332
ACH-000366,-0.10522882381200001
ACH-000368,-0.14427324226399998
ACH-000374,-0.0115514925166
ACH-000375,-0.200510048149
ACH-000376,-0.099062047446
ACH-000381,0.0777717429919
ACH-000383,-0.178394990101
ACH-000387,-0.0663581277704
ACH-000389,-0.205524043162
ACH-000390,-0.08024891828860001
ACH-000393,-0.0671193853724
ACH-000395,-0.135456789817
ACH-000397,-0.205923252088
ACH-000401,0.00712834212576
ACH-000402,0.24684072357200001
ACH-000403,-0.184761341134
ACH-000404,-0.161020671927
ACH-000406,-0.181215264632
ACH-000407,0.0977168268287
ACH-000408,-0.11186704474199999
ACH-000410,-0.156216945872
ACH-000411,-0.27824932668900004
ACH-000414,-0.181974134559
ACH-000415,-0.08508835665660001
ACH-000416,-0.0687942608203
ACH-000420,-0.17243245873500002
ACH-000421,-0.0841472951478
ACH-000424,-0.356657161868
ACH-000425,-0.0653176117158
ACH-000426,-0.0824820004314
ACH-000427,-0.36116305536
ACH-000433,-0.0686290908036
ACH-000436,-0.214364346689
ACH-000444,-0.132353984409
ACH-000445,-0.168690923845
ACH-000448,-0.123634953428
ACH-000450,-0.031717116404599996
ACH-000452,-0.224374319729
ACH-000454,-0.13268760445
ACH-000458,-0.280786464088
ACH-000459,-0.018590072013
ACH-000460,-0.125544973334
ACH-000461,0.0668431550024
ACH-000463,-0.026731796455900004
ACH-000464,0.00906597931987
ACH-000466,-0.0632593986097
ACH-000467,-0.18811533142099998
ACH-000468,-0.228532706226
ACH-000469,-0.17264303639400003
ACH-000470,-0.21079886159699998
ACH-000471,-0.0767621104412
ACH-000472,-0.11911628079600001
ACH-000473,-0.148552620075
ACH-000475,-0.150789549262
ACH-000476,-0.150530252766
ACH-000477,-0.21156280126200003
ACH-000480,-0.22298436744300001
ACH-000481,-0.23431692234700002
ACH-000483,-0.135009885859
ACH-000484,-0.208134943138
ACH-000485,-0.114452515722
ACH-000486,-0.24085192004900002
ACH-000487,0.0431706112648
ACH-000488,-0.213934669567
ACH-000490,-0.166960025041
ACH-000491,-0.16855506523
ACH-000495,-0.46930560119099995
ACH-000496,-0.0654823958129
ACH-000499,-0.08261092526769999
ACH-000500,-0.15655210009
ACH-000502,-0.164854375503
ACH-000503,-0.11105969854699999
ACH-000505,-0.0651831293206
ACH-000507,-0.17009348846
ACH-000510,-0.0161715998638
ACH-000511,-0.24237305246500002
ACH-000512,-0.24989463125999997
ACH-000516,-0.22767040513599998
ACH-000517,-0.128379043416
ACH-000518,-0.0875644369022
ACH-000520,-0.09540364159959999
ACH-000521,-0.00882671111534
ACH-000522,-0.183600500743
ACH-000524,-0.08133922367669999
ACH-000527,-0.14657993437
ACH-000528,-0.24571290231400003
ACH-000537,-0.21342624675900002
ACH-000541,-0.304586297248
ACH-000542,-0.139004619674
ACH-000544,-0.21224769673799998
ACH-000545,-0.287028595935
ACH-000547,-0.191393920854
ACH-000548,-0.135120406911
ACH-000549,-0.16928211313000002
ACH-000550,-0.06969159149899999
ACH-000552,-0.0574488930375
ACH-000556,-0.146146196729
ACH-000557,-0.043607906376
ACH-000570,-0.141937590074
ACH-000571,0.0482386989834
ACH-000573,-0.281224731328
ACH-000576,-0.0389294448315
ACH-000580,0.08529916979730001
ACH-000584,-0.220920810603
ACH-000585,-0.18057597072999998
ACH-000588,-0.202241201572
ACH-000589,-0.12169223739700001
ACH-000591,-0.131455551077
ACH-000593,-0.14125401139799998
ACH-000600,-0.136001307591
ACH-000601,-0.07397151226710001
ACH-000604,-0.226489067612
ACH-000605,-0.0891464710665
ACH-000606,0.0479963575092
ACH-000608,-0.138794736693
ACH-000614,-0.151944121706
ACH-000616,-0.08468933009099999
ACH-000618,-0.0334021992446
ACH-000619,0.038493272355999995
ACH-000620,-0.125162456336
ACH-000621,-0.180716760143
ACH-000622,-0.0185618579755
ACH-000623,-0.07577712673539999
ACH-000624,-0.127864100707
ACH-000627,-0.17891437176600003
ACH-000630,-0.161032398675
ACH-000632,0.0135029055806
ACH-000633,-0.113383201994
ACH-000637,0.0206140564221
ACH-000638,-0.144358934462
ACH-000646,-0.16877744692299998
ACH-000647,0.05416709754369999
ACH-000648,-0.138190109526
ACH-000649,-0.107216251314
ACH-000651,-0.11471327328099999
ACH-000652,-0.0970389215735
ACH-000653,-0.350521031069
ACH-000657,-0.138851913489
ACH-000658,-0.06999005567939999
ACH-000661,0.00707190132199
ACH-000662,-0.17579604474399999
ACH-000663,0.0385541700529
ACH-000665,-0.024467207765200002
ACH-000671,0.049062817187800006
ACH-000673,-0.09430981573160001
ACH-000676,-0.07093709291349999
ACH-000677,-0.046286404357
ACH-000681,-0.177293700448
ACH-000682,-0.268073777935
ACH-000683,-0.08308521550160002
