,SFI1 (9814)
ACH-000004,0.133668707743
ACH-000007,0.205232378742
ACH-000009,0.104263077456
ACH-000011,0.24865254579799997
ACH-000012,-0.0429830633116
ACH-000013,0.055109159025499996
ACH-000014,0.010513690908099999
ACH-000015,-0.0017173382133800002
ACH-000017,0.131128386567
ACH-000018,0.0437340181398
ACH-000019,0.232717743033
ACH-000021,-0.0154622519686
ACH-000022,0.183351255109
ACH-000025,-0.11769991062000001
ACH-000028,-0.102916023684
ACH-000030,0.08362784254639999
ACH-000035,0.105128174803
ACH-000036,0.053592574751900005
ACH-000037,0.131702533575
ACH-000039,0.0722097355871
ACH-000040,0.190098512195
ACH-000041,0.35657386440300004
ACH-000042,-0.193344357195
ACH-000045,-0.120359418661
ACH-000047,0.125266111286
ACH-000052,0.059762457981199994
ACH-000053,-0.0381169454975
ACH-000054,0.18644743708500003
ACH-000055,-0.015156981195399998
ACH-000060,0.0209441713815
ACH-000067,-0.165798019213
ACH-000070,0.00012852220734200001
ACH-000075,0.047481044484800006
ACH-000078,-0.0767526265637
ACH-000082,0.17145027542
ACH-000085,0.138332964684
ACH-000086,0.23605768585499998
ACH-000087,-0.158185209095
ACH-000092,0.0180707412472
ACH-000095,0.140512867013
ACH-000097,0.041141188407
ACH-000098,0.145897904222
ACH-000099,0.0977982657766
ACH-000108,-0.0216560755913
ACH-000113,0.073930240258
ACH-000115,-0.041806109064300004
ACH-000116,0.176066839192
ACH-000118,-0.132337110297
ACH-000120,0.122913479048
ACH-000123,0.0466773443222
ACH-000127,0.10383774739700001
ACH-000128,-0.0565420608907
ACH-000132,0.273658385126
ACH-000133,0.00182598167529
ACH-000137,-0.108129432303
ACH-000138,0.0664163395427
ACH-000142,0.00107876558841
ACH-000143,0.005042109541220001
ACH-000146,0.08076092983839998
ACH-000148,0.0881954794947
ACH-000150,0.225315730833
ACH-000152,0.14914667580399998
ACH-000153,0.408291722756
ACH-000159,0.186961442478
ACH-000160,0.140526390089
ACH-000163,0.0363713474042
ACH-000167,0.0877272825345
ACH-000168,-0.124695509172
ACH-000169,0.140612096245
ACH-000178,0.0282938415468
ACH-000182,0.115180604835
ACH-000183,-0.0688254234194
ACH-000188,0.12216608306299999
ACH-000189,0.07854991877760001
ACH-000190,0.19146255303100002
ACH-000198,0.212585628836
ACH-000204,0.100460349613
ACH-000206,0.207985203902
ACH-000207,-0.060602450194499995
ACH-000211,0.0647054002355
ACH-000215,0.0699349226452
ACH-000221,0.00974245961824
