,OR8I2 (120586)
ACH-000004,-0.157187820072
ACH-000007,-0.24606601110399998
ACH-000009,-0.155407605176
ACH-000011,-0.398483155046
ACH-000012,-0.16878877957600003
ACH-000013,-0.136975090805
ACH-000014,-0.212573583852
ACH-000015,-0.13158343623
ACH-000017,-0.36648519478299996
ACH-000018,-0.500747100604
ACH-000019,-0.314405941421
ACH-000021,-0.330604803235
ACH-000022,-0.342860380648
ACH-000025,-0.16200689840500002
ACH-000028,-0.237116512945
ACH-000030,-0.16854397079
ACH-000035,0.155996120292
ACH-000036,-0.32951730112
ACH-000037,-0.333326457798
ACH-000039,-0.102761926734
ACH-000040,-0.273142789784
ACH-000041,-0.305246057764
ACH-000042,-0.141461742185
ACH-000045,-0.15046518307099999
ACH-000047,-0.13184937013800002
ACH-000052,-0.292224929573
ACH-000053,-0.219307485792
ACH-000054,-0.175285197036
ACH-000055,-0.510197048751
ACH-000060,-0.16074251799900002
ACH-000067,-0.0965105418162
ACH-000070,-0.490809298784
ACH-000075,-0.45457355985299996
ACH-000078,-0.425810904425
ACH-000082,-0.552820816668
ACH-000085,-0.229022866542
ACH-000086,-0.480329739899
ACH-000087,-0.149978394112
ACH-000092,-0.26174379002799997
ACH-000095,-0.357197497056
ACH-000097,-0.225629397305
ACH-000098,-0.153572703354
ACH-000099,-0.196504049083
ACH-000108,-0.07664110712210001
ACH-000113,-0.319905682574
ACH-000115,-0.342808329968
ACH-000116,-0.265141918481
ACH-000118,-0.283495136422
ACH-000120,-0.212829282912
ACH-000123,-0.369066870551
ACH-000127,-0.07628076772739999
ACH-000128,-0.0973904168554
ACH-000132,-0.534563941994
ACH-000133,-0.321340108281
ACH-000137,-0.43065731685900005
ACH-000138,-0.242628252887
ACH-000142,-0.27331422572700004
ACH-000143,-0.127640310967
ACH-000146,-0.044924953118199995
ACH-000148,-0.228262587597
ACH-000150,-0.332036647977
ACH-000152,-0.330841207671
ACH-000153,-0.55292247755
ACH-000159,-0.21372182230300002
ACH-000160,-0.43038375577200005
ACH-000163,-0.330440783703
ACH-000167,-0.443852267144
ACH-000168,-0.20246758150400002
ACH-000169,-0.19535133731899998
ACH-000178,-0.216757812227
ACH-000182,-0.100200129313
ACH-000183,-0.104483176123
ACH-000188,-0.652726039037
ACH-000189,-0.455365060848
ACH-000190,-0.057783732762
ACH-000198,-0.32229393172299997
ACH-000204,-0.165117628894
ACH-000206,-0.45161062406400004
ACH-000207,-0.516522770821
ACH-000211,-0.390381330753
ACH-000215,-0.150777527363
ACH-000221,-0.199933124537
ACH-000222,-0.109832564485
ACH-000223,-0.24033597242600002
ACH-000226,-0.264768945295
ACH-000227,-0.45849181377400006
ACH-000228,-0.325189964944
ACH-000231,-0.076089803287
ACH-000232,-0.40637898384599996
ACH-000233,-0.35469853876900004
ACH-000234,-0.22750447538199997
ACH-000235,-0.37930402070299996
ACH-000237,-0.194535326967
ACH-000238,-0.108984540255
ACH-000243,-0.175453119317
ACH-000244,-0.207272599736
ACH-000246,-0.17942552169599998
ACH-000248,-0.283083061987
ACH-000250,-0.048231760775800006
ACH-000251,0.177436772786
ACH-000253,-0.152593223412
ACH-000255,-0.04077384939019999
ACH-000256,-0.55211956521
ACH-000257,-0.188570029714
ACH-000258,-0.227703632229
ACH-000259,-0.180890502217
ACH-000260,-0.20922410926600002
ACH-000261,-0.42655293014
ACH-000262,-0.230256695046
ACH-000263,-0.432935040347
ACH-000264,-0.12086476986400001
ACH-000265,-0.27005873523699997
ACH-000266,-0.27063002283300003
ACH-000272,-0.190798792021
ACH-000273,-0.45071461949600006
ACH-000274,-0.127220238415
ACH-000277,-0.28771420956
ACH-000278,-0.058429207405
ACH-000279,-0.169943109388
ACH-000280,-0.21349782736499998
ACH-000281,-0.160201180736
ACH-000288,-0.24281392087200002
ACH-000291,-0.06118033832909999
ACH-000293,-0.350823565532
ACH-000294,-0.294468385379
ACH-000295,-0.34001190838100004
ACH-000296,-0.190828884973
ACH-000302,-0.125093958687
ACH-000304,-0.022750335763
ACH-000307,-0.165474548616
ACH-000308,-0.341693673278
ACH-000310,-0.321389823588
ACH-000311,-0.27204112203499997
