,PLK1 (5347)
ACH-000004,-1.91026832692
ACH-000007,-1.95833316599
ACH-000009,-1.50097549531
ACH-000011,-1.66365642083
ACH-000012,-1.48525913746
ACH-000013,-1.77112184213
ACH-000014,-1.67884924128
ACH-000015,-1.75454139433
ACH-000017,-1.41565888345
ACH-000018,-1.7167720713899999
ACH-000019,-1.9699722255
ACH-000021,-1.60481224959
ACH-000022,-2.02247149649
ACH-000025,-1.6828703515
ACH-000028,-1.7443997556200002
ACH-000030,-1.71662815993
ACH-000035,-1.40830835864
ACH-000036,-1.47727391917
ACH-000037,-2.52157546721
ACH-000039,-1.80695692347
ACH-000040,-1.5203499434999999
ACH-000041,-1.9144313279599998
ACH-000042,-1.59647035544
ACH-000045,-2.09476560318
ACH-000047,-1.55474238056
ACH-000052,-1.8526539279599998
ACH-000053,-1.48421595245
ACH-000054,-1.5332114158
ACH-000055,-1.33193904177
ACH-000060,-1.5079222879299998
ACH-000067,-1.68225662018
ACH-000070,-1.5762560364200002
ACH-000075,-1.19633677103
ACH-000078,-1.80163374373
ACH-000082,-1.9854899408700002
ACH-000085,-1.47610032292
ACH-000086,-1.47125868903
ACH-000087,-1.40816904199
ACH-000092,-1.39966508759
ACH-000095,-1.9892419619400001
ACH-000097,-1.4218543822799998
ACH-000098,-1.7165451815600001
ACH-000099,-1.73329711343
ACH-000108,-1.26358353713
ACH-000113,-1.5573986022
ACH-000115,-2.5661947781400003
ACH-000116,-1.4539680289399999
ACH-000118,-1.46300939458
ACH-000120,-1.51900369813
ACH-000123,-1.3852564396
ACH-000127,-1.35240355132
ACH-000128,-1.9110281736400003
ACH-000132,-1.5920130015600003
ACH-000133,-1.7792348323299998
ACH-000137,-1.5542093403200001
ACH-000138,-1.7579530311900002
ACH-000142,-1.4368306226700003
ACH-000143,-1.60709057208
ACH-000146,-2.1191692801700004
ACH-000148,-1.9784839295400003
ACH-000150,-1.48258702819
ACH-000152,-1.4344264857299998
ACH-000153,-1.20431427939
ACH-000159,-1.4395319089200003
ACH-000160,-1.3761138614
ACH-000163,-1.57157954682
ACH-000167,-1.83368881428
ACH-000168,-1.78236368349
ACH-000169,-1.81968544555
ACH-000178,-1.41255798044
ACH-000182,-1.65790168977
ACH-000183,-1.7976546146
ACH-000188,-1.61312656562
ACH-000189,-0.815989053715
ACH-000190,-1.4565962805700001
ACH-000198,-2.03219225815
ACH-000204,-1.59789890257
ACH-000206,-1.65387824234
ACH-000207,-2.51687011862
ACH-000211,-1.8665172626800002
ACH-000215,-1.4273838456299999
ACH-000221,-1.6942153434
ACH-000222,-1.80087264177
ACH-000223,-1.7947928919799998
ACH-000226,-1.76024473776
ACH-000227,-1.99947964616
ACH-000228,-1.4820543092899998
ACH-000231,-1.3531699365
ACH-000232,-1.7982220901800001
ACH-000233,-1.9305458603599999
