,AMPH (273)
ACH-000004,-0.0874286377495
ACH-000007,0.056202510686999996
ACH-000009,-0.00449952902959
ACH-000011,-0.0704415202023
ACH-000012,-0.018833825011099998
ACH-000013,-0.051224361450699994
ACH-000014,-0.394090555071
ACH-000015,-0.0869046944066
ACH-000017,-0.0465699978211
ACH-000018,0.300071805501
ACH-000019,-0.318330909795
ACH-000021,0.0397579874185
ACH-000022,-0.110124794658
ACH-000025,-0.0036865548109000002
ACH-000028,0.0303261326495
ACH-000030,-0.0932192985334
ACH-000035,-0.194259591107
ACH-000036,0.148542676872
ACH-000037,-0.041166648710199996
ACH-000039,-0.12014596652000001
ACH-000040,-0.0959661919719
ACH-000041,-0.0637665109437
ACH-000042,-0.0904481204601
ACH-000045,0.12073254137499999
ACH-000047,-0.152809247042
ACH-000052,0.09424463027560001
ACH-000053,-0.0768048209278
ACH-000054,0.0173041009554
ACH-000055,-0.0231648888913
ACH-000060,-0.023255458528
ACH-000067,-0.15248921268500001
ACH-000070,-0.09948880925010001
ACH-000075,0.052793739430800006
ACH-000078,-0.025596951065599997
ACH-000082,-0.0440095729651
ACH-000085,-0.0815095192336
ACH-000086,-0.0108460034405
ACH-000087,-0.130092984781
ACH-000092,0.133221503368
ACH-000095,0.014724778293700001
ACH-000097,0.0661112160865
ACH-000098,-0.07954423613850001
ACH-000099,0.0238496975031
ACH-000108,0.17121514877900001
ACH-000113,-0.00242070020792
ACH-000115,0.12446881763
ACH-000116,-0.0582173302492
ACH-000118,0.0082453722751
ACH-000120,-0.272596752828
ACH-000123,-0.0505229461715
ACH-000127,-0.10147881676899999
ACH-000128,-0.09653830108989998
ACH-000132,0.09217819853749999
ACH-000133,0.0760614257378
ACH-000137,0.0155578601954
ACH-000138,0.048500830491699995
ACH-000142,-0.12360301329399999
ACH-000143,0.154665863072
ACH-000146,-0.13208479828400002
ACH-000148,-0.0926254618005
ACH-000150,-0.161898520216
ACH-000152,0.0717010090178
ACH-000153,-0.24710159905999998
ACH-000159,0.028998509499400003
ACH-000160,-0.0194818631478
ACH-000163,0.118287576962
ACH-000167,-0.0468846347111
ACH-000168,-0.0353929758265
ACH-000169,-0.143993565259
ACH-000178,-0.0824529296951
ACH-000182,0.0773038684929
ACH-000183,-0.126270002226
ACH-000188,0.00585557665593
ACH-000189,-0.335530628535
ACH-000190,-0.18498219477699998
ACH-000198,-0.08805089161810001
ACH-000204,-0.011342060204
ACH-000206,-0.0783498352675
ACH-000207,-0.0953591921052
ACH-000211,-0.0589574176011
ACH-000215,-0.0829231030644
ACH-000221,0.023741503179900005
ACH-000222,-0.014653105981499999
ACH-000223,0.011705580850799998
ACH-000226,0.00247393793766
ACH-000227,0.032252069778299995
ACH-000228,-0.0885847006908
ACH-000231,-0.0317187349406
ACH-000232,-0.02680692917
ACH-000233,0.0180286603638
ACH-000234,-0.0162415851328
ACH-000235,-0.038360539810199996
ACH-000237,-0.140623830649
ACH-000238,-0.0261637894953
ACH-000243,-0.104082199559
ACH-000244,0.12441386744300001
ACH-000246,-0.024958430748999998
ACH-000248,-0.0703025605432
ACH-000250,-0.00734435824197
ACH-000251,0.447948509759
ACH-000253,0.0537763847681
ACH-000255,0.0547527644893
ACH-000256,-0.109997472875
ACH-000257,0.22835257586599997
ACH-000258,0.13869596115900001
ACH-000259,-0.08562772381760002
ACH-000260,-0.103837865834
ACH-000261,-0.00773766188124
ACH-000262,-0.133753721011
ACH-000263,0.101806777737
ACH-000264,-0.121880775097
