,SHISA7 (729956)
ACH-000004,-0.0235597694806
ACH-000007,-0.0545606513732
ACH-000009,-0.0525814132776
ACH-000011,0.06943084876660001
ACH-000012,-0.06723659752910001
ACH-000013,-0.228261646124
ACH-000014,0.005276179861600001
ACH-000015,-0.119913208329
ACH-000017,0.0412993614497
ACH-000018,-0.0925020933846
ACH-000019,-0.0351040770917
ACH-000021,-0.257818165804
ACH-000022,-0.14490296964299998
ACH-000025,-0.13643914817
ACH-000028,-0.17908711640500002
ACH-000030,-0.331874644229
ACH-000035,-0.061935784542500004
ACH-000036,0.00861816072369
ACH-000037,-0.154401040076
ACH-000039,-0.133606075242
ACH-000040,0.0324009065774
ACH-000041,0.2441558021
ACH-000042,-0.0708419345582
ACH-000045,-0.0464816976845
ACH-000047,-0.0047615408588500005
ACH-000052,-0.0137219722359
ACH-000053,-0.0658534644774
ACH-000054,-0.158825733476
ACH-000055,-0.12538485841900002
ACH-000060,0.056720695359
ACH-000067,0.06233629670969999
ACH-000070,0.0254916140312
ACH-000075,-0.030711923408
ACH-000078,0.0309397154872
ACH-000082,-0.027225630142
ACH-000085,0.014246196862299998
ACH-000086,-0.0283493213996
ACH-000087,-0.00947764190818
ACH-000092,-0.270176615584
ACH-000095,-0.0672088612825
ACH-000097,-0.17155797942
ACH-000098,-0.234859697809
ACH-000099,-0.194011243088
ACH-000108,-0.18436245508299998
ACH-000113,-0.131437511504
ACH-000115,-0.213271414609
ACH-000116,-0.043469034659000004
ACH-000118,-0.07494605868760001
ACH-000120,-0.24938510152399998
ACH-000123,-0.08379716375020001
ACH-000127,-0.142807734386
ACH-000128,-0.0602111958188
ACH-000132,0.0140903760955
ACH-000133,-0.0917171413641
ACH-000137,-0.298301464982
ACH-000138,-0.218206805447
ACH-000142,-0.110468266513
ACH-000143,-0.0571503390468
ACH-000146,-0.0936869737775
ACH-000148,-0.160976903633
ACH-000150,0.0193303168146
ACH-000152,-0.00134270136751
ACH-000153,-0.0756104981487
ACH-000159,-0.170553491082
ACH-000160,-0.100116093992
ACH-000163,-0.102953091252
ACH-000167,-0.317700534187
ACH-000168,-0.0958984956202
ACH-000169,-0.132536718873
ACH-000178,-0.17872782621
ACH-000182,-0.11010135547800001
ACH-000183,0.00511234913754
ACH-000188,-0.04691310320730001
ACH-000189,-0.014624133481999998
ACH-000190,-0.177293646747
ACH-000198,-0.14716504849
ACH-000204,-0.250022094325
ACH-000206,-0.11744210410499999
ACH-000207,0.0546555927172
ACH-000211,0.00768386384189
ACH-000215,-0.0896882419609
ACH-000221,-0.158080088768
ACH-000222,-0.12315367884400001
ACH-000223,0.0404388610692
ACH-000226,0.07623633972260001
ACH-000227,-0.0169512921487
ACH-000228,0.017974461588
ACH-000231,0.0266269439212
ACH-000232,-0.22321188124400002
ACH-000233,-0.148224606894
ACH-000234,-0.058877677916199994
ACH-000235,-0.144056450442
ACH-000237,-0.258789167479
ACH-000238,-0.0519777866794
ACH-000243,-0.10652160462200001
ACH-000244,-0.134085712599
ACH-000246,-0.18392804997200002
ACH-000248,-0.0657437952709
ACH-000250,-0.103840366066
ACH-000251,-0.11926381555299999
ACH-000253,-0.162218645266
ACH-000255,-0.144915916679
ACH-000256,-0.0396999859834
ACH-000257,0.12777817562000002
ACH-000258,-0.111448461046
ACH-000259,-0.0323777874594
ACH-000260,-0.105455291292
ACH-000261,-0.0351236144465
ACH-000262,-0.13499284146999999
ACH-000263,-0.161626710969
ACH-000264,0.0201392553963
ACH-000265,-0.18954180835700002
ACH-000266,-0.08803976761530001
ACH-000272,-0.0037825580814600003
ACH-000273,-0.09912018872850001
ACH-000274,-0.034954627973599994
ACH-000277,-0.009276068556219999
ACH-000278,0.050073726452
ACH-000279,0.0189464004901
ACH-000280,-0.256459474294
ACH-000281,-0.0512408967689
ACH-000288,0.035118411785
ACH-000291,-0.0663213069328
ACH-000293,-0.080027638156
ACH-000294,0.0304329343117
ACH-000295,-0.379455978458
ACH-000296,-0.13845971719900002
ACH-000302,-0.493452555716
ACH-000304,0.0690276483223
ACH-000307,0.029266015971200002
ACH-000308,-0.164800424222
ACH-000310,0.0431986830851
ACH-000311,-0.0949293215143
ACH-000312,-0.047290330625599994
ACH-000315,-0.27530161818300003
ACH-000316,0.11916109394999999
ACH-000317,-0.010602265868599999
ACH-000318,-0.197285973187
ACH-000319,-0.259097939236
ACH-000320,-0.10416712598200001
ACH-000322,0.11827986410999998
ACH-000323,-0.11643031955399999
ACH-000324,-0.18343110730599999
ACH-000329,-0.167278926413
ACH-000330,-0.268837265599
ACH-000331,0.0402318193378
ACH-000332,-0.053026546067199996
ACH-000334,-0.0525060110575
ACH-000335,-0.36609420627800004
ACH-000336,-0.0881762938593
ACH-000337,0.060176044175800004
ACH-000339,-0.20486417298
ACH-000341,-0.14588594496500001
ACH-000348,-0.0775397458517
ACH-000350,-0.117174524925
ACH-000352,-0.0840331416588
ACH-000356,0.07836002765269999
ACH-000361,-0.014930393719500001
ACH-000362,-0.197933018634
ACH-000363,-0.0818503016876
ACH-000364,-0.127324218025
ACH-000365,-0.056758474481499996
ACH-000366,-0.18024165726100003
ACH-000368,0.0295037389958
ACH-000374,0.18248834196199998
ACH-000375,0.0722982319463
ACH-000376,0.0862354425765
ACH-000381,0.0873607478596
ACH-000383,-0.121472744359
ACH-000387,0.021795940291499998
ACH-000389,-0.26791755679
ACH-000390,-0.114640136236
ACH-000393,-0.165552895265
ACH-000395,-0.06834060805639999
ACH-000397,-0.134632207818
ACH-000401,-0.25896973079999996
ACH-000402,-0.520673242416
ACH-000403,-0.0997041184995
ACH-000404,-0.0739568571499
ACH-000406,-0.122366834764
ACH-000407,-0.022809361599400002
ACH-000408,-0.0669124158686
ACH-000410,-0.301908246388
ACH-000411,-0.0614224649833
ACH-000414,-0.0726002272205
ACH-000415,0.07106225380180001
ACH-000416,-0.103031302717
ACH-000420,-0.051497571863900006
ACH-000421,-0.0369091104016
ACH-000424,-0.121789231619
ACH-000425,-0.0829278704061
