,HIST2H2BE (8349)
ACH-000888,-0.592995954063
ACH-000889,-0.86833139354
ACH-000890,-0.7141262444580001
ACH-000896,-0.41539710522100004
ACH-000898,-0.489642483923
ACH-000900,-0.810449170494
ACH-000901,-0.299349106437
ACH-000905,-0.642523481501
ACH-000906,-0.22729397534200002
ACH-000907,-0.481409782512
ACH-000910,-0.385261471756
ACH-000911,-0.40151508826899995
ACH-000912,-0.484425535681
ACH-000913,-0.674494918276
ACH-000915,-0.40432603889300006
ACH-000916,-1.05602910139
ACH-000917,-0.27561379239399997
ACH-000921,-0.416982527512
ACH-000924,-0.420387213588
ACH-000926,-0.4184122597
ACH-000928,-0.614419357585
ACH-000929,-0.8990605450560001
ACH-000932,-0.7516884000290001
ACH-000935,-0.6777706093089999
ACH-000936,-0.48015154155699996
ACH-000937,-0.34489168901999995
ACH-000938,-0.517736294691
ACH-000939,-0.23398885971299999
ACH-000941,-0.681180643416
ACH-000943,-0.48591947611599995
ACH-000946,-0.872891745336
ACH-000947,-0.417132970708
ACH-000948,-0.748156483124
ACH-000950,-0.466386222492
ACH-000953,-0.632373697522
ACH-000957,-0.26103673669599997
ACH-000958,-0.335518152959
ACH-000960,-0.42398529394100004
ACH-000963,-1.23978690737
ACH-000968,-0.502369413871
ACH-000969,-0.600983929785
ACH-000973,-0.513881275533
ACH-000974,-0.47097237205799997
ACH-000975,-0.502978567804
ACH-000976,-0.37587202583800006
ACH-000978,-0.5624623384790001
ACH-000980,-0.42908977581200003
ACH-000984,-1.07685865334
ACH-000986,-0.380751335507
ACH-000988,-0.35940031524000005
ACH-000993,-0.719212646562
ACH-000994,-0.517912970714
ACH-000996,-0.566533647853
ACH-001001,-0.442579224205
ACH-001020,0.126927397926
ACH-001028,-0.513673311765
ACH-001031,-0.363640393335
ACH-001038,-0.426300398751
ACH-001048,-0.380980999485
ACH-001050,-0.45724769083000005
ACH-001053,-0.418793106977
ACH-001054,-0.406729680245
ACH-001061,-0.437030084988
ACH-001067,-0.5579947438849999
ACH-001075,-0.34193423159100006
ACH-001096,-0.929527002363
ACH-001128,0.9395230197750001
ACH-001134,-0.521840835295
ACH-001151,-0.49939807341700004
ACH-001163,-0.631787372087
ACH-001164,-0.206354657513
ACH-001173,-0.325603542118
ACH-001183,-0.19064054167199998
ACH-001184,-0.37843223327200004
ACH-001190,-0.43199705651000003
ACH-001192,-0.624188087414
ACH-001193,-0.8458382388529999
ACH-001196,-0.507643092457
ACH-001197,-0.82211500377
ACH-001205,-0.302074841261
ACH-001211,-0.377989259466
ACH-001212,-0.276129520515
ACH-001228,-0.573161506098
ACH-001232,-0.550489897429
ACH-001239,-0.598774037469
ACH-001274,-0.49055665430100004
ACH-001275,-0.301828818427
ACH-001277,-0.414867463064
ACH-001278,-0.34672035322300004
ACH-001280,-0.297701475562
ACH-001283,-0.47610651021300004
ACH-001289,-0.46146294147100003
ACH-001295,-0.543180052199
ACH-001300,-0.347217449111
ACH-001301,-0.37690806529200005
ACH-001302,-0.424474214832
ACH-001303,-0.591805961644
ACH-001306,-0.502039041824
ACH-001318,-0.543711499196
ACH-001322,-0.511349648474
ACH-001328,-0.676730324982
ACH-001332,-0.661576812642
ACH-001333,-0.797122989955
ACH-001336,-0.564395018508
ACH-001340,-0.600432624824
ACH-001346,-0.5405962921149999
ACH-001353,-0.42799829881499996
ACH-001354,-0.527863531169
ACH-001367,-0.33762590151999994
ACH-001368,-0.361307340639
ACH-001374,-0.374119773576
ACH-001375,-0.6393793791560001
ACH-001377,-0.647069295314
ACH-001380,-0.355956431889
ACH-001391,-0.303993724611
ACH-001407,-0.42438550986699997
ACH-001408,-0.327274925381
ACH-001413,-0.483533777618
ACH-001430,-0.605449648361
ACH-001431,-0.220543815231
ACH-001450,-0.41242019636999994
ACH-001496,-0.17267193050500002
ACH-001500,-0.159905863506
ACH-001521,-0.5120583258020001
ACH-001523,-0.255884245278
ACH-001532,-0.526728780437
ACH-001536,-0.06945968956569999
ACH-001550,0.13279140225299998
ACH-001552,-0.44266400355400004
ACH-001554,-0.402766047912
ACH-001645,-0.34961611454999997
ACH-001654,-0.37470467395400003
ACH-001715,-0.257634867855
ACH-001735,-0.407075123706
ACH-001736,-0.438731267596
ACH-001737,-0.9418568348399999
ACH-001740,-0.406879500353
ACH-001745,-0.291322250948
ACH-001750,-0.18180468669100003
ACH-001765,-0.742474204184
ACH-001956,-0.739615679305
ACH-001957,-0.7937595574259999
