,RIF1 (55183)
ACH-000376,-0.47300781496699995
ACH-000381,-0.301382608495
ACH-000383,-0.278569740106
ACH-000387,-0.858120537559
ACH-000389,-0.370532162785
ACH-000390,-0.476454913054
ACH-000393,-0.458275761694
ACH-000395,-0.590407656632
ACH-000397,-0.928832890532
ACH-000401,-0.374420316025
ACH-000402,-0.65361822108
ACH-000403,-0.0773618150268
ACH-000404,-0.370482232936
ACH-000406,-0.6741913740469999
ACH-000407,-0.33408723940699997
ACH-000408,-0.531127785364
ACH-000410,-0.336043588826
ACH-000411,-0.332042764997
ACH-000414,-0.670729679023
ACH-000415,-0.43639565807999997
ACH-000416,-0.148721886481
ACH-000420,-0.242484692873
ACH-000421,-0.488696281334
ACH-000424,-0.25149034683000004
ACH-000425,-0.452793997508
ACH-000426,-0.40484299417499997
ACH-000427,-0.581339781772
ACH-000433,-0.404462208095
ACH-000436,-0.5158497333959999
ACH-000444,-0.6844524420370001
ACH-000445,-0.505231271973
ACH-000448,-0.119614658286
ACH-000450,-0.344599332711
ACH-000452,-0.45928445587300004
ACH-000454,-0.360590658562
ACH-000458,-0.649161895819
ACH-000459,-0.40742912439199996
ACH-000460,-0.646551650103
ACH-000461,-0.291882112465
ACH-000463,-0.0729709990482
ACH-000464,-0.6403873562319999
ACH-000466,-0.37346479063
ACH-000467,-0.20085746443
ACH-000468,-0.6590264489159999
ACH-000469,-0.536573446872
ACH-000470,-0.383914692301
ACH-000471,-0.288087506465
ACH-000472,-0.342705317086
ACH-000473,-0.302080258778
ACH-000475,-0.398730460395
ACH-000476,-0.329923011972
ACH-000477,-0.21973363113699998
ACH-000480,-0.302249959333
ACH-000481,-0.25344084087499996
ACH-000483,-0.46685643181599995
ACH-000484,-0.210865732443
ACH-000485,-0.66723752369
ACH-000486,-0.613383806927
ACH-000487,-0.357022312695
ACH-000488,-0.521706494818
ACH-000490,-0.8538906425239999
ACH-000491,-0.36795968026799997
ACH-000495,-0.9774976729770001
ACH-000496,-0.5322857796630001
ACH-000499,-0.278513202694
ACH-000500,-0.6287596405
ACH-000502,-0.271686282332
ACH-000503,-0.45554350544600003
ACH-000505,-0.212445161186
ACH-000507,-0.49293087825599996
ACH-000510,-0.449343385597
ACH-000511,-0.482690858614
ACH-000512,-0.296147492999
ACH-000516,-0.542804266964
ACH-000517,-0.415449311953
ACH-000518,-0.243594610445
ACH-000520,-0.420386950206
ACH-000521,-0.40027944701800006
ACH-000522,-0.370879388133
ACH-000524,-0.716620909021
ACH-000527,-0.443808897839
ACH-000528,-0.7500896286900001
ACH-000537,-0.24972790706599998
ACH-000541,-0.607343674054
ACH-000542,-0.457225926927
ACH-000544,-0.621636830614
ACH-000545,-0.442967495447
ACH-000547,-0.647923671961
ACH-000548,-0.42999259595600003
ACH-000549,-0.40720256096199997
ACH-000550,-0.41428197041299997
ACH-000552,-0.304501135809
ACH-000556,-0.283088522616
ACH-000557,-0.12232484665400001
ACH-000570,-0.148729287893
ACH-000571,-0.603696921183
ACH-000573,-0.6369859120310001
ACH-000576,-0.0171970636475
ACH-000580,-0.47809978377499995
ACH-000584,-0.518982447598
ACH-000585,-0.613463717604
ACH-000588,-0.210182688825
ACH-000589,-0.504868081575
ACH-000591,-0.429699104261
ACH-000593,-0.5672987736399999
ACH-000600,-0.885707922653
ACH-000601,-0.519035204513
ACH-000604,-0.13516136322699998
ACH-000605,-0.30724485210999997
ACH-000606,-0.486304907605
ACH-000608,-0.49967444055200005
ACH-000614,-0.439545762316
ACH-000616,-0.39514453911200004
ACH-000618,-0.347965327511
ACH-000619,-0.541566755292
ACH-000620,-0.669571470995
ACH-000621,-0.586576524984
ACH-000622,-0.221583713807
ACH-000623,-0.464232627967
ACH-000624,-0.5497700036300001
ACH-000627,-0.5748847477310001
ACH-000630,-0.430927509088
ACH-000632,-0.282869957795
ACH-000633,-0.0889650192207
ACH-000637,-0.63125411651
ACH-000638,-0.65067308556
ACH-000646,-0.31185818338599997
ACH-000647,-0.308203896662
ACH-000648,-0.258779241541
ACH-000649,-0.345499308103
ACH-000651,-0.38629589822800003
ACH-000652,-0.0842471467857
ACH-000653,-0.237657275878
ACH-000657,-0.489808929203
ACH-000658,-0.159076474715
ACH-000661,-0.489927509244
ACH-000662,-0.38942073543899997
ACH-000663,-0.581903705969
ACH-000665,-0.5099391876070001
ACH-000671,-0.195087393227
ACH-000673,-0.480931514146
ACH-000676,-0.548940079007
ACH-000677,-0.23069724594000002
ACH-000681,-0.5572026676590001
ACH-000682,-0.637211985715
ACH-000683,-0.41896597492700005
ACH-000684,-0.741116373179
ACH-000688,-0.644410020786
ACH-000693,-0.673070804385
ACH-000694,-0.432756849986
ACH-000695,0.0851832916394
ACH-000696,-0.6227328985689999
ACH-000697,-0.583116767434
ACH-000699,-0.579771031644
ACH-000701,-0.5249641592890001
ACH-000706,-0.173723165315
ACH-000711,-0.339271332884
ACH-000713,-0.49136465413900005
ACH-000714,-0.329467099341
ACH-000718,-0.284072507674
ACH-000720,-0.31155178715799997
ACH-000721,-0.483933495235
ACH-000724,-0.6453957448659999
ACH-000725,-0.495063635013
ACH-000732,-0.23817417096700003
ACH-000734,-0.306464653523
ACH-000735,-0.34631539183399995
ACH-000736,-0.206858740456
ACH-000738,-0.16115817066
ACH-000746,-0.629040909406
ACH-000747,-0.596239624068
ACH-000748,-0.44830605233099996
ACH-000753,-0.237607059925
ACH-000756,-0.353925001152
ACH-000757,-0.620639858432
ACH-000758,-0.658781307856
ACH-000760,-0.19503117544799997
ACH-000763,-0.334350995242
ACH-000764,-0.513613088154
ACH-000765,-0.41896996613399995
ACH-000766,-0.317085126162
ACH-000767,-0.540971398243
ACH-000768,-0.538462896736
ACH-000769,-0.43780960146700004
ACH-000770,-0.330188754306
ACH-000771,-0.6261019412569999
ACH-000773,-0.893694660193
ACH-000776,-0.45132891318499996
ACH-000777,-0.414101096745
ACH-000778,-0.28179603405299997
ACH-000781,-0.264115287359
ACH-000782,-0.581688140428
ACH-000783,-0.54273769623
ACH-000784,-0.75973424574
ACH-000785,-0.577934073305
ACH-000787,-0.530499067981
ACH-000788,-0.40578584930399997
ACH-000791,-0.558416281871
ACH-000792,-0.461735527109
ACH-000794,-0.65783811388
ACH-000796,-0.433188692324
ACH-000799,-0.432109149935
ACH-000800,-0.651073946818
ACH-000802,-0.395730806123
ACH-000804,-0.710033916938
ACH-000805,-0.299929033255
ACH-000809,-0.42796766847199996
ACH-000810,-0.13095421552
ACH-000811,-0.42563022115800003
ACH-000817,-0.278787679116
ACH-000819,-0.317583069051
ACH-000820,-0.587157267532
ACH-000821,-0.047441780946399996
ACH-000822,-0.218580543086
ACH-000823,-0.607391876937
ACH-000824,-0.25294157824700003
ACH-000827,-0.30860875535599996
ACH-000829,-0.52948210338
ACH-000831,-0.411159779619
ACH-000832,-0.30954103193300003
ACH-000833,-0.231061743061
ACH-000834,-0.282865358142
ACH-000835,-0.23971482319899998
ACH-000836,-0.40143298484800005
ACH-000837,-0.509119689746
ACH-000838,-0.465131337921
ACH-000839,-0.437283467588
ACH-000840,-0.834451334345
ACH-000841,-0.66925228338
ACH-000843,-0.620906149674
ACH-000846,-0.625041648921
ACH-000847,-0.38482133269599994
ACH-000848,-0.269547245565
ACH-000849,-0.153522871487
ACH-000851,-0.154025510616
ACH-000855,-0.23912642353100003
ACH-000856,-0.554054872328
ACH-000858,-0.32922607641999996
ACH-000859,-0.364969316712
ACH-000861,-0.525222363108
ACH-000862,-0.23967905054900002
ACH-000865,-0.557333091522
ACH-000866,-0.34625916096500003
ACH-000867,-0.430701014548
ACH-000869,-0.501040366471
ACH-000872,-0.5665477228600001
ACH-000873,-0.835210957562
ACH-000876,-0.403327971184
ACH-000878,-0.12318675189999999
ACH-000880,-0.325729605169
ACH-000881,-0.50976540005
ACH-000882,-0.156952696149
ACH-000884,-0.196590303035
ACH-000885,-0.356655258775
ACH-000887,-0.12471725370200001
ACH-000888,-0.325443242673
ACH-000889,-0.566964433913
ACH-000890,-0.306310793066
ACH-000896,-0.483796297376
ACH-000898,-0.47525311541500004
ACH-000900,-0.492634393403
ACH-000901,-0.42010169229999994
ACH-000905,-0.427788327643
ACH-000906,-0.460227679422
ACH-000907,-0.280659713674
ACH-000910,-0.43316726630099994
ACH-000911,-0.22418772050299998
ACH-000912,-0.695892994673
ACH-000913,-0.767063603131
ACH-000915,-0.042402108609400004
ACH-000916,-0.560583593835
ACH-000917,-0.6376543067329999
ACH-000921,-0.700237458964
ACH-000924,-0.309916406672
ACH-000926,-0.27465802991
ACH-000928,-0.738528954556
ACH-000929,-0.617085538216
ACH-000932,-0.424490656251
ACH-000935,-0.46254193664800003
ACH-000936,-0.362916509283
ACH-000937,-0.26163893682399997
ACH-000938,-0.26040173391800003
ACH-000939,-0.7491390237190001
ACH-000941,-0.6678639975990001
ACH-000943,-0.46135779258299997
ACH-000946,-0.318930246003
ACH-000947,-0.485991822773
ACH-000948,-0.42260400188
ACH-000950,-0.512600410156
ACH-000953,-0.7310914397470001
ACH-000957,-0.448062619731
ACH-000958,-0.426190183883
ACH-000960,-0.30768420705
ACH-000963,-0.7648744404539999
ACH-000968,-0.405011915695
ACH-000969,-0.716950173501
ACH-000973,-0.5518055501169999
ACH-000974,-0.323714925301
ACH-000975,-0.438772126919
ACH-000976,-0.34630990416100005
ACH-000978,-0.559696288727
ACH-000980,-0.0981560686906
ACH-000984,-0.492966723236
ACH-000986,-0.79551460564
ACH-000988,-0.35551408798699996
ACH-000993,-0.61033171701
ACH-000994,-0.544049930623
ACH-000996,-0.423866220442
ACH-001001,-0.612132310433
ACH-001020,-0.6853261177869999
ACH-001028,-0.490627939908
ACH-001031,-0.864303093846
ACH-001038,-0.385739894356
ACH-001048,-0.265038329291
ACH-001050,-0.446977506662
ACH-001053,-0.321765991942
ACH-001054,-0.344755986537
ACH-001061,-0.381897892026
ACH-001067,-0.734567024688
ACH-001075,-0.51774601008
ACH-001096,-0.42499016830799996
ACH-001128,-0.605057834802
ACH-001134,-0.556778674321
ACH-001151,-0.29620734517499997
ACH-001163,-0.562426330163
ACH-001164,-0.274853286334
ACH-001173,-0.515182022346
ACH-001183,-0.481937206435
ACH-001184,-0.8012012230840001
ACH-001190,-0.39633678772299996
ACH-001192,-0.25827039505800004
ACH-001193,-0.455705913506
ACH-001196,-0.313696438236
ACH-001197,-0.485016838663
ACH-001205,-0.371356654001
ACH-001211,-0.6078429356880001
ACH-001212,-0.477815815163
ACH-001228,-0.41197033358400004
ACH-001232,-0.332765617058
ACH-001239,-0.176440572344
ACH-001274,-0.568510327653
ACH-001275,-0.09030116807489999
ACH-001277,-0.39005181669100003
ACH-001278,-0.44227926605499995
ACH-001280,-0.266321905225
ACH-001283,-0.7298687286419999
ACH-001289,-0.501621254216
ACH-001295,-0.25623323306699997
ACH-001300,-0.05066896738
ACH-001301,-0.50186908845
ACH-001302,-0.32891787241799997
ACH-001303,-0.0919137303166
ACH-001306,-0.191553942707
ACH-001318,-0.7133902383830001
ACH-001322,-0.621967630354
ACH-001328,-0.005139127993770001
ACH-001332,-0.876685272838
ACH-001333,-0.485773522235
ACH-001336,-0.657234742437
ACH-001340,-0.47937994454300004
ACH-001346,-0.315520238115
ACH-001353,-0.42671781364100003
ACH-001354,-0.415525744671
ACH-001367,-0.325668405033
ACH-001368,-0.546715973188
ACH-001374,-0.476278122654
ACH-001375,-0.00473910885518
ACH-001377,-0.273692468532
ACH-001380,-0.09662992513289999
ACH-001391,-0.29120723168699997
ACH-001407,-0.327596967249
ACH-001408,-0.54159384738
ACH-001413,-0.408995749134
ACH-001430,0.155636407333
ACH-001431,-0.20152979802700002
ACH-001450,0.018985046616700002
ACH-001496,-0.710337657681
ACH-001500,-0.33906135904299994
ACH-001521,-0.74438517027
ACH-001523,-0.628632542037
ACH-001532,-0.6907132260050001
ACH-001536,-0.182918911526
ACH-001550,-0.381716111214
ACH-001552,-0.402814396152
ACH-001554,-0.281893600892
ACH-001645,-0.54693006687
ACH-001654,-0.442604877648
ACH-001715,-0.249323442432
ACH-001735,-0.18112576651999998
ACH-001736,-0.215257682034
ACH-001737,-0.19199682979000002
ACH-001740,-0.140923012292
ACH-001745,-0.616676919211
ACH-001750,-0.398074299493
ACH-001765,-0.324357103472
ACH-001956,-0.47949126492399996
ACH-001957,-0.472183277676
