,COL4A3BP (10087)
ACH-000375,-0.09724548601960002
ACH-000376,-0.126693547107
ACH-000381,-0.59470446321
ACH-000383,-0.539597044766
ACH-000387,0.0372732376468
ACH-000389,-0.165107323762
ACH-000390,-0.04433506268469999
ACH-000393,-0.214502794633
ACH-000395,-0.413210006182
ACH-000397,-0.042080479439699996
ACH-000401,-0.235233305393
ACH-000402,-0.0280346083066
ACH-000403,-0.12110778965999998
ACH-000404,-0.111203575008
ACH-000406,-0.036951307956400004
ACH-000407,-0.603167638812
ACH-000408,-0.42158982165200004
ACH-000410,-0.12003934164300001
ACH-000411,-0.445193157514
ACH-000414,-0.36931638309799997
ACH-000415,0.058812112385
ACH-000416,-0.211272906435
ACH-000420,-0.8632624939920001
ACH-000421,0.154538948767
ACH-000424,-0.341781835188
ACH-000425,-0.27091008225200003
ACH-000426,-0.42765704072
ACH-000427,-0.54057374397
ACH-000433,-0.387874431699
ACH-000436,-0.211181230396
ACH-000444,-0.0431732004964
ACH-000445,-0.292086123699
ACH-000448,-0.336286937837
ACH-000450,-0.012114058242999999
ACH-000452,-0.107793453677
ACH-000454,-0.240138119905
ACH-000458,-0.103204056809
ACH-000459,0.277150198091
ACH-000460,-0.145524923356
ACH-000461,-0.25314620025
ACH-000463,-0.06575605056230001
ACH-000464,0.0662148665494
ACH-000466,-0.617400676884
ACH-000467,-0.314769289008
ACH-000468,-0.48523549563999996
ACH-000469,-0.504127301271
ACH-000470,-0.22105900074999998
ACH-000471,-0.893145379411
ACH-000472,-0.0503635802076
ACH-000473,0.044461001370900005
ACH-000475,-0.21472710365400002
ACH-000476,0.120817302725
ACH-000477,0.21480485348499997
ACH-000480,-0.09620313265339998
ACH-000481,-0.09018397685280001
ACH-000483,0.0575929041273
ACH-000484,-0.34094601565
ACH-000485,-0.215074235944
ACH-000486,-0.162501124915
ACH-000487,-0.26538318263599997
ACH-000488,-0.0517656920701
ACH-000490,-0.21349424228
ACH-000491,-0.12860290652999998
ACH-000495,-0.164921701973
ACH-000496,-0.224950789903
ACH-000499,-0.119273732381
ACH-000500,0.051591496584199995
ACH-000502,-0.0439648095259
ACH-000503,-0.404939584266
ACH-000505,-0.11161390985200001
ACH-000507,-0.0329191765655
ACH-000510,0.019911558746599996
ACH-000511,-0.279716191463
ACH-000512,-0.530912785545
ACH-000516,-0.241583770032
ACH-000517,-0.302005819773
ACH-000518,-0.268610357689
ACH-000520,-0.283828365116
ACH-000521,-0.778314869724
ACH-000522,-0.255777098677
ACH-000524,-0.23880365538800002
ACH-000527,-0.0473940567216
ACH-000528,-0.12510914742100002
ACH-000537,-0.22255690260400002
ACH-000541,-0.41506662501900005
ACH-000542,-0.120865391901
ACH-000544,-0.355481214504
ACH-000545,-0.349255417038
ACH-000547,-0.56839633008
ACH-000548,-0.476002198513
ACH-000549,-0.16354605152
ACH-000550,-0.134194950509
ACH-000552,-0.029892412140599997
ACH-000556,-0.124267664165
ACH-000557,-0.565539651148
ACH-000570,-0.11913750597999999
ACH-000571,-0.432913430748
ACH-000573,-0.26793132426
ACH-000576,-0.069772321157
ACH-000580,-0.0615555943545
ACH-000584,-0.169756796016
ACH-000585,0.0931550917025
ACH-000588,-0.48224420576099997
ACH-000589,-0.0379820522481
ACH-000591,-0.142178771468
ACH-000593,-0.26032334151700004
ACH-000600,-0.20505725009300002
ACH-000601,-0.152971378727
ACH-000604,-0.306642758625
ACH-000605,-0.0652342408691
ACH-000606,-0.06345602265019999
ACH-000608,-0.568838328406
ACH-000614,-0.351682918966
ACH-000616,-0.13891299895300002
ACH-000618,-0.0175811884064
ACH-000619,-0.467056062389
ACH-000620,-0.23436903464699999
ACH-000621,-0.0502148919891
ACH-000622,-0.292141103236
ACH-000623,-0.16961055578899997
ACH-000624,-0.0933049056075
ACH-000627,-0.40150584510399995
ACH-000630,-0.296576023822
ACH-000632,-0.111958599019
ACH-000633,-0.52590462105
ACH-000637,-0.156728954178
ACH-000638,-0.036679715478500005
ACH-000646,0.17286648141600003
ACH-000647,0.044435207136699996
ACH-000648,-0.288496472621
ACH-000649,-0.644221781749
ACH-000651,0.010828812564399999
ACH-000652,-0.13631276770099998
ACH-000653,-0.371752929741
ACH-000657,-0.0758451687231
ACH-000658,-0.465759641992
ACH-000661,-0.113336205861
ACH-000662,0.07739600083439999
ACH-000663,-0.342021370096
ACH-000665,-0.158316642516
ACH-000671,-1.29097791064
ACH-000673,-0.247961754723
ACH-000676,0.155070517647
ACH-000677,-0.0532129688135
ACH-000681,-0.514106628757
ACH-000682,0.00298942154189
ACH-000683,0.0394039895038
ACH-000684,-0.630649838741
ACH-000688,-0.430443550668
ACH-000693,-0.12507407518400002
ACH-000694,-0.09287100150000001
ACH-000695,-0.305929426614
ACH-000696,-0.118650120416
ACH-000697,-0.381044304005
ACH-000699,-0.000567250112071
ACH-000701,0.0159473974064
ACH-000706,-0.23233683399500002
ACH-000711,-0.36075923382200004
ACH-000713,-0.04633930132680001
ACH-000714,-0.0035863414187
ACH-000718,-0.164117520909
ACH-000720,0.0283108596894
ACH-000721,-0.0194757909311
ACH-000724,-0.370837564353
ACH-000725,-0.0468702256299
ACH-000732,-0.163647721075
ACH-000734,-0.164579054494
ACH-000735,-0.31182019624400004
ACH-000736,0.230855544139
ACH-000738,-0.210489846637
ACH-000746,0.12620561720100001
ACH-000747,-0.025940568756400002
ACH-000748,0.0182117942124
ACH-000753,-0.06276326248309999
ACH-000756,-0.0255861242773
ACH-000757,-0.21436752748
ACH-000758,-0.222490614104
ACH-000760,-0.137721021222
ACH-000763,-0.119943037536
ACH-000764,-0.365670937909
ACH-000765,-0.0631658450369
ACH-000766,-0.19766393616
ACH-000767,-0.058918137624699995
ACH-000768,-0.350201793844
ACH-000769,-0.0318229348972
ACH-000770,-0.20636345677
ACH-000771,-0.441332455799
ACH-000773,-0.300598161932
ACH-000776,-0.182320602577
ACH-000777,0.0361576179063
ACH-000778,-0.0134753305156
ACH-000781,-0.169657953724
ACH-000782,-0.0365010379554
ACH-000783,0.210709437491
ACH-000784,0.049608960416400005
ACH-000785,-0.321756844045
ACH-000787,-0.183031863943
ACH-000788,-0.19300036387400002
ACH-000791,-0.16767793451
ACH-000792,-0.170226175119
ACH-000794,-0.399966316768
ACH-000796,-0.47741063858000005
ACH-000799,-0.013991669144700002
ACH-000800,-0.246324556877
ACH-000802,-0.09524991428230001
ACH-000804,-0.0237113987717
ACH-000805,-0.26843850525199997
ACH-000809,-0.336558663238
ACH-000810,0.09794744756789998
ACH-000811,-0.269140733963
ACH-000817,-0.46003453196099997
ACH-000819,-0.08455219347449999
ACH-000820,-0.294779421841
ACH-000821,-0.151060246944
ACH-000822,0.023803701534700003
ACH-000823,-0.248970219665
ACH-000824,-0.18434996025199998
ACH-000827,-0.035934192227
ACH-000829,-0.6881083180490001
ACH-000831,-0.0697321982583
ACH-000832,-0.358319962729
ACH-000833,0.223444716213
ACH-000834,-0.084741014314
ACH-000835,-0.113213272262
ACH-000836,-0.702447149957
ACH-000837,-0.09383399413789999
ACH-000838,-1.09700797281
ACH-000839,-0.30094355796300004
ACH-000840,-0.6119358391040001
ACH-000841,-0.184674493738
ACH-000843,-0.384326845356
ACH-000846,-0.316965714864
ACH-000847,-0.16667177063
ACH-000848,-0.052766513099999995
ACH-000849,-0.0780362117732
ACH-000851,-0.400065413085
ACH-000855,-0.15008815442600001
ACH-000856,-0.0442447578541
ACH-000858,-0.0020346938409
ACH-000859,-0.432447097148
ACH-000861,-0.345110115259
ACH-000862,0.163081810341
ACH-000865,-0.12378082601
ACH-000866,-0.038389033295699995
ACH-000867,-0.156616396346
ACH-000869,-0.257695996701
ACH-000872,-0.131959308628
ACH-000873,-0.253119007048
ACH-000876,-0.19697619708
ACH-000878,-0.170790613685
ACH-000880,-0.11963449495100001
ACH-000881,-0.250044851608
ACH-000882,-0.375853468443
ACH-000884,-0.271868839452
ACH-000885,-0.17177353235999998
ACH-000887,-0.055577296328800006
ACH-000888,-0.073483088682
ACH-000889,-0.0975865782665
ACH-000890,-0.169772082366
ACH-000896,-0.191328347694
ACH-000898,-0.0492675027355
ACH-000900,-0.30550373420000004
ACH-000901,0.0763299112558
ACH-000905,-0.204851945744
ACH-000906,0.00940944619825
ACH-000907,-0.147488682756
ACH-000910,-0.34476644156400005
ACH-000911,-0.016500880742799998
ACH-000912,-0.106034490647
ACH-000913,-0.20007318344900002
ACH-000915,-0.32087996101599997
ACH-000916,-0.236250278359
ACH-000917,0.0119491653837
ACH-000921,-0.0257316746877
ACH-000924,-0.40843359219
ACH-000926,-0.0845133345298
ACH-000928,-0.47519758351
ACH-000929,-0.135176468396
ACH-000932,0.0096723095736
ACH-000935,-0.368591002765
ACH-000936,-0.0652754872665
ACH-000937,0.00857550961356
ACH-000938,-0.213111444302
ACH-000939,-0.118476249671
ACH-000941,0.039534208370400004
ACH-000943,-0.0549697869304
ACH-000946,-0.368202469319
ACH-000947,0.00633921016621
ACH-000948,-0.21081695339499998
ACH-000950,-0.0687443022281
ACH-000953,-0.10119679901699999
ACH-000957,-0.149452062516
ACH-000958,0.008853039304620001
ACH-000960,-0.176782345037
ACH-000963,-0.169895680129
ACH-000968,-0.503348676101
ACH-000969,-0.023702429887299998
ACH-000973,-0.19965317290399998
ACH-000974,-0.08403996660839999
ACH-000975,-0.211455039644
ACH-000976,-0.0707083270992
ACH-000978,-0.045342085587
ACH-000980,0.00575297347095
ACH-000984,0.0126234270308
ACH-000986,-0.165569049068
ACH-000988,-0.544275716056
ACH-000993,0.195891166565
ACH-000994,-0.165287458342
ACH-000996,-0.0634690925692
ACH-001001,-0.230557389104
ACH-001020,-0.142361318599
ACH-001028,0.0597509860759
ACH-001031,0.0840598003242
ACH-001038,-0.0829875073093
ACH-001048,-0.552868166024
ACH-001050,-0.062297070719300005
ACH-001053,-0.343179823204
ACH-001054,-0.357220043972
ACH-001061,0.023905577253400003
ACH-001067,-0.244735822158
ACH-001075,-0.07735986682519999
ACH-001096,-0.0293324828132
ACH-001128,-0.0813966529142
ACH-001134,-0.437401155933
ACH-001151,-0.00644008383896
ACH-001163,-0.226040234522
ACH-001164,0.14173679299
ACH-001173,0.0006103163819380001
ACH-001183,-0.0006810530518339999
ACH-001184,0.0763318552628
ACH-001190,-0.0192185218819
ACH-001192,-0.10291764162599999
ACH-001193,0.018312569627
ACH-001196,-0.0416188906836
ACH-001197,-0.4100980451199999
ACH-001205,-0.5003008736010001
ACH-001211,0.012621011811600002
ACH-001212,-0.108696146366
ACH-001228,-0.1206759303
ACH-001232,-0.287382845146
ACH-001239,-0.0571809477466
ACH-001274,-0.597514887511
ACH-001275,-0.241791911058
ACH-001277,-0.153421551708
ACH-001278,-0.0329818430915
ACH-001280,0.0927917394364
ACH-001283,-0.142809621119
ACH-001289,-0.0132850191848
ACH-001295,-0.108313557495
ACH-001300,0.0857753689606
ACH-001301,-0.0821974508775
ACH-001302,0.156483431352
ACH-001303,0.170102610572
ACH-001306,-0.00105581322114
ACH-001318,-0.534256674265
ACH-001322,0.0087215284963
ACH-001328,-0.332090806963
ACH-001332,-0.572533068963
ACH-001333,-0.042590193322
ACH-001336,0.011798729877200001
ACH-001340,-0.139830392617
ACH-001346,-0.268031473741
ACH-001353,-0.587663811477
ACH-001354,-0.306016984743
ACH-001367,0.141995199015
ACH-001368,-0.0664972926017
ACH-001374,-0.075802262233
ACH-001375,-0.24093425624099998
ACH-001377,-0.317309759438
ACH-001380,-0.025580610885400003
ACH-001391,-0.238617446442
ACH-001407,-0.17680765804200002
ACH-001408,-0.056257494181800004
ACH-001413,-0.027036530923900005
ACH-001430,-0.10356094218499999
ACH-001431,-0.107194159285
ACH-001450,0.147245949625
ACH-001496,-0.208279508978
ACH-001500,-0.256256616378
ACH-001521,-0.0505894569366
ACH-001523,-0.30565351454399997
ACH-001532,-0.008909965494
ACH-001536,-0.22741992762899998
ACH-001550,-0.0639801203532
ACH-001552,-0.258955404245
ACH-001554,-0.22396411182700002
ACH-001645,-0.164857180921
ACH-001654,-0.118587406407
ACH-001715,-0.034557796627
ACH-001735,-0.327937645316
ACH-001736,-0.132648245319
ACH-001737,-0.5648525694659999
ACH-001740,-0.0135058354704
ACH-001745,-0.15579558999399998
ACH-001750,-0.0673179152961
ACH-001765,0.0355490698308
ACH-001956,0.08351226110660001
ACH-001957,-0.228288734804
