,LYRM4 (57128)
ACH-000004,-1.3378501638299998
ACH-000007,-1.5155518532700003
ACH-000009,-1.5992615584399998
ACH-000011,-1.7275519200999998
ACH-000012,-1.3993015359399998
ACH-000013,-1.6867766961700001
ACH-000014,-1.57398017069
ACH-000015,-1.17165388232
ACH-000017,-1.7432789899799999
ACH-000018,-1.6864484093799998
ACH-000019,-1.30926431594
ACH-000021,-1.52921502043
ACH-000022,-1.57671014871
ACH-000025,-1.5425590231400002
ACH-000028,-1.55379495439
ACH-000030,-1.34872280674
ACH-000035,-1.5281669245700003
ACH-000036,-1.4512758771599998
ACH-000037,-1.99830998305
ACH-000039,-1.47272467771
ACH-000040,-1.49382502447
ACH-000041,-1.8808271582799998
ACH-000042,-1.57631973236
ACH-000045,-1.6118426879499999
ACH-000047,-1.5393147722299998
ACH-000052,-1.55146157676
ACH-000053,-1.19195735277
ACH-000054,-1.6065283313499998
ACH-000055,-1.62232367998
ACH-000060,-1.4998303702899998
ACH-000067,-1.7932246402
ACH-000070,-1.65697029361
ACH-000075,-1.27944384667
ACH-000078,-1.8688997591
ACH-000082,-1.74769464074
ACH-000085,-1.5809941965
ACH-000086,-1.52845707477
ACH-000087,-1.51744885693
ACH-000092,-1.24097430588
ACH-000095,-1.7381799307499999
ACH-000097,-1.75556795851
ACH-000098,-1.8314694717
ACH-000099,-1.6582584580500002
ACH-000108,-1.4322844478499999
ACH-000113,-1.50848521965
ACH-000115,-1.29826725281
ACH-000116,-1.1371640205700002
ACH-000118,-1.45359231822
ACH-000120,-1.4344289806600001
ACH-000123,-1.4132411277099999
ACH-000127,-1.36986012243
ACH-000128,-1.6485887403200001
ACH-000132,-1.70381719058
ACH-000133,-1.56316749704
ACH-000137,-1.5978253521099999
ACH-000138,-1.2957443608900001
ACH-000142,-1.4366342918500001
ACH-000143,-1.6604643811700002
ACH-000146,-1.47323019026
ACH-000148,-1.72070582188
ACH-000150,-1.85099863437
ACH-000152,-1.4610162313400001
ACH-000153,-1.8505795519
ACH-000159,-1.3306675589899999
ACH-000160,-1.31196607095
ACH-000163,-1.64568944894
ACH-000167,-1.70159129393
ACH-000168,-1.30711138766
ACH-000169,-1.51947980248
ACH-000178,-1.44867347573
ACH-000182,-1.34484815082
ACH-000183,-1.4818727810899999
ACH-000188,-1.47012589291
ACH-000189,-1.8139940741
ACH-000190,-1.50012749
ACH-000198,-1.35441182921
ACH-000204,-1.4524329163999998
ACH-000206,-1.50565018579
ACH-000207,-1.17664197626
ACH-000211,-1.6072174233200003
ACH-000215,-1.87379932757
ACH-000221,-1.52652560266
ACH-000222,-1.4837971482799999
ACH-000223,-1.62295694263
ACH-000226,-1.26138902295
ACH-000227,-2.5412628942
ACH-000228,-1.57064586441
ACH-000231,-1.7136978763600001
ACH-000232,-1.5275983047
ACH-000233,-1.44281106572
ACH-000234,-1.2870127390000001
ACH-000235,-1.45543119338
ACH-000237,-1.71296111255
ACH-000238,-1.74649457727
ACH-000243,-1.4560599405
ACH-000244,-1.5301145750799998
ACH-000246,-1.58926616447
ACH-000248,-1.36363587972
ACH-000250,-1.39804268196
ACH-000251,-1.34226368913
ACH-000253,-1.25122504047
ACH-000255,-1.47043801968
ACH-000256,-1.46871030894
ACH-000257,-1.4986738573299998
ACH-000258,-1.14430053724
ACH-000259,-1.42443434013
ACH-000260,-1.41236910876
ACH-000261,-1.5899936347499999
ACH-000262,-1.60328137488
ACH-000263,-1.25416844642
ACH-000264,-1.34361430744
ACH-000265,-1.56171811264
ACH-000266,-1.1379384946
ACH-000272,-1.48673161561
ACH-000273,-1.3903369305700002
ACH-000274,-1.30279730503
ACH-000277,-1.4333498936000002
ACH-000278,-1.6196250973299997
ACH-000279,-1.86664467708
ACH-000280,-1.52471676535
ACH-000281,-2.17988101123
ACH-000288,-1.7192547256
ACH-000291,-1.47042157139
ACH-000293,-1.1460157120299999
ACH-000294,-1.44810824838
ACH-000295,-1.54036963314
ACH-000296,-1.5997683324899998
ACH-000302,-1.65379119859
ACH-000304,-1.4679890088299998
ACH-000307,-1.43924224349
ACH-000308,-1.0684228678399998
ACH-000310,-1.5611833779100002
ACH-000311,-1.3565755939500002
ACH-000312,-1.6125367533500001
ACH-000315,-1.4284206064899998
ACH-000316,-1.8757111414200003
ACH-000317,-1.9470372034799999
ACH-000318,-1.25663845957
ACH-000319,-1.53260267265
ACH-000320,-1.70854962484
ACH-000322,-1.09138004204
ACH-000323,-1.5232758053
ACH-000324,-1.44840872502
ACH-000329,-1.9720421839
ACH-000330,-1.4122574488
ACH-000331,-1.31585019861
ACH-000332,-1.5995406561
ACH-000334,-1.4070417542299998
ACH-000335,-1.5150241846999999
ACH-000336,-1.4651448138799998
ACH-000337,-1.4352980450100001
ACH-000339,-1.5747013788
ACH-000341,-1.7253860991499999
ACH-000348,-1.56590269553
ACH-000350,-0.9050543726829999
ACH-000352,-1.28251334831
ACH-000356,-1.6693248136200003
ACH-000361,-1.13878583964
ACH-000362,-1.18130256984
ACH-000363,-1.1387539654899999
ACH-000364,-1.3697944939200002
ACH-000365,-1.79225929163
ACH-000366,-1.6934186773299997
ACH-000368,-1.86353899841
ACH-000374,-1.77843579047
ACH-000375,-1.7744718429599997
ACH-000376,-1.36900164463
ACH-000381,-1.40873228643
ACH-000383,-1.2725990873200002
ACH-000387,-1.10892453309
ACH-000389,-1.55273396914
ACH-000390,-1.42052218251
ACH-000393,-1.74762848401
ACH-000395,-1.5311685797
ACH-000397,-1.25235276505
ACH-000401,-1.2824744633399998
ACH-000402,-1.7541234841900002
ACH-000403,-1.3750379224899998
ACH-000404,-1.68107025803
ACH-000406,-1.5210005126700001
ACH-000407,-1.4700440491
ACH-000408,-1.60661541665
ACH-000410,-1.4222851374899999
ACH-000411,-1.43990808592
ACH-000414,-1.09187634758
ACH-000415,-1.5806849674399999
ACH-000416,-1.37989126035
ACH-000420,-1.5680243720500002
ACH-000421,-1.18989119735
ACH-000424,-1.46855885664
ACH-000425,-1.5217324590099999
ACH-000426,-1.6834633406200001
ACH-000427,-1.32752810216
ACH-000433,-1.643958188
ACH-000436,-1.34584682611
ACH-000444,-1.1901845299299998
ACH-000445,-1.59776354604
ACH-000448,-1.15970159325
ACH-000450,-1.5098585894
ACH-000452,-1.64471427196
ACH-000454,-1.5085788035799998
ACH-000458,-1.4294827934999998
ACH-000459,-1.7192251484299998
ACH-000460,-1.4175566631299998
ACH-000461,-1.3765703323700003
ACH-000463,-1.58492556926
ACH-000464,-1.7507893645
ACH-000466,-1.56040645809
ACH-000467,-1.2914615212
ACH-000468,-1.50687259213
ACH-000469,-1.60968506986
ACH-000470,-1.7739254172299999
ACH-000471,-1.47313145715
ACH-000472,-1.32815922809
ACH-000473,-1.5721049417200001
ACH-000475,-1.28708613248
ACH-000476,-1.5074045615399998
ACH-000477,-1.5985956547
ACH-000480,-1.38945802049
ACH-000481,-1.38642266139
ACH-000483,-1.3900084861700002
ACH-000484,-1.21228119451
ACH-000485,-1.34750048276
ACH-000486,-1.31117288817
ACH-000487,-1.7231890079900003
ACH-000488,-1.28225544384
ACH-000490,-1.3476444614399998
ACH-000491,-0.975215157618
ACH-000495,-1.8343421272099998
ACH-000496,-1.45885197316
ACH-000499,-1.55005399013
ACH-000500,-1.3464524154700002
ACH-000502,-1.36071884175
ACH-000503,-1.50765136355
ACH-000505,-1.7250579642800001
ACH-000507,-1.44143605616
ACH-000510,-1.5785064312900001
ACH-000511,-1.4397885252
ACH-000512,-1.29966551063
ACH-000516,-1.55667036489
ACH-000517,-1.39361375204
ACH-000518,-1.7714616595800001
ACH-000520,-1.57887531731
ACH-000521,-1.3818534436899998
ACH-000522,-1.74540249065
ACH-000524,-1.14383568501
ACH-000527,-1.3283936707200001
ACH-000528,-1.33396935062
ACH-000537,-1.6788843180700002
ACH-000541,-1.44950476546
ACH-000542,-1.52823878621
ACH-000544,-1.70764829403
ACH-000545,-1.4809848672400001
ACH-000547,-1.44942540926
ACH-000548,-1.3682205930200002
ACH-000549,-1.36811082016
ACH-000550,-1.61679931973
ACH-000552,-1.44580441637
ACH-000556,-1.43752042665
ACH-000557,-0.9760006040799999
ACH-000570,-1.74994293615
ACH-000571,-1.6473319420399999
ACH-000573,-1.6525494340399998
ACH-000576,-1.62841089243
ACH-000580,-1.35177526463
ACH-000584,-1.6819438034399998
ACH-000585,-1.6873295249200002
ACH-000588,-1.5827029653799998
ACH-000589,-1.49323638431
ACH-000591,-1.75881370648
ACH-000593,-1.6127814120700001
ACH-000600,-1.43613624294
ACH-000601,-1.25205988968
ACH-000604,-0.9292044606219999
ACH-000605,-1.06383574723
ACH-000606,-1.51298497037
ACH-000608,-1.30513722999
ACH-000614,-1.31675133459
ACH-000616,-1.6142591262700001
ACH-000618,-1.35755559178
ACH-000619,-1.48208993951
ACH-000620,-1.43919232725
ACH-000621,-2.0290726268
ACH-000622,-1.35954356958
ACH-000623,-1.65884646405
ACH-000624,-1.04344926753
ACH-000627,-1.5514960894499998
ACH-000630,-1.38724218771
ACH-000632,-1.60434082532
ACH-000633,-1.42223712553
ACH-000637,-1.50754279601
ACH-000638,-1.30824745386
ACH-000646,-0.986714489894
ACH-000647,-1.17832553653
ACH-000648,-1.5126899088699999
ACH-000649,-1.52941925368
ACH-000651,-1.72231472574
ACH-000652,-1.55018649585
ACH-000653,-1.6013737403
ACH-000657,-1.4740728550400002
ACH-000658,-1.70585898606
ACH-000661,-1.9328500726900002
ACH-000662,-1.7636396003200001
ACH-000663,-1.76547135757
ACH-000665,-1.65678903134
ACH-000671,-1.5291112262900002
ACH-000673,-1.6930561715799999
ACH-000676,-1.5272032779
ACH-000677,-1.15867672942
ACH-000681,-1.7029100099
ACH-000682,-1.34598128086
ACH-000683,-1.6272467074399999
ACH-000684,-1.7058000553000001
ACH-000688,-1.37136811437
ACH-000693,-1.3567189487
ACH-000694,-1.40187427289
ACH-000695,-1.74976125455
ACH-000696,-1.2639583347
ACH-000697,-1.3416218192799998
ACH-000699,-1.2026255775799999
ACH-000701,-1.0293061992599999
ACH-000706,-1.6003623342500002
ACH-000711,-1.47562625248
ACH-000713,-1.5796105212
ACH-000714,-1.5012563448299998
ACH-000718,-1.4198481795200002
ACH-000720,-1.6089459201299998
ACH-000721,-1.51586576187
ACH-000724,-1.09063639155
ACH-000725,-1.3064035758900001
ACH-000732,-1.5221990072299998
ACH-000734,-1.47402506261
ACH-000735,-1.34960825889
ACH-000736,-1.43910921938
ACH-000738,-1.7663900595599997
ACH-000746,-1.0395214720000001
ACH-000747,-1.3264856004899999
ACH-000748,-1.23485682358
ACH-000753,-1.53003538946
ACH-000756,-1.54527509056
ACH-000757,-1.5429135212600003
ACH-000758,-1.50039402044
ACH-000760,-1.64743268537
ACH-000763,-1.4800115544799999
ACH-000764,-1.53188696745
ACH-000765,-1.4435825753100002
ACH-000766,-1.3448069118900001
ACH-000767,-0.882565288868
ACH-000768,-1.4753723619799999
