,THEMIS (387357)
ACH-000004,0.42795498580499997
ACH-000007,0.381405534246
ACH-000009,0.148911009131
ACH-000011,0.418470473869
ACH-000012,0.149131470682
ACH-000013,0.342433348081
ACH-000014,0.128826521272
ACH-000015,0.423654707408
ACH-000017,0.294355448216
ACH-000018,0.25165380598000003
ACH-000019,0.34470762653399994
ACH-000021,0.135325074499
ACH-000022,0.42596713466700004
ACH-000025,0.279203399388
ACH-000028,0.37642738384400004
ACH-000030,0.23810187432399998
ACH-000035,0.278680953638
ACH-000036,0.119026959051
ACH-000037,0.309122418322
ACH-000039,0.21385613012600002
ACH-000040,0.159603900097
ACH-000041,0.26282931519499997
ACH-000042,0.164048726324
ACH-000045,0.361914610524
ACH-000047,0.269650727557
ACH-000052,0.17936585842799999
ACH-000053,0.17719698220400001
ACH-000054,0.218579312514
ACH-000055,0.234811721646
ACH-000060,0.247892475101
ACH-000067,0.141149894463
ACH-000070,0.209125932658
ACH-000075,0.315981940181
ACH-000078,0.382310099623
ACH-000082,0.32368466255399997
ACH-000085,0.386039211808
ACH-000086,0.175237516452
ACH-000087,0.09907930158160001
ACH-000092,0.19413465541299998
ACH-000095,0.19954924177299999
ACH-000097,0.226190281078
ACH-000098,0.307797500639
ACH-000099,0.203275746201
ACH-000108,0.297631048722
ACH-000113,0.235183586107
ACH-000115,0.281069650829
ACH-000116,0.21923441718800002
ACH-000118,0.244233437552
ACH-000120,0.42467623566299995
ACH-000123,0.21103965050299997
ACH-000127,0.22611513229000002
ACH-000128,0.181224356041
ACH-000132,-0.0402217623292
ACH-000133,0.27874874723799997
ACH-000137,0.16109704720999998
ACH-000138,0.254088827626
ACH-000142,0.144678958528
ACH-000143,0.27066644742199997
ACH-000146,0.20622668987999998
ACH-000148,0.246424413479
ACH-000150,-0.0061358010526999995
ACH-000152,0.40782627407899996
ACH-000153,0.236474944054
ACH-000159,0.2708992308
ACH-000160,0.17535965199
ACH-000163,0.279467728835
ACH-000167,0.172091146417
ACH-000168,0.316160713137
ACH-000169,0.262303163121
ACH-000178,0.25633587397700003
ACH-000182,0.168906262167
ACH-000183,0.208356498983
ACH-000188,0.30494468239
ACH-000189,0.26595623237599997
ACH-000190,0.313010001202
ACH-000198,0.271097502371
ACH-000204,0.336422171466
ACH-000206,0.225806215726
ACH-000207,0.32169912102299997
ACH-000211,0.299147985604
ACH-000215,0.248933014094
ACH-000221,0.36780726965899996
ACH-000222,0.37931127343800003
ACH-000223,0.18968657853
ACH-000226,0.126359088086
ACH-000227,-0.127098238294
ACH-000228,0.234042193653
ACH-000231,0.278024271789
ACH-000232,0.192762904949
ACH-000233,0.270315772203
ACH-000234,0.35166659673199996
ACH-000235,0.241719894139
ACH-000237,0.33408850625500003
ACH-000238,0.35944499195
ACH-000243,0.264071237128
ACH-000244,0.314113218822
ACH-000246,0.285591805002
ACH-000248,0.183740297809
ACH-000250,0.233806969707
ACH-000251,0.13244334372000002
ACH-000253,0.298338026997
ACH-000255,0.313551434667
ACH-000256,0.0880730665757
ACH-000257,0.417880318599
ACH-000258,0.388251109996
ACH-000259,0.25854567882199997
ACH-000260,0.269315933653
ACH-000261,0.332025344023
ACH-000262,0.101358326175
ACH-000263,0.307250443779
ACH-000264,0.203741261012
ACH-000265,0.225481779088
ACH-000266,0.168223796147
ACH-000272,0.22734934516999997
ACH-000273,0.263791299873
ACH-000274,0.248637352082
ACH-000277,0.217220663156
ACH-000278,0.160355322033
ACH-000279,0.179841257224
ACH-000280,0.265272093862
ACH-000281,0.0665332588737
ACH-000288,0.287130856816
ACH-000291,0.29743060304900004
ACH-000293,0.10731136932600001
ACH-000294,0.400952139585
ACH-000295,0.31986728019099997
ACH-000296,0.27827646705
ACH-000302,0.23430170390900001
ACH-000304,-0.0425923147267
ACH-000307,0.229010466862
ACH-000308,0.21825759071800002
ACH-000310,0.24010197871999997
ACH-000311,0.255557770979
ACH-000312,0.32623757913
ACH-000315,0.267255809784
ACH-000316,0.39584097676200003
ACH-000317,0.258784144246
ACH-000318,0.275752907865
ACH-000319,0.212096506609
ACH-000320,0.130095279252
ACH-000322,0.112851590812
ACH-000323,0.18967338024
ACH-000324,0.256076785489
ACH-000329,0.38979393322300004
ACH-000330,0.142749403592
ACH-000331,0.388969552248
ACH-000332,0.240654405242
ACH-000334,0.26311097178599996
ACH-000335,0.16414644228800002
ACH-000336,0.643260963438
ACH-000337,0.331107190408
ACH-000339,0.224041505517
ACH-000341,0.321320687632
ACH-000348,0.321288674361
ACH-000350,0.290032477457
ACH-000352,0.217547084339
ACH-000356,0.1960557182
ACH-000361,0.511086185772
ACH-000362,0.319104356972
ACH-000363,0.275511649122
ACH-000364,0.191288086361
ACH-000365,0.309396065701
ACH-000366,0.245929331855
ACH-000368,0.302460859099
ACH-000374,0.229714350157
ACH-000375,0.294152392204
ACH-000376,0.27188805055
ACH-000381,0.219806286371
ACH-000383,0.227026142362
ACH-000387,0.33725206123199997
ACH-000389,0.237277276015
ACH-000390,0.17880610628899998
ACH-000393,0.102797211424
ACH-000395,0.11654671222200001
ACH-000397,0.23240860223999998
ACH-000401,0.150641998208
ACH-000402,-0.0306611103735
ACH-000403,0.179989611547
ACH-000404,0.436760679961
ACH-000406,0.213188301352
ACH-000407,0.20683379929
ACH-000408,0.210386387007
ACH-000410,0.22157370168999999
ACH-000411,0.24115139650800002
ACH-000414,0.217582590046
ACH-000415,0.161294041621
ACH-000416,0.264947205159
ACH-000420,0.42106094249399995
ACH-000421,0.23611301843000002
ACH-000424,0.27609045863299997
ACH-000425,0.301074645029
ACH-000426,0.259969150991
ACH-000427,0.234955336386
ACH-000433,0.346655553956
ACH-000436,0.330227839987
ACH-000444,0.18824216258200002
ACH-000445,0.288896801861
ACH-000448,0.291873560532
ACH-000450,0.22497327173700002
ACH-000452,0.22270123782200002
ACH-000454,0.143793369882
ACH-000458,0.330177780544
ACH-000459,0.177275059347
ACH-000460,0.277250682247
ACH-000461,0.295585544839
ACH-000463,0.32657004121100003
ACH-000464,0.38618944334
ACH-000466,0.268601981163
ACH-000467,0.157726032634
ACH-000468,0.139165405223
ACH-000469,0.230238926759
ACH-000470,0.23022579831300002
ACH-000471,0.28452146056999994
ACH-000472,0.252319323215
ACH-000473,0.366974188096
ACH-000475,0.249719157435
ACH-000476,0.257199542815
ACH-000477,0.222612886004
ACH-000480,0.371133453563
ACH-000481,0.26501805803399997
ACH-000483,0.302591126102
ACH-000484,0.439904960124
ACH-000485,0.261623659671
ACH-000486,0.34094226909100006
ACH-000487,0.307861390024
ACH-000488,0.187749526505
ACH-000490,0.265984522067
ACH-000491,0.158387418923
ACH-000495,0.332243001044
ACH-000496,0.18487935447999998
ACH-000499,0.327496299544
ACH-000500,0.512666125562
ACH-000502,0.320683131843
ACH-000503,0.39372409434600003
ACH-000505,0.170736876371
ACH-000507,0.257757875609
ACH-000510,0.263512655823
ACH-000511,0.127846289045
ACH-000512,0.14333381674
ACH-000516,0.270931105221
ACH-000517,0.267576501944
ACH-000518,0.360682547074
ACH-000520,0.248520041182
ACH-000521,0.370305762847
ACH-000522,0.22765240065900003
ACH-000524,0.253652072364
ACH-000527,0.189241187018
ACH-000528,0.219673819159
ACH-000537,0.16181503039
ACH-000541,0.078264965265
ACH-000542,0.20325350564599998
ACH-000544,0.113977835268
ACH-000545,0.156392633225
ACH-000547,0.2696392797
ACH-000548,0.35230727336900003
ACH-000549,0.299426628698
ACH-000550,0.276923359868
ACH-000552,0.18689616002999998
ACH-000556,0.265069146602
ACH-000557,0.450391860707
ACH-000570,0.321054416516
ACH-000571,0.310818456423
ACH-000573,0.195038967885
ACH-000576,0.2698985536
ACH-000580,0.21517067879500001
ACH-000584,0.179370568836
ACH-000585,0.198277165474
ACH-000588,0.255238474333
ACH-000589,0.202616009377
ACH-000591,0.29643566089699996
ACH-000593,0.256391210491
ACH-000600,0.26611903812300003
ACH-000601,0.252540125972
ACH-000604,0.328497275429
ACH-000605,0.319355231684
ACH-000606,0.198377259363
ACH-000608,0.251010706658
ACH-000614,0.264739833897
ACH-000616,0.487045814343
ACH-000618,0.27769283058
ACH-000619,0.26870832220199997
ACH-000620,0.24499068139600003
ACH-000621,0.26694550498799996
ACH-000622,0.265454994824
ACH-000623,0.243758895859
ACH-000624,0.25990737507100004
ACH-000627,0.260235408128
ACH-000630,0.264588545847
ACH-000632,0.24405731128400002
ACH-000633,0.167959122858
ACH-000637,0.271916116958
ACH-000638,0.274746374851
ACH-000646,0.19872932793099998
ACH-000647,0.242511331315
ACH-000648,0.175802900407
ACH-000649,0.280052319162
ACH-000651,0.1923425133
ACH-000652,0.20841509329
ACH-000653,0.311345545221
ACH-000657,0.260354215623
ACH-000658,0.24414666888599998
ACH-000661,0.40242418526600005
ACH-000662,0.35315446909500003
ACH-000663,0.163180318853
ACH-000665,0.247285728024
ACH-000671,0.360070701686
ACH-000673,0.295510694531
ACH-000676,0.29916716211800004
ACH-000677,0.31842432977699997
ACH-000681,0.27166054527
ACH-000682,0.22590312022300002
ACH-000683,0.21313648696899998
ACH-000684,0.399061504372
ACH-000688,0.35269639124499996
ACH-000693,0.29296323530499996
ACH-000694,0.199482488638
ACH-000695,0.0871742493828
ACH-000696,0.192568530029
ACH-000697,0.20665597354499998
ACH-000699,0.249647356664
ACH-000701,0.136389750854
ACH-000706,0.289214637615
ACH-000711,0.17733468964899998
ACH-000713,0.140116899676
ACH-000714,0.224741160552
ACH-000718,0.187755965567
ACH-000720,0.232572017493
ACH-000721,0.24092953805599998
ACH-000724,0.120841054189
ACH-000725,0.127125404455
ACH-000732,0.38900837881300004
ACH-000734,0.162322670604
ACH-000735,0.23985652295499998
ACH-000736,0.33520245694899997
ACH-000738,0.255172944024
ACH-000746,0.273851109968
ACH-000747,0.439850812346
ACH-000748,0.369208936632
ACH-000753,0.22512230764600002
ACH-000756,0.3150769532
ACH-000757,0.37335693002899994
ACH-000758,0.160110111431
ACH-000760,0.25046091315499996
ACH-000763,0.187489280796
ACH-000764,0.311594166758
ACH-000765,0.351319346117
ACH-000766,0.127804253067
ACH-000767,0.446101336004
ACH-000768,0.199960565883
ACH-000769,0.33548493550999997
ACH-000770,0.347222214979
ACH-000771,0.20311608643399998
ACH-000773,0.22811877005999998
ACH-000776,0.34808920869800003
ACH-000777,0.308758300953
ACH-000778,0.277553454686
ACH-000781,0.228299359396
ACH-000782,0.47013224404700005
ACH-000783,0.192217623756
ACH-000784,0.312422928312
ACH-000785,0.238956789538
ACH-000787,0.304867781573
ACH-000788,0.24803571980900002
ACH-000791,0.0734147086163
ACH-000792,0.18987602064
ACH-000794,0.356853415259
ACH-000796,0.272820476461
ACH-000799,0.16107226662000002
ACH-000800,0.344471511067
ACH-000802,0.184218156512
ACH-000804,0.18472767375100002
ACH-000805,0.20757103319000003
ACH-000809,0.19998934563999998
ACH-000810,0.151465272029
ACH-000811,0.282484569897
ACH-000817,0.279294163468
ACH-000819,0.35466708732
ACH-000820,0.50015095818
ACH-000821,0.453179301598
ACH-000822,0.25581947593800003
ACH-000823,0.160662944349
ACH-000824,0.30675692961
ACH-000827,0.27902757396600003
ACH-000829,0.150362929926
ACH-000831,0.397878655361
ACH-000832,0.19470342450800002
ACH-000833,0.194495999607
ACH-000834,0.197116788355
ACH-000835,0.424151127847
ACH-000836,0.112891889727
ACH-000837,0.23314463728100002
ACH-000838,0.228860163175
ACH-000839,0.321276405059
ACH-000840,0.341395804629
ACH-000841,0.29406423943599996
ACH-000843,0.328711010433
ACH-000846,0.24898103110199998
ACH-000847,0.182999242955
ACH-000848,0.232365938656
ACH-000849,0.20858002575800003
ACH-000851,0.25834644748700003
ACH-000855,0.200009329003
ACH-000856,0.0874558054469
ACH-000858,0.343198308602
ACH-000859,0.20550391618500002
ACH-000861,0.190250745924
ACH-000862,0.154223918703
ACH-000865,0.21624813325999998
ACH-000866,0.248480498334
ACH-000867,0.319096307989
ACH-000869,0.305018934902
ACH-000872,0.287174392582
ACH-000873,0.156835633301
ACH-000876,0.21664007986499997
ACH-000878,0.407494730504
ACH-000880,0.337651924644
ACH-000881,0.24100948901799998
ACH-000882,0.17314721743099998
ACH-000884,0.32588141986499997
ACH-000885,0.17391693378800002
ACH-000887,0.213540945185
ACH-000888,0.264775340323
ACH-000889,0.23749743682500002
ACH-000890,0.387892290453
ACH-000896,0.12478880289000001
ACH-000898,0.210348639415
ACH-000900,0.268799809019
ACH-000901,0.281965799946
ACH-000905,0.351372443112
ACH-000906,0.253704278912
ACH-000907,0.325528419305
ACH-000910,0.211399000246
ACH-000911,0.155173197733
ACH-000912,0.258684808717
ACH-000913,0.159552419297
ACH-000915,0.346902279206
ACH-000916,0.374091662771
ACH-000917,0.350514553336
ACH-000921,0.277881084616
ACH-000924,0.15810937330900002
ACH-000926,0.33804726217299996
ACH-000928,0.29323693965500003
ACH-000929,0.387713310401
ACH-000932,0.292053466712
ACH-000935,0.232035203627
ACH-000936,0.230332811595
ACH-000937,0.41972549354099997
ACH-000938,0.250678634979
ACH-000939,0.30950288817
ACH-000941,0.190526441053
ACH-000943,0.194892667239
