,DNMT3A (1788)
ACH-000004,0.23869706421599998
ACH-000007,-0.0130733177459
ACH-000009,0.0834602337179
ACH-000011,0.0567016163467
ACH-000012,0.15256015549000002
ACH-000013,0.208008644197
ACH-000014,0.010621943889600001
ACH-000015,0.22471002652199998
ACH-000017,0.242873276904
ACH-000018,0.09750525513389999
ACH-000019,0.307796755224
ACH-000021,0.189478205387
ACH-000022,0.157931954375
ACH-000025,0.278914339225
ACH-000028,0.14888751795299998
ACH-000030,0.151460784858
ACH-000035,0.19510275608
ACH-000036,0.20980388136300002
ACH-000037,-0.10687487249500001
ACH-000039,0.111072551671
ACH-000040,0.061879738058799996
ACH-000041,0.09190954383910001
ACH-000042,0.125417365812
ACH-000045,0.151697022795
ACH-000047,0.19150767565000001
ACH-000052,0.147169300318
ACH-000053,0.199686383297
ACH-000054,0.165943830363
ACH-000055,0.208130177221
ACH-000060,0.148453986043
ACH-000067,0.23044143871
ACH-000070,0.19858149442
ACH-000075,0.0152493768707
ACH-000078,0.043034951621199996
ACH-000082,0.155415539417
ACH-000085,0.262659455655
ACH-000086,0.148905851897
ACH-000087,-0.165054841444
ACH-000092,-0.06370107840309999
ACH-000095,0.0221937160049
ACH-000097,0.185224683438
ACH-000098,0.158906191255
ACH-000099,0.142101724607
ACH-000108,0.142573788381
ACH-000113,0.146246151328
ACH-000115,0.31830483260000003
ACH-000116,0.298778961661
ACH-000118,0.23070311540600003
ACH-000120,-0.00456860067785
ACH-000123,0.0883024700547
ACH-000127,0.179111290364
ACH-000128,0.0213804606642
ACH-000132,0.16699835376
ACH-000133,0.30836702471
ACH-000137,-0.00871071824869
ACH-000138,0.00294501061584
ACH-000142,0.0913619428242
ACH-000143,-0.19072520220800002
ACH-000146,0.149950618848
ACH-000148,0.11895811686899999
ACH-000150,0.133021911393
ACH-000152,0.302578975766
ACH-000153,0.174904860473
ACH-000159,0.175905667577
ACH-000160,0.670087815253
ACH-000163,0.13266923944599998
ACH-000167,0.84052443934
ACH-000168,0.12073121718900001
ACH-000169,0.255742445866
ACH-000178,0.342344531506
ACH-000182,0.12495375869799999
ACH-000183,0.194688504509
ACH-000188,0.23356677578499999
ACH-000189,-0.028822818441499996
ACH-000190,0.520196851872
ACH-000198,0.17828312005199998
ACH-000204,0.382747561219
ACH-000206,0.159444240776
ACH-000207,0.0800462490604
ACH-000211,0.21255533807500002
ACH-000215,0.0921542086953
ACH-000221,0.230925502575
ACH-000222,0.045431750332599996
ACH-000223,0.23993458391800002
ACH-000226,-0.029698328075599998
ACH-000227,-0.135586793115
ACH-000228,0.147604817885
ACH-000231,0.0730992685975
ACH-000232,0.0646130042958
ACH-000233,0.005305706251930001
