,PHLPP2 (23035)
ACH-000004,-0.0168353230778
ACH-000007,0.156111044051
ACH-000009,-0.0017356251160999998
ACH-000011,0.012282983470999998
ACH-000012,0.0604263078033
ACH-000013,-0.198129441533
ACH-000014,0.0161884896876
ACH-000015,0.033711543491899996
ACH-000017,-0.00700888150104
ACH-000018,-0.115558239474
ACH-000019,-0.102944628357
ACH-000021,-0.0482036006216
ACH-000022,-0.10301740561799999
ACH-000025,-0.0579987528234
ACH-000028,-0.0214307236521
ACH-000030,0.128070722213
ACH-000035,0.0328775385653
ACH-000036,-0.0320657420532
ACH-000037,-0.115783510757
ACH-000039,0.34074411143399996
ACH-000040,0.09410749089400001
ACH-000041,0.16908976265700001
ACH-000042,-0.09535309704469999
ACH-000045,-0.0009419565695260001
ACH-000047,0.110644942221
ACH-000052,-0.328498522961
ACH-000053,0.131676853042
ACH-000054,-0.0867873785777
ACH-000055,0.0283207130512
ACH-000060,0.160611896003
ACH-000067,0.06460126677400001
ACH-000070,-0.153572451095
ACH-000075,-0.300341701325
ACH-000078,0.0746668968576
ACH-000082,-0.0662952377275
ACH-000085,0.0368081145669
ACH-000086,-0.08604550517560001
ACH-000087,0.14534830039899999
ACH-000092,0.18479809070300002
ACH-000095,0.09404942911280001
ACH-000097,-0.0553580921564
ACH-000098,-0.138550006021
ACH-000099,0.0372687048856
ACH-000108,-0.039359630286300004
ACH-000113,-0.0562441269686
ACH-000115,-0.0605719494909
ACH-000116,0.08913053833460001
ACH-000118,-0.043868914717300006
ACH-000120,-0.35362670510099997
ACH-000123,0.00912536180172
ACH-000127,-0.06933404945760001
ACH-000128,0.09886298061380001
ACH-000132,-0.0468903878231
ACH-000133,0.0325806123561
ACH-000137,0.05185951111769999
ACH-000138,-0.011226177260000001
ACH-000142,-0.0592388300185
ACH-000143,-0.0650741707867
ACH-000146,0.051843663010800005
ACH-000148,-0.0616563264893
ACH-000150,0.286263581719
ACH-000152,-0.138117915206
ACH-000153,0.012209686579100001
ACH-000159,-0.0182500431032
ACH-000160,0.093125791819
