,ALOX5 (240)
ACH-000004,-0.149614298937
ACH-000007,0.16379422669399998
ACH-000009,0.00869228569585
ACH-000011,-0.0361312950771
ACH-000012,0.020892035575000002
ACH-000013,0.027628428340500003
ACH-000014,-0.322398555968
ACH-000015,-0.14476343651100002
ACH-000017,0.0428929749703
ACH-000018,-0.13135624764599999
ACH-000019,-0.0920159056017
ACH-000021,-0.053584104422000005
ACH-000022,-0.056595328239
ACH-000025,-0.312969391923
ACH-000028,-0.132060267953
ACH-000030,-0.18156541572700002
ACH-000035,-0.35703830699699995
ACH-000036,-0.00530984566761
ACH-000037,-0.035806352687699994
ACH-000039,0.0916973915341
ACH-000040,-0.062639296117
ACH-000041,-0.19729900710499998
ACH-000042,-0.08032265277560001
ACH-000045,-0.142670717418
ACH-000047,0.0404992537232
ACH-000052,-0.189684656993
ACH-000053,-0.104101249464
ACH-000054,0.0431241773276
ACH-000055,-0.183212541589
ACH-000060,0.026621852582299998
ACH-000067,-0.163628864398
ACH-000070,-0.355450716016
ACH-000075,-0.13593997673
ACH-000078,-0.06199107492000001
ACH-000082,-0.09779559446799999
ACH-000085,-0.121550066283
ACH-000086,-0.221532014239
ACH-000087,-0.236209901488
ACH-000092,-0.00848843448442
ACH-000095,-0.0828474109803
ACH-000097,-0.138025487605
ACH-000098,-0.06143312371759999
ACH-000099,-0.09658007580530001
ACH-000108,-0.23902987042100002
ACH-000113,-0.11480468611
ACH-000115,-0.120389585299
ACH-000116,-0.1319022177
ACH-000118,-0.17368111023
ACH-000120,-0.116511269684
ACH-000123,-0.138623256175
ACH-000127,-0.132858064612
ACH-000128,-0.0339085889742
ACH-000132,-0.199737364602
ACH-000133,-0.021722399084400004
ACH-000137,-0.23942657002099998
ACH-000138,0.020622364303700003
ACH-000142,0.0985471280339
ACH-000143,-0.132214003889
ACH-000146,-0.011098602006700002
ACH-000148,-0.127980679096
ACH-000150,0.0759326030503
ACH-000152,-0.17023942872099998
ACH-000153,-0.210790091081
ACH-000159,-0.240862674109
ACH-000160,-0.0471560025397
ACH-000163,-0.174624360676
ACH-000167,-0.22910145877399998
