,OR7G3 (390883)
ACH-000004,-0.360321100718
ACH-000007,-0.25137277495
ACH-000009,-0.213322680417
ACH-000011,-0.298622760508
ACH-000012,-0.342600271564
ACH-000013,-0.407052623029
ACH-000014,-0.16763260033299998
ACH-000015,-0.390600405586
ACH-000017,-0.23298936275499998
ACH-000018,-0.165454916793
ACH-000019,-0.696953695643
ACH-000021,-0.181989257753
ACH-000022,-0.271040384762
ACH-000025,-0.450866903924
ACH-000028,-0.350027846224
ACH-000030,-0.27927260467
ACH-000035,-0.343027608617
ACH-000036,-0.424228460265
ACH-000037,-0.359471358679
ACH-000039,-0.563905915599
ACH-000040,-0.42253237955300005
ACH-000041,-0.30433613108199997
ACH-000042,-0.173038547397
ACH-000045,-0.189853234397
ACH-000047,-0.224672822112
ACH-000052,-0.413209552311
ACH-000053,-0.198466854837
ACH-000054,-0.253210857857
ACH-000055,-0.271473492467
ACH-000060,-0.36736616401100003
ACH-000067,-0.319501230072
ACH-000070,-0.233337856571
ACH-000075,-0.248266232986
ACH-000078,-0.409828680627
ACH-000082,-0.234874426217
ACH-000085,-0.0315588009686
ACH-000086,-0.13747088382
ACH-000087,-0.45908210808600003
ACH-000092,-0.330479565198
ACH-000095,-0.185557742823
ACH-000097,-0.404785368422
ACH-000098,-0.42192138681900004
ACH-000099,-0.36143158196
ACH-000108,-0.345090315938
ACH-000113,-0.23659022828499998
ACH-000115,-2.73085668532e-05
ACH-000116,-0.41832687369800003
ACH-000118,-0.352001825212
ACH-000120,-0.048665572642
ACH-000123,-0.489126642145
ACH-000127,-0.33399303458
ACH-000128,-0.284329609233
ACH-000132,-0.334832593103
ACH-000133,-0.05398019282790001
ACH-000137,-0.103223437208
ACH-000138,-0.369910424535
ACH-000142,-0.452311616975
ACH-000143,-0.34326870085199995
ACH-000146,-0.271461046782
ACH-000148,-0.23671176729899998
ACH-000150,-0.231107715467
ACH-000152,-0.40385732330799995
ACH-000153,-0.610975903487
ACH-000159,-0.41123670624700004
ACH-000160,-0.16921264032299999
ACH-000163,-0.228088015314
ACH-000167,-0.251948212771
ACH-000168,-0.406578249226
ACH-000169,-0.325738110117
ACH-000178,-0.163071409593
ACH-000182,-0.377080472002
ACH-000183,-0.22403931348
ACH-000188,-0.418907873155
ACH-000189,-0.022506345521400004
ACH-000190,-0.300130623134
ACH-000198,-0.23502548860800002
ACH-000204,-0.382338010093
ACH-000206,-0.0387423964684
ACH-000207,-0.15688798839600002
ACH-000211,-0.48444417192100003
ACH-000215,-0.408548875435
ACH-000221,-0.302749445021
ACH-000222,-0.354176162713
ACH-000223,-0.499436463878
ACH-000226,-0.350934882497
ACH-000227,-0.39897468060999997
ACH-000228,-0.352132615333
ACH-000231,-0.234650689181
ACH-000232,-0.282999604334
ACH-000233,-0.683370138091
ACH-000234,-0.462301888983
ACH-000235,-0.22966804963799997
ACH-000237,-0.349729586524
ACH-000238,-0.23570268281800003
ACH-000243,-0.25611526735
ACH-000244,-0.40249742817
ACH-000246,-0.20020521106400002
ACH-000248,-0.178412756006
ACH-000250,-0.0432525839831
ACH-000251,0.359663602684
ACH-000253,-0.355322282239
ACH-000255,-0.246900669211
ACH-000256,-0.184040509425
ACH-000257,-0.466238248548
ACH-000258,-0.7630173632420001
ACH-000259,-0.11356664276699999
ACH-000260,-0.24272540713799998
ACH-000261,-0.215745050854
ACH-000262,-0.17158251544599998
ACH-000263,-0.389282115877
ACH-000264,-0.347126662997
ACH-000265,-0.16673439378799998
ACH-000266,-0.300144139835
ACH-000272,-0.35710007515000003
ACH-000273,-0.059083772532099996
ACH-000274,-0.298969536902
ACH-000277,-0.269218685294
ACH-000278,-0.378901301303
ACH-000279,-0.16624837136499998
ACH-000280,-0.48192264940499996
ACH-000281,-0.30418124706300004
ACH-000288,-0.22014548336599998
ACH-000291,-0.334220685759
ACH-000293,-0.0944521058681
ACH-000294,-0.5862354732989999
ACH-000295,-0.136161540176
ACH-000296,-0.34381955318400004
ACH-000302,-0.37821780688600004
ACH-000304,-0.287213869178
ACH-000307,-0.142402604427
ACH-000308,-0.47397096162299995
ACH-000310,-0.106691721588
ACH-000311,-0.445393534239
ACH-000312,-0.21735527476999997
ACH-000315,0.243117636399
ACH-000316,0.131137685892
ACH-000317,-0.00361190858203
ACH-000318,-0.225077555975
ACH-000319,-0.45953682888499997
ACH-000320,-0.422446051912
ACH-000322,0.105996652204
ACH-000323,-0.46564568173299997
ACH-000324,-0.179790734107
ACH-000329,-0.163796826989
ACH-000330,-0.455063550665
ACH-000331,-0.227129598531
ACH-000332,-0.306910651521
ACH-000334,-0.666498547411
ACH-000335,-0.341937469767
ACH-000336,-0.17068515095400003
ACH-000337,-0.48827902712800003
ACH-000339,-0.47330909305200003
ACH-000341,-0.497092522354
ACH-000348,-0.305839882873
ACH-000350,-0.15328645450099998
ACH-000352,-0.27658192061500003
ACH-000356,-0.11223498346699999
ACH-000361,-0.11996321140100001
ACH-000362,-0.380967193231
ACH-000363,-0.5484383803580001
ACH-000364,-0.433763676859
ACH-000365,-0.30342962588000005
ACH-000366,-0.42116016794
ACH-000368,-0.188302338494
ACH-000374,-0.264380988715
ACH-000375,-0.268421545995
ACH-000376,-0.0461407072114
ACH-000381,-0.34638194736999994
ACH-000383,-0.224267860977
ACH-000387,-0.31374857155
ACH-000389,-0.508574417599
ACH-000390,-0.232088706
ACH-000393,-0.408682777566
ACH-000395,-0.5397721906930001
ACH-000397,-0.157508173587
ACH-000401,-0.410550301011
ACH-000402,0.051249835287699996
ACH-000403,-0.28586950418
ACH-000404,-0.41899050507700003
ACH-000406,-0.09201589825680001
ACH-000407,-0.323935167322
ACH-000408,-0.339628624066
ACH-000410,-0.21835740385400002
ACH-000411,-0.14052148204
ACH-000414,-0.243856648896
ACH-000415,-0.292744860522
ACH-000416,-0.42675891414899997
ACH-000420,-0.28169337626200003
ACH-000421,-0.20862760593600002
ACH-000424,-0.206171381067
ACH-000425,-0.305559718478
ACH-000426,-0.15581406394300001
ACH-000427,-0.403811993833
ACH-000433,-0.469310844551
ACH-000436,-0.394190646165
ACH-000444,-0.138099835723
ACH-000445,-0.19483448681499999
ACH-000448,-0.44487813479500005
ACH-000450,-0.00908083042087
ACH-000452,-0.170697640969
ACH-000454,-0.10201630911000001
ACH-000458,-0.240258530693
ACH-000459,-0.0679963325875
ACH-000460,-0.321146108354
ACH-000461,-0.38198173320699996
ACH-000463,-0.393287913689
ACH-000464,-0.29186866744
ACH-000466,-0.40148281130999997
ACH-000467,-0.518051756014
ACH-000468,-0.311982322925
ACH-000469,-0.27771936919
ACH-000470,-0.18370403386599998
ACH-000471,-0.254738166366
ACH-000472,-0.371382001791
ACH-000473,-0.08517088924960001
ACH-000475,-0.184746785565
ACH-000476,-0.178526173851
ACH-000477,-0.0595387894204
ACH-000480,-0.491000592997
ACH-000481,-0.337797598463
ACH-000483,0.082939624166
ACH-000484,-0.01128846727
ACH-000485,-0.496522125912
ACH-000486,-0.288836389048
ACH-000487,-0.154847968997
ACH-000488,-0.18307801328899997
ACH-000490,-0.512304532607
ACH-000491,-0.09099194186689999
ACH-000495,-0.090397229679
ACH-000496,-0.22657511061500002
ACH-000499,-0.695636502614
ACH-000500,-0.29697620269999997
ACH-000502,-0.229422832164
ACH-000503,-0.169172611992
ACH-000505,-0.29948900558499997
ACH-000507,-0.204621358756
ACH-000510,-0.37056414497100004
ACH-000511,-0.49571655285300004
ACH-000512,-0.27665534193
ACH-000516,-0.409139605185
ACH-000517,-0.358028187817
ACH-000518,-0.120233576499
ACH-000520,-0.353416823644
ACH-000521,-0.223338050018
ACH-000522,-0.299742662749
ACH-000524,-0.3610136835
ACH-000527,-0.244913555017
ACH-000528,-0.416701394524
ACH-000537,-0.281804125926
ACH-000541,-0.547467006799
ACH-000542,-0.202592285068
ACH-000544,-0.467927897772
ACH-000545,-0.429819546707
ACH-000547,-0.174798596885
ACH-000548,-0.338675349806
ACH-000549,-0.335809591321
ACH-000550,-0.415368331805
ACH-000552,-0.326066342218
ACH-000556,-0.619281929381
ACH-000557,-0.25171561998
ACH-000570,-0.08924880816510002
ACH-000571,-0.233736901572
ACH-000573,-0.309688880264
ACH-000576,-0.10042060702700001
ACH-000580,-0.39333168141400005
ACH-000584,-0.235291092544
ACH-000585,-0.216540854896
ACH-000588,-0.37886728545599996
ACH-000589,-0.09784666847449999
ACH-000591,-0.38598288736599995
ACH-000593,-0.244077282746
ACH-000600,-0.42779892344400006
ACH-000601,-0.298802902744
ACH-000604,0.07142828463260001
ACH-000605,-0.253117279745
ACH-000606,-0.16922013946800002
ACH-000608,-0.419914907287
ACH-000614,0.0604927577228
ACH-000616,-0.396759736462
ACH-000618,-0.13226653747199998
ACH-000619,-0.33564192165299994
ACH-000620,-0.448546367988
ACH-000621,-0.44001369258100004
ACH-000622,-0.160656242601
ACH-000623,-0.465052926009
ACH-000624,-0.163240724443
ACH-000627,-0.630537687037
ACH-000630,-0.254077903565
ACH-000632,-0.11336120212200002
ACH-000633,-0.628954288291
ACH-000637,-0.568758154834
ACH-000638,-0.395203966111
ACH-000646,0.021766580731700003
ACH-000647,-0.176454168866
ACH-000648,-0.128661359404
ACH-000649,-0.267666389402
ACH-000651,0.0279638963606
ACH-000652,-0.229249217331
ACH-000653,-0.38218426081600004
ACH-000657,-0.297703385753
ACH-000658,-0.389115716802
ACH-000661,-0.284547055524
ACH-000662,-0.49103538728600005
