,EFEMP2 (30008)
ACH-000288,-0.19317094880600003
ACH-000291,-0.082115935192
ACH-000293,-0.17013418931899998
ACH-000294,-0.597582538423
ACH-000295,-0.271141188442
ACH-000296,-0.21815776593199998
ACH-000302,-0.12325334847899999
ACH-000304,0.0880541124886
ACH-000307,-0.192517902854
ACH-000308,-0.319814357084
ACH-000310,-0.49200854623
ACH-000311,0.0522713992672
ACH-000312,-0.290999787647
ACH-000315,-0.270901675607
ACH-000316,-0.24499389033500002
ACH-000317,-0.282990357568
ACH-000318,-0.45310034548100003
ACH-000319,-0.15233348847
ACH-000320,-0.22813800238
ACH-000322,-0.265334574996
ACH-000323,-0.33579459775200005
ACH-000324,-0.350483135892
ACH-000329,-0.16216539527
ACH-000330,-0.46231516789899996
ACH-000331,-0.225017142137
ACH-000332,-0.341943630339
ACH-000334,-0.590137558872
ACH-000335,-0.280334670663
ACH-000336,-0.461043573288
ACH-000337,-0.28810076363299997
ACH-000339,-0.265765725844
ACH-000341,-0.35192244067100004
ACH-000348,-0.10219748959899999
ACH-000350,-0.349784081711
ACH-000352,-0.239566082227
ACH-000356,-0.412662710624
ACH-000361,-0.255682663901
ACH-000362,-0.23420823980099997
ACH-000363,-0.24683131584399998
ACH-000364,-0.317818661845
ACH-000365,-0.19916284750399998
ACH-000366,-0.191670709053
ACH-000368,-0.280864173893
ACH-000374,-0.45677107249399995
ACH-000375,-0.43164663075599996
ACH-000376,-0.203982512407
ACH-000381,-0.156973442003
ACH-000383,-0.14201237134199998
ACH-000387,-0.196139754995
ACH-000389,-0.105854681085
ACH-000390,-0.186454230763
ACH-000393,-0.23668961906199998
ACH-000395,-0.10423346427300001
ACH-000397,-0.136254010957
ACH-000401,-0.136312096302
ACH-000402,-0.23718983989599998
ACH-000403,-0.15982723558700002
ACH-000404,-0.144980093161
ACH-000406,-0.280081287703
ACH-000407,-0.260520922032
ACH-000408,-0.423968346872
ACH-000410,-0.090274283978
ACH-000411,-0.190439500677
ACH-000414,-0.234776391188
ACH-000415,-0.35183964573
ACH-000416,-0.188657874284
ACH-000420,-0.371242902359
ACH-000421,-0.314287764987
ACH-000424,-0.0501847960054
ACH-000425,-0.07292666587760001
ACH-000426,-0.00855243481609
ACH-000427,-0.138678567113
ACH-000433,-0.485027466253
ACH-000436,-0.294765700799
ACH-000444,-0.259665322814
ACH-000445,-0.281003008491
ACH-000448,-0.323450999332
ACH-000450,-0.041915008179099995
ACH-000452,-0.182958608249
ACH-000454,-0.116526404241
ACH-000458,-0.488878286602
ACH-000459,0.171003137247
ACH-000460,-0.126681324689
ACH-000461,-0.453911679295
ACH-000463,-0.265530125771
ACH-000464,-0.303449378561
ACH-000466,-0.312001212265
ACH-000467,-0.175755595689
ACH-000468,-0.454762110405
ACH-000469,-0.298948112223
ACH-000470,-0.22294852621800001
ACH-000471,-0.16986951564199998
ACH-000472,-0.288881516784
ACH-000473,-0.19690469499699997
ACH-000475,-0.219272478514
ACH-000476,-0.023976192254499998
ACH-000477,-0.240356913254
ACH-000480,-0.218634917982
ACH-000481,-0.18052278587099999
ACH-000483,-0.048793451906699994
ACH-000484,-0.301099616728
ACH-000485,-0.215214603048
ACH-000486,-0.410912910986
ACH-000487,-0.246122110201
ACH-000488,-0.224656768658
ACH-000490,-0.129340495307
ACH-000491,-0.22474888323699999
ACH-000495,-0.15364492571900001
ACH-000496,-0.266689199393
ACH-000499,-0.294753825744
ACH-000500,-0.430373104381
ACH-000502,-0.242195117511
ACH-000503,-0.33018185298
ACH-000505,-0.437976873032
ACH-000507,-0.310420487061
ACH-000510,-0.261297931373
ACH-000511,-0.211428495011
ACH-000512,-0.17680358219
ACH-000516,0.020655764486099997
ACH-000517,-0.33990444896300004
ACH-000518,-0.126601934694
ACH-000520,0.024850000193199998
ACH-000521,-0.025895362151000002
ACH-000522,-0.208017464486
ACH-000524,-0.303401756926
ACH-000527,-0.321919966028
ACH-000528,-0.247938790651
ACH-000537,-0.145194231316
ACH-000541,-0.479066006359
ACH-000542,-0.36238702883900004
ACH-000544,-0.37308863458400005
ACH-000545,-0.342469119308
ACH-000547,-0.0461894079928
ACH-000548,-0.430460531325
ACH-000549,-0.505119671793
ACH-000550,-0.0454877936613
ACH-000552,-0.4096114878
ACH-000556,-0.27320489338000004
ACH-000557,-0.140646965727
ACH-000570,-0.349339089791
ACH-000571,-0.417751764148
ACH-000573,-0.20996008083599998
ACH-000576,-0.216134640431
ACH-000580,-0.219668708558
ACH-000584,-0.12117110330900001
ACH-000585,-0.315485012216
ACH-000588,-0.06879796607869999
ACH-000589,-0.242571061276
ACH-000591,-0.19351968021
ACH-000593,-0.165197958872
ACH-000600,-0.292157655197
ACH-000601,-0.172961444505
ACH-000604,-0.10138857251700001
ACH-000605,-0.26409118234400003
ACH-000606,-0.334841844147
ACH-000608,-0.256311269914
ACH-000614,-0.594294261278
ACH-000616,-0.178438282273
ACH-000618,-0.24781161265299997
ACH-000619,-0.37372998785899997
ACH-000620,-0.130011487928
ACH-000621,-0.315469160216
ACH-000622,-0.211266233
ACH-000623,-0.141870054563
ACH-000624,-0.340152340744
ACH-000627,-0.22028269641399997
ACH-000630,-0.17614917932500002
ACH-000632,-0.109071814191
ACH-000633,-0.31747456775
ACH-000637,-0.520424156233
ACH-000638,-0.346232984199
ACH-000646,-0.23583414144499998
ACH-000647,-0.172892224333
ACH-000648,-0.213985697293
ACH-000649,-0.257732735486
ACH-000651,-0.162272409885
ACH-000652,-0.350109061386
ACH-000653,-0.179282455066
ACH-000657,-0.0160863002274
ACH-000658,-0.424648157122
ACH-000661,-0.616350678528
ACH-000662,0.0523528303381
ACH-000663,-0.273331264011
ACH-000665,-0.306085978195
ACH-000671,-0.318902689865
ACH-000673,-0.108037026292
ACH-000676,-0.274418146431
ACH-000677,-0.124996568393
ACH-000681,-0.211420903721
ACH-000682,-0.157488698107
ACH-000683,-0.232022785464
ACH-000684,-0.21749284824
ACH-000688,0.0396087936237
ACH-000693,-0.265208117982
ACH-000694,-0.205547358605
ACH-000695,0.025622364105500003
ACH-000696,-0.237577335154
ACH-000697,-0.280325060031
ACH-000699,-0.242800750082
ACH-000701,-0.347470530187
ACH-000706,-0.103571277747
ACH-000711,-0.22320167027499999
ACH-000713,-0.167538280275
ACH-000714,-0.0564428521765
ACH-000718,-0.244575628575
ACH-000720,-0.324898706115
ACH-000721,-0.17915988162799998
ACH-000724,0.019684207625099998
ACH-000725,-0.378956585239
ACH-000732,-0.233854343007
ACH-000734,-0.375114629636
ACH-000735,-0.455318414058
ACH-000736,-0.08573565371729999
ACH-000738,-0.47677126509499995
ACH-000746,-0.360212935198
ACH-000747,-0.21260199021200002
ACH-000748,-0.555192741915
ACH-000753,-0.291135186639
ACH-000756,-0.14892825673
ACH-000757,-0.259429370996
ACH-000758,-0.439267211901
ACH-000760,-0.21858846349599997
ACH-000763,-0.17786528067899998
ACH-000764,-0.212827976541
ACH-000765,-0.334182821789
ACH-000766,0.0182380428555
ACH-000767,-0.461798172584
ACH-000768,-0.36265726019
ACH-000769,-0.37597686861999996
ACH-000770,-0.340471403869
ACH-000771,-0.19605316040100002
ACH-000773,-0.356696699232
ACH-000776,-0.28157019865899996
ACH-000777,-0.36621697598499997
ACH-000778,-0.457400077367
ACH-000781,-0.33705312291999995
ACH-000782,-0.271842975056
ACH-000783,-0.304514086619
ACH-000784,-0.166629792898
ACH-000785,-0.400595254191
ACH-000787,-0.301289297715
ACH-000788,-0.25365421982700004
ACH-000791,-0.24508533253800002
ACH-000792,-0.024008823774299998
ACH-000794,-0.36594886172799995
ACH-000796,-0.221670636277
ACH-000799,-0.022899508771000002
ACH-000800,0.110965718241
ACH-000802,-0.403876965035
ACH-000804,-0.640480538985
ACH-000805,-0.355574515033
ACH-000809,-0.17261796541299998
ACH-000810,-0.533227463881
ACH-000811,-0.18105700458700003
ACH-000817,-0.367219881301
ACH-000819,-0.23003552097600002
ACH-000820,-0.5979332879720001
ACH-000821,0.0754418656069
ACH-000822,-0.23757816833099998
ACH-000823,-0.248428178687
ACH-000824,-0.226288888449
ACH-000827,-0.145708875681
ACH-000829,-0.131116787492
ACH-000831,-0.367883022091
ACH-000832,-0.247396589289
ACH-000833,-0.297303274302
ACH-000834,-0.14320083070599998
ACH-000835,-0.150095707421
ACH-000836,-0.230407254702
ACH-000837,-0.239185684287
ACH-000838,-0.15365984312
ACH-000839,-0.297214128485
ACH-000840,-0.164869106295
ACH-000841,-0.38346671466700005
ACH-000843,-0.419529048739
ACH-000846,-0.0698275158195
ACH-000847,-0.199751069157
ACH-000848,-0.061783342646
ACH-000849,-0.217405230792
ACH-000851,-0.20890175007300002
ACH-000855,0.08122920102350001
ACH-000856,-0.396819239058
ACH-000858,-0.0850799824
ACH-000859,-0.39616055144699996
ACH-000861,-0.600322888035
ACH-000862,-0.162001229121
ACH-000865,-0.252647850862
ACH-000866,-0.15701082164000002
ACH-000867,-0.139308218229
ACH-000869,-0.43129145067
ACH-000872,-0.399305496034
ACH-000873,0.06201423942559999
ACH-000876,-0.301416937933
ACH-000878,-0.270549608084
ACH-000880,0.0551484734073
ACH-000881,-0.335051100988
ACH-000882,-0.13555293295600002
ACH-000884,-0.0518898621779
ACH-000885,-0.24468457219700002
ACH-000887,-0.34011665555200005
ACH-000888,-0.21028404414500002
ACH-000889,-0.146479469858
ACH-000890,-0.34182679057
ACH-000896,-0.258386930892
ACH-000898,-0.201943940901
ACH-000900,-0.1004021107
ACH-000901,-0.523512650339
ACH-000905,-0.23990360321999996
ACH-000906,-0.581630615042
ACH-000907,-0.102766439564
ACH-000910,-0.450299687756
ACH-000911,-0.215657592904
ACH-000912,-0.316281261597
ACH-000913,-0.40839057243
ACH-000915,-0.19910008383299999
ACH-000916,0.22173546117600001
ACH-000917,-0.43543609496200003
ACH-000921,-0.257633703286
ACH-000924,-0.06195668024400001
ACH-000926,-0.24281147959399998
ACH-000928,0.030134604174200004
ACH-000929,-0.231718224699
ACH-000932,-0.196975991334
ACH-000935,-0.46275896816600004
ACH-000936,-0.296559023637
ACH-000937,-0.189381498869
ACH-000938,-0.192206415405
ACH-000939,-0.270732080297
ACH-000941,-0.225736051277
ACH-000943,-0.07444178375180001
ACH-000946,-0.304508601217
ACH-000947,-0.179253592345
ACH-000948,-0.18730856820300001
ACH-000950,-0.0664046977833
ACH-000953,-0.0291051108157
ACH-000957,-0.261659939437
ACH-000958,-0.0841437374371
ACH-000960,-0.13258775174
ACH-000963,-0.468701264878
ACH-000968,-0.09442446406919999
ACH-000969,-0.45291286595200003
ACH-000973,-0.277991899225
ACH-000974,-0.195550010087
ACH-000975,-0.005335086158310001
ACH-000976,-0.22783785111299998
ACH-000978,-0.34785127353600004
ACH-000980,-0.126273601095
ACH-000984,-0.265158671329
ACH-000986,-0.388750158848
ACH-000988,-0.272779507016
ACH-000993,0.033990231277900004
ACH-000994,-0.40572113369999996
ACH-000996,-0.250103463814
ACH-001001,-0.156931559651
ACH-001020,-0.195092122694
ACH-001028,-0.19091260226100001
ACH-001031,-0.274651714258
ACH-001038,-0.23111964124200002
ACH-001048,-0.24022314472
ACH-001050,-0.450378932987
ACH-001053,-0.519169205028
ACH-001054,-0.272484273169
ACH-001061,-0.211588608543
ACH-001067,-0.321537527707
ACH-001075,-0.227386520358
ACH-001096,-0.12066734831499999
ACH-001128,-0.268225262508
ACH-001134,-0.294943563079
ACH-001151,-0.195781111094
ACH-001163,-0.20906873465700002
ACH-001164,-0.0949064444551
ACH-001173,-0.138766501253
ACH-001183,-0.19767915627500002
ACH-001184,-0.0284302917517
ACH-001190,-0.528604718686
ACH-001192,-0.09824672736500001
ACH-001193,-0.332114198015
ACH-001196,-0.328642037758
ACH-001197,-0.454003449286
ACH-001205,-0.45732190608199996
ACH-001211,-0.39046061957199996
ACH-001212,-0.15833014387
ACH-001228,-0.348511673543
ACH-001232,-0.12404176039699999
ACH-001239,-0.0816911321008
ACH-001274,-0.0647317514444
ACH-001275,-0.397896896267
ACH-001277,-0.283458838277
ACH-001278,-0.38655603692699997
ACH-001280,-0.288476271873
ACH-001283,-0.478904018585
ACH-001289,-0.11853077887
ACH-001295,-0.201687934461
ACH-001300,-0.327312436886
ACH-001301,-0.214987732557
ACH-001302,-0.009387927224780001
ACH-001303,-0.122803779591
ACH-001306,-0.301223460276
ACH-001318,0.008148053499170001
ACH-001322,-0.334593812018
ACH-001328,-0.40112032567
ACH-001332,-0.267908747977
ACH-001333,-0.544423992601
ACH-001336,-0.133472448309
ACH-001340,-0.24005797962099998
ACH-001346,-0.500875314841
ACH-001353,-0.441904298564
ACH-001354,-0.445425191171
ACH-001367,-0.10610810924900001
ACH-001368,-0.146529172293
ACH-001374,-0.044836442624900004
ACH-001375,-0.378886829251
ACH-001377,-0.29632903819
ACH-001380,-0.250985187778
ACH-001391,-0.270714721504
ACH-001407,-0.0938177875518
ACH-001408,-0.22340813673300003
ACH-001413,-0.29746593036400004
ACH-001430,-0.0484019946681
ACH-001431,-0.27038169079
ACH-001450,-0.212718813589
ACH-001496,-0.028660494430200002
ACH-001500,-0.400292590315
ACH-001521,-0.318700419715
ACH-001523,-0.32714377071899997
ACH-001532,-0.24950380431400002
ACH-001536,-0.265683964617
ACH-001550,-0.273842143886
ACH-001552,-0.114478578928
ACH-001554,-0.0117716454079
ACH-001645,-0.136868045905
ACH-001654,-0.321379900567
ACH-001715,-0.201201187208
ACH-001735,-0.29707668086100003
ACH-001736,-0.0177859282813
ACH-001737,0.038134305828
ACH-001740,-0.165649278656
ACH-001745,-0.26503078070700004
ACH-001750,-0.142988331433
ACH-001765,-0.182904238134
ACH-001956,-0.07630451696660001
ACH-001957,-0.216842378954
