,TBCK (93627)
ACH-000004,-0.09067887549489999
ACH-000007,0.00888068427058
ACH-000009,-0.0254209929771
ACH-000011,0.220610944512
ACH-000012,0.15580800235099998
ACH-000013,0.09861636922849999
ACH-000014,0.102457977582
ACH-000015,0.0835708826144
ACH-000017,-0.24026527359299998
ACH-000018,0.0663772318868
ACH-000019,-0.0827536325073
ACH-000021,-0.042315418124699994
ACH-000022,0.122667304919
ACH-000025,-0.140638763967
ACH-000028,-0.165295250128
ACH-000030,-0.0054484586428999995
ACH-000035,0.21725386855999998
ACH-000036,0.0836218218226
ACH-000037,0.23581631194400002
ACH-000039,0.008882427878479999
ACH-000040,-0.153435411857
ACH-000041,-0.0462991762923
ACH-000042,0.0144359327868
ACH-000045,-0.38666920144100003
ACH-000047,0.113638758334
ACH-000052,-0.016011618771799997
ACH-000053,0.043228951136099994
ACH-000054,0.0766669012628
ACH-000055,-0.00047934171687199996
ACH-000060,0.124900221625
ACH-000067,-0.140559243784
ACH-000070,-0.296075813668
ACH-000075,0.11005610543500001
ACH-000078,0.128612660159
ACH-000082,0.059546232699100005
ACH-000085,0.197683021437
ACH-000086,0.07009776268069999
ACH-000087,0.123309937537
ACH-000092,-0.11168100023399999
ACH-000095,0.142211769145
ACH-000097,0.212746266033
ACH-000098,-0.27972627696999997
ACH-000099,0.18997923941599998
ACH-000108,-0.00491557198078
ACH-000113,-0.189483254802
ACH-000115,0.22603531209199998
ACH-000116,-0.16901572643399998
ACH-000118,0.134268210836
ACH-000120,0.0999100885558
ACH-000123,-0.23849999064599997
ACH-000127,-0.0432450778326
ACH-000128,0.08410189134950001
ACH-000132,0.0761107513152
ACH-000133,0.042894145270199996
ACH-000137,0.009894508951040002
ACH-000138,0.0684366125055
ACH-000142,-0.215991507943
ACH-000143,-0.00121072806176
ACH-000146,-0.0734342266659
ACH-000148,0.052223569493000006
ACH-000150,-0.00637240460288
ACH-000152,0.0501431084344
ACH-000153,-0.561147017743
ACH-000159,0.0990994447679
ACH-000160,-0.00976509593848
ACH-000163,-0.065429868645
ACH-000167,-0.37952394853699994
ACH-000168,-0.0333911273859
ACH-000169,-0.050387627903800004
ACH-000178,0.0701085790294
ACH-000182,0.22973635887200003
ACH-000183,-0.0530298401623
ACH-000188,-0.108098609299
ACH-000189,-0.23217928369000002
ACH-000190,0.196572052284
ACH-000198,-0.17405837559700002
ACH-000204,-0.229856597467
ACH-000206,-0.15208724348
ACH-000207,0.0015572118143299999
ACH-000211,-0.212828329222
ACH-000215,0.0439757406186
ACH-000221,0.104807993005
ACH-000222,0.21267832185199997
ACH-000223,-0.07194421518869999
ACH-000226,0.152278774181
ACH-000227,-0.112194729623
ACH-000228,0.0201472422512
ACH-000231,0.045170458674400005
ACH-000232,0.0858431230774
ACH-000233,0.028195050367200002
ACH-000234,0.0809609276547
ACH-000235,-0.103481924137
ACH-000237,0.147483214725
ACH-000238,0.135813479313
ACH-000243,0.169631352197
ACH-000244,-0.0150621064566
ACH-000246,0.133791566674
ACH-000248,-0.216932690625
ACH-000250,0.0118619710808
ACH-000251,-0.0077577399858
ACH-000253,0.18327372059900002
ACH-000255,0.023048269290999998
ACH-000256,-0.09731737763569999
ACH-000257,-0.20574285828699998
ACH-000258,-0.39121758270499996
ACH-000259,0.052851619182199994
ACH-000260,0.10860717886499999
ACH-000261,0.0315931695529
ACH-000262,-0.244167768096
ACH-000263,0.33289687448800004
ACH-000264,-0.14087165765
ACH-000265,0.0091174289055
ACH-000266,0.009752480092200002
ACH-000272,-0.00863952941175
ACH-000273,-0.16158954521299998
ACH-000274,0.134947925143
ACH-000277,-0.203970172717
ACH-000278,-0.23168742421100003
ACH-000279,-0.14284265177000002
ACH-000280,0.07882741220549999
ACH-000281,-0.230865945305
ACH-000288,0.0942196053939
ACH-000291,-0.108072433069
ACH-000293,0.255543399966
ACH-000294,-0.929971552281
ACH-000295,-0.00185774861036
ACH-000296,-0.0746050360349
ACH-000302,0.024069472535799996
ACH-000304,0.322766533553
ACH-000307,-0.0208760667535
ACH-000308,0.033033349327099996
ACH-000310,-0.054026440622500005
ACH-000311,0.044197105427099995
ACH-000312,0.325752080761
ACH-000315,0.085751139164
ACH-000316,-0.108362884251
ACH-000317,-0.00769587292166
ACH-000318,0.08741979639589999
ACH-000319,0.019751697185400003
ACH-000320,0.138373553812
ACH-000322,0.0989476426117
ACH-000323,-0.0172266078211
ACH-000324,0.058158992920699995
ACH-000329,0.0193040445791
ACH-000330,0.09749882161790001
ACH-000331,0.16793828191399998
ACH-000332,0.18692974905499998
ACH-000334,0.0158937828957
ACH-000335,-0.11276989518899999
ACH-000336,0.529174609688
ACH-000337,0.0924393553169
ACH-000339,0.0597970369261
ACH-000341,0.09544800075099999
ACH-000348,0.00159588960261
ACH-000350,0.14870822902
ACH-000352,0.043346815769800005
ACH-000356,-0.24497590333500002
ACH-000361,0.0565862147482
ACH-000362,-0.49857740993199995
ACH-000363,-0.0947843242086
ACH-000364,-0.08632444691789999
ACH-000365,-0.05702728960109999
ACH-000366,0.0553908492162
ACH-000368,-0.10081129878699999
ACH-000374,-0.0837319247932
ACH-000375,0.00174755136494
ACH-000376,0.108174351406
ACH-000381,0.08780476164289999
ACH-000383,-0.0883122984677
ACH-000387,0.025561177873
ACH-000389,0.0129018735919
ACH-000390,-0.0919008643813
ACH-000393,0.173516571882
ACH-000395,-0.0529390970823
ACH-000397,-0.039658057812
ACH-000401,0.114269725183
ACH-000402,-0.288446320386
ACH-000403,0.07519972786889999
ACH-000404,0.249808307332
ACH-000406,0.0482948625469
ACH-000407,0.114838415815
ACH-000408,-0.0789197983872
ACH-000410,0.023109024797900002
ACH-000411,0.0632901312169
ACH-000414,-0.0144074292853
ACH-000415,-0.210676667933
ACH-000416,-0.024018546447400004
ACH-000420,0.08425083203639999
ACH-000421,-0.0161098199642
ACH-000424,-0.243926934345
ACH-000425,-0.153011559574
ACH-000426,0.0524925004517
ACH-000427,0.0042440551409299995
ACH-000433,-0.0864583892622
ACH-000436,0.233031513666
ACH-000444,0.0943200055449
ACH-000445,0.082258003259
ACH-000448,0.057659327739599996
ACH-000450,0.116957992915
ACH-000452,0.160126267734
ACH-000454,0.0300238455401
ACH-000458,0.131227864142
ACH-000459,0.093911195328
ACH-000460,0.0761029820119
ACH-000461,0.024339741266900004
ACH-000463,0.126613281153
ACH-000464,-0.0679430392214
ACH-000466,0.123000832174
ACH-000467,0.12692170404
ACH-000468,-0.278416839611
ACH-000469,-0.178134370329
ACH-000470,-0.039412769918900005
ACH-000471,0.0473175941661
ACH-000472,0.00924164547524
ACH-000473,-0.173282432376
ACH-000475,0.225990840482
ACH-000476,0.056143619404699995
ACH-000477,-0.158962939247
ACH-000480,0.12293793751399999
ACH-000481,-0.00511888577683
ACH-000483,-0.15617092215
ACH-000484,0.00499716183545
ACH-000485,0.0212278731232
ACH-000486,0.0420414900624
ACH-000487,0.13065330927899999
ACH-000488,0.149579981208
ACH-000490,-0.022731200170299996
ACH-000491,0.11959449009999999
ACH-000495,-0.00102258411311
ACH-000496,-0.139191380157
ACH-000499,-0.0736491120004
ACH-000500,0.547829716084
ACH-000502,-0.07450064962519999
ACH-000503,-0.261900613991
ACH-000505,0.039839009849000004
ACH-000507,-0.0785700256668
ACH-000510,-0.10650738283
ACH-000511,-0.0175504526695
ACH-000512,-0.026138766201200002
ACH-000516,-0.0013716033342199999
ACH-000517,0.0932703322469
ACH-000518,0.07962691748369999
ACH-000520,-0.0952086110122
ACH-000521,0.107748126875
ACH-000522,0.205746753679
ACH-000524,-0.014282831461799999
ACH-000527,0.06362665194469999
ACH-000528,-0.10425236311899999
ACH-000537,5.93025381493e-05
ACH-000541,0.29142065122
ACH-000542,-0.0918983153473
ACH-000544,-0.355379309393
ACH-000545,-0.040832900884
ACH-000547,-0.143225304254
ACH-000548,-0.246687043751
ACH-000549,0.0033774779905100002
ACH-000550,-0.0168740059921
ACH-000552,0.05962297119530001
ACH-000556,0.0188435022717
ACH-000557,-0.021070533308999998
ACH-000570,-0.023031677745500002
ACH-000571,-0.048617251373800005
ACH-000573,-0.000155593178988
ACH-000576,0.07184689187979999
ACH-000580,-0.00165358618487
ACH-000584,0.0217386970498
ACH-000585,0.00130184705676
ACH-000588,0.189029932492
ACH-000589,-0.0273722069136
ACH-000591,-0.09031723319700001
ACH-000593,0.0813237786412
ACH-000600,0.24369752889199997
ACH-000601,-0.036240164994099995
ACH-000604,-0.05156316366830001
ACH-000605,0.11154487204199999
ACH-000606,0.137500514789
ACH-000608,-0.10989770485099999
ACH-000614,0.192449652892
ACH-000616,-0.223620963739
ACH-000618,0.024007570167200003
ACH-000619,-0.189010261989
ACH-000620,-0.0771705377283
ACH-000621,0.0710182311494
ACH-000622,0.239799592454
ACH-000623,0.0623930855399
ACH-000624,0.0270340907995
ACH-000627,0.0250126598293
ACH-000630,0.07162259423810001
ACH-000632,0.0796097702125
ACH-000633,-0.020856302351400003
ACH-000637,0.09539530614810002
ACH-000638,0.050823619085
ACH-000646,0.309035578985
ACH-000647,0.047985306770299996
ACH-000648,-0.047887044143000004
ACH-000649,-0.15609037830999997
ACH-000651,0.0709143129276
ACH-000652,0.088989826229
ACH-000653,-0.116304131093
ACH-000657,0.014354735694899999
ACH-000658,-0.08919648204489998
ACH-000661,0.00855987274432
ACH-000662,-0.071073069566
ACH-000663,0.042684628805
ACH-000665,0.062011706253500005
ACH-000671,-0.34493299586900006
ACH-000673,-0.0286818896566
ACH-000676,0.06518957989919999
ACH-000677,-0.0207727114454
ACH-000681,0.051621637402300004
ACH-000682,-0.05573251280640001
ACH-000683,0.022416217428599998
ACH-000684,-0.16975385393599998
ACH-000688,-0.102241358223
ACH-000693,0.0872927480433
ACH-000694,0.019285364178
ACH-000695,-0.0028593339000000002
ACH-000696,-0.031385034054200005
ACH-000697,-0.040455284866
ACH-000699,-0.025981762518899998
ACH-000701,-0.00369592531701
ACH-000706,0.060637247771699994
ACH-000711,0.010119944677600001
ACH-000713,-0.06306996278940001
ACH-000714,0.0330951119647
ACH-000718,0.166877736855
ACH-000720,-0.07371219947549999
ACH-000721,0.132886256456
ACH-000724,0.217605954493
ACH-000725,-0.102827568481
ACH-000732,-0.023002442809900003
ACH-000734,0.10672632932199999
ACH-000735,0.0354856499189
ACH-000736,0.20906686608800001
ACH-000738,0.00983350191992
ACH-000746,-0.0113904590176
ACH-000747,0.159941804615
ACH-000748,0.022160635954100002
ACH-000753,0.158876523583
ACH-000756,0.055125260342699996
ACH-000757,0.0015149528303
ACH-000758,0.151683333872
ACH-000760,0.20348337176800002
ACH-000763,-0.164840817065
ACH-000764,0.0841930236411
ACH-000765,0.00619179894752
ACH-000766,-0.0541261716278
ACH-000767,-0.0271808313149
ACH-000768,0.10896656184699999
ACH-000769,-0.274419695087
ACH-000770,0.049836610491500004
ACH-000771,-0.00776115779327
ACH-000773,-0.166406788105
ACH-000776,-0.14718441453199999
ACH-000777,0.187533398932
ACH-000778,-0.00583246285605
ACH-000781,0.0844902339796
ACH-000782,-0.235062429595
ACH-000783,0.06782344755769999
ACH-000784,0.00292387133989
ACH-000785,0.00799851211396
ACH-000787,0.050371384365
ACH-000788,0.120068581174
ACH-000791,-0.0008651147103810001
ACH-000792,0.0764289349755
ACH-000794,0.00214106709242
ACH-000796,-0.046553931499899996
ACH-000799,0.03568947386869999
