,PMP2 (5375)
ACH-000004,0.138528034124
ACH-000007,0.246446336048
ACH-000009,0.17069814087699997
ACH-000011,0.0637386834192
ACH-000012,0.0301839254793
ACH-000013,0.19215587227699998
ACH-000014,0.09793117716019999
ACH-000015,0.133826183417
ACH-000017,0.297582556465
ACH-000018,0.154092098765
ACH-000019,0.17971674020300002
ACH-000021,0.20582584102
ACH-000022,0.22824864091299998
ACH-000025,0.160212695573
ACH-000028,0.0594395333851
ACH-000030,0.139738200246
ACH-000035,0.11793415990700001
ACH-000036,0.221552185524
ACH-000037,0.046877842399500005
ACH-000039,0.146709652555
ACH-000040,0.112447556141
ACH-000041,-0.07609163600610001
ACH-000042,0.174708618354
ACH-000045,0.170927058543
ACH-000047,0.122633823793
ACH-000052,0.123641506087
ACH-000053,0.119696320089
ACH-000054,0.127576540722
ACH-000055,0.031659679735500004
ACH-000060,0.0806909847137
ACH-000067,0.201691268259
ACH-000070,0.172052843653
ACH-000075,0.38039680482500005
ACH-000078,0.134526538959
ACH-000082,0.118994280472
ACH-000085,-0.000236632076683
ACH-000086,0.218021636049
ACH-000087,-0.055322897826899996
ACH-000092,0.116873321778
ACH-000095,0.209063896195
ACH-000097,0.156736191887
ACH-000098,0.14722569485200002
ACH-000099,0.136931611057
ACH-000108,0.114561773236
ACH-000113,0.211474929508
ACH-000115,0.224317134782
ACH-000116,0.184751288546
ACH-000118,0.0574491024745
ACH-000120,-0.041234250662599996
ACH-000123,0.110363863588
ACH-000127,0.17180503239999997
ACH-000128,-0.06514441471480001
ACH-000132,0.308046593035
ACH-000133,0.192801998605
ACH-000137,0.26851696035399997
ACH-000138,0.09528281963310001
ACH-000142,0.19227714965
ACH-000143,0.030976296973599996
ACH-000146,0.053151419649400004
ACH-000148,0.216430503734
ACH-000150,0.0596092166261
ACH-000152,0.24986227285
ACH-000153,0.20427440745499997
ACH-000159,0.0167239407608
ACH-000160,0.27502428436299997
ACH-000163,0.139998621765
ACH-000167,0.15700401786499998
ACH-000168,0.296251862742
ACH-000169,0.043493634014800005
ACH-000178,0.056272397212500005
ACH-000182,0.08909315402960001
ACH-000183,0.0639926978328
ACH-000188,0.17062082819200003
ACH-000189,0.26082411733000005
ACH-000190,0.18986717220899998
ACH-000198,0.183023591021
ACH-000204,0.18876224320300003
ACH-000206,0.0187074247014
ACH-000207,0.122842227213
ACH-000211,0.19053506055
ACH-000215,0.26650234871100004
ACH-000221,0.061342386231500005
ACH-000222,0.049879486559699995
ACH-000223,0.136253013789
ACH-000226,0.14137382445399999
ACH-000227,0.12519882838500002
ACH-000228,0.317734931204
ACH-000231,0.187605501867
ACH-000232,0.09515932341029999
ACH-000233,0.116001625994
ACH-000234,0.114864745796
ACH-000235,0.11890050933
ACH-000237,0.12592142527300001
ACH-000238,0.193537198344
ACH-000243,0.134809309578
ACH-000244,0.17507611816799998
ACH-000246,0.21204981632599998
ACH-000248,0.137776738218
ACH-000250,0.047929689632699994
ACH-000251,-0.13947533169600002
ACH-000253,0.0881600256549
ACH-000255,0.27512488647
ACH-000256,-0.09777092133860002
ACH-000257,0.034745410657300003
ACH-000258,0.233672286882
ACH-000259,0.0527088580824
ACH-000260,0.0814237574734
ACH-000261,0.036857131491800005
ACH-000262,0.0694333201151
ACH-000263,0.253060280898
ACH-000264,0.0398715084776
ACH-000265,0.0330872631116
ACH-000266,0.130402915764
ACH-000272,0.089844352152
ACH-000273,0.253940618389
ACH-000274,0.150283340358
ACH-000277,0.189040678237
ACH-000278,0.103910512853
ACH-000279,0.257204154619
ACH-000280,0.264887585265
ACH-000281,0.229225229461
ACH-000288,0.281133562353
ACH-000291,0.068768856661
ACH-000293,-0.0320816555065
ACH-000294,0.30855699227
ACH-000295,0.513712127296
ACH-000296,0.272333333079
ACH-000302,0.130554707037
ACH-000304,0.26223436649500004
ACH-000307,0.0431862656766
ACH-000308,0.190399381015
ACH-000310,0.16810583038
ACH-000311,0.140829866348
ACH-000312,0.232317838975
ACH-000315,0.268785025482
ACH-000316,0.226785929176
ACH-000317,0.228113723387
ACH-000318,0.168168142545
ACH-000319,0.221079401689
ACH-000320,0.316910248974
ACH-000322,-0.099960960943
ACH-000323,0.236961102161
ACH-000324,0.156072537556
ACH-000329,0.12170247292099999
ACH-000330,0.21662354283399998
ACH-000331,0.265664016194
ACH-000332,0.0790559876836
ACH-000334,0.30330632671999996
ACH-000335,0.194071861397
ACH-000336,0.0216296083267
ACH-000337,-0.14028797184699998
ACH-000339,0.125096229969
ACH-000341,0.35701831961999997
ACH-000348,0.0547296202188
ACH-000350,0.13260334120300002
ACH-000352,8.78016555939e-05
ACH-000356,0.252898777725
ACH-000361,0.304658286321
ACH-000362,0.0697002015223
ACH-000363,0.199243867295
ACH-000364,-0.00944176364227
ACH-000365,0.109966670758
ACH-000366,0.153709363941
ACH-000368,-0.145664009328
ACH-000374,0.39510134929499996
ACH-000375,0.0125024153472
ACH-000376,0.096161454663
ACH-000381,0.0725049678037
ACH-000383,0.08274841962460001
ACH-000387,0.157206433878
ACH-000389,0.21102369882199998
ACH-000390,0.175287123334
ACH-000393,0.145726642844
ACH-000395,0.056618987256300005
ACH-000397,0.109998037218
ACH-000401,0.281917402923
ACH-000402,0.283924545775
ACH-000403,0.200778169149
ACH-000404,0.126132536645
ACH-000406,0.11873311768400001
ACH-000407,0.0359319226411
ACH-000408,0.106922383017
ACH-000410,0.0964293573882
ACH-000411,0.0603978857775
ACH-000414,0.143151849762
ACH-000415,0.135049270009
ACH-000416,0.12995133109
ACH-000420,0.18576353870099999
ACH-000421,0.141737948694
ACH-000424,0.0315269316557
ACH-000425,0.11186725023399999
ACH-000426,0.276739377908
ACH-000427,0.060912508961899994
ACH-000433,0.221510140007
ACH-000436,-0.133365984208
ACH-000444,0.09126846405919999
ACH-000445,0.167410810605
ACH-000448,-0.215754305181
ACH-000450,0.315319541995
ACH-000452,0.152928983727
ACH-000454,0.209778248525
ACH-000458,0.0404344895345
ACH-000459,0.08477040182
ACH-000460,0.150606583607
ACH-000461,0.145858967275
ACH-000463,0.0455403518014
ACH-000464,0.15565696510500002
ACH-000466,0.194206894644
ACH-000467,0.07815012867589999
ACH-000468,0.10087646300000001
ACH-000469,0.0812439822357
ACH-000470,0.14098649203
ACH-000471,0.123903658103
ACH-000472,0.10517765629
ACH-000473,0.0825381261648
ACH-000475,0.170217994223
ACH-000476,0.13797216826199998
ACH-000477,0.0357502390638
ACH-000480,0.0813919547403
ACH-000481,0.116740167391
ACH-000483,-0.026004604945400002
ACH-000484,0.112002285902
ACH-000485,0.0718662572603
ACH-000486,0.09146633494090001
ACH-000487,0.23599515381499997
ACH-000488,0.148441794972
ACH-000490,0.194662933061
ACH-000491,0.167323175365
ACH-000495,0.13783741557600002
ACH-000496,0.133228803055
ACH-000499,0.28212227453
ACH-000500,0.00590594511464
ACH-000502,0.11408321367900001
ACH-000503,0.164213964184
ACH-000505,-0.00493682032012
ACH-000507,0.07027871506580001
ACH-000510,0.205066160083
ACH-000511,0.15069707691099998
ACH-000512,0.384593966024
ACH-000516,0.00358072147382
ACH-000517,0.197364317571
ACH-000518,0.0898968150299
ACH-000520,0.178149070616
ACH-000521,0.155171129265
ACH-000522,0.0492349231939
ACH-000524,0.304130678123
ACH-000527,0.22578862089899998
ACH-000528,0.152637457639
ACH-000537,0.131993168385
ACH-000541,0.0325430088115
ACH-000542,0.11190850734999999
ACH-000544,0.17244291133099998
ACH-000545,0.199739813832
ACH-000547,0.22737657241599998
ACH-000548,0.07217583674210001
ACH-000549,0.127437949187
ACH-000550,0.127636685478
ACH-000552,0.183041987341
ACH-000556,0.129231619409
ACH-000557,-0.133522772451
ACH-000570,0.09083666014599999
ACH-000571,0.208300154906
ACH-000573,0.127265482593
ACH-000576,0.114047476227
ACH-000580,0.13230595896800001
ACH-000584,0.204820167315
ACH-000585,0.214791788168
ACH-000588,0.26337851640500004
ACH-000589,0.0321307612867
ACH-000591,0.278586917699
ACH-000593,0.3003133236
ACH-000600,0.177014452262
ACH-000601,0.150162896188
ACH-000604,0.19890985942699999
ACH-000605,0.338342530917
ACH-000606,0.20991721828499998
ACH-000608,0.172295744598
ACH-000614,0.053631093507900005
ACH-000616,0.154457974913
ACH-000618,0.10787964472599999
ACH-000619,-0.036124394083099996
ACH-000620,0.255323625484
ACH-000621,0.292324497115
ACH-000622,0.150356530185
ACH-000623,0.172851880418
ACH-000624,0.215114979949
ACH-000627,0.256952053054
ACH-000630,0.11459807044399999
ACH-000632,0.204386649464
ACH-000633,0.15113710903
ACH-000637,0.211907316602
ACH-000638,-0.0449787979049
ACH-000646,0.0613031942621
ACH-000647,0.18363391055
ACH-000648,0.113814173684
ACH-000649,0.169800230794
ACH-000651,0.149341554184
ACH-000652,0.363268038111
ACH-000653,0.225004257262
ACH-000657,0.08804642733130001
ACH-000658,0.0782426945289
ACH-000661,0.0654203266084
ACH-000662,0.255262030935
ACH-000663,0.0452756695766
ACH-000665,0.08232120634949999
ACH-000671,0.107210728367
ACH-000673,0.0798377977361
ACH-000676,0.118527354805
ACH-000677,0.0448926043888
ACH-000681,0.153227334207
ACH-000682,0.175958887808
ACH-000683,0.146436536719
ACH-000684,0.24541368917800002
ACH-000688,0.270146727826
ACH-000693,0.16726509340600001
ACH-000694,0.18404200598200002
ACH-000695,0.119946918341
ACH-000696,0.16419504363
ACH-000697,0.0493659846722
ACH-000699,0.0783190360504
ACH-000701,0.21169746624400002
ACH-000706,0.19185757333
ACH-000711,0.171993298211
ACH-000713,0.23728381579100002
ACH-000714,0.13711910251599999
ACH-000718,0.2626150283
ACH-000720,0.188168579295
ACH-000721,0.0280564000102
ACH-000724,-0.0747973238891
ACH-000725,0.09717711253620001
ACH-000732,0.0833950038216
ACH-000734,0.113335476863
ACH-000735,0.177271634485
ACH-000736,0.220847599793
ACH-000738,0.205765720438
ACH-000746,0.09338557551610001
ACH-000747,0.258850648106
ACH-000748,0.146661186927
ACH-000753,0.0657193364448
ACH-000756,0.190111582459
ACH-000757,0.143048144086
ACH-000758,0.16877503138799999
ACH-000760,0.153221665478
ACH-000763,0.129134536872
ACH-000764,0.286492920053
ACH-000765,0.223734881825
ACH-000766,0.141165602597
ACH-000767,0.20009738915300002
ACH-000768,0.293207041351
ACH-000769,0.040390246704
ACH-000770,0.197112857782
ACH-000771,0.22679854961999998
ACH-000773,0.21866523840799998
ACH-000776,0.249046263956
ACH-000777,0.076361264147
ACH-000778,-0.024664582906999997
ACH-000781,0.09196185282819999
ACH-000782,0.33627495342299996
ACH-000783,0.059465787099900004
ACH-000784,0.211259166654
ACH-000785,0.24188344946100002
