,ARHGEF2 (9181)
ACH-000004,-0.324499664232
ACH-000007,0.0182841021343
ACH-000009,-0.33746569451999997
ACH-000011,-0.031016277491599995
ACH-000012,-0.354563738832
ACH-000013,-0.225338342525
ACH-000014,-0.01512544916
ACH-000015,-0.18888529009
ACH-000017,-0.0590571446559
ACH-000018,-0.25164624295000004
ACH-000019,-0.0782143688341
ACH-000021,-0.22399600261500002
ACH-000022,-0.16524105054000002
ACH-000025,-0.410927396615
ACH-000028,-0.172012427878
ACH-000030,-0.021875540655099997
ACH-000035,-0.125584397127
ACH-000036,-0.137620252073
ACH-000037,-0.195635776835
ACH-000039,-0.141838856419
ACH-000040,-0.108517839771
ACH-000041,-0.14538138830800001
ACH-000042,-0.08984261104699999
ACH-000045,-0.14813816776900002
ACH-000047,-0.154501833785
ACH-000052,-0.029903292066599998
ACH-000053,-0.08742425128319999
ACH-000054,0.107977689678
ACH-000055,-0.0516057343335
ACH-000060,-0.166080329657
ACH-000067,0.05596930412309999
ACH-000070,0.19578012988600002
ACH-000075,0.008600904487290001
ACH-000078,-0.266147034517
ACH-000082,-0.22444326623100003
ACH-000085,-0.058792302564599996
ACH-000086,-0.33878532203100004
ACH-000087,-0.382415992528
ACH-000092,-0.053337581756699996
ACH-000095,-0.20767507478
ACH-000097,-0.177097795644
ACH-000098,-0.243595174948
ACH-000099,-0.195986094475
ACH-000108,-0.0436984834918
ACH-000113,-0.108530413161
ACH-000115,-0.212965741941
ACH-000116,-0.108067873006
ACH-000118,-0.117752346045
ACH-000120,-0.19469516404399997
ACH-000123,-0.252222103246
ACH-000127,-0.040161760904999996
ACH-000128,-0.207874440934
ACH-000132,-0.0627801108209
ACH-000133,-0.116860268946
ACH-000137,-0.44863232122599994
ACH-000138,-0.0907515542659
ACH-000142,-0.237846853734
ACH-000143,-0.0169255626027
ACH-000146,-0.247560879281
ACH-000148,-0.234087404204
ACH-000150,0.0382084083846
ACH-000152,0.00021399786091999998
ACH-000153,-0.424825964544
ACH-000159,0.0102037305341
ACH-000160,-0.105000035624
ACH-000163,-0.209571020958
ACH-000167,-0.591135853757
ACH-000168,-0.00152003950633
ACH-000169,-0.321197104077
ACH-000178,0.0189442212646
ACH-000182,0.006651298385020001
ACH-000183,-0.231167555799
ACH-000188,-0.22144251127700001
ACH-000189,-0.204477608266
ACH-000190,-0.008245126985159999
ACH-000198,-0.044461766669500004
ACH-000204,-0.38906175396
ACH-000206,0.0718932947389
ACH-000207,0.20344010991300002
ACH-000211,0.0253654473085
ACH-000215,-0.18837234902199998
ACH-000221,-0.216495186732
ACH-000222,0.131343327015
ACH-000223,-0.0206879871267
ACH-000226,0.045183993360199994
ACH-000227,-0.26297558377700003
ACH-000228,-0.54054303611
ACH-000231,-0.143169248185
ACH-000232,-0.11777870545800001
ACH-000233,-0.104041785183
ACH-000234,-0.0283485174498
ACH-000235,-0.144660307895
ACH-000237,-0.245978341485
ACH-000238,-0.0868229891614
ACH-000243,0.0596882812642
ACH-000244,-0.4653321489399999
ACH-000246,-0.202201334633
ACH-000248,-0.23861242929499998
ACH-000250,-0.072437233997
ACH-000251,-0.474073991962
ACH-000253,-0.0217794629891
ACH-000255,-0.133125910308
ACH-000256,-0.205062177495
ACH-000257,-0.35746520653499997
ACH-000258,-0.15409576699400002
ACH-000259,-0.362484944476
ACH-000260,-0.0977534530964
ACH-000261,-0.0203077832868
ACH-000262,-0.00597453862036
ACH-000263,-0.041211987759800006
ACH-000264,-0.319801720585
ACH-000265,-0.143203592566
ACH-000266,-0.130092394351
ACH-000272,-0.153953497438
ACH-000273,-0.07824576204110001
ACH-000274,-0.135091373078
ACH-000277,-0.0753538181187
