,ARNTL (406)
ACH-000463,-0.101369847933
ACH-000464,-0.110501468291
ACH-000466,-0.129442676253
ACH-000467,-0.0929121995348
ACH-000468,-0.181476025746
ACH-000469,-0.00580609348442
ACH-000470,-0.273957416267
ACH-000471,-0.33024370532200004
ACH-000472,-0.114617436085
ACH-000473,-0.246735267601
ACH-000475,-0.175853429861
ACH-000476,-0.11651059761600001
ACH-000477,0.029946711879699998
ACH-000480,-0.316700276176
ACH-000481,-0.0368767279189
ACH-000483,-0.130360384728
ACH-000484,-0.382710741295
ACH-000485,0.0337515902905
ACH-000486,-0.221748039485
ACH-000487,-0.260513444119
ACH-000488,-0.198557272451
ACH-000490,-0.403220308861
ACH-000491,-0.17747108394000002
ACH-000495,-0.313324008577
ACH-000496,-0.04968862341659999
ACH-000499,-0.343617005862
ACH-000500,0.22886875873100002
ACH-000502,-0.237062320651
ACH-000503,-0.152929981028
ACH-000505,-0.129375935704
ACH-000507,-0.36041946759300003
ACH-000510,-0.15677973981499999
ACH-000511,-0.491835082975
ACH-000512,-0.282744537602
ACH-000516,-0.218864675766
ACH-000517,-0.234469199676
ACH-000518,-0.131371765439
ACH-000520,-0.126308003771
ACH-000521,-0.11335699625399999
ACH-000522,-0.186680518746
ACH-000524,-0.0536333528862
ACH-000527,-0.187386824336
ACH-000528,-0.136923771122
ACH-000537,-0.1362644093
ACH-000541,0.06654035569950001
ACH-000542,-0.11132313279999999
ACH-000544,-0.16914027301100001
ACH-000545,-0.25670633225
ACH-000547,-0.46043306732199996
ACH-000548,-0.212765295862
ACH-000549,-0.241618509945
ACH-000550,-0.149002632389
ACH-000552,-0.104868501536
ACH-000556,-0.0593008519319
ACH-000557,-0.0674947844922
ACH-000570,-0.270963598947
ACH-000571,-0.17004780130999997
ACH-000573,-0.180535636062
ACH-000576,-0.23867334689599998
ACH-000580,-0.00387667898543
ACH-000584,-0.10093326728700001
ACH-000585,-0.156261975784
ACH-000588,-0.142114120011
ACH-000589,-0.020051827677599998
ACH-000591,-0.098616183674
ACH-000593,-0.0810532603193
ACH-000600,-0.121243723573
ACH-000601,-0.35850382578
ACH-000604,-0.155119673509
ACH-000605,-0.32410737049000005
ACH-000606,-0.09783653477510001
ACH-000608,-0.123240696523
ACH-000614,0.00755815287122
ACH-000616,-0.0930507432477
ACH-000618,-0.11036148204000001
ACH-000619,-0.403330768848
ACH-000620,-0.0689821210315
ACH-000621,0.057023814626
ACH-000622,-0.200435038371
ACH-000623,-0.330895404787
ACH-000624,-0.142307176994
ACH-000627,-0.162936381463
ACH-000630,-0.24010080318000004
ACH-000632,-0.187818252
ACH-000633,-0.142626260511
ACH-000637,-0.190359910573
ACH-000638,-0.352070756805
ACH-000646,-0.28487890894
ACH-000647,-0.024672410101400005
ACH-000648,-0.24459074065900002
ACH-000649,-0.122619938556
ACH-000651,-0.160006648291
ACH-000652,-0.0206184691514
ACH-000653,-0.028847879402999998
ACH-000657,-0.151496733046
ACH-000658,-0.0830887225214
ACH-000661,-0.107033544894
ACH-000662,-0.545116319523
ACH-000663,-0.42628445324
ACH-000665,-0.0353674764996
ACH-000671,-0.136788363437
ACH-000673,-0.19428069120900002
ACH-000676,-0.0371364003061
ACH-000677,-0.0771697586935
ACH-000681,-0.127315390422
ACH-000682,-0.28037981542
ACH-000683,-0.0889289211164
ACH-000684,0.0784337234568
ACH-000688,-0.07770405136030001
ACH-000693,-0.17959384960799998
ACH-000694,-0.22493692464
ACH-000695,-0.305318149687
ACH-000696,-0.190894109153
ACH-000697,0.006823194286739999
ACH-000699,-0.07058696470539999
ACH-000701,-0.18595620342799998
ACH-000706,-0.0378181359344
ACH-000711,-0.370369341379
ACH-000713,-0.203504360433
ACH-000714,-0.144242395223
ACH-000718,-0.195138859578
ACH-000720,-0.161117611724
ACH-000721,-0.127922899792
ACH-000724,0.053278613489199995
ACH-000725,-0.0317680424694
ACH-000732,-0.2493247093
ACH-000734,-0.18252812113800002
ACH-000735,-0.236379306238
ACH-000736,0.010209968542
ACH-000738,-0.177765132775
ACH-000746,0.0754233026933
ACH-000747,-0.167800718785
ACH-000748,-0.245153900616
ACH-000753,-0.12771739222
ACH-000756,-0.27609499473
ACH-000757,-0.39967352314300003
ACH-000758,-0.0552514357372
ACH-000760,-0.18123763362
ACH-000763,-0.089023767809
ACH-000764,-0.262309220041
ACH-000765,-0.033247287952
ACH-000766,-0.229337564336
ACH-000767,-0.268681117881
ACH-000768,-0.308829425878
ACH-000769,-0.151853910979
ACH-000770,-0.20124403749800002
ACH-000771,-0.12177819900299999
ACH-000773,-0.21690623347399998
ACH-000776,-0.104037444937
ACH-000777,-0.309960415508
ACH-000778,-0.291809742285
ACH-000781,-0.16733995283199998
ACH-000782,-0.0071628959606999994
ACH-000783,-0.17682991822
ACH-000784,-0.233949308392
ACH-000785,-0.0665732345804
ACH-000787,-0.15722080373199998
ACH-000788,-0.026821498149500002
ACH-000791,-0.453924765567
ACH-000792,-0.099540075534
ACH-000794,-0.08366690783160001
ACH-000796,-0.21243445867400002
ACH-000799,0.126647733328
ACH-000800,-0.348704374309
ACH-000802,-0.269628024578
ACH-000804,-0.043606644393699996
ACH-000805,-0.03785261244180001
ACH-000809,-0.263043820975
ACH-000810,-0.104912708048
ACH-000811,-0.21706016958000002
ACH-000817,-0.0532682354454
ACH-000819,-0.314093719928
ACH-000820,0.00371374158459
ACH-000821,0.0555767678314
ACH-000822,-0.121224646493
ACH-000823,-0.302605174769
ACH-000824,-0.137810076045
ACH-000827,-0.290492491404
ACH-000829,-0.11904683236199999
ACH-000831,-0.14675801913699998
ACH-000832,0.042379520894300006
ACH-000833,-0.457032695724
ACH-000834,-0.282286153536
ACH-000835,-0.08845689535620001
ACH-000836,-0.256860204947
ACH-000837,-0.281547290757
ACH-000838,-0.0682095395836
ACH-000839,-0.258652172296
ACH-000840,-0.4487179773800001
ACH-000841,-0.295133801291
ACH-000843,-0.21138122366999998
ACH-000846,-0.0775242729869
ACH-000847,0.00799023260865
ACH-000848,-0.106552270376
ACH-000849,-0.108570774791
ACH-000851,-0.153929226415
ACH-000855,0.047015469460100004
ACH-000856,-0.11637958090299999
ACH-000858,-0.345845028899
ACH-000859,-0.211656190173
ACH-000861,0.0048395163589899995
ACH-000862,0.0515859879534
ACH-000865,-0.142862376546
ACH-000866,-0.342064546195
ACH-000867,-0.171291798286
ACH-000869,0.013459964154999999
ACH-000872,-0.011294628312200001
ACH-000873,0.061429594712
ACH-000876,-0.17472349181400001
ACH-000878,-0.460216669943
ACH-000880,-0.14736805460400001
ACH-000881,-0.18342793314300002
ACH-000882,-0.0784418137772
ACH-000884,-0.300739398992
ACH-000885,-0.26150983681400003
ACH-000887,-0.13400647863
ACH-000888,-0.199501523117
ACH-000889,-0.11230768339000001
ACH-000890,0.10952889791300001
ACH-000896,-0.00910442083439
ACH-000898,-0.110514327225
ACH-000900,-0.296936294964
ACH-000901,0.104384202863
ACH-000905,-0.19632914400899998
ACH-000906,-0.0431957804144
ACH-000907,-0.220628020606
ACH-000910,-0.191989025335
ACH-000911,-0.0647929463868
ACH-000912,-0.112987442028
ACH-000913,-0.0981701160001
ACH-000915,-0.069228391132
ACH-000916,-0.842717749348
ACH-000917,0.103794608341
ACH-000921,-0.231256535721
ACH-000924,-0.0666195336062
ACH-000926,0.0495630495742
ACH-000928,-0.289820706723
ACH-000929,-0.168621553227
ACH-000932,-0.16949929974
ACH-000935,0.0880718931921
ACH-000936,-0.20401642849399998
ACH-000937,-0.23127270576900003
ACH-000938,-0.27074741321
ACH-000939,0.0575988673761
ACH-000941,-0.216431076431
ACH-000943,-0.0757342230161
ACH-000946,-0.142169655436
ACH-000947,-0.14192737450200002
ACH-000948,-0.30378981339600003
ACH-000950,-0.29419970639000004
ACH-000953,-0.216817108783
ACH-000957,-0.22470854616099997
ACH-000958,-0.07426616705110001
ACH-000960,-0.163948067726
ACH-000963,0.0531560570627
ACH-000968,-0.0395493580335
ACH-000969,-0.00926067797056
ACH-000973,-0.07575352885850001
ACH-000974,-0.170198999703
ACH-000975,-0.193975393416
ACH-000976,-0.17647569120099998
ACH-000978,-0.08008885426189999
ACH-000980,-0.21711086027100002
ACH-000984,-0.033561933291000004
ACH-000986,-0.133641647935
ACH-000988,-0.0775191844183
ACH-000993,-0.200208525798
ACH-000994,-0.330588728538
ACH-000996,-0.296732905367
ACH-001001,-0.117022302872
ACH-001020,-0.40918454076300004
ACH-001028,-0.10515213011
ACH-001031,-0.0874558238885
ACH-001038,-0.113302740505
ACH-001048,-0.155064520013
ACH-001050,-0.0490123405353
ACH-001053,-0.149486775011
ACH-001054,-0.294841795558
ACH-001061,-0.292020124723
ACH-001067,-0.245824286481
ACH-001075,-0.320021750957
ACH-001096,-0.250075098478
ACH-001128,0.121793064024
ACH-001134,-0.10797122150999999
ACH-001151,-0.254534960446
ACH-001163,-0.138230649692
ACH-001164,-0.13529337753100001
ACH-001173,-0.327831688828
ACH-001183,-0.290568711099
ACH-001184,-0.15394856223300002
ACH-001190,-0.0847042909959
ACH-001192,-0.110730718839
ACH-001193,-0.34627463853600005
ACH-001196,-0.0203278932484
ACH-001197,-0.23279432025400001
ACH-001205,-0.11528912808
ACH-001211,-0.12905403476
ACH-001212,-0.0313481482578
ACH-001228,-0.218527006685
ACH-001232,-0.15926312091800002
ACH-001239,-0.24680872194000003
ACH-001274,-0.043437631011
ACH-001275,-0.0964661958977
ACH-001277,0.102605869662
ACH-001278,-0.0166273599041
ACH-001280,-0.179574087345
ACH-001283,-0.262985460046
ACH-001289,-0.266119099046
ACH-001295,-0.16885792152600002
ACH-001300,-0.227629514005
ACH-001301,0.0811141376018
ACH-001302,-0.0451702660559
ACH-001303,-0.0010781528114100001
ACH-001306,-0.335041570055
ACH-001318,-0.188466540539
ACH-001322,0.074530161577
ACH-001328,-0.460003798404
ACH-001332,-0.0461237560102
ACH-001333,-0.12612939127599998
ACH-001336,-0.07840254436439999
ACH-001340,-0.244070605778
ACH-001346,-0.104291893701
ACH-001353,-0.242615768314
ACH-001354,-0.101383484564
ACH-001367,-0.280529585589
ACH-001368,-0.038530100174099996
ACH-001374,-0.0435208945252
ACH-001375,-0.312385294265
ACH-001377,-0.101836937457
ACH-001380,-0.0695623852731
ACH-001391,-0.156444991453
ACH-001407,-0.14033838583799998
ACH-001408,-0.0801123961471
ACH-001413,-0.08834470457730001
ACH-001430,-0.188894295874
ACH-001431,-0.056688220460199994
ACH-001450,-0.290520988426
ACH-001496,-0.016282260195299998
ACH-001500,0.0181396028068
ACH-001521,0.254759823479
ACH-001523,-0.15081550101500002
ACH-001532,-0.170459708642
ACH-001536,-0.041532758418099995
ACH-001550,0.0294286640698
ACH-001552,-0.09225157847960001
ACH-001554,-0.00864538951126
ACH-001645,-0.291844987925
ACH-001654,-0.0773721914275
ACH-001715,-0.11257370477499999
ACH-001735,-0.24985116165600002
ACH-001736,-0.288416022494
ACH-001737,-0.677539882853
ACH-001740,-0.359801996141
ACH-001745,-0.16880662977400002
ACH-001750,-0.0665779243396
ACH-001765,-0.157168094616
ACH-001956,-0.145829188549
ACH-001957,-0.15280079548699999
