,GALR1 (2587)
ACH-000004,0.208948220473
ACH-000007,0.0425196171849
ACH-000009,0.166029608691
ACH-000011,-0.05647469888230001
ACH-000012,0.0242513350201
ACH-000013,0.0850121212507
ACH-000014,-0.0547079580005
ACH-000015,0.06406775520750001
ACH-000017,0.183869057197
ACH-000018,0.10449160423000001
ACH-000019,-0.270191773732
ACH-000021,0.249331981048
ACH-000022,0.177119312656
ACH-000025,-0.0696177449869
ACH-000028,0.132107080134
ACH-000030,0.13376440408600002
ACH-000035,-0.17746732336800003
ACH-000036,-0.000931210648503
ACH-000037,-0.0259817527456
ACH-000039,-0.0505076991274
ACH-000040,0.0995365862657
ACH-000041,-0.086389601248
ACH-000042,-0.0954205845125
ACH-000045,0.123623519634
ACH-000047,0.0692739849517
ACH-000052,0.117307298748
ACH-000053,0.010642361411
ACH-000054,0.140054530112
ACH-000055,-0.017514107111799997
ACH-000060,-0.0803134716192
ACH-000067,0.12829576024599998
ACH-000070,-0.05351855691599999
ACH-000075,0.140238553529
ACH-000078,0.0684754811008
ACH-000082,-0.00351658597564
ACH-000085,-0.09714253423380001
ACH-000086,0.0561236819056
ACH-000087,0.0859235267729
ACH-000092,-0.0056626372425
ACH-000095,0.06109799487919999
ACH-000097,0.15002642447999998
ACH-000098,-0.027155977513299998
ACH-000099,-0.167763990458
ACH-000108,-0.009106698143409999
ACH-000113,0.0372643058894
ACH-000115,0.123958791482
ACH-000116,0.200369948205
ACH-000118,0.08365759672039999
ACH-000120,0.0933406559398
ACH-000123,0.0926757721143
ACH-000127,0.11025340535900001
ACH-000128,-0.014641509948400001
ACH-000132,0.0396779124694
ACH-000133,0.259768851485
ACH-000137,0.00671087226134
ACH-000138,0.167122393636
ACH-000142,0.0933451279896
ACH-000143,-0.113642563586
ACH-000146,0.17501090871199998
ACH-000148,0.08269394560539998
ACH-000150,0.059614237914300004
ACH-000152,0.11129299667000002
ACH-000153,0.183767134499
ACH-000159,0.0482550842521
ACH-000160,0.009858448777760001
ACH-000163,0.0744658435483
ACH-000167,-0.265125824922
ACH-000168,-0.343694853738
ACH-000169,0.12598886869200002
ACH-000178,0.0371273019295
ACH-000182,-0.044577447441800006
ACH-000183,0.03740240280280001
ACH-000188,0.30287696212
ACH-000189,0.10716926889
ACH-000190,0.0029228335537
ACH-000198,0.0342203497292
ACH-000204,0.0407259887019
ACH-000206,0.07955451058310001
ACH-000207,0.21458628009300001
ACH-000211,0.0165245084993
ACH-000215,0.0717793595027
ACH-000221,0.127568985653
ACH-000222,0.1868056971
ACH-000223,-0.149077695618
ACH-000226,0.025753904802900005
ACH-000227,0.0296790598098
ACH-000228,-0.276892004949
ACH-000231,0.13461430213199999
ACH-000232,-0.171435906848
ACH-000233,0.0615788580212
ACH-000234,0.0920316092131
ACH-000235,0.0624489688015
ACH-000237,0.051735573262800004
ACH-000238,-0.0706080534974
ACH-000243,0.16168471358699998
ACH-000244,-0.0747374943198
ACH-000246,-0.029825083218499998
ACH-000248,0.261708355583
ACH-000250,0.00493196395621
ACH-000251,0.24200294941999997
ACH-000253,0.111160708257
ACH-000255,0.0601927643021
ACH-000256,0.21296386251
ACH-000257,-0.07376533127839999
ACH-000258,0.09506193456800001
ACH-000259,0.0286210377567
ACH-000260,0.160866012713
ACH-000261,0.027143089184099998
ACH-000262,0.00704074293046
ACH-000263,-0.323072727569
ACH-000264,0.0290934731123
ACH-000265,0.0828150924477
ACH-000266,0.0752443735755
ACH-000272,0.16098602577999999
ACH-000273,0.10022471259099999
ACH-000274,0.0458205062804
ACH-000277,-0.0133409361278
ACH-000278,0.000275127431362
ACH-000279,0.059523361836900004
ACH-000280,-0.00951321712849
ACH-000281,-0.0839199617966
ACH-000288,0.152959708647
ACH-000291,0.160366112207
ACH-000293,-0.0381697715917
ACH-000294,0.08123263756469999
ACH-000295,-0.0326158037536
ACH-000296,0.20939608959199998
ACH-000302,0.019845451770299997
ACH-000304,0.17736105087600001
ACH-000307,0.06834042766119999
ACH-000308,0.165087629427
ACH-000310,-0.07797320187830001
ACH-000311,0.00214010711537
ACH-000312,0.178662011926
ACH-000315,-0.46593340861500004
ACH-000316,-0.0556526990663
ACH-000317,0.240897499039
ACH-000318,0.178857334866
ACH-000319,0.00951003633067
ACH-000320,0.06614143642749999
ACH-000322,0.151462108604
ACH-000323,0.0526307508844
ACH-000324,-0.032458383362099996
ACH-000329,0.141251689961
ACH-000330,0.043381109225000006
ACH-000331,0.10853370835100001
ACH-000332,0.0672389635566
ACH-000334,0.154312481616
ACH-000335,0.287013743366
ACH-000336,0.04931233766819999
ACH-000337,0.12596577982
ACH-000339,0.0528365217753
ACH-000341,-0.28563933273200004
ACH-000348,0.028390577088200003
ACH-000350,0.18539226155699998
ACH-000352,0.149717894973
ACH-000356,0.25889385684599997
ACH-000361,0.143342481189
ACH-000362,0.21259201262699998
ACH-000363,-0.0024214414258400003
ACH-000364,0.07785401198469999
ACH-000365,-0.005638045447449999
ACH-000366,0.173202635593
ACH-000368,0.027305789958700002
ACH-000374,0.10451296403799999
ACH-000375,-0.027451628865
ACH-000376,-0.017425245529
ACH-000381,0.011802925936700001
ACH-000383,0.059239635662199995
ACH-000387,0.119860912731
ACH-000389,0.156172184113
ACH-000390,0.214723819831
ACH-000393,-0.104841448463
ACH-000395,-0.0687072774127
ACH-000397,0.243243556157
ACH-000401,-0.116489915811
ACH-000402,-0.281623007064
ACH-000403,0.148279846068
ACH-000404,0.15341729048699998
