,LSS (4047)
ACH-000004,-0.12337741960000001
ACH-000007,0.0349644033039
ACH-000009,0.0917708242321
ACH-000011,0.025290956471000003
ACH-000012,0.11263826461
ACH-000013,-0.023247651853099995
ACH-000014,0.190977744802
ACH-000015,0.218631132044
ACH-000017,-0.059846953816400004
ACH-000018,0.04718312789009999
ACH-000019,0.010791325295799998
ACH-000021,0.21646871896899997
ACH-000022,-0.38436971722900004
ACH-000025,0.22646125487399998
ACH-000028,-0.16811599176699998
ACH-000030,0.109447363356
ACH-000035,0.023231248245599995
ACH-000036,0.10030155571
ACH-000037,-0.05317242100930001
ACH-000039,0.0877328608867
ACH-000040,0.100359551174
ACH-000041,0.24814160817400002
ACH-000042,0.11875166216600001
ACH-000045,0.855256758201
ACH-000047,-0.0083859647013
ACH-000052,0.0796869423348
ACH-000053,0.062417374192900006
ACH-000054,0.0697103525812
ACH-000055,0.3571413655
ACH-000060,-0.00890824840336
ACH-000067,0.141994842893
ACH-000070,0.0507875768394
ACH-000075,-0.0235643641065
ACH-000078,-0.12843439488800001
ACH-000082,-0.018903543788700003
ACH-000085,0.0520517416528
ACH-000086,0.108049417392
ACH-000087,-0.09309425630939999
ACH-000092,0.06601200013240001
ACH-000095,0.110260783345
ACH-000097,-0.0586828460967
ACH-000098,0.258746418324
ACH-000099,0.109788739461
ACH-000108,0.0116654251193
ACH-000113,0.0530653229841
ACH-000115,0.0399340683655
ACH-000116,-0.066938241047
ACH-000118,0.08327469834710001
ACH-000120,0.0641321225104
ACH-000123,0.0408247529178
ACH-000127,0.07572182863850001
ACH-000128,0.142610335105
ACH-000132,-0.007612060826899999
ACH-000133,0.0286374321795
ACH-000137,0.065699100347
ACH-000138,0.20732083803800003
ACH-000142,-0.262328988498
ACH-000143,0.187568874384
ACH-000146,0.32525214044100004
ACH-000148,-0.059919518154600004
ACH-000150,-0.0909807509225
ACH-000152,0.0830179206395
ACH-000153,0.192959776371
ACH-000159,0.156899457692
ACH-000160,0.104665905274
ACH-000163,0.24943811060600002
ACH-000167,0.0419701959346
ACH-000168,0.0795638984819
ACH-000169,0.228173335133
ACH-000178,0.172740980385
ACH-000182,0.0375493964039
ACH-000183,-0.09925788583669999
ACH-000188,0.0152121590463
ACH-000189,0.554419270151
ACH-000190,0.00986674377991
ACH-000198,0.0431808256972
ACH-000204,0.30611933997499996
ACH-000206,-0.102616129954
ACH-000207,-0.08776412123420001
ACH-000211,-0.024114629884700003
ACH-000215,-0.024700749671900002
ACH-000221,0.0939001720409
ACH-000222,0.438880690593
ACH-000223,0.20049173560400002
ACH-000226,0.17847380713599997
ACH-000227,0.18341012659000003
ACH-000228,0.0025970409760199997
ACH-000231,-0.0391090217961
ACH-000232,0.21514776758499998
ACH-000233,0.113677870563
ACH-000234,0.08879223329460001
ACH-000235,0.0298697470632
ACH-000237,0.122777899133
ACH-000238,0.0753140344902
ACH-000243,0.147022096641
ACH-000244,0.0330976690733
ACH-000246,0.041422091428099994
ACH-000248,-0.150743602281
ACH-000250,0.0518859850621
ACH-000251,0.0278284864861
ACH-000253,-0.0856994531063
ACH-000255,0.137616009435
ACH-000256,-0.046439998479500005
ACH-000257,-0.18374918080299998
ACH-000258,0.119079565363
ACH-000259,-0.13084864279300001
ACH-000260,-0.04501121175419999
ACH-000261,0.144264604781
ACH-000262,-0.137451290255
ACH-000263,-0.151643659714
ACH-000264,0.0902677927049
ACH-000265,0.12144742677
ACH-000266,0.11097798536299999
ACH-000272,-0.20865479118500002
ACH-000273,-0.033668302285099996
ACH-000274,-0.0031590513914699996
ACH-000277,0.16135201836100002
ACH-000278,-0.10617928604699998
ACH-000279,-0.14462169891499999
ACH-000280,-0.145908801356
ACH-000281,0.22016711304699998
ACH-000288,0.0474868265547
ACH-000291,-0.0120595767945
ACH-000293,0.016880875437300002
ACH-000294,0.757703255353
ACH-000295,0.0874725465105
ACH-000296,-0.323254089786
ACH-000302,0.0376839319941
ACH-000304,0.00444577778833
ACH-000307,0.0622355449396
ACH-000308,-0.0532924110482
ACH-000310,0.0745504588748
ACH-000311,0.136137453882
ACH-000312,-0.13414981271
ACH-000315,-0.0602104157324
ACH-000316,0.0591264908765
ACH-000317,0.272617611199
ACH-000318,-0.0785278156988
ACH-000319,0.0790231347746
ACH-000320,0.267275694832
ACH-000322,0.07477921200280001
ACH-000323,0.41814319264600003
ACH-000324,0.119466912284
ACH-000329,-0.0395851688834
ACH-000330,-0.18568015275400002
ACH-000331,0.11330562849199999
ACH-000332,0.10897836107100001
ACH-000334,0.0620871526232
ACH-000335,0.29029838110399997
ACH-000336,-0.00340204238458
ACH-000337,0.127422633352
ACH-000339,0.12675712128
ACH-000341,-0.102789271053
ACH-000348,-0.0822893299872
ACH-000350,0.060692074487100005
ACH-000352,-0.0658690943802
ACH-000356,0.0710337911191
ACH-000361,0.109155449837
ACH-000362,0.211993867839
ACH-000363,-0.0062489407125000005
ACH-000364,-0.0653018452614
ACH-000365,-0.07609103773289999
ACH-000366,-0.11783154800000001
ACH-000368,0.09072972955060002
ACH-000374,0.10405916250399999
ACH-000375,-0.011138227160799999
ACH-000376,-0.08158978552889999
ACH-000381,0.13417780107799998
ACH-000383,-0.028148715438299998
ACH-000387,0.135662913202
ACH-000389,0.283731197141
ACH-000390,-0.038150810045400003
ACH-000393,0.241756041578
ACH-000395,-0.17644937348900003
ACH-000397,0.142083769282
ACH-000401,0.06407305331680001
ACH-000402,0.178421136998
ACH-000403,0.0549500480181
ACH-000404,0.496074126068
ACH-000406,0.11182337441500001
ACH-000407,0.21076973619699998
ACH-000408,-0.0103784119634
ACH-000410,0.0361503742394
ACH-000411,0.189033458477
ACH-000414,-0.36915209629100004
ACH-000415,-0.20163514568100002
ACH-000416,0.0206464203213
ACH-000420,-0.06351471185959999
ACH-000421,0.0767935027525
ACH-000424,-0.152862700011
ACH-000425,0.0792765350418
ACH-000426,-0.402546503934
ACH-000427,0.0870842252647
ACH-000433,0.162880810313
ACH-000436,-0.0644351702308
ACH-000444,0.0622527828549
ACH-000445,-0.21790119413000003
ACH-000448,-0.0722338280408
ACH-000450,-0.09517003615939999
ACH-000452,0.0357752549622
ACH-000454,0.008250306908589999
ACH-000458,0.0796104499027
ACH-000459,-0.197599568849
ACH-000460,0.12404390804300001
ACH-000461,-0.157161573226
ACH-000463,0.11852252445999999
ACH-000464,-0.20397244701499997
ACH-000466,0.012777661162000001
ACH-000467,-0.07485914869810001
ACH-000468,0.19692790980900002
ACH-000469,0.120104010077
ACH-000470,-0.17280258205200003
ACH-000471,-0.0466703997046
ACH-000472,-0.0664687453384
ACH-000473,-0.18915196146
ACH-000475,0.0231346575094
ACH-000476,0.132955588327
ACH-000477,0.19952324977699998
ACH-000480,0.101789324499
ACH-000481,0.0280089072288
ACH-000483,0.056275392474
ACH-000484,-0.105055471909
ACH-000485,0.06199908853080001
ACH-000486,0.144943595716
ACH-000487,-0.141965494227
ACH-000488,0.0823971691094
ACH-000490,-0.0212278338122
ACH-000491,-0.00267594947019
ACH-000495,-0.029101557945199998
ACH-000496,-0.0432848093387
ACH-000499,0.0488600338533
ACH-000500,0.206871787967
ACH-000502,0.06233631460030001
ACH-000503,-0.135992955449
ACH-000505,-0.00599296923072
ACH-000507,-0.13183018442
ACH-000510,0.143796147584
ACH-000511,0.1284145487
ACH-000512,0.00284568317208
ACH-000516,0.17504519383
ACH-000517,0.0839989652609
ACH-000518,-0.009821923029059999
ACH-000520,-0.0129348375898
ACH-000521,0.106478257575
ACH-000522,0.121091808535
ACH-000524,-0.0510306845259
ACH-000527,0.021316252974999998
ACH-000528,0.191765821428
ACH-000537,0.162977911704
ACH-000541,0.25085091251499997
