,MCHR1 (2847)
ACH-000004,-0.12217550632400001
ACH-000007,0.0380582591441
ACH-000009,-0.155093435632
ACH-000011,-0.0753724986987
ACH-000012,-0.182934828758
ACH-000013,-0.152239735508
ACH-000014,0.19038266379500002
ACH-000015,-0.09181473121400001
ACH-000017,-0.25895474278999997
ACH-000018,-0.164547962071
ACH-000019,-0.0168713648367
ACH-000021,-0.0481639913913
ACH-000022,-0.17773618279599998
ACH-000025,-0.07614954911880001
ACH-000028,-0.211227052915
ACH-000030,-0.0747821677762
ACH-000035,-0.0568630685475
ACH-000036,0.06421120616
ACH-000037,-0.16663028941
ACH-000039,-0.0807961661642
ACH-000040,0.0285112905532
ACH-000041,-0.412622618226
ACH-000042,-0.321432034754
ACH-000045,-0.07916510148910001
ACH-000047,-0.138911019828
ACH-000052,-0.0763427014498
ACH-000053,-0.137530934964
ACH-000054,-0.0969557187452
ACH-000055,-0.25802738565600003
ACH-000060,-0.159383587046
ACH-000067,0.021942242177599998
ACH-000070,-0.006220773961189999
ACH-000075,0.0789145045902
ACH-000078,-0.08169093623200001
ACH-000082,0.013680453817100001
ACH-000085,-0.495770574022
ACH-000086,-0.00961595208832
ACH-000087,-0.140087667216
ACH-000092,-0.182359120643
ACH-000095,-0.199847978803
ACH-000097,-0.12566708781400002
ACH-000098,-0.269510344577
ACH-000099,0.010668926487100001
ACH-000108,-0.00420239337734
ACH-000113,-0.09386594432189999
ACH-000115,-0.19371948972
ACH-000116,-0.0335409089504
ACH-000118,-0.048678530648600005
ACH-000120,-0.338872535987
ACH-000123,-0.219962241246
ACH-000127,0.052285730502899995
ACH-000128,-0.20021810254
ACH-000132,-0.10847211114800001
ACH-000133,-0.0816751701558
ACH-000137,-0.104486804669
ACH-000138,0.185929073072
ACH-000142,-0.000317636740019
ACH-000143,-0.0855561184096
ACH-000146,-8.98660471159e-05
ACH-000148,-0.056384348867899996
ACH-000150,0.07497428498719999
ACH-000152,-0.281280600549
ACH-000153,-0.40537712006800003
ACH-000159,0.0895845744231
ACH-000160,-0.0548531649185
ACH-000163,0.00426292788184
ACH-000167,-0.292953656696
ACH-000168,-0.137257628487
ACH-000169,-0.19217362522300002
ACH-000178,-0.05084554784
ACH-000182,-0.0291071991982
ACH-000183,-0.0300222403354
ACH-000188,-0.00538817353337
ACH-000189,-0.108097011873
ACH-000190,-0.24421909427900002
ACH-000198,0.004427301500270001
ACH-000204,-0.15726995280099998
ACH-000206,0.201917791089
ACH-000207,0.354000972567
ACH-000211,-0.108074806865
ACH-000215,-0.0610025040195
ACH-000221,-0.30008136424000004
ACH-000222,0.0781089040493
ACH-000223,-0.06082711662359999
ACH-000226,-0.20715513759100002
ACH-000227,-0.218770047421
ACH-000228,-0.120141545714
ACH-000231,-0.177717599355
ACH-000232,-0.0036887513790299998
ACH-000233,-0.149646062743
ACH-000234,0.012514570783799998
ACH-000235,0.117793625338
ACH-000237,-0.09906949390889999
ACH-000238,-0.120373545936
ACH-000243,-0.17028916153299997
ACH-000244,-0.22827214312199998
ACH-000246,0.0106234185788
ACH-000248,-0.022046507944700002
ACH-000250,0.0195894085912
ACH-000251,0.21437048233199998
ACH-000253,-0.08955792486610001
ACH-000255,-0.20543612010899998
ACH-000256,-0.20677150100900002
ACH-000257,0.052833789599199994
