,AJAP1 (55966)
ACH-000004,0.314656068597
ACH-000007,-0.00993400577682
ACH-000009,-0.16318295147
ACH-000011,0.0537454421667
ACH-000012,0.0026514532170799996
ACH-000013,0.053070351259000004
ACH-000014,-0.0615509803609
ACH-000015,-0.140285299081
ACH-000017,-0.017321745792700002
ACH-000018,0.0556722274695
ACH-000019,-0.0826141975225
ACH-000021,0.0481903032794
ACH-000022,-0.00485122905733
ACH-000025,0.0344948333713
ACH-000028,0.12142232040300001
ACH-000030,0.0793811346166
ACH-000035,-0.232373987143
ACH-000036,0.0934054532617
ACH-000037,-0.029776404247900002
ACH-000039,-0.0230508716517
ACH-000040,-0.192174582775
ACH-000041,0.0662662145637
ACH-000042,-0.08011500907639998
ACH-000045,-0.0830383241392
ACH-000047,-0.0713994260277
ACH-000052,0.147808596195
ACH-000053,0.058756130561499996
ACH-000054,0.0112557731758
ACH-000055,-0.10273796234799999
ACH-000060,-0.15566180227
ACH-000067,0.162139349466
ACH-000070,-0.287014154953
ACH-000075,-0.147186834924
ACH-000078,0.0254050639127
ACH-000082,0.110565580649
ACH-000085,-0.36414875001999997
ACH-000086,-0.17414577086599997
ACH-000087,0.2274771194
ACH-000092,-0.034064187343099996
ACH-000095,0.019565109621599998
ACH-000097,0.0414598984518
ACH-000098,-0.04511526028530001
ACH-000099,-0.0807429773377
ACH-000108,-0.09455497914319999
ACH-000113,0.043295588129
ACH-000115,-0.126426380078
ACH-000116,0.010825205782
ACH-000118,-0.0401376616248
ACH-000120,-0.0895496529304
ACH-000123,-0.042801596577699996
ACH-000127,-0.0551156722081
ACH-000128,-0.16451202774499998
ACH-000132,-0.193221799231
ACH-000133,-0.0830849048327
ACH-000137,0.10597733167000001
ACH-000138,-0.0221528610633
ACH-000142,0.07488331065880001
ACH-000143,-0.160490944559
ACH-000146,-0.055200576571000005
ACH-000148,-0.0479987539305
ACH-000150,-0.166255359594
ACH-000152,0.00537404985843
ACH-000153,-0.0169435404794
ACH-000159,0.00382457551928
ACH-000160,-0.13700777742599998
ACH-000163,-0.0456842363825
ACH-000167,-0.08698759173460001
ACH-000168,-0.307373158137
ACH-000169,0.0126840465335
ACH-000178,-0.134821831538
ACH-000182,0.20356024813499998
ACH-000183,-0.122682004282
ACH-000188,-0.107636211807
ACH-000189,0.177308227703
ACH-000190,-0.33963543805600005
ACH-000198,-0.0267848154513
ACH-000204,-0.167870281601
ACH-000206,-0.098773794313
ACH-000207,-0.0967616081199
ACH-000211,-0.0313438524439
ACH-000215,-0.0126578100162
ACH-000221,-0.179451901644
ACH-000222,-0.164495541051
ACH-000223,-0.025473420645099998
ACH-000226,0.10943833849199999
ACH-000227,0.124512996949
ACH-000228,-0.0232713492063
ACH-000231,0.0764808641837
ACH-000232,0.023471479292200004
ACH-000233,-0.046681579766800006
ACH-000234,-0.182520170694
ACH-000235,-0.022432901755499998
ACH-000237,-0.257000522081
ACH-000238,-0.043286522008400004
ACH-000243,0.0587611967472
ACH-000244,0.11301033531199998
ACH-000246,-0.0478310126501
ACH-000248,0.0170752560896
ACH-000250,-0.0222595695054
ACH-000251,0.221757112168
ACH-000253,0.130517047803
ACH-000255,-0.022250141310400002
ACH-000256,-0.147334870461
ACH-000257,-0.22559935435800002
ACH-000258,-0.14128662830900002
ACH-000259,0.017976905866200002
ACH-000260,-0.0130601838787
ACH-000261,-0.01033993287
ACH-000262,0.0242787459229
ACH-000263,-0.325630862373
ACH-000264,0.265936964825
ACH-000265,0.008914134971020001
ACH-000266,-0.10517533426
ACH-000272,0.029713644719
ACH-000273,0.0602594124096
ACH-000274,-0.0037520774799999997
ACH-000277,-0.08296832508560001
ACH-000278,-0.0930337126366
ACH-000279,0.0195327418451
ACH-000280,0.0900499577767
ACH-000281,-0.199013090984
ACH-000288,-0.21249240193100002
ACH-000291,-0.19553163752
ACH-000293,0.103665483071
ACH-000294,-0.10078604734999999
ACH-000295,-0.037367957724
ACH-000296,0.053410458728900004
ACH-000302,-0.0803236752758
ACH-000304,0.324302219907
ACH-000307,-0.019612192421799998
ACH-000308,0.08695835697999998
ACH-000310,-0.0379113613738
ACH-000311,0.022269949745700002
ACH-000312,-0.19644238578099998
ACH-000315,-0.0804148216345
ACH-000316,-0.0023478309744099997
ACH-000317,-0.20983049079799998
ACH-000318,-0.038162229692800004
ACH-000319,-0.0458080626344
ACH-000320,0.06925218571389999
ACH-000322,-0.13633359609999998
ACH-000323,0.027978952652500003
ACH-000324,-0.156308547145
ACH-000329,-0.0735937308472
ACH-000330,0.119007151919
ACH-000331,0.10849213325099999
ACH-000332,-0.0275309643701
ACH-000334,0.281744030775
ACH-000335,0.531877035123
ACH-000336,0.107724125792
ACH-000337,-0.0367661502957
ACH-000339,-0.0270548378501
ACH-000341,0.280696922959
ACH-000348,0.018532070882599998
ACH-000350,-0.0152941097521
ACH-000352,0.10582137708900001
ACH-000356,0.2436905955
ACH-000361,0.00966986544074
ACH-000362,-0.0266722749311
ACH-000363,-0.0214706300013
ACH-000364,-0.12998524683499998
ACH-000365,-0.0117426010644
ACH-000366,-0.0923511396033
ACH-000368,0.10466835388800001
ACH-000374,0.0261511099109
ACH-000375,-0.076055314379
ACH-000376,0.0161845317671
ACH-000381,0.0441230023629
ACH-000383,0.042390378108900006
ACH-000387,-0.0277200020308
ACH-000389,-0.299403117687
ACH-000390,-0.018261206069599998
ACH-000393,-0.12481690374099999
ACH-000395,-0.0136995533323
ACH-000397,0.07234487472739999
ACH-000401,-0.312496468702
ACH-000402,0.121417174836
ACH-000403,0.039766998961400006
ACH-000404,0.09473995757310001
ACH-000406,0.0160453023787
ACH-000407,-0.19717437475400001
ACH-000408,0.215058953769
ACH-000410,0.07997973650010001
ACH-000411,0.184125832746
ACH-000414,0.17565130537700002
ACH-000415,0.16413287583699998
ACH-000416,0.005418724363590001
ACH-000420,-0.10201215644400001
ACH-000421,-0.0997355653563
ACH-000424,-0.293166088846
ACH-000425,-0.0693451558947
ACH-000426,-0.122567946584
ACH-000427,-0.161355292004
ACH-000433,0.10545063162599999
ACH-000436,-0.107714264426
ACH-000444,-0.0443866933627
ACH-000445,-0.0901305429087
ACH-000448,0.0826929965327
ACH-000450,0.08631964295679999
ACH-000452,-0.0803074393309
ACH-000454,-0.340616957403
ACH-000458,0.0876546372167
ACH-000459,0.0135531582447
ACH-000460,-0.273108032708
ACH-000461,-0.419417630827
ACH-000463,-0.138799892165
ACH-000464,0.09604812828410002
ACH-000466,-0.0009253204376519999
ACH-000467,0.113371350018
ACH-000468,-0.014574731253
ACH-000469,0.0509657621485
ACH-000470,-0.0410180916111
ACH-000471,0.133677566445
ACH-000472,0.0643305681665
ACH-000473,-0.19665390756999998
ACH-000475,0.08227279131139999
ACH-000476,0.04897922214290001
ACH-000477,-0.0726958452025
ACH-000480,0.059712601256300006
ACH-000481,-0.004988964916499999
ACH-000483,-0.153902462265
ACH-000484,0.291919439752
ACH-000485,0.152966384099
ACH-000486,0.102565203585
ACH-000487,-0.044855210374400004
ACH-000488,0.0483752980631
ACH-000490,0.035495177082
ACH-000491,-0.30062109957899996
ACH-000495,-0.028187446282200004
ACH-000496,-0.0756357093731
ACH-000499,0.200175041086
ACH-000500,-0.017210628859299998
ACH-000502,0.0653051518821
ACH-000503,-0.0068080275537399995
ACH-000505,-0.0334903878283
ACH-000507,-0.0904293873208
ACH-000510,0.0349628517122
ACH-000511,-0.0159369379632
ACH-000512,-0.21905436456
ACH-000516,0.194053647883
ACH-000517,-0.0233479620566
ACH-000518,0.125419304329
ACH-000520,-0.044128217999200005
ACH-000521,-0.026046002316099996
ACH-000522,0.029706607796299998
ACH-000524,-0.0418304043031
ACH-000527,0.00929132448555
ACH-000528,-0.0015305929727499998
ACH-000537,0.049572722478499996
ACH-000541,0.227732824205
ACH-000542,0.0742173105568
ACH-000544,0.0099715019059
ACH-000545,-0.040676623740500004
ACH-000547,0.120397558212
ACH-000548,-0.0749048605273
ACH-000549,-0.0634801954954
ACH-000550,-0.127382513281
ACH-000552,-0.012100569259799998
ACH-000556,-0.06340776290780001
ACH-000557,0.0109954668119
ACH-000570,-0.0721030630694
ACH-000571,0.08109133171289999
ACH-000573,-0.04158577089419999
ACH-000576,-0.037808729280500004
ACH-000580,-0.11709043347
ACH-000584,0.085205160074
ACH-000585,0.129767172397
ACH-000588,-0.0479779628051
ACH-000589,-0.0555379303914
ACH-000591,-0.058656326782
ACH-000593,0.17024125810899998
ACH-000600,-0.017758629172400002
ACH-000601,-0.06775604851559999
ACH-000604,-0.39827314918300005
ACH-000605,-0.0169081720466
ACH-000606,-0.0114529655841
ACH-000608,0.0927223787877
ACH-000614,0.0246577318634
ACH-000616,-0.165179321484
ACH-000618,0.10735157303500001
ACH-000619,-0.055190343271500006
ACH-000620,0.0132814803234
ACH-000621,0.035167606321
ACH-000622,0.105188215893
ACH-000623,-0.0363514105284
ACH-000624,0.00720505185346
ACH-000627,0.00775821635001
ACH-000630,0.0984547696968
ACH-000632,-0.06039217834430001
ACH-000633,0.0629931574138
ACH-000637,0.0837328803932
ACH-000638,0.14882768013
ACH-000646,-0.222932336409
ACH-000647,-0.0521349459151
ACH-000648,0.00813534119723
ACH-000649,0.00886957322632
ACH-000651,-0.059706534033599996
ACH-000652,-0.0321583432633
ACH-000653,0.0520414347033
