,OVGP1 (5016)
ACH-000255,-0.394248946658
ACH-000256,-0.32402173062399997
ACH-000257,-0.47379104237400005
ACH-000258,-0.12325136099400001
ACH-000259,-0.422688120884
ACH-000260,-0.279272558546
ACH-000261,-0.42120470196000004
ACH-000262,-0.439210488963
ACH-000263,-0.0946853252224
ACH-000264,-0.146705629539
ACH-000265,-0.488085650197
ACH-000266,-0.27958087682300004
ACH-000272,-0.43240012643
ACH-000273,-0.274264921314
ACH-000274,-0.341092997008
ACH-000277,-0.440185285222
ACH-000278,-0.413924004036
ACH-000279,-0.214536399676
ACH-000280,-0.589281757432
ACH-000281,-0.19491628141800002
ACH-000288,-0.31182341141
ACH-000291,-0.36907508441299997
ACH-000293,-0.30734846998599996
ACH-000294,-0.33394413930399997
ACH-000295,-0.154169746127
ACH-000296,-0.489434081866
ACH-000302,-0.34442098247599995
ACH-000304,-0.55956932678
ACH-000307,-0.250455863577
ACH-000308,-0.32661464462400003
ACH-000310,-0.23029498072299998
ACH-000311,-0.48259786349
ACH-000312,-0.523579851003
ACH-000315,-0.607145646604
ACH-000316,-0.18670075972
ACH-000317,-0.5288846424360001
ACH-000318,-0.516963460414
ACH-000319,-0.21297563998
ACH-000320,-0.721129948569
ACH-000322,-0.447026610393
ACH-000323,-0.5412967312100001
ACH-000324,-0.393287954994
ACH-000329,-0.272869834402
ACH-000330,-0.407946118241
ACH-000331,-0.331336287661
ACH-000332,-0.37069625059199995
ACH-000334,-0.325004424984
ACH-000335,-0.643709293627
ACH-000336,-0.415331313905
ACH-000337,-0.425681957035
ACH-000339,-0.365631410363
ACH-000341,-0.6844527562199999
ACH-000348,-0.454559597259
ACH-000350,-0.0688097458364
ACH-000352,-0.577784457419
ACH-000356,-0.212759217577
ACH-000361,-0.318415886019
ACH-000362,-0.317719364188
ACH-000363,-0.270356691101
ACH-000364,-0.323759353216
ACH-000365,-0.559093142774
ACH-000366,-0.331425866039
ACH-000368,-0.501315669008
ACH-000374,-0.315023277572
ACH-000375,-0.5907611881970001
ACH-000376,-0.44624317148000003
ACH-000381,-0.138548990134
ACH-000383,-0.42201488903800005
ACH-000387,-0.23057093100200002
ACH-000389,-0.121317152926
ACH-000390,-0.344434217785
ACH-000393,-0.412415822193
ACH-000395,-0.40445013028800003
ACH-000397,-0.34948460166999995
ACH-000401,-0.32881601452500003
ACH-000402,-0.45930948581799996
ACH-000403,-0.275771862012
ACH-000404,-0.169865999492
ACH-000406,-0.405068163595
ACH-000407,-0.46072393478
ACH-000408,-0.599186025555
ACH-000410,-0.33339592827500003
ACH-000411,-0.34521278561499996
ACH-000414,-0.36191404802
ACH-000415,-0.375331279213
ACH-000416,-0.279648792911
ACH-000420,-0.517114359453
ACH-000421,-0.253701184194
ACH-000424,-0.0277496821094
ACH-000425,-0.289859291541
ACH-000426,-0.100045605525
ACH-000427,-0.221759728896
ACH-000433,-0.347448221101
ACH-000436,-0.40187930325800003
ACH-000444,-0.429991840884
ACH-000445,-0.6993304048450001
ACH-000448,-0.40554598841399997
ACH-000450,-0.222155618667
ACH-000452,-0.359436709792
ACH-000454,-0.418326889121
ACH-000458,-0.333374928252
ACH-000459,-0.365137746702
ACH-000460,-0.16888866358
ACH-000461,-0.43489132286000004
ACH-000463,-0.209792649713
ACH-000464,-0.25759238478
ACH-000466,-0.484293965193
ACH-000467,-0.44317896650899996
ACH-000468,-0.39922163997500004
ACH-000469,-0.209314621954
ACH-000470,-0.35995475212399997
ACH-000471,-0.142760551702
ACH-000472,-0.396278439466
ACH-000473,-0.42716209709700004
ACH-000475,-0.327477682551
ACH-000476,-0.236984041943
ACH-000477,-0.165203467385
ACH-000480,-0.46382350992399995
ACH-000481,-0.374566572458
ACH-000483,-0.294651314246
ACH-000484,-0.140406287545
ACH-000485,-0.159101447731
ACH-000486,-0.470012930971
ACH-000487,-0.373277037726
ACH-000488,-0.308338523806
ACH-000490,-0.462963364352
ACH-000491,-0.18124923505100002
ACH-000495,-0.27794914031199996
ACH-000496,-0.422031454965
ACH-000499,-0.5667214720489999
ACH-000500,-0.319430856828
ACH-000502,-0.357219661411
ACH-000503,-0.504226805101
ACH-000505,-0.4510535937
ACH-000507,-0.403610079143
ACH-000510,-0.380042164001
ACH-000511,-0.39577381488799995
ACH-000512,-0.34619857217200006
ACH-000516,-0.36009084314499995
ACH-000517,-0.28200989814
ACH-000518,-0.35325981901500003
ACH-000520,-0.419230256596
ACH-000521,-0.30329128880399997
ACH-000522,-0.5987241267719999
ACH-000524,-0.17368662134399998
ACH-000527,-0.21487799302900001
ACH-000528,-0.360117244346
ACH-000537,-0.373058082335
ACH-000541,-0.35024664209399997
ACH-000542,-0.35818757906
ACH-000544,-0.585287698956
ACH-000545,-0.448569721709
ACH-000547,-0.467096574832
ACH-000548,-0.40801645721900004
ACH-000549,-0.24739047642200002
ACH-000550,-0.145936351126
ACH-000552,-0.45015952618
ACH-000556,-0.530174099684
ACH-000557,-0.256806649405
ACH-000570,-0.129447295132
ACH-000571,-0.414634262528
ACH-000573,-0.225728552177
ACH-000576,-0.448857137514
ACH-000580,-0.147267548393
ACH-000584,-0.394305108311
ACH-000585,-0.178247930515
ACH-000588,-0.210019086956
ACH-000589,-0.253821428699
ACH-000591,-0.408488525973
ACH-000593,-0.491841235594
ACH-000600,-0.26409906853500004
ACH-000601,-0.34007243511999996
ACH-000604,-0.557138619665
ACH-000605,-0.860229488531
ACH-000606,-0.39866662858699997
ACH-000608,-0.220305486129
ACH-000614,-0.535297351558
ACH-000616,-0.261622919005
ACH-000618,-0.320457877443
ACH-000619,-0.07282120139210001
ACH-000620,-0.351484316983
ACH-000621,-0.379187251893
ACH-000622,-0.423912031521
ACH-000623,-0.425306378387
ACH-000624,-0.391740908667
ACH-000627,-0.556536103496
ACH-000630,-0.225877237665
ACH-000632,-0.548292985331
ACH-000633,-0.180440660236
ACH-000637,-0.196505163029
ACH-000638,-0.467076245731
ACH-000646,-0.0758054393444
ACH-000647,-0.20162732163400002
ACH-000648,-0.596002565809
ACH-000649,-0.390870262802
ACH-000651,-0.392727904141
ACH-000652,-0.22140022472100002
ACH-000653,-0.22822561809500003
ACH-000657,-0.490028107274
ACH-000658,-0.08448238142230001
ACH-000661,-0.658272042876
ACH-000662,-0.41118762706100004
ACH-000663,-0.241884607789
ACH-000665,-0.412078173208
ACH-000671,-0.522812525309
ACH-000673,-0.295791392907
ACH-000676,-0.533032217594
ACH-000677,-0.355557259046
ACH-000681,-0.200048530196
ACH-000682,-0.409334075145
ACH-000683,-0.385914752994
ACH-000684,-0.621325065208
ACH-000688,-0.524764234888
ACH-000693,-0.426018500888
ACH-000694,-0.282584136313
ACH-000695,-0.364595746997
ACH-000696,-0.435570174888
ACH-000697,-0.35940643005500006
ACH-000699,-0.154973035408
ACH-000701,-0.296793084937
ACH-000706,-0.29083142045000004
ACH-000711,-0.27675918529300003
ACH-000713,-0.48436068206699995
ACH-000714,-0.306669922399
ACH-000718,-0.258966971817
ACH-000720,-0.276425371077
ACH-000721,-0.44876581465599996
ACH-000724,-0.12032062697000001
ACH-000725,-0.259618994792
ACH-000732,-0.46771047338
ACH-000734,-0.387014363371
ACH-000735,-0.492595122821
ACH-000736,-0.378507652015
ACH-000738,-0.25218423990600003
ACH-000746,-0.381548878521
ACH-000747,-0.428040513474
ACH-000748,-0.365010872518
ACH-000753,-0.311394699072
ACH-000756,-0.570494221779
ACH-000757,-0.631996970116
ACH-000758,-0.578845360808
ACH-000760,-0.39956646162799997
ACH-000763,-0.188414881826
ACH-000764,-0.294713825279
ACH-000765,-0.623274756669
ACH-000766,-0.357217732226
ACH-000767,-0.14560272697
ACH-000768,-0.316531968252
ACH-000769,-0.131876274678
ACH-000770,-0.23471733312399998
ACH-000771,-0.227294073979
ACH-000773,-0.42399842135899996
ACH-000776,-0.401883171584
ACH-000777,-0.29377113252500003
ACH-000778,-0.589244123901
ACH-000781,-0.328403471538
ACH-000782,-0.107879332036
ACH-000783,-0.4282272062
ACH-000784,-0.275517255867
ACH-000785,-0.486393426122
ACH-000787,-0.2371942993
ACH-000788,-0.40411970403
ACH-000791,-0.47120611693099995
ACH-000792,-0.23739113037700002
ACH-000794,-0.302873174034
ACH-000796,-0.295269775517
ACH-000799,-0.336977700222
ACH-000800,-0.366153680345
ACH-000802,-0.405062403011
ACH-000804,-0.44655719301799995
ACH-000805,-0.265946614583
ACH-000809,-0.243521856847
ACH-000810,-0.75141283842
ACH-000811,-0.30880326715100004
ACH-000817,-0.358573655158
ACH-000819,-0.320967233919
ACH-000820,-0.10883589433299999
ACH-000821,-0.337991036902
ACH-000822,-0.312890299579
ACH-000823,-0.35772423594400005
ACH-000824,-0.0833755049325
ACH-000827,-0.412345967623
ACH-000829,-0.49223845866300003
ACH-000831,-0.647165906527
ACH-000832,-0.35828055103900003
ACH-000833,-0.385738734676
ACH-000834,-0.36987495558600003
ACH-000835,-0.2200582166
ACH-000836,-0.41209916631300003
ACH-000837,-0.575346804394
ACH-000838,-0.410307959723
ACH-000839,-0.422110611948
ACH-000840,-0.42651012564499996
ACH-000841,-0.35585128171700003
ACH-000843,-0.310027087418
ACH-000846,-0.6309495585580001
ACH-000847,-0.446948796622
ACH-000848,-0.23071627747600001
ACH-000849,-0.296188055731
ACH-000851,-0.411990700398
ACH-000855,-0.47404801448899997
ACH-000856,-0.329666829088
ACH-000858,-0.364060650081
ACH-000859,-0.544005239811
ACH-000861,-0.41121163750399997
ACH-000862,-0.330616481962
ACH-000865,-0.337175186326
ACH-000866,-0.352060320619
ACH-000867,-0.293585224547
ACH-000869,-0.383363299834
ACH-000872,-0.489768036018
ACH-000873,-0.704822320599
ACH-000876,-0.301147972302
ACH-000878,-0.09253793251739999
ACH-000880,-0.282969534915
ACH-000881,-0.131920666195
ACH-000882,-0.30292808605
ACH-000884,-0.394503679885
ACH-000885,-0.34623243139700005
ACH-000887,-0.5278935037520001
ACH-000888,-0.412978974232
ACH-000889,-0.501171225704
ACH-000890,-0.31297966205
ACH-000896,-0.398011272739
ACH-000898,-0.262821075124
ACH-000900,-0.14766647917099998
ACH-000901,-0.177957943764
ACH-000905,-0.481104400105
ACH-000906,-0.33578596416999995
ACH-000907,-0.22682948256299998
ACH-000910,-0.0962257131873
ACH-000911,-0.236406765846
ACH-000912,-0.384104653914
ACH-000913,-0.223002140643
ACH-000915,-0.27231600535100003
ACH-000916,-0.875677321523
ACH-000917,-0.344014246853
ACH-000921,-0.375472750845
ACH-000924,-0.33877881639799995
ACH-000926,-0.211940991022
ACH-000928,-0.526527652226
ACH-000929,-0.093667370171
ACH-000932,-0.439944143175
ACH-000935,-0.516586975606
ACH-000936,-0.35569946644100003
ACH-000937,-0.426189342246
ACH-000938,-0.266534578942
ACH-000939,-0.213186135771
ACH-000941,-0.250427286651
ACH-000943,-0.460076102368
ACH-000946,-0.40351121595399997
ACH-000947,-0.327754675455
ACH-000948,-0.31452493581700003
ACH-000950,-0.300052532541
ACH-000953,-0.5892169071209999
ACH-000957,-0.524585602992
ACH-000958,-0.5120807911640001
ACH-000960,-0.35899582296300003
ACH-000963,-0.392053599507
ACH-000968,-0.380633875154
ACH-000969,-0.644052890876
ACH-000973,-0.466292099009
ACH-000974,-0.409361035559
ACH-000975,-0.268893033812
ACH-000976,-0.515579971109
ACH-000978,-0.728873722265
ACH-000980,-0.474220887343
ACH-000984,-0.32357350216999997
ACH-000986,-0.33580066813299997
ACH-000988,-0.32432414514
ACH-000993,-0.276082943308
ACH-000994,-0.43110806020000003
ACH-000996,-0.414962081648
ACH-001001,-0.354334662681
ACH-001020,0.0592171430267
ACH-001028,-0.307937791358
ACH-001031,-0.261444358424
ACH-001038,-0.35416991028899997
ACH-001048,-0.353551866734
ACH-001050,-0.49545205119999997
ACH-001053,-0.289218664403
ACH-001054,-0.531688219569
ACH-001061,-0.332256435044
ACH-001067,-0.45435693188000004
ACH-001075,-0.387295096768
ACH-001096,-0.39758511273
ACH-001128,-0.561715675135
ACH-001134,-0.333852519304
ACH-001151,-0.29521611348099996
ACH-001163,-0.38773808501199997
ACH-001164,-0.32626414644
ACH-001173,-0.36530789228699995
ACH-001183,-0.394710032621
ACH-001184,-0.389976546725
ACH-001190,-0.272112966209
ACH-001192,-0.292784726734
ACH-001193,-0.685140517138
ACH-001196,-0.11046641005300001
ACH-001197,-0.478258092037
ACH-001205,-0.322301775842
ACH-001211,-0.563898149598
ACH-001212,-0.332693139757
ACH-001228,-0.350624687541
ACH-001232,-0.516529181338
ACH-001239,-0.486397152535
ACH-001274,-0.600226179085
ACH-001275,-0.39739972789300004
ACH-001277,-0.546870011288
ACH-001278,-0.39902249661399997
ACH-001280,-0.48020912723000003
ACH-001283,-0.23687946237
ACH-001289,-0.26342523276200003
ACH-001295,-0.309976171713
ACH-001300,-0.14072378094000002
ACH-001301,-0.174881099138
ACH-001302,-0.165179283706
ACH-001303,-0.11644371753499999
ACH-001306,-0.7117348450800001
ACH-001318,-0.09486654513980002
ACH-001322,-0.627339454511
ACH-001328,-0.33893225382700004
ACH-001332,-0.173865345341
ACH-001333,-0.626569043519
ACH-001336,-0.444336236041
ACH-001340,-0.273077532765
ACH-001346,-0.52039151753
ACH-001353,-0.290043801114
ACH-001354,-0.651971423652
ACH-001367,-0.424735597633
ACH-001368,-0.44771690518600005
ACH-001374,-0.29668770237
ACH-001375,-0.302162585583
ACH-001377,-0.276982213389
ACH-001380,-0.294521643134
ACH-001391,-0.252368534022
ACH-001407,-0.37759057810900004
ACH-001408,-0.34577560731
ACH-001413,-0.419911448315
ACH-001430,-0.0793918084542
ACH-001431,-0.154166504132
ACH-001450,-0.447118614973
ACH-001496,-0.48327258876999996
ACH-001500,-0.48003725114100004
ACH-001521,-0.314502888646
ACH-001523,-0.327628613524
ACH-001532,-0.326976396149
ACH-001536,0.058345108181800005
ACH-001550,-0.16922757087999998
ACH-001552,-0.421220684036
ACH-001554,-0.283350246817
ACH-001645,-0.22974654869600003
ACH-001654,-0.29306278989900003
ACH-001715,-0.386800274961
ACH-001735,-0.314633854801
ACH-001736,-0.32032694107099996
ACH-001737,0.125158630949
ACH-001740,-0.465988046376
ACH-001745,-0.453239528368
ACH-001750,-0.36886895408799997
ACH-001765,-0.40558561866400006
ACH-001956,-0.23140666645799998
ACH-001957,-0.32300540626999996
