,AEBP1 (165)
ACH-000004,-0.32544005964
ACH-000007,-0.388075194292
ACH-000009,-0.181936949034
ACH-000011,-0.353226569838
ACH-000012,-0.28998093940200004
ACH-000013,-0.194511411824
ACH-000014,-0.305782627933
ACH-000015,-0.367347202058
ACH-000017,-0.172726717826
ACH-000018,-0.20050987889400002
ACH-000019,-0.39586448656499995
ACH-000021,-0.0881266956034
ACH-000022,-0.319465351583
ACH-000025,-0.226376971804
ACH-000028,-0.154138056813
ACH-000030,-0.18310074035999999
ACH-000035,-0.528501801216
ACH-000036,0.0205030290526
ACH-000037,-0.272199406287
ACH-000039,-0.0883492173473
ACH-000040,-0.367910012394
ACH-000041,-0.335758445545
ACH-000042,-0.301868737173
ACH-000045,-0.22115068519900002
ACH-000047,-0.365526301925
ACH-000052,-0.341113590747
ACH-000053,-0.28428117896099997
ACH-000054,-0.360866592179
ACH-000055,-0.145010458124
ACH-000060,-0.376033931157
ACH-000067,-0.20641608512899998
ACH-000070,-0.124914770735
ACH-000075,-0.316649173241
ACH-000078,-0.148683126414
ACH-000082,-0.38018765797700005
ACH-000085,-0.564329867832
ACH-000086,-0.12399282600400001
ACH-000087,-0.210989245134
ACH-000092,-0.10416960888699998
ACH-000095,-0.135125599455
ACH-000097,-0.33592722098800004
ACH-000098,-0.272502001231
ACH-000099,-0.24313251333299998
ACH-000108,-0.11770944207999999
ACH-000113,-0.34435777988300004
ACH-000115,-0.363840007816
ACH-000116,-0.36266313106799997
ACH-000118,-0.15793985896600002
ACH-000120,-0.27526081793
ACH-000123,-0.195362350551
ACH-000127,-0.229864694559
ACH-000128,-0.253588551094
ACH-000132,-0.0814256642544
ACH-000133,-0.307432747602
ACH-000137,-0.197209505959
ACH-000138,-0.163482632483
ACH-000142,-0.39257944166500003
ACH-000143,-0.294585330598
ACH-000146,-0.24506145427099998
ACH-000148,-0.278069820024
ACH-000150,-0.367852896735
ACH-000152,-0.231279697707
ACH-000153,-0.17818138469
ACH-000159,-0.484585557915
ACH-000160,-0.30115510133400003
ACH-000163,-0.21198234760499998
ACH-000167,-0.41167079011999996
ACH-000168,-0.38325091204899997
ACH-000169,-0.32627462643000005
ACH-000178,-0.266412566307
ACH-000182,-0.35688824415299997
ACH-000183,-0.20687589044799998
ACH-000188,-0.293251786699
ACH-000189,-0.34065468758199996
ACH-000190,-0.340494557272
ACH-000198,-0.306557625367
ACH-000204,-0.08800043587210002
ACH-000206,-0.259693776694
ACH-000207,-0.36483244863799996
ACH-000211,-0.181723242475
ACH-000215,-0.261117230833
ACH-000221,-0.479370545127
ACH-000222,-0.20211080671
ACH-000223,-0.179929475341
ACH-000226,-0.259723093144
ACH-000227,-0.234878647262
ACH-000228,-0.39815433360799996
ACH-000231,-0.28769559994399996
ACH-000232,-0.212649437922
ACH-000233,-0.268421705731
ACH-000234,-0.139112078202
ACH-000235,-0.35086700366800005
ACH-000237,-0.369093919802
ACH-000238,-0.393054250875
ACH-000243,-0.33771541827600005
ACH-000244,-0.457468189361
ACH-000246,-0.39965617743
ACH-000248,-0.334634854367
ACH-000250,-0.342365880092
ACH-000251,-0.056398624917400005
ACH-000253,-0.275406177734
ACH-000255,-0.250872625877
ACH-000256,-0.22350423331500002
ACH-000257,-0.043900481311900004
ACH-000258,-0.143303765853
ACH-000259,-0.396734965929
ACH-000260,-0.186582335479
ACH-000261,-0.268846232192
ACH-000262,-0.244020399794
ACH-000263,-0.113668792278
