,MYH1 (4619)
ACH-000004,-0.00205590015391
ACH-000007,0.09964259155960001
ACH-000009,0.037356584883800004
ACH-000011,0.277502188224
ACH-000012,0.045061271174999994
ACH-000013,0.03618821269459999
ACH-000014,-0.0540811675865
ACH-000015,0.0135626336594
ACH-000017,-0.026918297349
ACH-000018,0.147798262254
ACH-000019,0.180976725904
ACH-000021,0.134270747602
ACH-000022,0.06869357174639999
ACH-000025,-0.039422230787199995
ACH-000028,-0.0618010938842
ACH-000030,0.09551658335169999
ACH-000035,-0.0682076335179
ACH-000036,0.10712987890900001
ACH-000037,0.338325662249
ACH-000039,-0.026121007307700003
ACH-000040,-0.00943762078603
ACH-000041,0.0740977127424
ACH-000042,0.0601377620928
ACH-000045,0.0761120964012
ACH-000047,0.169452978033
ACH-000052,-0.16950794901
ACH-000053,0.0121716743681
ACH-000054,0.07575653425130001
ACH-000055,-0.12710676638
ACH-000060,-0.0064339431453999995
ACH-000067,0.0631663543044
ACH-000070,0.008991934280440001
ACH-000075,0.10310829778899999
ACH-000078,-0.131189898312
ACH-000082,0.101660604531
ACH-000085,0.186522420412
ACH-000086,0.152766462019
ACH-000087,0.248494980263
ACH-000092,0.143100903436
ACH-000095,0.0453199842492
ACH-000097,0.049599247810199996
ACH-000098,0.045494223222500005
ACH-000099,0.063809695966
ACH-000108,0.04675680414009999
ACH-000113,0.0697143471182
ACH-000115,0.0188749448782
ACH-000116,0.140199791881
ACH-000118,0.1085523116
ACH-000120,0.0678487542471
ACH-000123,0.04818606559119999
ACH-000127,0.0709247066489
ACH-000128,0.10852484886399999
ACH-000132,0.0435898519917
ACH-000133,0.17486863200599997
ACH-000137,0.026214984901799996
ACH-000138,-0.0897358853269
ACH-000142,0.07627351609579999
ACH-000143,-0.014945519947600001
ACH-000146,0.00893606183626
ACH-000148,0.0696663040443
ACH-000150,0.11308503272800001
ACH-000152,0.1354201949
ACH-000153,0.0269840519638
ACH-000159,-0.0528996316876
ACH-000160,-0.058860294392599995
ACH-000163,0.026748481140999997
ACH-000167,0.0461998150875
ACH-000168,-0.0101783760865
ACH-000169,0.193582566486
ACH-000178,0.016814248833600002
ACH-000182,0.0141701325593
ACH-000183,0.104863988119
ACH-000188,0.157119615059
ACH-000189,0.0707133978348
ACH-000190,0.256055999194
ACH-000198,0.119147606199
ACH-000204,0.158160575164
ACH-000206,0.00859216830004
ACH-000207,-0.13783452058700002
ACH-000211,0.0728926242467
ACH-000215,0.0619795753546
ACH-000221,0.0725256103743
ACH-000222,0.0696415700142
ACH-000223,0.157249554358
ACH-000226,0.0491114495438
ACH-000227,-0.111028051602
ACH-000228,0.0972440768729
ACH-000231,0.04766344624419999
ACH-000232,0.113849578352
ACH-000233,0.08691235168889999
ACH-000234,-0.0990574805996
ACH-000235,0.0257284470998
ACH-000237,0.194199533149
ACH-000238,-0.026882095786099996
ACH-000243,-0.0287784822405
ACH-000244,-0.0460951637501
ACH-000246,0.145001705977
ACH-000248,-0.0398303457254
ACH-000250,0.0670976448523
