,TIAL1 (7073)
ACH-000322,0.021756639404
ACH-000323,-0.0349483119821
ACH-000324,-0.519531246977
ACH-000329,-0.0729035664668
ACH-000330,-0.12062234945599999
ACH-000331,-0.475075799559
ACH-000332,0.212030164925
ACH-000334,0.144076782771
ACH-000335,-0.20390435920299999
ACH-000336,-0.00649332823872
ACH-000337,0.10004126632200001
ACH-000339,-0.132224871647
ACH-000341,-0.274003376099
ACH-000348,-0.0942519177355
ACH-000350,-0.0772087383364
ACH-000352,-0.20008118743
ACH-000356,-0.24647370489599998
ACH-000361,0.09098954477099999
ACH-000362,-0.049524669285900005
ACH-000363,0.0187020586951
ACH-000364,-0.00554055407246
ACH-000365,-0.037813720828599996
ACH-000366,0.174097467821
ACH-000368,-0.0743491722933
ACH-000374,-0.145643723447
ACH-000375,-0.0650248073936
ACH-000376,-0.054276042814999995
ACH-000381,-0.119152591158
ACH-000383,0.14547212007899998
ACH-000387,0.23896604874299998
ACH-000389,-0.757417282508
ACH-000390,-0.7218913553440001
ACH-000393,-0.24869782152199998
ACH-000395,-0.274242542664
ACH-000397,-0.00959352543985
ACH-000401,0.07660478391419999
ACH-000402,0.110410625004
ACH-000403,-0.2460940335
ACH-000404,-0.606551890747
ACH-000406,0.106855313148
ACH-000407,-0.0412176926332
ACH-000408,-0.47136331377999996
ACH-000410,-0.320124079354
ACH-000411,0.028860855343400004
ACH-000414,-0.19905083214699998
ACH-000415,-0.148035720634
ACH-000416,-0.0360469284114
ACH-000420,-0.449510577013
ACH-000421,-0.183548689934
ACH-000424,-0.314840558171
ACH-000425,-0.277915069463
ACH-000426,0.057918235126
ACH-000427,-0.213294129726
ACH-000433,-0.586964206668
ACH-000436,-0.123984674384
ACH-000444,-0.366338812177
ACH-000445,-0.248629939411
ACH-000448,0.0523629130089
ACH-000450,-0.07215135396439999
ACH-000452,-0.18958219821800001
ACH-000454,-0.17939917868500002
ACH-000458,-0.825869194738
ACH-000459,0.144252459047
ACH-000460,-0.0475073254431
ACH-000461,-0.4500621733199999
ACH-000463,-0.407530357083
ACH-000464,0.173966796525
ACH-000466,-0.16871956835000002
ACH-000467,-0.13160287947899998
ACH-000468,-0.524390776206
ACH-000469,-0.142919658536
ACH-000470,-0.22408823063299999
ACH-000471,0.299600813889
ACH-000472,-0.23197744881700003
ACH-000473,0.199398118111
ACH-000475,-0.14608340426
ACH-000476,0.191007483342
ACH-000477,-0.32426851172800003
ACH-000480,0.34567943998800005
ACH-000481,-0.0388318676279
ACH-000483,-0.0160605647448
ACH-000484,-0.552342879512
ACH-000485,0.0812654077628
ACH-000486,-0.112550280706
ACH-000487,0.0755871039436
ACH-000488,-0.5292532444
ACH-000490,-0.119827718442
ACH-000491,0.17968623701900002
ACH-000495,-0.896451818312
ACH-000496,0.151450861975
ACH-000499,-0.04308508629649999
ACH-000500,-0.00201266997353
ACH-000502,-0.524647699115
ACH-000503,-0.31120825473700003
ACH-000505,-0.04416551502180001
ACH-000507,-0.293346338455
ACH-000510,-0.0646939437178
ACH-000511,0.0639394504068
ACH-000512,-0.141046561986
ACH-000516,-0.14947842605
ACH-000517,0.142447142718
ACH-000518,-0.585541823539
ACH-000520,-0.630332609679
ACH-000521,0.561759279256
ACH-000522,0.0732408707647
ACH-000524,-0.012505211014399999
ACH-000527,-0.16890311761500001
ACH-000528,-0.10853164667700001
ACH-000537,0.0941798576641
ACH-000541,-0.760874704207
ACH-000542,-0.19513116910199998
ACH-000544,-0.0958545957025
ACH-000545,0.10854933986
ACH-000547,-0.152531160862
ACH-000548,-0.484931732818
ACH-000549,0.0105204589469
ACH-000550,-0.24957497580899998
ACH-000552,0.107744879408
ACH-000556,-0.21450047349100002
ACH-000557,0.509677827087
ACH-000570,-0.305879577192
ACH-000571,-0.046962209671300006
ACH-000573,0.078351311295
ACH-000576,-0.620102158657
ACH-000580,-0.295849538487
ACH-000584,0.150636250434
ACH-000585,-0.150659106761
ACH-000588,-0.361701079193
ACH-000589,-0.326003579722
ACH-000591,0.005269046799
ACH-000593,0.102336427233
ACH-000600,-0.24376886313
ACH-000601,-0.261581062652
ACH-000604,-0.0503972894818
ACH-000605,-0.0635360291336
ACH-000606,-0.64478547893
ACH-000608,0.09204397209689999
ACH-000614,0.28792676226999997
ACH-000616,-0.415143026328
ACH-000618,-0.299464122441
ACH-000619,-0.319434385517
ACH-000620,-0.000293469299351
ACH-000621,-0.0795110557723
ACH-000622,-0.424102608076
ACH-000623,-0.39559948673199996
ACH-000624,-0.179485958079
ACH-000627,-0.247528566008
ACH-000630,-0.0563326490269
ACH-000632,0.0809342897662
ACH-000633,0.287211348884
ACH-000637,0.12933791471
ACH-000638,-0.0657522123243
ACH-000646,-0.180200412313
ACH-000647,-0.273073993119
ACH-000648,0.329705599228
ACH-000649,-0.503518667512
ACH-000651,-0.028180392442799997
ACH-000652,0.48251069716399997
ACH-000653,-0.316459399418
ACH-000657,0.21559326987500002
ACH-000658,-0.226437337672
ACH-000661,-0.423750084904
ACH-000662,-0.132773684303
ACH-000663,-0.07159375855069999
ACH-000665,-0.159464923898
ACH-000671,0.09300997288730001
ACH-000673,-0.0149776459088
ACH-000676,-0.301626042076
ACH-000677,0.133964254532
ACH-000681,-0.334180654232
ACH-000682,-0.319765300861
ACH-000683,-0.135685897324
ACH-000684,-0.699188741242
ACH-000688,-0.157640498218
ACH-000693,-0.278793900499
ACH-000694,-0.485807783451
ACH-000695,-0.0488787856196
ACH-000696,0.190201551483
ACH-000697,-0.47503797009099996
ACH-000699,-0.63866396382
ACH-000701,0.18633958738200002
ACH-000706,0.0500332695385
ACH-000711,-0.42362115942
ACH-000713,0.142121481255
ACH-000714,0.0633047547608
ACH-000718,-0.195452145909
ACH-000720,-0.279018987286
ACH-000721,-0.053861749589300005
ACH-000724,0.285153529763
ACH-000725,0.09433287925010002
ACH-000732,-0.145438098325
ACH-000734,-0.0102510604046
ACH-000735,0.162031233489
ACH-000736,-0.135074176283
ACH-000738,-0.191814114769
ACH-000746,0.30984062512
ACH-000747,-0.478092990554
ACH-000748,-0.0130503039368
ACH-000753,-0.00156993128887
ACH-000756,-0.498071608053
ACH-000757,0.159725991138
ACH-000758,-0.251944275386
ACH-000760,-0.186586558833
ACH-000763,0.041607405411400004
ACH-000764,-0.026594627494900002
ACH-000765,0.107031486898
ACH-000766,-0.10785420459799999
ACH-000767,-0.010976121321100001
ACH-000768,-0.779877095695
ACH-000769,0.034208831696900005
ACH-000770,0.004661334757550001
ACH-000771,-0.15208337870400002
ACH-000773,0.0676739223712
ACH-000776,0.023505424759499998
ACH-000777,-0.057939845030800005
ACH-000778,-0.229483496321
ACH-000781,-0.13753769477299999
ACH-000782,-0.0472479057479
ACH-000783,-0.0668951084998
ACH-000784,-0.207252325845
ACH-000785,-0.0425994146412
ACH-000787,-0.155897900887
ACH-000788,-0.541773362073
ACH-000791,0.177672424844
ACH-000792,-0.5193282961600001
ACH-000794,-0.450533757576
ACH-000796,-0.414062006616
ACH-000799,0.06507146250519999
ACH-000800,-0.0369561953216
ACH-000802,-0.214106307276
ACH-000804,-0.215701433194
ACH-000805,-0.43408858716300003
ACH-000809,0.140289824579
ACH-000810,0.00123254740135
ACH-000811,-0.08750794263049999
ACH-000817,0.0630388815426
ACH-000819,0.07207784393910001
ACH-000820,-0.151189360873
ACH-000821,-0.403853481568
ACH-000822,-0.59033127033
ACH-000823,-0.342049984238
ACH-000824,0.0862683592812
ACH-000827,-0.306300629206
ACH-000829,-0.28446172704100003
ACH-000831,-0.352725967598
ACH-000832,-0.240262852119
ACH-000833,0.0336622760466
ACH-000834,-0.20338045815000003
ACH-000835,-0.210985443352
ACH-000836,-0.41316856307899996
ACH-000837,-0.32169483648499997
ACH-000838,-0.122651807147
ACH-000839,-0.606384683779
ACH-000840,0.18808653847100001
ACH-000841,-0.242425219705
ACH-000843,-0.505550880144
ACH-000846,-0.618315317431
ACH-000847,0.26547595318100004
ACH-000848,-0.162334374783
ACH-000849,0.359749797985
ACH-000851,-0.138535681705
ACH-000855,0.0152592512328
ACH-000856,-0.08867516367969999
ACH-000858,-0.14520565377699998
ACH-000859,-0.332095317094
ACH-000861,-0.0551893003874
ACH-000862,-0.03553127016
ACH-000865,-0.0155047508724
ACH-000866,0.212804037578
ACH-000867,-0.15653582559499998
ACH-000869,0.134951868547
ACH-000872,-0.10114009918
ACH-000873,0.248964704902
ACH-000876,0.18057416990400002
ACH-000878,-0.591171851535
ACH-000880,0.43181720521399997
ACH-000881,-0.147568044626
ACH-000882,-0.402043802824
ACH-000884,-0.550845200032
ACH-000885,-0.061396315962300003
ACH-000887,-0.145710472218
ACH-000888,-0.218956758902
ACH-000889,-0.31665981891899997
ACH-000890,-0.108964399046
ACH-000896,-0.10280829935699999
ACH-000898,0.111364488494
ACH-000900,-0.0269777752172
ACH-000901,-0.00449931987609
ACH-000905,0.19199193779100002
ACH-000906,0.215705633037
ACH-000907,-0.232738705293
ACH-000910,0.09571134411110001
ACH-000911,0.0701990141079
ACH-000912,-0.39243436404700005
ACH-000913,-0.533909659041
ACH-000915,-0.0730066622014
ACH-000916,-0.110474705955
ACH-000917,0.0680575717127
ACH-000921,-0.47738532071999995
ACH-000924,-0.355324979093
ACH-000926,-0.0406376147007
ACH-000928,-0.049006000277699996
ACH-000929,0.302350816617
ACH-000932,-0.148427055373
ACH-000935,-0.34924687686399997
ACH-000936,-0.102094422828
ACH-000937,-0.012580448504899998
ACH-000938,-0.0593281031872
ACH-000939,-0.07373975570739999
ACH-000941,-0.279561735074
ACH-000943,-0.0084513200937
ACH-000946,-0.259548131004
ACH-000947,-0.0675993412729
ACH-000948,0.112563207072
ACH-000950,-0.123902182339
ACH-000953,0.241028448508
ACH-000957,-0.107791398945
ACH-000958,-0.15400333213300002
ACH-000960,0.163032774431
ACH-000963,-0.37353564336499995
ACH-000968,0.157877603227
ACH-000969,0.06981290126739999
ACH-000973,0.165170172215
ACH-000974,-0.1026168851
ACH-000975,-0.25522725188400003
ACH-000976,-0.339597331628
ACH-000978,-0.344248338774
ACH-000980,0.305994721319
ACH-000984,-0.364761264643
ACH-000986,-0.06188609262230001
ACH-000988,-0.0364799931913
ACH-000993,-0.103018162282
ACH-000994,-0.0203508437631
ACH-000996,-0.544889384565
ACH-001001,-0.566919528379
ACH-001020,-0.127169604833
ACH-001028,0.0788728101837
ACH-001031,-0.37367768584399996
ACH-001038,0.0829487557132
ACH-001048,-0.0858698696799
ACH-001050,0.047234440408
ACH-001053,0.125812301261
ACH-001054,0.219725448825
ACH-001061,0.119376182052
ACH-001067,-0.188683532344
ACH-001075,-0.382497269493
ACH-001096,-0.00473828698146
ACH-001128,-0.24601468540399998
ACH-001134,-0.5453737638639999
ACH-001151,0.326711980196
ACH-001163,-0.34095841422
ACH-001164,-0.21753306014499998
ACH-001173,-0.219068260622
ACH-001183,0.204853217051
ACH-001184,-0.0438422034473
ACH-001190,-0.123682118837
ACH-001192,-0.12287719769000001
ACH-001193,-0.649436865633
ACH-001196,-0.0155374495276
ACH-001197,-0.5607883516709999
ACH-001205,0.04389831756609999
ACH-001211,0.239734484247
ACH-001212,-0.193392093909
ACH-001228,-0.470121455709
ACH-001232,0.126299134974
ACH-001239,0.09931703275489999
ACH-001274,-0.0285982393522
ACH-001275,-0.13651560445900002
ACH-001277,-0.136514041369
ACH-001278,-0.0339020655325
ACH-001280,-0.240649227894
ACH-001283,0.218266573007
ACH-001289,0.13823212567
ACH-001295,0.106391463676
ACH-001300,0.315164873424
ACH-001301,-0.0695271834542
ACH-001302,0.144448594114
ACH-001303,-0.116199756866
ACH-001306,0.19476411832600002
ACH-001318,0.194261722423
ACH-001322,-0.221741573453
ACH-001328,-0.510257544054
ACH-001332,-0.536536020442
ACH-001333,0.021469112496599996
ACH-001336,0.188733057822
ACH-001340,0.214268360706
ACH-001346,-0.557104738031
ACH-001353,-0.0479942128244
ACH-001354,-0.0474113922839
ACH-001367,-0.19082668209000003
ACH-001368,0.222507809778
ACH-001374,0.104424383017
ACH-001375,0.392263230371
ACH-001377,-0.37542947433300006
ACH-001380,-0.158944128096
ACH-001391,0.25745184716999997
ACH-001407,-0.55545675318
ACH-001408,0.176635511525
ACH-001413,-0.411552194295
ACH-001430,0.32704939662300003
ACH-001431,0.00013686194373
ACH-001450,-0.0890540434072
ACH-001496,0.141982195423
ACH-001500,-0.164472366019
ACH-001521,-0.257907365279
ACH-001523,-0.09749649736510001
ACH-001532,0.120777277356
ACH-001536,-0.038560080362199996
ACH-001550,-0.414394127751
ACH-001552,0.326100601075
ACH-001554,-0.08459373028650001
ACH-001645,0.110809603326
ACH-001654,0.0449332341274
ACH-001715,-0.133368182449
ACH-001735,0.106159017455
ACH-001736,-0.379112692827
ACH-001737,-0.26092094098900004
ACH-001740,0.11793606648
ACH-001745,0.163089583071
ACH-001750,0.0472948073388
ACH-001765,-0.0984504332142
ACH-001956,-0.47595069913099997
ACH-001957,-0.0233029981844
