,MICAL3 (57553)
ACH-000004,-0.13924567237500002
ACH-000007,0.070421905838
ACH-000009,0.00539707630125
ACH-000011,0.147235752822
ACH-000012,-0.07955347453339999
ACH-000013,-0.09413691790279999
ACH-000014,-0.0104953490809
ACH-000015,0.0719971548085
ACH-000017,-0.0536273542177
ACH-000018,-0.00256613885452
ACH-000019,-0.0178154580156
ACH-000021,0.09945354339870001
ACH-000022,-0.0275850277937
ACH-000025,0.00999510853343
ACH-000028,0.0145051524254
ACH-000030,0.0311814420221
ACH-000035,0.00282366256988
ACH-000036,-0.054158060199800004
ACH-000037,-0.0538322114026
ACH-000039,0.0112579041772
ACH-000040,0.198862573598
ACH-000041,-0.043188665950999995
ACH-000042,-0.028676293202299998
ACH-000045,0.0748629767421
ACH-000047,-0.14235545145
ACH-000052,-0.233831222947
ACH-000053,0.08226338252439999
ACH-000054,0.0309040244093
ACH-000055,-0.152340591631
ACH-000060,-0.0642669690249
ACH-000067,-0.0227419647199
ACH-000070,0.128548834241
ACH-000075,-0.139043629296
ACH-000078,0.0146901280621
ACH-000082,-0.0146121971988
ACH-000085,0.059785394043
ACH-000086,0.12102941382000001
ACH-000087,-0.0202684028707
ACH-000092,0.0226610760539
ACH-000095,-0.112791546972
ACH-000097,-0.12511922400999997
ACH-000098,0.00535767829549
ACH-000099,-0.0317670352507
ACH-000108,-0.177701978495
ACH-000113,0.09007509018210001
ACH-000115,-0.111125213641
ACH-000116,0.0877551189433
ACH-000118,0.0510631324918
ACH-000120,-0.0926209445483
ACH-000123,0.012999866689899999
ACH-000127,0.078079682821
ACH-000128,-0.0052176469532299995
ACH-000132,0.185256907601
ACH-000133,-0.122956194066
ACH-000137,0.0235996548192
ACH-000138,0.123531818779
ACH-000142,-0.133798987844
ACH-000143,0.112411595197
ACH-000146,0.0302584797852
ACH-000148,0.127374277021
ACH-000150,0.0838930192835
ACH-000152,0.21805252450999998
ACH-000153,0.319698341233
ACH-000159,0.0326134670459
ACH-000160,-0.151697117711
ACH-000163,0.130406094758
ACH-000167,-0.10084056393100001
ACH-000168,0.085502653976
ACH-000169,0.0837233889161
ACH-000178,0.00511250885389
ACH-000182,0.114509147083
ACH-000183,-0.202198687452
ACH-000188,0.0674083868996
ACH-000189,0.17558852024399998
ACH-000190,0.0330293279628
ACH-000198,0.0310262073954
ACH-000204,0.13914326852199999
ACH-000206,-0.23334439502300003
ACH-000207,-0.0341269627462
ACH-000211,0.050527790176
ACH-000215,0.0314314937279
ACH-000221,-0.0757972060155
ACH-000222,-0.00733026828596
ACH-000223,0.07800165277589999
ACH-000226,0.08249291758239999
ACH-000227,0.187928219496
ACH-000228,-0.013110914974200001
ACH-000231,-0.0357930142888
ACH-000232,0.00463991607161
ACH-000233,0.156601917079
ACH-000234,0.109403554666
ACH-000235,0.062383558672900005
ACH-000237,-0.0196318342213
ACH-000238,0.0133756886921
ACH-000243,-0.0189517974951
ACH-000244,0.16184372843699998
ACH-000246,0.04672040065690001
ACH-000248,-0.183701899621
ACH-000250,0.039712810793
ACH-000251,-0.0767480253795
ACH-000253,0.103335745214
ACH-000255,-0.109330231523
ACH-000256,-0.31370872880899997
ACH-000257,-0.0281397357694
ACH-000258,0.057121591213
ACH-000259,-0.0558190712115
ACH-000260,-0.019684407876799998
ACH-000261,0.0834380390482
ACH-000262,0.0871047275033
ACH-000263,0.0905340576081
ACH-000264,-0.05982180277419999
ACH-000265,0.0586558998341
ACH-000266,-0.012933019046200001
ACH-000272,0.027655679463100002
ACH-000273,0.034157388862799995
ACH-000274,0.057895722039700004
ACH-000277,-0.132090364442
ACH-000278,-0.0923582890288
ACH-000279,0.054019978441900006
ACH-000280,-0.127251869869
ACH-000281,-0.0319376088869
