,AAED1 (195827)
ACH-000004,0.239329693367
ACH-000007,-0.0236043819114
ACH-000009,-0.179751389718
ACH-000011,-0.214507909844
ACH-000012,-0.0572057262377
ACH-000013,-0.20456820565499997
ACH-000014,0.12645755817399998
ACH-000015,-0.0311837159578
ACH-000017,0.252064352788
ACH-000018,-0.122310638104
ACH-000019,0.138086894426
ACH-000021,0.0200906395814
ACH-000022,-0.130478673649
ACH-000025,-0.0032091329483800004
ACH-000028,-0.00460977019783
ACH-000030,-0.0823968048265
ACH-000035,-0.05159429392730001
ACH-000036,-0.225720236821
ACH-000037,-0.017002133723899998
ACH-000039,0.0218990553923
ACH-000040,-0.383757941735
ACH-000041,-0.0657796663683
ACH-000042,-0.032335269635999996
ACH-000045,0.042243797121199994
ACH-000047,-0.06700383597130001
ACH-000052,-0.021122947371799997
ACH-000053,0.0284828266334
ACH-000054,-0.14763154169099998
ACH-000055,-0.00851183211807
ACH-000060,0.00327185924199
ACH-000067,-0.0577214694233
ACH-000070,0.05076974282840001
ACH-000075,-0.23598730631499998
ACH-000078,0.222897235946
ACH-000082,-0.127152065571
ACH-000085,-0.0517944231951
ACH-000086,-0.175350723123
ACH-000087,-0.343629652812
ACH-000092,-0.08003022589389999
ACH-000095,0.0834539549822
ACH-000097,-0.010758029814
ACH-000098,-0.00422942147191
ACH-000099,-0.124255576601
ACH-000108,0.132449844032
ACH-000113,-0.078967922075
ACH-000115,-0.138306429884
ACH-000116,-0.13728933673000002
ACH-000118,-0.017725330696299998
ACH-000120,-0.077257243598
ACH-000123,-0.18527405594300003
ACH-000127,-0.133747849378
ACH-000128,-0.102747828989
ACH-000132,-0.19740652804
ACH-000133,-0.213343436301
ACH-000137,-0.0325259245527
ACH-000138,0.0680237850647
ACH-000142,-0.0947075165593
ACH-000143,-0.17363169975900003
ACH-000146,0.0322121688365
ACH-000148,0.0295472805978
ACH-000150,0.190828639624
ACH-000152,-0.186667951161
ACH-000153,-0.19979518237
ACH-000159,-0.129929461831
ACH-000160,-0.13819178546299998
ACH-000163,-0.061354758698100004
ACH-000167,-0.434307745282
ACH-000168,0.075659007032
ACH-000169,-0.0296291753395
ACH-000178,-0.109208361337
ACH-000182,-0.0873475051362
ACH-000183,-0.00664431896933
ACH-000188,-0.053909977369599994
ACH-000189,-0.20395027873500002
ACH-000190,-0.219291700009
ACH-000198,-0.0674433336702
ACH-000204,-0.00772382947313
ACH-000206,0.09165127286160002
ACH-000207,-0.191729226186
ACH-000211,0.0130547641246
ACH-000215,-0.0716584089425
ACH-000221,-0.11519097760399999
ACH-000222,0.0880733891793
ACH-000223,-0.0297890928534
ACH-000226,-0.0346166046673
ACH-000227,-0.12241877384500001
ACH-000228,-0.110598960309
ACH-000231,0.0201540486551
ACH-000232,-0.0669744829625
ACH-000233,0.09173264773630001
ACH-000234,-0.131718680085
ACH-000235,0.00244753992279
ACH-000237,-0.097261446082
ACH-000238,-0.263668704163
ACH-000243,0.0228471297816
ACH-000244,-0.08547945911720001
ACH-000246,-0.0769333637653
ACH-000248,0.0058302578974200004
ACH-000250,-0.0475226851855
ACH-000251,-0.0837221934988
ACH-000253,-0.128849251767
ACH-000255,-0.168931314278
ACH-000256,0.227630797636
ACH-000257,0.07056591311980001
ACH-000258,-0.23224498978900002
ACH-000259,0.09899075728599999
ACH-000260,0.10498171728
ACH-000261,-0.0228823253149
ACH-000262,-0.18719681647199998
ACH-000263,-0.11034919137900001
ACH-000264,0.0550289214377
ACH-000265,0.122575451092
ACH-000266,-0.0706765336838
ACH-000272,-0.047457401686
ACH-000273,-0.0769833821282
ACH-000274,-0.023399622726199998
ACH-000277,-0.21552768649300003
ACH-000278,-0.166307213768
ACH-000279,-0.0248819564102
ACH-000280,-0.044980311293
ACH-000281,0.12928606877499998
ACH-000288,-0.0787436541066
ACH-000291,-0.0941141793475
ACH-000293,-0.112390297367
ACH-000294,0.093958679559
ACH-000295,0.260878425176
ACH-000296,0.16213803376900002
ACH-000302,-0.0534028890587
ACH-000304,0.023474813780200002
ACH-000307,-0.13737255605100002
ACH-000308,0.011956500310400001
ACH-000310,-0.048666385162500006
ACH-000311,0.0310496125223
ACH-000312,-0.0011882094465599999
ACH-000315,0.27177151535599997
ACH-000316,0.0956899907875
ACH-000317,0.26979102318799997
ACH-000318,0.0301084083066
ACH-000319,-0.011777979288899999
ACH-000320,0.0259147780599
ACH-000322,0.11658206683399999
ACH-000323,0.0771338459428
ACH-000324,0.0241097776933
ACH-000329,-0.165944170581
ACH-000330,0.311635044983
ACH-000331,-0.0586605712533
ACH-000332,-0.033617469509400005
ACH-000334,0.25830486695
ACH-000335,-0.198103667524
ACH-000336,0.0503899604046
ACH-000337,0.05342130957980001
ACH-000339,-0.10683219590399999
ACH-000341,0.10312275314899999
ACH-000348,-0.208228239906
ACH-000350,-0.033001736916799994
ACH-000352,0.00201812222842
ACH-000356,0.0316692654051
ACH-000361,0.162504523511
ACH-000362,0.0901594428568
ACH-000363,-0.006434881675989999
ACH-000364,-0.157336020362
ACH-000365,-0.051540219465199995
ACH-000366,-0.0663366222359
ACH-000368,-0.218794058097
ACH-000374,-0.0833057106871
ACH-000375,-0.0421798172576
ACH-000376,-0.123977584935
ACH-000381,-0.09650815063750001
ACH-000383,-0.129328175323
ACH-000387,0.197429929148
ACH-000389,-0.21557227571499998
ACH-000390,-0.261290289525
ACH-000393,0.0818218130326
ACH-000395,-0.0262563730308
ACH-000397,-0.177654242344
ACH-000401,0.0321555959054
ACH-000402,-0.195820704571
ACH-000403,-0.0917349362158
ACH-000404,-0.00131813896293
ACH-000406,0.0628646658201
ACH-000407,0.170101035347
ACH-000408,0.0965293865946
ACH-000410,0.0896956220455
ACH-000411,0.0241651810472
ACH-000414,0.204909559095
ACH-000415,0.06306730448509999
ACH-000416,-0.06466515984559999
ACH-000420,-0.0342958633705
ACH-000421,0.0163430746637
ACH-000424,-0.311851154941
ACH-000425,0.011185569013799999
ACH-000426,-0.0340927303389
ACH-000427,-0.136533917727
ACH-000433,0.477951525375
ACH-000436,0.0916448789203
ACH-000444,0.16792947252
ACH-000445,0.0904976327375
ACH-000448,0.060966197458
ACH-000450,0.0388428194553
ACH-000452,0.00912299788065
ACH-000454,-0.435984250651
ACH-000458,-0.052365564804100005
ACH-000459,0.13822928378399998
ACH-000460,0.0472595769216
ACH-000461,-0.0910999492794
ACH-000463,-0.0759740224449
ACH-000464,0.221595639746
ACH-000466,-0.10741679716199999
ACH-000467,-0.113828610149
ACH-000468,-0.00797655096793
ACH-000469,-0.00963295677247
ACH-000470,-0.142268469903
ACH-000471,-0.173470152297
ACH-000472,-0.0071313007235999995
ACH-000473,-0.0249489344379
ACH-000475,0.039335687107
ACH-000476,-0.10789144068800001
ACH-000477,-0.15758923751700002
ACH-000480,0.059097818880099996
ACH-000481,-0.007761389292100001
ACH-000483,-0.0651727618156
ACH-000484,-0.102521112249
ACH-000485,-0.07968380788660001
ACH-000486,-0.026121877979
ACH-000487,0.114711003578
ACH-000488,0.07425344621439998
ACH-000490,-0.172140115977
ACH-000491,0.17400522069899999
ACH-000495,-0.136244041963
ACH-000496,0.027669683319900003
ACH-000499,0.0404099039696
ACH-000500,-0.29680137284499997
ACH-000502,0.0326086701538
ACH-000503,0.0106884856449
ACH-000505,-0.0971544283852
ACH-000507,-0.264467335427
ACH-000510,0.0391363595192
ACH-000511,-0.16434956586
ACH-000512,-0.12145261695699999
ACH-000516,0.0174979249456
ACH-000517,-0.0899423656632
ACH-000518,0.0313863053931
ACH-000520,-0.12375594887599999
ACH-000521,0.141514315329
ACH-000522,-0.257748174885
ACH-000524,0.0029125107299000003
ACH-000527,0.0388666114011
ACH-000528,0.07458087461110001
ACH-000537,-0.125937250391
ACH-000541,-0.162912554928
ACH-000542,0.00175768342768
ACH-000544,-0.23074378861699998
ACH-000545,-0.0604795767743
ACH-000547,-0.102746100146
ACH-000548,-0.054798717909000004
ACH-000549,-0.114896550995
ACH-000550,0.068831348642
ACH-000552,-0.148240580175
ACH-000556,0.025058044515
ACH-000557,-0.131030773444
ACH-000570,-0.203247462181
ACH-000571,-0.0121190803109
ACH-000573,0.08109353235460001
ACH-000576,-0.025453950965400002
ACH-000580,0.0769208921168
ACH-000584,-0.0932335023279
ACH-000585,0.0520259543118
ACH-000588,0.0023854849687600004
ACH-000589,0.0581988174524
ACH-000591,0.0666810097285
ACH-000593,-0.00469033695991
ACH-000600,0.118002591721
ACH-000601,0.044330957635300004
ACH-000604,0.153769722274
ACH-000605,-0.0528383121179
ACH-000606,-0.09216375123610002
ACH-000608,-0.0177666930491
ACH-000614,-0.024199458410999998
ACH-000616,-0.0551253509115
ACH-000618,0.117727457998
ACH-000619,-0.42672354071999996
ACH-000620,-0.0602790627535
ACH-000621,0.07462202067960001
ACH-000622,-0.25751690109
ACH-000623,-0.039430416777900004
ACH-000624,-0.0692374910058
ACH-000627,0.0127714475435
ACH-000630,-0.078637932225
ACH-000632,0.11449056545399999
ACH-000633,0.0495815353208
ACH-000637,0.00605495363571
ACH-000638,-0.0111479090967
ACH-000646,-0.08985823653830001
ACH-000647,-0.0331280523721
ACH-000648,-0.100463152409
ACH-000649,-0.0352401249174
ACH-000651,-0.0535002551619
ACH-000652,-0.0982827399693
ACH-000653,0.10681100017999999
ACH-000657,0.137205506192
ACH-000658,-0.017219842234200002
ACH-000661,-0.111770204114
ACH-000662,0.135170342583
ACH-000663,-0.14740096072699999
ACH-000665,0.09419223919150001
ACH-000671,0.120534051875
ACH-000673,0.07338062259030001
ACH-000676,-0.052675549375099995
ACH-000677,0.07135948946370001
ACH-000681,0.0978308826028
ACH-000682,0.016499463295799998
ACH-000683,-0.25914031613
ACH-000684,-0.0684982175315
ACH-000688,-0.24076337494199998
ACH-000693,-0.0215849057491
ACH-000694,-0.12744346972
ACH-000695,-0.0237488050613
ACH-000696,-0.0889325912601
ACH-000697,0.245955370991
ACH-000699,-0.190264334949
ACH-000701,-0.0471945968303
ACH-000706,-0.0791363355369
ACH-000711,-0.0989660967329
ACH-000713,-0.0495832109509
ACH-000714,0.10302765652899999
ACH-000718,-0.0576456369987
ACH-000720,-0.185677920997
ACH-000721,-0.06569304062760001
ACH-000724,-0.037286164301699995
ACH-000725,0.09037560935799999
ACH-000732,0.0529397547432
ACH-000734,-0.015029340023100001
ACH-000735,-0.045949144994400004
ACH-000736,-0.303150322397
ACH-000738,-0.175326686382
ACH-000746,-0.14885335777699998
ACH-000747,-0.0389855483
ACH-000748,-0.0163926003266
ACH-000753,-0.09239507410319998
ACH-000756,-0.0151629649274
ACH-000757,-0.115030918138
ACH-000758,-0.0289692999805
ACH-000760,-0.20397274200999999
ACH-000763,-0.135060240218
ACH-000764,0.119388709254
ACH-000765,-0.043837110650000004
ACH-000766,0.022152856250299998
ACH-000767,-0.0623362449093
ACH-000768,-0.08077779989610001
ACH-000769,-0.0469661450426
ACH-000770,0.107540608768
ACH-000771,-0.08273017300510001
ACH-000773,-0.0366123476057
ACH-000776,-0.056963548711400004
ACH-000777,-0.00719513800224
ACH-000778,-0.0352035253083
ACH-000781,0.00478261682025
ACH-000782,0.000249431628868
ACH-000783,-0.0211051092173
ACH-000784,0.05332599327359999
ACH-000785,0.0718232770578
ACH-000787,0.0746461592705
ACH-000788,-0.042548554362399994
ACH-000791,-0.113477809011
ACH-000792,-0.054505499716300004
ACH-000794,-0.0840730864216
ACH-000796,-0.0336795231291
ACH-000799,-0.0626140062651
ACH-000800,0.00454424394179
ACH-000802,0.0650729782551
ACH-000804,-0.0635714426089
ACH-000805,-0.0162945972583
ACH-000809,-0.0619538725568
ACH-000810,0.177240847518
ACH-000811,-0.154475362276
ACH-000817,-0.155984026729
ACH-000819,-0.147280763318
ACH-000820,-0.0208685879878
ACH-000821,-0.020272016351700003
ACH-000822,-0.0313729101579
ACH-000823,-0.0607602619441
ACH-000824,-0.191871838442
ACH-000827,0.0145826829675
ACH-000829,0.0908279561581
ACH-000831,-0.07640480948860001
ACH-000832,-0.049933041651900004
ACH-000833,0.055832038827999995
ACH-000834,-0.131986649233
ACH-000835,-0.172607798438
ACH-000836,-0.133529278886
ACH-000837,-0.0146644593384
ACH-000838,0.111778716129
ACH-000839,-0.122534073654
ACH-000840,0.0195712494324
ACH-000841,0.140089918018
ACH-000843,-0.198115769967
ACH-000846,-0.195829482748
ACH-000847,-0.336867482458
ACH-000848,-0.0693587015373
ACH-000849,-0.158394569678
ACH-000851,-0.0247326371506
ACH-000855,-0.17174998768
ACH-000856,-0.0801388502916
ACH-000858,0.061617114349999995
ACH-000859,-0.143772981704
ACH-000861,-0.282975963467
ACH-000862,-0.0669586785188
ACH-000865,0.0443163253236
ACH-000866,-0.141937301284
ACH-000867,0.0304654814722
ACH-000869,0.19233350620499998
ACH-000872,-0.102391338705
ACH-000873,0.010365410726
ACH-000876,0.0369458785783
ACH-000878,-0.143023526949
ACH-000880,0.0358688792494
ACH-000881,0.00100311015097
ACH-000882,0.11782438687
ACH-000884,0.153628331987
ACH-000885,0.07032541246410001
ACH-000887,-0.112966040702
ACH-000888,-0.235917974122
ACH-000889,0.0926236859327
ACH-000890,-0.0115050104904
ACH-000896,0.0016697314943800003
ACH-000898,-0.060612756653699994
ACH-000900,-0.07220699692810001
ACH-000901,0.06880835677910001
ACH-000905,0.0156151398055
ACH-000906,-0.143481975597
ACH-000907,0.05830062579530001
ACH-000910,0.04990734449019999
ACH-000911,0.0338161783338
ACH-000912,-0.0427391316474
ACH-000913,-0.023344904346699998
ACH-000915,-0.09441972805110001
ACH-000916,0.9404246674240001
ACH-000917,0.08985721366329999
ACH-000921,-0.115403844454
ACH-000924,-0.106048465666
ACH-000926,-0.0797618373126
ACH-000928,-0.0532014840342
ACH-000929,-0.0327782116163
ACH-000932,-0.085250865804
ACH-000935,0.0823790892167
ACH-000936,-0.203313095416
ACH-000937,-0.10180551254
ACH-000938,-0.0492282933999
ACH-000939,0.0224665753414
ACH-000941,-0.20256289907900002
ACH-000943,-0.018898356148400002
ACH-000946,-0.10857716908399999
ACH-000947,0.08492142487610001
ACH-000948,-0.125081062772
ACH-000950,-0.131101182746
ACH-000953,0.0286486163972
ACH-000957,-0.00399597786194
ACH-000958,-0.152762478077
ACH-000960,-0.08636373588169999
ACH-000963,-0.168024608671
ACH-000968,-0.174910776089
ACH-000969,-0.19428211288199998
ACH-000973,-0.0800280549331
ACH-000974,-0.0767565555432
ACH-000975,0.00985305890886
ACH-000976,0.046468308525599994
ACH-000978,-0.26281808448000005
ACH-000980,-0.0195549523331
ACH-000984,0.16879242121100002
ACH-000986,-0.06916584810189999
