,APOC2 (344)
ACH-000004,0.0535226192316
ACH-000007,-0.0116855025781
ACH-000009,-0.15397021171800002
ACH-000011,-0.0100744025097
ACH-000012,-0.283274529956
ACH-000013,-0.249898755413
ACH-000014,-0.0246577486216
ACH-000015,-0.166065929721
ACH-000017,-0.0573274297694
ACH-000018,-0.303111161873
ACH-000019,0.00147288843678
ACH-000021,-0.186510100758
ACH-000022,-0.17291742330499998
ACH-000025,0.153226129987
ACH-000028,0.0154619630445
ACH-000030,-0.170078623152
ACH-000035,-0.20212441061500003
ACH-000036,-0.0578016430277
ACH-000037,0.14103173569900002
ACH-000039,-0.229931472192
ACH-000040,0.06910359998910001
ACH-000041,-0.144544973618
ACH-000042,-0.108494396634
ACH-000045,-0.10599305450200001
ACH-000047,-0.0848543304534
ACH-000052,-0.09963974812339998
ACH-000053,-0.457156584169
ACH-000054,-0.0841955122676
ACH-000055,-0.285204643849
ACH-000060,-0.0195852671096
ACH-000067,0.052369866396800004
ACH-000070,-0.017604860531099997
ACH-000075,0.0759458561546
ACH-000078,-0.022127782379700003
ACH-000082,-0.162049521953
ACH-000085,-0.173296032608
ACH-000086,-0.0535665379224
ACH-000087,-0.029482225316599997
ACH-000092,-0.06483189534389999
ACH-000095,0.0211414079341
ACH-000097,-0.06207453823919999
ACH-000098,-0.100648232323
ACH-000099,-0.101382116626
ACH-000108,-0.182731432033
ACH-000113,0.0732739171591
ACH-000115,0.024235571055299998
ACH-000116,-0.04216383131019999
ACH-000118,-0.261739977823
ACH-000120,-0.157005065878
ACH-000123,-0.19090665379900001
ACH-000127,-0.0575451068036
ACH-000128,-0.0473273296708
ACH-000132,-0.0451915316921
ACH-000133,-0.055312211886599995
ACH-000137,-0.291671353378
ACH-000138,-0.08281770863919999
ACH-000142,-0.320327680497
ACH-000143,-0.171668022145
ACH-000146,-0.10297290242900001
ACH-000148,0.0381618791676
ACH-000150,0.016548238296499998
ACH-000152,-0.0138498331482
ACH-000153,-0.150274456304
ACH-000159,0.028313902562
ACH-000160,-0.209625249197
ACH-000163,-0.0723600855848
ACH-000167,-0.203586559872
ACH-000168,-0.034987064460300005
ACH-000169,0.0937203902623
ACH-000178,-0.160157791616
ACH-000182,-0.15418062961100001
ACH-000183,-0.24501516279399999
ACH-000188,-0.0526279338386
ACH-000189,0.0829846916445
ACH-000190,-0.0165371883678
ACH-000198,-0.058993053389599995
ACH-000204,-0.0316305501844
ACH-000206,-0.086520653793
ACH-000207,-0.0554197277472
ACH-000211,-0.067668521237
ACH-000215,-0.026474570888
ACH-000221,-0.0995894999773
ACH-000222,-0.0723289502782
ACH-000223,0.047619092116199996
ACH-000226,-0.128457168859
ACH-000227,-0.0226614843749
ACH-000228,-0.0611073141689
ACH-000231,-0.0226111866867
ACH-000232,0.0417348596621
ACH-000233,-0.142802219302
ACH-000234,-0.151571104382
ACH-000235,-0.131212713324
ACH-000237,-0.025828903925200004
ACH-000238,0.14971443920299998
ACH-000243,-0.184043645433
ACH-000244,-0.202545158971
ACH-000246,-0.129191546238
ACH-000248,-0.103814303628
ACH-000250,-0.131353770366
ACH-000251,0.018270342249200003
ACH-000253,-0.0772977694009
ACH-000255,-0.10805262442600001
ACH-000256,-0.10083138552200001
ACH-000257,-0.0169707005283
ACH-000258,-0.113113422393
ACH-000259,-0.10088301757099999
ACH-000260,-0.078076915296
ACH-000261,-0.014764030915700001
ACH-000262,-0.133133626579
ACH-000263,0.0835146342055
ACH-000264,-0.0438603111271
ACH-000265,-0.152520896976
ACH-000266,-0.11972997159000001
ACH-000272,0.0791697373669
ACH-000273,-0.0504234156075
ACH-000274,-0.027679052228200003
ACH-000277,0.147403146191
ACH-000278,-0.08734810451109999
ACH-000279,0.11316489625
ACH-000280,-0.418356474731
ACH-000281,-0.21929399918499998
ACH-000288,-0.055236868393900004
ACH-000291,-0.0223359525495
ACH-000293,-0.18317633424000002
ACH-000294,-0.122040185896
ACH-000295,-0.344581812787
ACH-000296,-0.22028383313799998
ACH-000302,-0.313741389609
ACH-000304,0.0759845193425
ACH-000307,-0.030524650216099996
ACH-000308,-0.250981474504
ACH-000310,-0.125026918561
ACH-000311,-0.283320504855
ACH-000312,-0.17192482673599999
ACH-000315,0.17107497688099998
ACH-000316,0.0563952559447
ACH-000317,0.09969412892200001
ACH-000318,-0.179553774124
ACH-000319,-0.20366124368299998
ACH-000320,-0.209217215178
ACH-000322,0.112905170374
ACH-000323,-0.042893374025
ACH-000324,-0.0614057848437
ACH-000329,-0.0634384699776
ACH-000330,-0.226916904057
ACH-000331,0.0257195233819
ACH-000332,-0.150916638794
ACH-000334,-0.08502835631760002
ACH-000335,0.036724633031
ACH-000336,-0.176351178022
ACH-000337,-0.00345520286888
ACH-000339,-0.227997895626
ACH-000341,-0.39093504789899997
ACH-000348,0.0430302212046
ACH-000350,-0.20454094735199999
ACH-000352,0.031139506818499998
ACH-000356,-0.06976871615380001
ACH-000361,0.089481338573
ACH-000362,-0.11852423033399999
ACH-000363,-0.07053784346389999
ACH-000364,-0.0321652876253
ACH-000365,-0.125850568374
ACH-000366,-0.0634609202099
ACH-000368,0.00254866464636
ACH-000374,0.0492056827982
ACH-000375,-0.263760215267
ACH-000376,-0.0799564603829
ACH-000381,-0.161222670923
ACH-000383,-0.11477426127
ACH-000387,-0.0262557043518
