,CNRIP1 (25927)
ACH-000004,-0.031381224334100004
ACH-000007,0.162693824376
ACH-000009,0.209237953827
ACH-000011,-0.214075978319
ACH-000012,0.106570584041
ACH-000013,0.142286974885
ACH-000014,0.106823185088
ACH-000015,0.262416936491
ACH-000017,0.049998606333
ACH-000018,-0.00521251713462
ACH-000019,0.00596787882688
ACH-000021,0.13398317482
ACH-000022,0.121528847998
ACH-000025,0.05321897962859999
ACH-000028,0.0772764411114
ACH-000030,0.164152311709
ACH-000035,0.07127908726030001
ACH-000036,0.029108730362599998
ACH-000037,-0.0017183219228399998
ACH-000039,0.0914504267055
ACH-000040,0.06678097074509999
ACH-000041,0.031939771141
ACH-000042,0.141416865755
ACH-000045,-0.0575635906678
ACH-000047,0.131868003676
ACH-000052,0.217612898862
ACH-000053,0.154716092797
ACH-000054,-0.0432993098252
ACH-000055,0.19119902765799998
ACH-000060,0.162511863453
ACH-000067,0.128179467248
ACH-000070,0.116395771334
ACH-000075,0.289637147788
ACH-000078,0.010245425532600001
ACH-000082,0.0904382992128
ACH-000085,-0.209359154819
ACH-000086,0.147615977788
ACH-000087,0.305334123212
ACH-000092,0.029162867116
ACH-000095,0.155080039635
ACH-000097,0.16476165763599998
ACH-000098,0.28614121022399996
ACH-000099,0.0986259900472
ACH-000108,0.0785012297733
ACH-000113,0.10756942517899999
ACH-000115,0.292857088635
ACH-000116,0.126138019319
ACH-000118,0.0853833098453
ACH-000120,0.121405796125
ACH-000123,0.132011480026
ACH-000127,0.12220369572
ACH-000128,0.0561200116072
ACH-000132,0.027587801459300003
ACH-000133,0.13005125859000002
ACH-000137,0.137730913947
ACH-000138,0.12907125757500001
ACH-000142,0.118729276194
ACH-000143,0.06888475977089999
ACH-000146,-0.136320109139
ACH-000148,0.268603042208
ACH-000150,0.242744240537
ACH-000152,0.129053104056
ACH-000153,0.427978423124
ACH-000159,0.141765362363
ACH-000160,-0.009535119313049999
ACH-000163,0.153021408017
ACH-000167,-0.224630450376
ACH-000168,0.23944515550099998
ACH-000169,0.17554265136799999
ACH-000178,0.15493847490499998
ACH-000182,0.11508708759099999
ACH-000183,0.216318482053
ACH-000188,0.10056035794700001
ACH-000189,0.311385048387
ACH-000190,0.117668835669
ACH-000198,0.222976085777
ACH-000204,-0.248270803912
ACH-000206,0.135982895745
ACH-000207,0.153260973114
ACH-000211,0.132597631102
ACH-000215,0.143449946829
ACH-000221,0.0759018989772
ACH-000222,0.18867432379000001
ACH-000223,0.0886492027338
ACH-000226,-0.0928428812158
ACH-000227,0.188727198392
ACH-000228,0.050617665375199995
ACH-000231,0.035487571318000004
ACH-000232,0.21528888424000003
ACH-000233,0.09417272541680001
ACH-000234,0.0102909541489
ACH-000235,0.11848110961200001
ACH-000237,0.026264944510599998
ACH-000238,-0.113937148553
ACH-000243,0.190035374806
ACH-000244,0.162137546579
ACH-000246,0.0768819725844
ACH-000248,0.194101367996
ACH-000250,0.137951665542
ACH-000251,0.350176071769
ACH-000253,0.187654347284
ACH-000255,0.23360508365600002
ACH-000256,0.183817549724
ACH-000257,0.352914048829
ACH-000258,0.458311418583
ACH-000259,0.140711086658
ACH-000260,0.09256702735410001
ACH-000261,0.135557165476
ACH-000262,0.0935641494466
ACH-000263,0.025655867897
ACH-000264,0.11555373918400001
ACH-000265,0.0178332202982
ACH-000266,0.14548245829700002
ACH-000272,0.0965236101777
