,PER2 (8864)
ACH-000291,-0.310454750415
ACH-000293,-0.09056008384299999
ACH-000294,-0.36208890742
ACH-000295,-0.253326374087
ACH-000296,-0.170505378494
ACH-000302,-0.20433733208799998
ACH-000304,-0.20758915409
ACH-000307,-0.313723904956
ACH-000308,-0.278971837226
ACH-000310,-0.560178909302
ACH-000311,-0.09887020044469999
ACH-000312,-0.0594245252386
ACH-000315,-0.190061542381
ACH-000316,-0.43791486503300003
ACH-000317,-0.275135661922
ACH-000318,-0.0313998063491
ACH-000319,-0.35836354417599997
ACH-000320,0.0530891813304
ACH-000322,-0.390331378942
ACH-000323,-0.49806137298500003
ACH-000324,-0.100935583571
ACH-000329,-0.365937591312
ACH-000330,-0.100421609092
ACH-000331,-0.199547592228
ACH-000332,-0.270795430649
ACH-000334,-0.5328600479460001
ACH-000335,-0.186013488207
ACH-000336,-0.428561664021
ACH-000337,-0.278594286859
ACH-000339,-0.185435780442
ACH-000341,-0.123994067993
ACH-000348,-0.318032576719
ACH-000350,-0.272862622536
ACH-000352,-0.327119085515
ACH-000356,-0.341445716975
ACH-000361,-0.549113175067
ACH-000362,-0.23742627488600002
ACH-000363,-0.156634379569
ACH-000364,-0.191582160203
ACH-000365,-0.215600149163
ACH-000366,-0.36480073654399997
ACH-000368,-0.311134478955
ACH-000374,-0.08791881795420001
ACH-000375,-0.31233803897
ACH-000376,-0.230764566218
ACH-000381,-0.113218950006
ACH-000383,-0.663000461041
ACH-000387,-0.136239163859
ACH-000389,-0.0883006795926
ACH-000390,-0.219228638713
ACH-000393,-0.174787447227
ACH-000395,-0.170222457817
ACH-000397,-0.35014455722099996
ACH-000401,-0.168560660653
ACH-000402,-0.237156724066
ACH-000403,-0.406422853121
ACH-000404,-0.15367260957999998
ACH-000406,-0.212009574261
ACH-000407,-0.422271432226
ACH-000408,-0.239193338787
ACH-000410,-0.324484620776
ACH-000411,-0.250864016754
ACH-000414,-0.173753895547
ACH-000415,-0.21827808907
ACH-000416,-0.286199727718
ACH-000420,-0.46720360647500003
ACH-000421,-0.195132242178
ACH-000424,-0.165119875073
ACH-000425,-0.24726477056600002
ACH-000426,-0.331994487749
ACH-000427,-0.36618540041500003
ACH-000433,-0.130142279356
ACH-000436,-0.313042450293
ACH-000444,-0.269498517731
ACH-000445,-0.269711918867
ACH-000448,-0.159165626469
ACH-000450,-0.27000395313700004
ACH-000452,-0.371742901788
ACH-000454,-0.44347628692
ACH-000458,-0.367824653335
ACH-000459,-0.21697088523000002
ACH-000460,-0.25195515707
ACH-000461,-0.20975908740600002
ACH-000463,-0.08233698240389999
ACH-000464,-0.487948243222
ACH-000466,-0.349563534672
ACH-000467,-0.151019668553
ACH-000468,-0.263459001763
ACH-000469,-0.163906946674
ACH-000470,-0.390389990315
ACH-000471,-0.285853320754
ACH-000472,-0.24509764774700002
ACH-000473,-0.20723399405600001
ACH-000475,-0.20992899191599998
ACH-000476,-0.489040299577
ACH-000477,-0.317791998551
ACH-000480,-0.0872403062532
ACH-000481,-0.309012922034
ACH-000483,-0.27422050934799996
ACH-000484,-0.315502564747
ACH-000485,-0.320015859224
ACH-000486,-0.13130382028100002
ACH-000487,-0.310095134052
ACH-000488,-0.24843524020500002
ACH-000490,-0.264141233944
ACH-000491,-0.34228102323200005
ACH-000495,-0.341235673975
ACH-000496,-0.207524540383
ACH-000499,-0.20480140389600002
ACH-000500,-0.24933861227899998
ACH-000502,-0.141619153372
ACH-000503,-0.219555492242
ACH-000505,-0.310739841866
ACH-000507,-0.20525528718199998
ACH-000510,-0.22458564431800002
ACH-000511,-0.4741131042600001
ACH-000512,-0.366754823851
ACH-000516,-0.143018316392
ACH-000517,-0.275525344021
ACH-000518,-0.385653864499
ACH-000520,-0.16784571197999998
ACH-000521,-0.214332109296
ACH-000522,-0.20487767016
ACH-000524,-0.22419539853300002
ACH-000527,-0.10043907382600001
ACH-000528,-0.2063906261
ACH-000537,-0.26143402942099997
ACH-000541,-0.32203481420499996
ACH-000542,-0.442960452049
ACH-000544,-0.249715347676
ACH-000545,-0.210160463341
ACH-000547,-0.302027069432
ACH-000548,-0.17066892858600002
ACH-000549,-0.352593104213
ACH-000550,-0.204193074593
ACH-000552,-0.408855803588
ACH-000556,-0.463169101662
ACH-000557,-0.414675153319
ACH-000570,-0.27451446785
ACH-000571,-0.37693681699500003
ACH-000573,-0.094639484259
ACH-000576,-0.314375572013
ACH-000580,-0.154497373687
ACH-000584,-0.18793305232700003
ACH-000585,-0.19152672718
ACH-000588,-0.32169609855000003
ACH-000589,-0.07045650117489999
ACH-000591,-0.135299867569
ACH-000593,-0.26291722604400003
ACH-000600,-0.356435333129
ACH-000601,-0.167360686985
ACH-000604,-0.507232184761
ACH-000605,-0.246622840577
ACH-000606,-0.30804672073600003
ACH-000608,-0.390240480938
ACH-000614,-0.34392031524300004
ACH-000616,-0.11212277165
ACH-000618,-0.160905733512
ACH-000619,-0.294210861254
ACH-000620,-0.286293846795
ACH-000621,-0.318085397037
ACH-000622,-0.39303061634099995
ACH-000623,-0.324922356695
ACH-000624,-0.233563563285
ACH-000627,-0.427579337064
ACH-000630,-0.37428721214
ACH-000632,-0.324559240771
ACH-000633,-0.39836737033799996
ACH-000637,-0.319227140592
ACH-000638,-0.14965014791200001
ACH-000646,-0.235343294544
ACH-000647,-0.376751935604
ACH-000648,-0.447372869603
ACH-000649,-0.255010111045
ACH-000651,-0.18231020825999997
ACH-000652,-0.34134745369999997
ACH-000653,-0.330523939035
ACH-000657,-0.386568788485
ACH-000658,-0.179869692708
ACH-000661,-0.23017493914999998
ACH-000662,-0.222719342862
ACH-000663,-0.143416660548
ACH-000665,-0.132462527336
ACH-000671,-0.247166823183
ACH-000673,-0.267966325991
ACH-000676,-0.26143953551800003
ACH-000677,-0.20732633652399998
ACH-000681,-0.303620777252
ACH-000682,-0.42570071356899997
ACH-000683,-0.26975034695300004
ACH-000684,-0.462048497866
ACH-000688,-0.44486628586800003
ACH-000693,-0.125933124811
ACH-000694,-0.21843796491300002
ACH-000695,-0.296838759873
ACH-000696,-0.23199414868299997
ACH-000697,-0.261935413463
ACH-000699,-0.24567967359700002
ACH-000701,-0.38214911299599996
ACH-000706,-0.246119948819
ACH-000711,-0.196609620418
ACH-000713,-0.311963805314
ACH-000714,-0.427364932535
ACH-000718,-0.280713958765
ACH-000720,-0.512419475942
ACH-000721,-0.280971810788
ACH-000724,-0.323120790541
ACH-000725,-0.12644861353700002
ACH-000732,-0.11580737769200002
ACH-000734,-0.276356852069
ACH-000735,-0.276253996203
ACH-000736,-0.36725383545999996
ACH-000738,-0.319121980308
ACH-000746,-0.417755270282
ACH-000747,-0.220243240871
ACH-000748,-0.259542078636
ACH-000753,-0.27654549890700003
ACH-000756,-0.512718882958
ACH-000757,-0.156147594989
ACH-000758,-0.260485387126
ACH-000760,-0.225683639662
ACH-000763,-0.173184484225
ACH-000764,-0.422964515992
ACH-000765,-0.23145568949700002
ACH-000766,-0.27809932057500003
ACH-000767,-0.189633648662
ACH-000768,-0.30886135535500003
ACH-000769,-0.379800297081
ACH-000770,-0.252174593558
ACH-000771,-0.187799620962
ACH-000773,-0.235832924298
ACH-000776,-0.37406882685599996
ACH-000777,-0.417756020125
ACH-000778,-0.17046527516499999
ACH-000781,-0.179037239763
ACH-000782,-0.46684425808700003
ACH-000783,-0.165058605303
ACH-000784,-0.217197844753
ACH-000785,-0.2543438677
ACH-000787,-0.306214255358
ACH-000788,-0.267652725642
ACH-000791,-0.14842079477700001
ACH-000792,-0.239401032784
ACH-000794,-0.317641374975
ACH-000796,-0.151746501664
ACH-000799,-0.388834296335
ACH-000800,-0.16155783576
ACH-000802,-0.230857078494
ACH-000804,-0.08551087514860001
ACH-000805,-0.279354312861
ACH-000809,-0.28620283065900004
ACH-000810,-0.0697406059219
ACH-000811,-0.36815289121
ACH-000817,-0.406321542948
ACH-000819,-0.234037382986
ACH-000820,-0.265799277839
ACH-000821,-0.24811800339200002
ACH-000822,-0.43703994996600004
ACH-000823,-0.233806678089
ACH-000824,-0.293170223575
ACH-000827,-0.287190728865
ACH-000829,-0.430487942703
ACH-000831,-0.345841936408
ACH-000832,-0.22104267224399998
ACH-000833,-0.268274779835
ACH-000834,-0.219976888604
ACH-000835,-0.222403041036
ACH-000836,-0.0438531345267
ACH-000837,-0.160923845931
ACH-000838,-0.393686667832
ACH-000839,-0.34681022859800004
ACH-000840,-0.309454185193
ACH-000841,-0.202930719734
ACH-000843,-0.0508535280571
ACH-000846,-0.286575393321
ACH-000847,-0.46292282934699996
ACH-000848,-0.270750557947
ACH-000849,-0.221062790601
ACH-000851,-0.1151461177
ACH-000855,-0.010889615661899998
ACH-000856,-0.248802049217
ACH-000858,-0.247181289861
ACH-000859,-0.33683560627899994
ACH-000861,-0.110911073576
ACH-000862,-0.342383001147
ACH-000865,-0.38923304470799996
ACH-000866,-0.1557327583
ACH-000867,-0.260284681881
ACH-000869,-0.183710369019
ACH-000872,-0.102383971589
ACH-000873,-0.10518706315
ACH-000876,-0.17933584904
ACH-000878,-0.215629145333
ACH-000880,-0.177249497448
ACH-000881,-0.301501602809
ACH-000882,-0.2699721827
ACH-000884,-0.304832317251
ACH-000885,-0.317646780196
ACH-000887,-0.149118792602
ACH-000888,-0.40381550010899997
ACH-000889,-0.439408627204
ACH-000890,-0.313392625965
ACH-000896,-0.19800160672699998
ACH-000898,-0.358325566721
ACH-000900,-0.11542791738399999
ACH-000901,-0.261579408592
ACH-000905,-0.222292476421
ACH-000906,-0.317871255618
ACH-000907,-0.433323116922
ACH-000910,-0.14197640579
ACH-000911,-0.368640054517
ACH-000912,-0.2508182455
ACH-000913,-0.38489858202699995
ACH-000915,-0.227763026019
ACH-000916,-0.682794648509
ACH-000917,-0.268015646106
ACH-000921,-0.227005975163
ACH-000924,-0.26211244582800003
ACH-000926,-0.24209175026500002
ACH-000928,-0.135844921175
ACH-000929,-0.417005481684
ACH-000932,-0.13612623146299999
ACH-000935,-0.155642013915
ACH-000936,-0.12896036857100002
ACH-000937,-0.529621027669
ACH-000938,-0.45223185323299997
ACH-000939,-0.013515099391
ACH-000941,-0.32489709028999997
ACH-000943,-0.247206393191
ACH-000946,-0.248108791925
ACH-000947,-0.19377343764899999
ACH-000948,-0.20890295489900002
ACH-000950,-0.227419059352
ACH-000953,-0.760115735993
ACH-000957,-0.136367802972
ACH-000958,-0.207512081067
ACH-000960,-0.33537669134500003
ACH-000963,-0.449460380222
ACH-000968,0.0293126897558
ACH-000969,-0.246790316017
ACH-000973,-0.363407477168
ACH-000974,-0.418350539595
ACH-000975,-0.511865706814
ACH-000976,-0.24891329516999997
ACH-000978,-0.08257587057799999
ACH-000980,-0.35996129294600004
ACH-000984,-0.214283230094
ACH-000986,-0.238638083361
ACH-000988,-0.424970043241
ACH-000993,-0.360180715692
ACH-000994,-0.282224186195
ACH-000996,-0.330515282942
ACH-001001,-0.40454667265600003
ACH-001020,-0.0265727261578
ACH-001028,-0.27379409549600003
ACH-001031,-0.32338033976799996
ACH-001038,-0.291268172804
ACH-001048,-0.263078675496
ACH-001050,-0.24013420626899998
ACH-001053,-0.187623018127
ACH-001054,-0.24954953714699998
ACH-001061,-0.129521896174
ACH-001067,-0.408643351505
ACH-001075,-0.315797052817
ACH-001096,-0.320087495385
ACH-001128,0.554455148737
ACH-001134,-0.105552683812
ACH-001151,-0.29752401056
ACH-001163,-0.233840893154
ACH-001164,-0.135364581404
ACH-001173,-0.33944369355
ACH-001183,-0.288463241509
ACH-001184,-0.504206105144
ACH-001190,-0.180402008567
ACH-001192,-0.284250613958
ACH-001193,0.11943540745999999
ACH-001196,-0.446154986839
ACH-001197,-0.347267783718
ACH-001205,-0.262722812937
ACH-001211,-0.339073756958
ACH-001212,-0.461329138097
ACH-001228,-0.349243447418
ACH-001232,-0.141593982007
ACH-001239,-0.253776604857
ACH-001274,-0.343845125184
ACH-001275,-0.412730190981
ACH-001277,-0.454691467368
ACH-001278,-0.36817728724
ACH-001280,-0.261395752517
ACH-001283,-0.35533214883599995
ACH-001289,-0.43643234397799996
ACH-001295,-0.330410653736
ACH-001300,-0.38136023668200003
ACH-001301,-0.23129970557100002
ACH-001302,-0.239298743841
ACH-001303,-0.506348256889
ACH-001306,-0.08014660628989999
ACH-001318,-0.330753690944
ACH-001322,-0.5084195426879999
ACH-001328,-0.363478824336
ACH-001332,-0.0467454045751
ACH-001333,0.0288448615435
ACH-001336,-0.281902859608
ACH-001340,-0.40983769732600006
ACH-001346,-0.341779194218
ACH-001353,-0.24184855671100003
ACH-001354,-0.5282794288270001
ACH-001367,-0.130987251509
ACH-001368,-0.345902691687
ACH-001374,-0.323289021427
ACH-001375,-0.433389966187
ACH-001377,-0.11538857623099999
ACH-001380,-0.18823231209199998
ACH-001391,-0.134833983863
ACH-001407,-0.369165610814
ACH-001408,-0.447444743949
ACH-001413,-0.20948082914799998
ACH-001430,-0.699986998712
ACH-001431,-0.216855839593
ACH-001450,-0.397116957444
ACH-001496,-0.07135040212110001
ACH-001500,-0.29996715255199996
ACH-001521,-0.0105765178578
ACH-001523,-0.33284577431400003
ACH-001532,-0.25466720492600003
ACH-001536,-0.34168726605899996
ACH-001550,0.024145106093
ACH-001552,-0.33663809750600004
ACH-001554,-0.24505194160799998
ACH-001645,-0.06825545545839999
ACH-001654,-0.405821983352
ACH-001715,-0.412249966031
ACH-001735,-0.22929543776900002
ACH-001736,-0.36987209291
ACH-001737,-0.31651761880999996
ACH-001740,-0.204276644647
ACH-001745,-0.11031396406300001
ACH-001750,-0.536785738772
ACH-001765,-0.255489502247
ACH-001956,-0.254334355277
ACH-001957,-0.44021672761799996
