,PLIN2 (123)
ACH-000004,-0.678584958013
ACH-000007,-0.462303544503
ACH-000009,-0.5084381825959999
ACH-000011,-0.20657863538600002
ACH-000012,-0.13787518855
ACH-000013,-0.20962086026500001
ACH-000014,-0.100498842339
ACH-000015,-0.150584063077
ACH-000017,-0.21019140062
ACH-000018,-0.127677346347
ACH-000019,0.110561543484
ACH-000021,-0.17723877878199998
ACH-000022,-0.312808648198
ACH-000025,-0.010413856079
ACH-000028,-0.040787254342699995
ACH-000030,-0.38602652107
ACH-000035,-0.239209058409
ACH-000036,-0.0640070189204
ACH-000037,-0.11721030705999998
ACH-000039,-0.587411050532
ACH-000040,-0.438808111203
ACH-000041,-0.334518436172
ACH-000042,-0.225536586944
ACH-000045,-0.174339506356
ACH-000047,-0.18358837826699997
ACH-000052,-0.654233197727
ACH-000053,-0.19527785213799997
ACH-000054,-0.36208818668399995
ACH-000055,-0.448471021539
ACH-000060,-0.350698136545
ACH-000067,-0.0103555433942
ACH-000070,-0.058539726991999996
ACH-000075,-0.0134197360892
ACH-000078,-0.313466645265
ACH-000082,-0.214163116792
ACH-000085,-0.09178741988880001
ACH-000086,-0.142149978728
ACH-000087,-0.0755334266004
ACH-000092,-0.338708418065
ACH-000095,-0.17398933430100003
ACH-000097,-0.287966301411
ACH-000098,-0.0485402615511
ACH-000099,-0.27167694349599997
ACH-000108,-0.0725468076433
ACH-000113,-0.243696501645
ACH-000115,-0.259093670666
ACH-000116,-0.207617827921
ACH-000118,-0.08579687022730001
ACH-000120,-0.126597208745
ACH-000123,-0.287125985038
ACH-000127,-0.101878029695
ACH-000128,-0.290656847451
ACH-000132,-0.332881274633
ACH-000133,-0.14766286427300002
ACH-000137,0.09170161193430001
ACH-000138,-0.146595969692
ACH-000142,-0.252103198889
ACH-000143,-0.37960847143299997
ACH-000146,-0.37504784602200003
ACH-000148,-0.217259802293
ACH-000150,0.011907091075600002
ACH-000152,-0.106892338799
ACH-000153,0.045373456643400006
ACH-000159,-0.343937094013
ACH-000160,-0.178422113953
ACH-000163,-0.300322085527
ACH-000167,-0.240007893862
ACH-000168,-0.295534375165
ACH-000169,-0.09118751221339999
ACH-000178,-0.025712248545400003
ACH-000182,-0.0349762181397
ACH-000183,-0.234364302406
ACH-000188,-0.272624033794
ACH-000189,0.236529688009
ACH-000190,-0.031157314413799996
ACH-000198,-0.339832640238
ACH-000204,-0.220102179403
ACH-000206,-0.354314100203
ACH-000207,0.09610608834489999
ACH-000211,-0.38562405827600005
ACH-000215,-0.168737813733
ACH-000221,-0.254028546289
ACH-000222,0.16933373244000002
ACH-000223,-0.032228068999
ACH-000226,-0.469972622159
ACH-000227,-0.388644199362
ACH-000228,-0.28360830262200004
ACH-000231,-0.26984672596299997
ACH-000232,-0.258840277482
ACH-000233,-0.179534031804
ACH-000234,-0.43814632546599996
ACH-000235,-0.219515928798
ACH-000237,-0.22373114930799998
ACH-000238,-0.0463677818817
ACH-000243,-0.250658575968
ACH-000244,0.199851329629
ACH-000246,-0.12366611659499999
ACH-000248,0.13112482767300002
ACH-000250,-0.461668228949
ACH-000251,-0.5771798339590001
ACH-000253,-0.25708617479400003
ACH-000255,-0.15586738615
ACH-000256,-0.337036028843
ACH-000257,-0.183274332711
ACH-000258,-0.374936223741
ACH-000259,-0.202214817321
ACH-000260,-0.268058269385
ACH-000261,-0.37254630382299997
ACH-000262,-0.0606571193661
ACH-000263,0.127389113127
ACH-000264,-0.249387008739
ACH-000265,-0.400418239331
ACH-000266,-0.195108087431
ACH-000272,-0.262473269512
ACH-000273,-0.29237958874200004
ACH-000274,-0.228532070927
ACH-000277,-0.007328806482449999
ACH-000278,-0.0798025286984
ACH-000279,-0.177996853246
ACH-000280,-0.300327092945
ACH-000281,-0.281225872767
ACH-000288,-0.248666384008
ACH-000291,-0.0550928745538
ACH-000293,-0.32551776674000005
ACH-000294,-0.42292926957800003
ACH-000295,-0.117142112023
ACH-000296,-0.151517865117
ACH-000302,-0.19079584089499999
ACH-000304,-0.40356910291500003
ACH-000307,-0.057598941216900006
ACH-000308,-0.248812433227
ACH-000310,-0.582788973126
ACH-000311,-0.112442354024
ACH-000312,-0.0640936984273
ACH-000315,-0.18137360584800002
ACH-000316,-0.220994766235
ACH-000317,-0.161036979459
ACH-000318,-0.637765594923
ACH-000319,-0.286513046617
ACH-000320,-0.007264136963499999
ACH-000322,-0.185086529881
ACH-000323,-0.229965875522
ACH-000324,-0.346670615355
ACH-000329,-0.0520200245074
ACH-000330,-0.13607303752
ACH-000331,-0.18817194703200002
ACH-000332,-0.252539547128
ACH-000334,-0.204253166235
ACH-000335,0.0603702940438
ACH-000336,-0.225341442264
ACH-000337,-0.09940096223989998
ACH-000339,-0.191562256809
ACH-000341,-0.17071695112500002
ACH-000348,-0.201834579035
ACH-000350,-0.432138464649
ACH-000352,-0.23171509085099998
ACH-000356,-0.120596131645
ACH-000361,0.133742726667
ACH-000362,-0.17063382721
ACH-000363,-0.24643892100200002
ACH-000364,-0.18705693835
ACH-000365,-0.252726270942
ACH-000366,-0.223615731689
ACH-000368,-0.329002910754
ACH-000374,-0.5111294765209999
ACH-000375,-0.131139675812
ACH-000376,-0.214942150044
ACH-000381,0.049057702736400005
ACH-000383,-0.0957392797292
ACH-000387,-0.47232736226300004
ACH-000389,-0.067463929169
ACH-000390,-0.15819872472899998
ACH-000393,-0.096777224911
ACH-000395,-0.338466425854
ACH-000397,-0.214050518309
ACH-000401,0.165942095937
ACH-000402,-0.366816423627
ACH-000403,-0.11992911587999999
ACH-000404,-0.06794449989080001
ACH-000406,-0.253017146088
ACH-000407,-0.0664888233275
ACH-000408,-0.131918063109
ACH-000410,-0.110536655501
ACH-000411,-0.09312799438960001
ACH-000414,-0.0846507943553
ACH-000415,-0.027721108382799998
ACH-000416,-0.218211125332
ACH-000420,-0.319843403269
ACH-000421,-0.265035525581
ACH-000424,-0.146509013153
ACH-000425,-0.034113739696
ACH-000426,-0.5250362493
ACH-000427,-0.191067332802
ACH-000433,0.0621212555849
ACH-000436,-0.38068842301899997
ACH-000444,-0.152753121888
ACH-000445,0.11444357976700001
ACH-000448,-0.308753154908
ACH-000450,-0.342859597483
ACH-000452,-0.17564809960499997
ACH-000454,-0.138817489186
ACH-000458,-0.12572940185599998
ACH-000459,-0.279888440195
ACH-000460,-0.25583566983399997
ACH-000461,-0.20946880699999998
ACH-000463,0.0218735521206
ACH-000464,-0.28907479833099997
ACH-000466,-0.18215399872299998
ACH-000467,-0.204512499699
ACH-000468,-0.19887177720199997
ACH-000469,-0.232739046926
ACH-000470,-0.520327097389
ACH-000471,-0.107660193362
ACH-000472,-0.345073013719
ACH-000473,-0.0518383710518
ACH-000475,-0.40174379906400004
ACH-000476,-0.110616609117
ACH-000477,-0.153051241892
ACH-000480,-0.261886619913
ACH-000481,-0.238775993499
ACH-000483,-0.168691042406
ACH-000484,-0.33876826444799996
ACH-000485,-0.06476020626199999
ACH-000486,-0.035713213561999996
ACH-000487,-0.163700488109
ACH-000488,-0.237992089835
ACH-000490,-0.07477850323469999
ACH-000491,-0.48973968814900004
ACH-000495,-0.16163770173
ACH-000496,-0.19088311261
ACH-000499,-0.173421375135
ACH-000500,-0.513430811342
ACH-000502,-0.122804990215
ACH-000503,-0.24140148911400003
ACH-000505,-0.180919600832
ACH-000507,-0.255458822649
ACH-000510,-0.20433540213799997
ACH-000511,-0.233930043998
ACH-000512,0.17045287483600002
ACH-000516,-0.11411314132099999
ACH-000517,-0.307470030288
ACH-000518,-0.23111120117800002
ACH-000520,-0.25936642156
ACH-000521,-0.198759028706
ACH-000522,-0.10259134498
ACH-000524,-0.298230703761
