,R3HCC1 (203069)
ACH-000004,0.38976746930600004
ACH-000007,0.22941708739100003
ACH-000009,0.178467718166
ACH-000011,0.213381634839
ACH-000012,0.19627055737500002
ACH-000013,0.343764509986
ACH-000014,0.321771613393
ACH-000015,0.264394048358
ACH-000017,0.08680735681710001
ACH-000018,0.507846701659
ACH-000019,0.180314367145
ACH-000021,0.18060156768
ACH-000022,0.34176474841300003
ACH-000025,0.0729109303443
ACH-000028,0.18234283027399997
ACH-000030,0.193850836103
ACH-000035,0.24524892681999996
ACH-000036,0.15040662688200002
ACH-000037,0.258883267981
ACH-000039,0.254563834274
ACH-000040,0.191836365649
ACH-000041,0.143663517402
ACH-000042,0.33165087446999997
ACH-000045,0.41907696462800004
ACH-000047,0.21962641136100003
ACH-000052,0.33301664468000003
ACH-000053,0.141463176573
ACH-000054,0.321949633839
ACH-000055,0.126596610671
ACH-000060,0.186541824192
ACH-000067,0.37772517681999995
ACH-000070,0.477673541632
ACH-000075,0.20409591877
ACH-000078,0.153829807947
ACH-000082,0.232041497244
ACH-000085,0.384966754344
ACH-000086,0.309724008794
ACH-000087,0.130952276701
ACH-000092,0.267216983073
ACH-000095,0.324983821299
ACH-000097,0.147606654711
ACH-000098,0.385775910751
ACH-000099,0.298437462199
ACH-000108,0.422905296675
ACH-000113,0.20467158296100002
ACH-000115,0.162764354482
ACH-000116,0.256581328744
ACH-000118,0.11831644557
ACH-000120,0.286231516794
ACH-000123,0.373937325413
ACH-000127,0.288715382221
ACH-000128,0.358854120915
ACH-000132,0.352043989198
ACH-000133,0.0588625440673
ACH-000137,0.268237137065
ACH-000138,0.137073886781
ACH-000142,0.335269900927
ACH-000143,0.227018245453
ACH-000146,0.266719565535
ACH-000148,0.117369779959
ACH-000150,0.329886578898
ACH-000152,0.175142308908
ACH-000153,-0.137982799849
ACH-000159,0.278719742951
ACH-000160,0.430106774402
ACH-000163,0.19302107155499998
ACH-000167,-0.0969439397281
ACH-000168,0.37176266828599996
ACH-000169,0.446487439419
ACH-000178,0.168934298283
ACH-000182,0.24966638492600002
ACH-000183,0.222745702758
ACH-000188,0.184132369503
ACH-000189,0.11762147085500001
ACH-000190,0.0789399031174
ACH-000198,0.314449433901
ACH-000204,0.125896752079
ACH-000206,0.416613172413
ACH-000207,0.384137302932
ACH-000211,0.258452210791
ACH-000215,0.311889143614
ACH-000221,0.235502650668
ACH-000222,0.242848345621
ACH-000223,0.172983250645
ACH-000226,0.314103179939
ACH-000227,-0.0601700732902
ACH-000228,0.0533987595125
ACH-000231,0.287219032325
ACH-000232,0.28358713954500003
ACH-000233,0.448999584137
ACH-000234,0.412329954342
ACH-000235,0.376271195552
ACH-000237,0.20194989165899999
ACH-000238,0.281451608497
ACH-000243,0.00867586395533
ACH-000244,-0.07222008476149999
ACH-000246,0.32168688654399996
