,MRPS35 (60488)
ACH-000004,-0.40223290958999997
ACH-000007,-0.521578976896
ACH-000009,-0.4664325040899999
ACH-000011,-0.40595548687399996
ACH-000012,-0.805307161528
ACH-000013,-0.43952739153399994
ACH-000014,-0.707105293532
ACH-000015,-0.7885303489650001
ACH-000017,-0.18576625529
ACH-000018,-0.797212837208
ACH-000019,-0.81289903609
ACH-000021,-0.48876200234300005
ACH-000022,-0.822280331922
ACH-000025,-0.525267140954
ACH-000028,-0.853821562359
ACH-000030,-0.603135240426
ACH-000035,-0.993760829429
ACH-000036,-0.390958427811
ACH-000037,-0.433963685866
ACH-000039,-0.715729502146
ACH-000040,-0.229298073488
ACH-000041,-0.41769161885
ACH-000042,-0.676498810004
ACH-000045,-0.837273601436
ACH-000047,-0.8676260104250001
ACH-000052,-0.65845920543
ACH-000053,-0.5178357865600001
ACH-000054,-0.8084054519339999
ACH-000055,-0.6019233913809999
ACH-000060,-0.468321980277
ACH-000067,-0.36457440551
ACH-000070,-0.557348341103
ACH-000075,-0.62531084202
ACH-000078,-0.60444851538
ACH-000082,-0.411521339599
ACH-000085,-0.7331756135240001
ACH-000086,-0.513736928154
ACH-000087,-0.7575695104819999
ACH-000092,-0.440058237065
ACH-000095,-0.38125467994900003
ACH-000097,-0.470316065219
ACH-000098,-0.541163480844
ACH-000099,-0.638983206755
ACH-000108,-0.42480030674099994
ACH-000113,-0.423449915084
ACH-000115,-0.438657273441
ACH-000116,-0.858612639917
ACH-000118,-0.910753580809
ACH-000120,-0.533622617575
ACH-000123,-0.792242289174
ACH-000127,-0.79064059551
ACH-000128,-0.859054948381
ACH-000132,-0.5528697105470001
ACH-000133,-0.568149317134
ACH-000137,-0.508540248978
ACH-000138,-0.801960150193
ACH-000142,-0.5425301840110001
ACH-000143,-0.8650259100740001
ACH-000146,-0.797930125838
ACH-000148,-0.680684020126
ACH-000150,-0.560899473498
ACH-000152,-0.72593022295
ACH-000153,-0.48319445185000004
ACH-000159,-0.509703472784
ACH-000160,-0.944713533625
ACH-000163,-0.5942098451910001
ACH-000167,-0.573417681602
ACH-000168,-0.194381031187
ACH-000169,-0.5811553627220001
ACH-000178,-0.7626809233949999
ACH-000182,-0.717619172809
ACH-000183,-0.560518565313
ACH-000188,-0.654428865867
ACH-000189,-0.9611863358439999
ACH-000190,-0.82888846383
ACH-000198,-0.7561231160490001
ACH-000204,-0.618198587263
ACH-000206,-0.6387197548369999
ACH-000207,-0.732823896966
ACH-000211,-0.38288295620800006
ACH-000215,-0.6791612987090001
ACH-000221,-0.698821308945
ACH-000222,-0.892619333613
ACH-000223,-0.812562311676
ACH-000226,-0.4360120815
ACH-000227,-0.615460335321
ACH-000228,-0.627843540346
ACH-000231,-0.6990889346439999
ACH-000232,-0.669632408102
ACH-000233,-0.722852744781
ACH-000234,-0.556059516699
ACH-000235,-0.639723500141
ACH-000237,-0.47329588511200005
ACH-000238,-0.6825630619859999
ACH-000243,-0.558799013534
ACH-000244,-1.03398727535
ACH-000246,-0.7091389200210001
ACH-000248,-0.457230251792
ACH-000250,-0.29914175678000005
ACH-000251,-0.874444362577
ACH-000253,-0.648556759786
ACH-000255,-0.576409159019
ACH-000256,-0.821997214584
ACH-000257,-1.09413462912
ACH-000258,-0.704205148662
ACH-000259,-0.8150441420669999
ACH-000260,-0.40166396099699997
ACH-000261,-0.564372533939
ACH-000262,-0.43383767975299997
ACH-000263,-0.43288096282399996
ACH-000264,-0.756688859389
ACH-000265,-0.735494194399
ACH-000266,-0.474528559784
ACH-000272,-0.42941367287199994
ACH-000273,-0.48839367904
ACH-000274,-0.616986148491
ACH-000277,-0.6631934771519999
ACH-000278,-0.32113045419799996
ACH-000279,-0.920609388158
ACH-000280,-0.569525947809
ACH-000281,-0.726171060977
ACH-000288,-0.969850192526
ACH-000291,-0.432210203438
ACH-000293,-0.433610760741
ACH-000294,-0.7535781589830001
ACH-000295,-0.6848981257260001
ACH-000296,-0.805646795543
ACH-000302,-0.669181441229
ACH-000304,-0.813172604007
ACH-000307,-0.675624993611
ACH-000308,-0.601717592657
ACH-000310,-0.738359821787
ACH-000311,-0.629239710332
ACH-000312,-0.862215114445
ACH-000315,-0.38028026727799996
ACH-000316,-0.43679835632700004
ACH-000317,-0.8676643953650001
ACH-000318,-0.53903666844
ACH-000319,-0.539099516147
ACH-000320,-0.5920044453559999
ACH-000322,-0.944619917819
ACH-000323,-0.764314245028
ACH-000324,-0.646523217504
ACH-000329,-0.7500356408059999
ACH-000330,-0.7289154809280001
ACH-000331,-0.792045060162
ACH-000332,-0.295176252476
ACH-000334,-0.589289149068
ACH-000335,-0.9533333271430001
ACH-000336,-0.391184840239
ACH-000337,-0.773604675836
ACH-000339,-0.841890838236
ACH-000341,-0.109387674654
ACH-000348,-0.554761420418
ACH-000350,-0.735215226948
ACH-000352,-0.609028216074
ACH-000356,-0.729313788145
ACH-000361,-0.5852817197219999
ACH-000362,-0.580711445718
ACH-000363,-0.587717927664
ACH-000364,-0.633594225025
ACH-000365,-0.638069329122
ACH-000366,-0.40723616786300004
ACH-000368,-0.653287197049
ACH-000374,-0.97481873015
