,SLU7 (10569)
ACH-000198,-1.61413981878
ACH-000204,-1.08695704416
ACH-000206,-1.23717210534
ACH-000207,-1.34582575161
ACH-000211,-1.4356722221399998
ACH-000215,-1.39214797839
ACH-000221,-1.47947647004
ACH-000222,-1.5053217458700001
ACH-000223,-1.56642344368
ACH-000226,-1.2905276399099999
ACH-000227,-1.7375093302400002
ACH-000228,-1.31272546859
ACH-000231,-1.11506902478
ACH-000232,-1.3665407867299997
ACH-000233,-1.4690604030899999
ACH-000234,-0.9058118526010001
ACH-000235,-1.27973578061
ACH-000237,-1.47126862599
ACH-000238,-1.45173125727
ACH-000243,-1.41429081782
ACH-000244,-1.39263441081
ACH-000246,-1.10506037911
ACH-000248,-1.0702049861
ACH-000250,-1.31056038385
ACH-000251,-0.968377369287
ACH-000253,-1.2440170616700001
ACH-000255,-1.2530829175700002
ACH-000256,-1.2029958599400001
ACH-000257,-1.54264289409
ACH-000258,-1.33538433914
ACH-000259,-1.4919619637900001
ACH-000260,-1.22776733043
ACH-000261,-1.29316759038
ACH-000262,-1.140559
ACH-000263,-1.66023165016
ACH-000264,-1.29990399154
ACH-000265,-1.41875913994
ACH-000266,-1.4523881844100002
ACH-000272,-1.11519316545
ACH-000273,-1.28839780396
ACH-000274,-1.1866019933499998
ACH-000277,-1.35804090201
ACH-000278,-1.45684941389
ACH-000279,-1.6512627347799997
ACH-000280,-1.1791212333
ACH-000281,-1.6849249968900002
ACH-000288,-0.9807282003579999
ACH-000291,-1.5775105631
ACH-000293,-1.4388938269999998
ACH-000294,-1.4533715468700001
ACH-000295,-1.41704689762
ACH-000296,-1.4425298930200001
ACH-000302,-1.55531969567
ACH-000304,-1.3525247052899998
ACH-000307,-1.22350076088
ACH-000308,-1.45551603419
ACH-000310,-1.8918313457499998
ACH-000311,-1.3704988544
ACH-000312,-1.29296668793
ACH-000315,-1.4117197670800001
ACH-000316,-1.11770986162
ACH-000317,-1.05280128863
ACH-000318,-1.0844385913099999
ACH-000319,-1.4172813253
ACH-000320,-1.46642638391
ACH-000322,-1.67176310813
ACH-000323,-1.4537660408000002
ACH-000324,-1.36023194459
ACH-000329,-1.7122582138799998
ACH-000330,-1.4205888400100002
ACH-000331,-1.19954259956
ACH-000332,-1.24715786306
ACH-000334,-1.6664546862600003
ACH-000335,-0.64371030008
ACH-000336,-1.4294375162600002
ACH-000337,-0.9003167515620001
ACH-000339,-1.50017161468
ACH-000341,-1.37439525769
ACH-000348,-1.5467868574
ACH-000350,-1.59128931401
ACH-000352,-1.23168573324
ACH-000356,-1.16369088324
ACH-000361,-1.14791926363
ACH-000362,-1.57461873355
ACH-000363,-1.39188612554
ACH-000364,-1.41647767979
ACH-000365,-1.5112671894
ACH-000366,-1.3027790723100001
ACH-000368,-1.09599049624
ACH-000374,-1.4605495537200002
ACH-000375,-1.45858036032
ACH-000376,-1.04867340646
ACH-000381,-1.18218636377
ACH-000383,-1.30348378017
ACH-000387,-1.6041126331600002
ACH-000389,-1.2782537461299999
ACH-000390,-1.5588027105700002
ACH-000393,-1.0812875585700001
ACH-000395,-1.1286518225700002
ACH-000397,-1.1959898738799999
ACH-000401,-1.2901888850499998
ACH-000402,-1.18676901891
ACH-000403,-1.1636715825900001
ACH-000404,-1.5574558517200001
ACH-000406,-1.5848663175600002
ACH-000407,-1.4228925183599999
ACH-000408,-1.38068421667
ACH-000410,-1.14010076764
ACH-000411,-0.985034893977
ACH-000414,-1.61212714095
ACH-000415,-1.28252147722
ACH-000416,-1.19955003278
ACH-000420,-1.27988152494
ACH-000421,-1.1391759374
ACH-000424,-1.01724098238
ACH-000425,-1.48157715269
ACH-000426,-1.3477770501800002
ACH-000427,-1.4003519765799999
ACH-000433,-1.00044008241
ACH-000436,-1.3315909855299999
ACH-000444,-1.1828168776299999
ACH-000445,-1.27195390078
ACH-000448,-1.16429693585
ACH-000450,-1.16796378204
ACH-000452,-1.34705663785
ACH-000454,-0.810500277599
ACH-000458,-0.964893886762
ACH-000459,-1.6464486999599999
ACH-000460,-1.4465180253
ACH-000461,-1.59498682377
ACH-000463,-1.14088514316
ACH-000464,-1.0757589847700002
ACH-000466,-1.1297090567899999
ACH-000467,-1.37902153513
ACH-000468,-1.0819485092
ACH-000469,-1.40180973474
ACH-000470,-1.39696699629
ACH-000471,-0.766490388839
ACH-000472,-1.1905560130600001
ACH-000473,-1.0581446428899999
ACH-000475,-1.3554957927000002
ACH-000476,-1.5127322532499998
ACH-000477,-1.56611345312
ACH-000480,-1.15461550234
ACH-000481,-1.31019769883
ACH-000483,-1.12082052527
ACH-000484,-1.61341895065
ACH-000485,-1.29795863234
ACH-000486,-1.33138303958
ACH-000487,-1.41478538254
ACH-000488,-1.29723598169
ACH-000490,-1.24306646929
ACH-000491,-1.66075850278
ACH-000495,-1.18694145252
ACH-000496,-1.3410200324
ACH-000499,-0.79441216603
ACH-000500,-1.08577727509
ACH-000502,-1.2308612527299998
ACH-000503,-1.07985792463
ACH-000505,-1.2255474312399999
ACH-000507,-1.06357699959
ACH-000510,-1.3532466223800002
ACH-000511,-1.36274777294
ACH-000512,-1.6184742188999999
ACH-000516,-1.1240742038200002
ACH-000517,-1.01203477787
ACH-000518,-1.26430646563
ACH-000520,-1.1081624428399999
ACH-000521,-0.921754981
ACH-000522,-1.2632933492899998
ACH-000524,-1.52574385479
ACH-000527,-1.38887354786
ACH-000528,-1.37396457086
ACH-000537,-1.4140716335199999
ACH-000541,-0.9942844786239999
ACH-000542,-1.14924632261
ACH-000544,-1.2120138428899998
ACH-000545,-1.18648414127
ACH-000547,-1.34006389616
ACH-000548,-1.4709881561200002
ACH-000549,-1.17335748948
ACH-000550,-0.9500746303030001
ACH-000552,-1.04737371764
ACH-000556,-1.14720176909
ACH-000557,-1.89117096957
ACH-000570,-0.961085678177
ACH-000571,-1.5890985685299999
ACH-000573,-1.39507060599
ACH-000576,-1.39864696193
ACH-000580,-1.7265181645599996
ACH-000584,-1.40659151559
ACH-000585,-1.28198890874
ACH-000588,-1.04404591021
ACH-000589,-1.27703888155
ACH-000591,-0.9551549464700001
ACH-000593,-1.0504205768200001
ACH-000600,-0.9857904432819999
ACH-000601,-1.39370770565
ACH-000604,-1.27291838732
ACH-000605,-1.3402678743799998
ACH-000606,-1.37898228785
ACH-000608,-1.6311506786200003
ACH-000614,-1.1398372989
ACH-000616,-1.31487879966
ACH-000618,-1.32965931236
ACH-000619,-1.27181704826
ACH-000620,-1.2737016564399999
ACH-000621,-1.4721541509600002
ACH-000622,-1.68247974238
ACH-000623,-1.29463305094
ACH-000624,-1.4686918432499998
ACH-000627,-1.23857609314
ACH-000630,-1.0893876074
ACH-000632,-1.31497102074
ACH-000633,-1.56152733266
ACH-000637,-1.1819441320200001
ACH-000638,-1.43761270648
ACH-000646,-0.9807170405589999
ACH-000647,-1.3813425097799998
ACH-000648,-1.25114000482
ACH-000649,-1.09886898656
ACH-000651,-1.5155474202
ACH-000652,-1.2552161337999999
ACH-000653,-1.5125199111
ACH-000657,-1.45709474089
ACH-000658,-1.4842047835499999
ACH-000661,-1.45423284524
ACH-000662,-1.45774142072
ACH-000663,-1.30818916416
ACH-000665,-1.3031219824299998
ACH-000671,-1.2649073047600001
ACH-000673,-1.41616536449
ACH-000676,-1.26398783475
ACH-000677,-1.22240726407
ACH-000681,-1.30658072682
ACH-000682,-1.54282604096
ACH-000683,-1.76255602021
ACH-000684,-0.9181118219600001
ACH-000688,-1.68487607915
ACH-000693,-1.25576743695
ACH-000694,-1.2488502964200001
ACH-000695,-1.49812929607
ACH-000696,-1.2571993968000001
ACH-000697,-1.26676943713
ACH-000699,-1.80998114938
ACH-000701,-1.5227309515399998
ACH-000706,-1.20574408952
ACH-000711,-1.2596690610799999
ACH-000713,-0.944569387583
ACH-000714,-1.51676961685
ACH-000718,-1.78393736622
ACH-000720,-1.16840258786
ACH-000721,-1.12474181921
ACH-000724,-1.1591812934299999
ACH-000725,-1.5537212457499998
ACH-000732,-0.7890089358939999
ACH-000734,-1.20669878322
ACH-000735,-1.43428100152
ACH-000736,-1.33963614686
ACH-000738,-1.25770741662
ACH-000746,-1.1367880806
ACH-000747,-1.3131284701700001
ACH-000748,-1.12546775461
ACH-000753,-1.3788234726299997
ACH-000756,-1.17684873956
ACH-000757,-1.5839232900799998
ACH-000758,-1.2172208362899999
ACH-000760,-1.08558613571
ACH-000763,-1.49518512586
ACH-000764,-1.10100789572
ACH-000765,-1.31206773335
ACH-000766,-0.682748176192
ACH-000767,-1.4196365115600003
ACH-000768,-1.0990787257899999
ACH-000769,-1.45114639825
ACH-000770,-1.34410032907
ACH-000771,-1.2703412942299999
ACH-000773,-1.46962458905
ACH-000776,-1.08433530076
ACH-000777,-1.23120058368
ACH-000778,-1.87061041779
ACH-000781,-1.4281462005599999
ACH-000782,-1.4500915582299998
ACH-000783,-1.33567186125
ACH-000784,-1.23039737713
ACH-000785,-1.8262895695599997
ACH-000787,-1.56116097181
ACH-000788,-1.3473911772
ACH-000791,-1.19046719957
ACH-000792,-0.9393481995020001
ACH-000794,-1.4272752327200002
ACH-000796,-1.0356583839
ACH-000799,-1.50525557855
ACH-000800,-1.30358564853
ACH-000802,-1.37763828261
ACH-000804,-1.2708942369399998
ACH-000805,-1.27955896031
ACH-000809,-1.46487907874
ACH-000810,-1.7343042996200002
ACH-000811,-1.32842202068
ACH-000817,-1.16655587821
ACH-000819,-1.10738729899
ACH-000820,-1.03528790074
ACH-000821,-1.4117991062000002
ACH-000822,-1.49542651384
ACH-000823,-1.26159251639
ACH-000824,-1.3176262282200002
ACH-000827,-1.18179693796
ACH-000829,-1.3653361394699999
ACH-000831,-1.21386529872
ACH-000832,-1.1306629602200002
ACH-000833,-0.910437980025
ACH-000834,-1.27115098721
ACH-000835,-1.11008561207
ACH-000836,-1.52932968889
ACH-000837,-1.54015698699
ACH-000838,-1.24283850814
ACH-000839,-1.2505567247799998
ACH-000840,-1.0661589531
ACH-000841,-1.27181961579
ACH-000843,-1.0611250369499998
ACH-000846,-1.1783781719
ACH-000847,-1.2950389260700002
ACH-000848,-1.3059268268100002
ACH-000849,-1.3669104174200002
ACH-000851,-1.2825291162399999
ACH-000855,-1.26659228331
ACH-000856,-1.4196811707199999
ACH-000858,-1.40613830739
ACH-000859,-1.3588013325100001
ACH-000861,-1.3478864082799997
ACH-000862,-1.44898761445
ACH-000865,-1.2496592151500001
ACH-000866,-1.4066135741799999
ACH-000867,-1.3610202740900001
ACH-000869,-1.6805538639700002
ACH-000872,-1.3485031168000001
ACH-000873,-1.1439427629
ACH-000876,-1.65367778136
ACH-000878,-0.752825715038
ACH-000880,-1.15945663204
ACH-000881,-1.01565099847
ACH-000882,-1.3977379442700002
ACH-000884,-1.2123442292
ACH-000885,-1.3538131453100002
ACH-000887,-1.25559997266
ACH-000888,-1.01851685115
ACH-000889,-1.37963578628
ACH-000890,-0.763566799804
ACH-000896,-1.33621707807
ACH-000898,-1.1686348360299998
ACH-000900,-1.5472441799599999
ACH-000901,-1.43982074023
ACH-000905,-1.14631989751
ACH-000906,-1.35573433185
ACH-000907,-0.87269168646
ACH-000910,-1.38795778564
ACH-000911,-1.27825918207
ACH-000912,-1.26666950441
ACH-000913,-1.4327250600499999
ACH-000915,-1.01973023335
ACH-000916,-1.4271797908500001
ACH-000917,-1.39739480574
ACH-000921,-1.1200071063700001
ACH-000924,-1.27059410672
ACH-000926,-1.23181552607
ACH-000928,-1.33180068167
ACH-000929,-1.19713732589
ACH-000932,-1.3531269472999998
ACH-000935,-1.4893572237000001
ACH-000936,-1.13127584
ACH-000937,-1.4695075398700002
ACH-000938,-1.3284987246
ACH-000939,-1.60142938506
ACH-000941,-1.28142453256
ACH-000943,-1.43275327093
ACH-000946,-1.3600679377
ACH-000947,-1.4642985039899998
ACH-000948,-1.21345155309
ACH-000950,-1.05287021844
ACH-000953,-1.5102416857299998
ACH-000957,-1.3024563784299998
ACH-000958,-1.2847221690600001
ACH-000960,-1.4220076737099998
ACH-000963,-1.7220008976900003
ACH-000968,-1.17943825693
ACH-000969,-1.47480400314
ACH-000973,-1.53341356956
ACH-000974,-1.3684412878299999
ACH-000975,-1.43804554919
ACH-000976,-1.4390343857700003
ACH-000978,-1.40127675523
ACH-000980,-1.48484071777
ACH-000984,-1.8098635208400002
ACH-000986,-1.22793295218
ACH-000988,-1.5513792177599999
ACH-000993,-1.2253726451
ACH-000994,-1.10106588926
ACH-000996,-1.28312295439
ACH-001001,-1.11141333011
ACH-001020,-1.23508528613
ACH-001028,-1.47652105105
ACH-001031,-1.44844271421
ACH-001038,-1.55657708764
ACH-001048,-1.2703253621
ACH-001050,-1.38295117554
ACH-001053,-1.1066076633600002
ACH-001054,-1.3353556495899999
ACH-001061,-1.33305622105
ACH-001067,-1.40817283982
ACH-001075,-1.14617821293
ACH-001096,-1.1169344972600002
ACH-001128,-1.4297955894
ACH-001134,-1.48054084363
ACH-001151,-1.26496066795
ACH-001163,-1.2411721375700002
ACH-001164,-1.2035337874
ACH-001173,-1.32628835387
ACH-001183,-0.925969190262
ACH-001184,-1.44811331435
ACH-001190,-1.13950008064
ACH-001192,-1.57512676926
ACH-001193,-1.16254807656
ACH-001196,-1.25522488037
ACH-001197,-1.13225690844
ACH-001205,-1.14761897658
ACH-001211,-1.63845713895
ACH-001212,-1.40981308024
ACH-001228,-1.30246256769
ACH-001232,-1.15090721005
ACH-001239,-1.45917887946
ACH-001274,-1.56108840685
ACH-001275,-1.3255404453200001
ACH-001277,-0.9953427630889999
ACH-001278,-0.9967694375339999
ACH-001280,-1.51523982678
ACH-001283,-1.06287119643
ACH-001289,-1.2639891402399999
ACH-001295,-1.42225885779
ACH-001300,-1.21131131177
ACH-001301,-1.38636937139
ACH-001302,-1.4982729861700002
ACH-001303,-1.30964257277
ACH-001306,-1.3155976989799998
ACH-001318,-1.3791643499500001
ACH-001322,-1.24619113198
ACH-001328,-1.3283741461
ACH-001332,-1.1142814622700001
ACH-001333,-1.11928017145
ACH-001336,-1.21769303562
ACH-001340,-1.25185867825
ACH-001346,-1.26309688653
ACH-001353,-1.2660956209799998
ACH-001354,-1.23525999898
ACH-001367,-1.22210856119
ACH-001368,-1.28616044324
ACH-001374,-1.2214911322
ACH-001375,-1.40816896778
ACH-001377,-1.34471566866
ACH-001380,-1.42626643102
ACH-001391,-1.28226459391
ACH-001407,-1.26405687806
ACH-001408,-1.06474362277
ACH-001413,-1.2201076118799998
ACH-001430,-1.2421443601200002
ACH-001431,-1.16759232517
ACH-001450,-1.51413004459
ACH-001496,-1.4017819266299998
ACH-001500,-1.11699727889
ACH-001521,-1.53381647732
ACH-001523,-1.19300587136
ACH-001532,-1.27111904681
ACH-001536,-1.11359116021
ACH-001550,-1.2856837839200002
ACH-001552,-1.41737974924
ACH-001554,-1.23848609405
ACH-001645,-1.5192848787399997
ACH-001654,-1.5241633519600002
ACH-001715,-1.38634103752
ACH-001735,-1.3708429130700002
ACH-001736,-1.27470342986
ACH-001737,-1.65774592479
ACH-001740,-1.27107587234
ACH-001745,-1.6378231991699999
ACH-001750,-1.27543898705
ACH-001765,-1.19585582089
ACH-001956,-1.48357376144
ACH-001957,-1.0988082348100001
