,WBP2 (23558)
ACH-000004,-0.07376507921889999
ACH-000007,-0.055581329372
ACH-000009,-0.16224448466299998
ACH-000011,-0.0643219069964
ACH-000012,-0.0103928394336
ACH-000013,-0.0695186992088
ACH-000014,0.0209279997843
ACH-000015,-0.0252193293095
ACH-000017,-0.145087753575
ACH-000018,-0.149283200876
ACH-000019,-0.159912881772
ACH-000021,-0.218610417336
ACH-000022,-0.0133274718805
ACH-000025,-0.010983331499
ACH-000028,-0.10610177542999999
ACH-000030,0.0203931134573
ACH-000035,-0.014063251580600001
ACH-000036,-0.0407339569465
ACH-000037,-0.272804131233
ACH-000039,-0.0633514593713
ACH-000040,-0.0824644499497
ACH-000041,-0.149722001761
ACH-000042,-0.131815716857
ACH-000045,-0.17012739058899998
ACH-000047,-0.060289063146500003
ACH-000052,0.051325759900799996
ACH-000053,-0.041647741856300005
ACH-000054,-0.22538442647100002
ACH-000055,-0.282735418121
ACH-000060,-0.09908465640519999
ACH-000067,-0.108907625283
ACH-000070,0.197806696671
ACH-000075,0.0719999786073
ACH-000078,-0.49421299544299996
ACH-000082,-0.058672347188200004
ACH-000085,-0.0548364363187
ACH-000086,-0.131107838309
ACH-000087,-0.0894536669112
ACH-000092,-0.12282333258099999
ACH-000095,-0.168694315239
ACH-000097,-0.10632407614499999
ACH-000098,-0.125800381524
ACH-000099,-0.47218351306199996
ACH-000108,-0.163166591358
ACH-000113,-0.07301352214819999
ACH-000115,-0.262691293114
ACH-000116,-0.119236092127
ACH-000118,-0.0844302470424
ACH-000120,-0.146581132182
ACH-000123,-0.107405201492
ACH-000127,-0.176447462456
ACH-000128,0.0924697846256
ACH-000132,-0.306468989247
ACH-000133,-0.226090025359
ACH-000137,0.08055521921789999
ACH-000138,-0.0528287773857
ACH-000142,0.09253130047589998
ACH-000143,-0.118019762486
ACH-000146,-0.0661222095233
ACH-000148,-0.0977650491775
ACH-000150,-0.445360110538
ACH-000152,-0.146388276602
ACH-000153,-0.115405198091
ACH-000159,-0.12890596856699998
ACH-000160,0.390283881576
ACH-000163,0.0579912254722
ACH-000167,0.43015529147
ACH-000168,-0.0848367084062
ACH-000169,-0.0475936495369
ACH-000178,0.0014990620584500003
ACH-000182,-0.0953615787827
ACH-000183,0.107967859049
ACH-000188,-0.043953602724800006
ACH-000189,-0.0600078209941
ACH-000190,0.346659059489
ACH-000198,0.0123732354318
ACH-000204,-0.106611554355
ACH-000206,0.0116698261152
ACH-000207,0.18421251176800002
ACH-000211,-0.240897196152
ACH-000215,-0.23874220194499998
ACH-000221,-0.143618466769
ACH-000222,-0.213096668953
ACH-000223,-0.158884685704
