,NRARP (441478)
ACH-000178,-0.0435863894625
ACH-000182,-0.224595694816
ACH-000183,-0.220340564846
ACH-000188,-0.20508961869800002
ACH-000189,-0.10534802454
ACH-000190,0.0220316193839
ACH-000198,-0.0515339445224
ACH-000204,-0.24916867108399998
ACH-000206,-0.18731936210099998
ACH-000207,-0.114445327781
ACH-000211,-0.120161201145
ACH-000215,-0.227755089173
ACH-000221,-0.125253394997
ACH-000222,-0.035868042045699995
ACH-000223,-0.314653838661
ACH-000226,0.024144100956900002
ACH-000227,-0.266401405423
ACH-000228,-0.0489783305139
ACH-000231,-0.163952051415
ACH-000232,-0.16913774390500003
ACH-000233,-0.10303446779799999
ACH-000234,-0.0466543446351
ACH-000235,-0.09872691990150001
ACH-000237,-0.323415738249
ACH-000238,-0.226485846415
ACH-000243,-0.0295977990032
ACH-000244,-0.380036560517
ACH-000246,-0.21336940033799998
ACH-000248,-0.0711593594113
ACH-000250,-0.246760698659
ACH-000251,-0.056013527369800004
ACH-000253,-0.21850688745400002
ACH-000255,-0.175639332217
ACH-000256,-0.196804611864
ACH-000257,-0.0375231206809
ACH-000258,-0.328232931763
ACH-000259,-0.051965582864800006
ACH-000260,-0.20719419082199997
ACH-000261,-0.0646456077919
ACH-000262,-0.288116070161
ACH-000263,-0.400341791879
ACH-000264,-0.251529208106
ACH-000265,-0.159870805876
ACH-000266,-0.197984606421
ACH-000272,-0.322961478496
ACH-000273,-0.15879111495200002
ACH-000274,-0.18344389604800002
ACH-000277,-0.374753720419
ACH-000278,-0.180429855198
ACH-000279,-0.0500049776347
ACH-000280,-0.19573432598499999
ACH-000281,-0.10011939769200001
ACH-000288,-0.030964663228
ACH-000291,-0.270077621452
ACH-000293,-0.252981611523
ACH-000294,-0.0493324001298
ACH-000295,-0.236314425941
ACH-000296,-0.0227663327448
ACH-000302,-0.216625635984
ACH-000304,-0.179392859629
ACH-000307,-0.186287645568
ACH-000308,-0.241634544281
ACH-000310,-0.197710339555
ACH-000311,-0.0454155007316
ACH-000312,-0.081871052431
ACH-000315,-0.1536409061
ACH-000316,-0.121996242222
ACH-000317,0.0531641188007
ACH-000318,-0.238917733348
ACH-000319,0.011661863666499999
ACH-000320,-0.0566533086433
ACH-000322,-0.131011552149
ACH-000323,-0.008383763406189999
ACH-000324,-0.199648384311
ACH-000329,-0.193716437461
ACH-000330,-0.360061226405
ACH-000331,-0.056623343577399995
ACH-000332,-0.0709158832372
ACH-000334,-0.0959616813432
ACH-000335,-0.06180042004930001
ACH-000336,0.00599728331015
ACH-000337,-0.173835929535
ACH-000339,-0.112788213614
ACH-000341,-0.025216901792
ACH-000348,-0.22247380636999997
ACH-000350,-0.154102311857
ACH-000352,-0.19874745003
ACH-000356,-0.269231262957
ACH-000361,-0.30863061491599997
ACH-000362,-0.00362738428021
ACH-000363,-0.145847801666
ACH-000364,0.010246751679299998
ACH-000365,-0.110390610282
ACH-000366,-0.09688717657069999
ACH-000368,0.11966813030099999
ACH-000374,0.000511568706583
ACH-000375,-0.36655254970299994
ACH-000376,-0.0885302780931
ACH-000381,-0.0780262516745
ACH-000383,-0.142252269689
ACH-000387,-0.200015401648
ACH-000389,-0.37989996848700003
ACH-000390,0.233770090272
ACH-000393,0.10620394077600001
ACH-000395,-0.41589648051
ACH-000397,-0.363887767446
ACH-000401,-0.22321460182100003
ACH-000402,0.00559901801937
ACH-000403,-0.25713159636300004
ACH-000404,0.037696160509599994
ACH-000406,-0.056484264322199995
ACH-000407,-0.0897724186347
ACH-000408,-0.044874551267400004
ACH-000410,-0.0245991815728
ACH-000411,-0.181628249482
ACH-000414,-0.0859227785291
ACH-000415,0.16673029854000002
ACH-000416,-0.0713619551823
ACH-000420,-0.247494062056
ACH-000421,-0.139392970045
ACH-000424,-0.21907769836
ACH-000425,-0.0962011731758
ACH-000426,-0.15927535749299998
ACH-000427,-0.406866040796
ACH-000433,-0.546299481495
ACH-000436,-0.0508432926719
ACH-000444,-0.0239773061755
ACH-000445,-0.135848024974
ACH-000448,-0.192538774855
ACH-000450,-0.411827682115
ACH-000452,-0.0332292361184
ACH-000454,-0.218953826267
ACH-000458,-0.13189263687
ACH-000459,-0.230406673505
ACH-000460,-0.14112013364499998
ACH-000461,-0.0378562165851
ACH-000463,-0.299317789479
ACH-000464,-0.435008006286
ACH-000466,-0.25420135195099997
ACH-000467,-0.17865196227299998
ACH-000468,-0.00566701118632
ACH-000469,-0.341102340476
ACH-000470,-0.139290380945
ACH-000471,-0.25823494078299997
ACH-000472,-0.131891598522
ACH-000473,-0.197651206379
ACH-000475,-0.237005382002
ACH-000476,-0.19896953062800002
ACH-000477,0.0172208080643
ACH-000480,-0.17803343421700002
ACH-000481,-0.132354511005
ACH-000483,-0.10476828063200001
ACH-000484,-0.35932864512199997
ACH-000485,-0.150202006801
ACH-000486,-0.07878942641839999
ACH-000487,-0.0273426744338
ACH-000488,-0.0820328915155
ACH-000490,-0.437027484568
ACH-000491,-0.179565170152
ACH-000495,-0.416589880138
ACH-000496,-0.06309605337119999
ACH-000499,0.0341900430567
ACH-000500,-0.07240153845660001
ACH-000502,-0.164549318957
ACH-000503,-0.5087054618169999
ACH-000505,-0.0977301933185
ACH-000507,-0.222102302918
ACH-000510,-0.178193025218
ACH-000511,-0.26028675315600003
ACH-000512,-0.204626332016
ACH-000516,-0.189197680379
ACH-000517,-0.27696233188
ACH-000518,0.484079649701
ACH-000520,-0.135524655604
ACH-000521,-0.29829020653
ACH-000522,-0.139715696518
ACH-000524,-0.152336946956
ACH-000527,-0.19093255477899998
ACH-000528,-0.250905482595
ACH-000537,-0.211747078151
ACH-000541,0.08472255082810001
ACH-000542,-0.209650752412
ACH-000544,-0.194809648332
ACH-000545,-0.106009119857
ACH-000547,-0.198953567597
ACH-000548,-0.148142136497
ACH-000549,-0.140709643714
ACH-000550,-0.221269169179
ACH-000552,-0.08572952930950001
ACH-000556,-0.144704928552
ACH-000557,0.015944335218
ACH-000570,-0.17153394029599997
ACH-000571,-0.295098599078
ACH-000573,-0.134055883062
ACH-000576,0.00924201225315
ACH-000580,-0.22980454835099998
ACH-000584,-0.17060727083000002
ACH-000585,-0.351861102134
ACH-000588,-0.166976973632
ACH-000589,-0.0804398787395
ACH-000591,-0.258225471805
ACH-000593,-0.304272720555
ACH-000600,-0.257571675584
ACH-000601,-0.08891416780750001
ACH-000604,-0.328179869328
ACH-000605,0.11560683233899999
ACH-000606,0.155481401254
ACH-000608,-0.20250461776999998
ACH-000614,-0.168092715807
ACH-000616,-0.09703195798849999
ACH-000618,0.047063694214399994
ACH-000619,-0.46533655935699997
ACH-000620,-0.0854949351523
ACH-000621,-0.11886616035700001
ACH-000622,-0.260564509034
ACH-000623,-0.0129016110562
ACH-000624,-0.18802189996
ACH-000627,-0.036440116594199996
ACH-000630,-0.11126272902
ACH-000632,-0.151972932941
ACH-000633,-0.026230937065099998
ACH-000637,-0.21067515866300002
ACH-000638,0.06471488075830001
ACH-000646,0.205888571721
ACH-000647,-0.175671658195
ACH-000648,-0.180735271847
ACH-000649,-0.116844990001
ACH-000651,-0.09742793063069999
ACH-000652,-0.449285511788
ACH-000653,-0.083141958785
ACH-000657,-0.08200824046539999
ACH-000658,-0.026405247171099995
ACH-000661,-0.22635887994399997
ACH-000662,0.0314326157248
ACH-000663,-0.143898781272
ACH-000665,-0.21133804805700002
ACH-000671,-0.067552081303
ACH-000673,-0.281126019977
ACH-000676,-0.0992846386256
ACH-000677,-0.116887190493
ACH-000681,-0.125672227113
ACH-000682,-0.020428523461799998
ACH-000683,-0.33274131983399996
ACH-000684,-0.27136567522
ACH-000688,-0.183724759183
ACH-000693,0.000122486620091
ACH-000694,-0.170701566858
ACH-000695,-0.387245530397
ACH-000696,-0.24793955004700002
ACH-000697,-0.11288079145800001
ACH-000699,-0.083207923715
ACH-000701,-0.101118526042
ACH-000706,-0.120687731791
ACH-000711,-0.168585860413
ACH-000713,-0.11924429252
ACH-000714,-0.08900736776080001
ACH-000718,-0.125602264221
ACH-000720,-0.156371712538
ACH-000721,-0.370199608124
ACH-000724,-0.0934746941422
ACH-000725,0.26502551802700003
ACH-000732,-0.116501378238
ACH-000734,-0.14801511299
ACH-000735,-0.20471572438000002
ACH-000736,0.0239314687464
ACH-000738,-0.048340519033599996
ACH-000746,0.055839646729699995
ACH-000747,-0.0874852780943
ACH-000748,-0.14588625718
ACH-000753,-0.116897792909
ACH-000756,-0.138810650055
ACH-000757,0.109206766304
ACH-000758,-0.212290151981
ACH-000760,-0.0789561188195
ACH-000763,-0.241661677923
ACH-000764,0.168676974022
ACH-000765,-0.00282240307371
ACH-000766,-0.013287875004499999
ACH-000767,-0.0687266021084
ACH-000768,-0.140983976277
ACH-000769,-0.11292924592800001
ACH-000770,-0.236929858965
ACH-000771,-0.17281194094900001
ACH-000773,-0.0658624545574
ACH-000776,-0.032199328914400006
ACH-000777,-0.217278008708
ACH-000778,-0.214445468054
ACH-000781,-0.155181460371
ACH-000782,-0.168036769808
ACH-000783,-0.244018453184
ACH-000784,-0.0424604647129
ACH-000785,-0.18909452125999998
ACH-000787,-0.186370243034
ACH-000788,-0.239668996407
ACH-000791,-0.178154102489
ACH-000792,-0.114430092583
ACH-000794,-0.34787844557400005
ACH-000796,-0.158643372119
ACH-000799,0.042880009845799996
ACH-000800,-0.448062629503
ACH-000802,0.144515866199
ACH-000804,-0.119523918817
ACH-000805,-0.34543730504000003
ACH-000809,-0.319549135715
ACH-000810,-0.30720768025899997
ACH-000811,-0.21458001684500003
ACH-000817,0.06938255340360001
ACH-000819,-0.043002714759400006
ACH-000820,0.153533331249
ACH-000821,0.131631472016
ACH-000822,-0.156898150573
ACH-000823,-0.0123862394794
ACH-000824,-0.289971205099
ACH-000827,-0.18674515969099997
ACH-000829,-0.063191580088
ACH-000831,-0.138681601017
ACH-000832,0.018354736680299997
ACH-000833,-0.288331207852
ACH-000834,-0.24646107625
ACH-000835,-0.22556294056999995
ACH-000836,-0.17872780317200002
ACH-000837,0.0044714424228199995
ACH-000838,-0.050863820734900006
ACH-000839,-0.4978643589
ACH-000840,-0.235490059018
ACH-000841,0.10983443768
ACH-000843,0.134821606808
ACH-000846,0.142846013889
ACH-000847,-0.0535670673764
ACH-000848,-0.353186591802
ACH-000849,-0.15973113597000002
ACH-000851,-0.120268664884
ACH-000855,-0.0412993085836
ACH-000856,-0.210482836878
ACH-000858,-0.159059837761
ACH-000859,0.0670431882235
ACH-000861,0.054686935001099994
ACH-000862,-0.187439452975
ACH-000865,-0.153789427274
ACH-000866,-0.14142471854699998
ACH-000867,-0.095732735394
ACH-000869,-0.0359214977307
ACH-000872,-0.553045974664
ACH-000873,-0.050240321408699995
ACH-000876,-0.06485744315349999
ACH-000878,-0.329961272819
ACH-000880,-0.248517339276
ACH-000881,-0.124199708996
ACH-000882,-0.00512960242129
ACH-000884,-0.0571693438904
ACH-000885,-0.169951347053
ACH-000887,-0.173543486787
ACH-000888,-0.455858973248
ACH-000889,-0.244280935605
ACH-000890,-0.11887917404000001
ACH-000896,0.015535389774599999
ACH-000898,-0.21237333140200002
ACH-000900,-0.0140605840436
ACH-000901,-0.185965215187
ACH-000905,-0.0851465584284
ACH-000906,-0.179628303211
ACH-000907,-0.196075855162
ACH-000910,-0.536053099407
ACH-000911,-0.316388885526
ACH-000912,-0.20304181965
ACH-000913,-0.14044762340800002
ACH-000915,-0.278515217844
ACH-000916,-0.244787779588
ACH-000917,-0.176133049684
ACH-000921,-0.36220548863200003
ACH-000924,-0.101254947346
ACH-000926,-0.237468816426
ACH-000928,-0.35667086042900004
ACH-000929,-0.27817517606
ACH-000932,-0.07323536416330001
ACH-000935,-0.18736507310800002
ACH-000936,-0.120680616808
ACH-000937,-0.337604344959
ACH-000938,-0.15800355255999998
ACH-000939,-0.31449912028
ACH-000941,-0.0431902804978
ACH-000943,-0.163404059135
ACH-000946,0.0227207551652
ACH-000947,-0.109726837378
ACH-000948,-0.114782791709
ACH-000950,-0.0505813326126
ACH-000953,0.320273037791
ACH-000957,0.216028600574
ACH-000958,-0.144162839872
ACH-000960,-0.09414643015689998
ACH-000963,0.193982589859
ACH-000968,-0.147060517596
ACH-000969,-0.0412233364535
ACH-000973,-0.20202062032200002
ACH-000974,-0.110523901614
ACH-000975,-0.11491346076199999
ACH-000976,0.126853441039
ACH-000978,0.08417617639810002
ACH-000980,-0.175738033332
ACH-000984,-0.256276139402
ACH-000986,-0.00306003753927
ACH-000988,-0.168279653576
ACH-000993,-0.334653781699
ACH-000994,-0.159944305714
ACH-000996,-0.253743361544
ACH-001001,-0.0171524095755
ACH-001020,-0.0317642106093
ACH-001028,-0.120495358116
ACH-001031,-0.180358289923
ACH-001038,-0.21433464855300002
ACH-001048,-0.108409451455
ACH-001050,-0.0286572582242
ACH-001053,-0.420055157775
ACH-001054,-0.057287139326099995
ACH-001061,-0.105289949736
ACH-001067,-0.034974164569
ACH-001075,0.07875224279330001
ACH-001096,-0.257379843535
ACH-001128,-0.331243179091
ACH-001134,0.0858579366189
ACH-001151,-0.172316822463
ACH-001163,-0.0936501041539
ACH-001164,0.308691093733
ACH-001173,-0.0165378282154
ACH-001183,-0.270157185379
ACH-001184,-0.04820258797949999
ACH-001190,0.0165852553742
ACH-001192,-0.276734237728
ACH-001193,-0.217203060056
ACH-001196,-0.201213574686
ACH-001197,-0.14992469355799998
ACH-001205,-0.10448797549000001
ACH-001211,0.120952889365
ACH-001212,-0.007878243245020001
ACH-001228,-0.0544467295792
ACH-001232,-0.27446250835499997
ACH-001239,-0.280574394449
ACH-001274,-0.29917921206500003
ACH-001275,-0.167480165012
ACH-001277,0.043891513331800004
ACH-001278,-0.141726777193
ACH-001280,-0.09911710415370001
ACH-001283,-0.07800768393839999
ACH-001289,-0.266831531536
ACH-001295,-0.09606030084989998
ACH-001300,-0.262588029404
ACH-001301,-0.124859848937
ACH-001302,-0.308245597319
ACH-001303,-0.116922449757
ACH-001306,-0.254117116317
ACH-001318,-0.0674217940295
ACH-001322,-0.08047630188339999
ACH-001328,-0.17733755780000002
ACH-001332,-0.6187060595889999
ACH-001333,-0.0883855223717
ACH-001336,-0.08596686097819999
ACH-001340,-0.34708048994
ACH-001346,-0.142051294964
ACH-001353,-0.418321244788
ACH-001354,-0.208391536113
ACH-001367,-0.516154688192
ACH-001368,-0.124868829531
ACH-001374,0.134147282579
ACH-001375,-0.018186698717799998
ACH-001377,-0.109580475536
ACH-001380,-0.117481833468
ACH-001391,-0.157774356593
ACH-001407,-0.08407624748289999
ACH-001408,-0.25161171784499997
ACH-001413,-0.113558301
ACH-001430,-0.072059065586
ACH-001431,-0.17565493116099998
ACH-001450,-0.210440398759
ACH-001496,-0.128368146174
ACH-001500,-0.462149150945
ACH-001521,-0.133099129637
ACH-001523,-0.625970303995
ACH-001532,-0.052254448107500004
ACH-001536,-0.183790888212
ACH-001550,-0.0684373463276
ACH-001552,-0.11083758956499999
ACH-001554,-0.145560320705
ACH-001645,-0.244302847266
ACH-001654,-0.149037122339
ACH-001715,-0.199111901905
ACH-001735,-0.136893719808
ACH-001736,-0.255089884305
ACH-001737,-0.749828101652
ACH-001740,-0.119247847936
ACH-001745,-0.264328679928
ACH-001750,-0.0467184381891
ACH-001765,-0.197645736865
ACH-001956,-0.101743105989
ACH-001957,-0.254806980892
