,ATAD2B (54454)
ACH-000004,0.111093585749
ACH-000007,0.0948755484595
ACH-000009,0.236384571569
ACH-000011,0.282814876161
ACH-000012,0.257475672028
ACH-000013,0.143340028068
ACH-000014,0.00333913600188
ACH-000015,0.308883729738
ACH-000017,0.191577493499
ACH-000018,0.105771078101
ACH-000019,0.233281140071
ACH-000021,0.178973602886
ACH-000022,0.26768797282699996
ACH-000025,0.005472152212
ACH-000028,0.0841568210034
ACH-000030,0.193784766103
ACH-000035,0.207905283678
ACH-000036,-0.174898285417
ACH-000037,-0.09673222142349999
ACH-000039,0.111616725806
ACH-000040,0.047379784654
ACH-000041,-0.10273097198799999
ACH-000042,0.0619216114976
ACH-000045,0.0837230973198
ACH-000047,0.06713056777769999
ACH-000052,0.166370992263
ACH-000053,0.121262730087
ACH-000054,0.126765327059
ACH-000055,0.199398450018
ACH-000060,0.0585528611431
ACH-000067,0.0507783884267
ACH-000070,0.049251197839400004
ACH-000075,0.187967930341
ACH-000078,0.0813527135658
ACH-000082,0.08879228001289999
ACH-000085,0.0929143191773
ACH-000086,0.217386028474
ACH-000087,0.134788713152
ACH-000092,0.0350071507999
ACH-000095,0.0368914160597
ACH-000097,0.0219184782211
ACH-000098,0.188652406413
ACH-000099,0.126080973051
ACH-000108,-0.039847478434599994
ACH-000113,0.0440080048759
ACH-000115,-0.0103928410094
ACH-000116,0.05906364259880001
ACH-000118,0.196519639637
ACH-000120,-0.06388125823719999
ACH-000123,0.057319197878599994
ACH-000127,0.11265868820800001
ACH-000128,0.09635312601889999
ACH-000132,0.102566263696
ACH-000133,0.09815129212960001
ACH-000137,0.162728353145
ACH-000138,0.20459346867800002
ACH-000142,0.128707296582
ACH-000143,-0.0227782685684
ACH-000146,0.132328891195
ACH-000148,0.15299949288599998
ACH-000150,0.202106035245
ACH-000152,0.126197638012
ACH-000153,0.287613028016
ACH-000159,0.27131387037099997
ACH-000160,0.4941511482
ACH-000163,0.104469876435
ACH-000167,0.208245272475
ACH-000168,0.0585476271404
ACH-000169,0.12275759668099999
ACH-000178,0.0525265448936
ACH-000182,0.163732294359
ACH-000183,0.191543675478
ACH-000188,0.0358501872442
ACH-000189,-0.10328863602600001
ACH-000190,0.520554793042
ACH-000198,0.09684294233210002
ACH-000204,0.364638238837
ACH-000206,0.139109978294
ACH-000207,0.0746016575389
ACH-000211,0.248877760718
ACH-000215,0.045798870323
ACH-000221,0.249470381107
ACH-000222,0.0559791573405
ACH-000223,0.112599028099
ACH-000226,0.00905019900528
ACH-000227,0.0211549461282
ACH-000228,0.168429582183
ACH-000231,0.045419781564
ACH-000232,0.0772291191279
ACH-000233,0.24449237011
ACH-000234,0.14085695462300002
ACH-000235,0.129430361823
ACH-000237,0.0230492354503
ACH-000238,0.116282414129
ACH-000243,0.0467003468817
ACH-000244,-0.324690467728
ACH-000246,0.0910586050276
ACH-000248,0.0939672286248
ACH-000250,0.191921384393
ACH-000251,0.149088758458
ACH-000253,-0.0034024317180999996
ACH-000255,0.0515908765139
ACH-000256,0.114323320023
ACH-000257,-0.0778409703808
ACH-000258,0.0387300067016
ACH-000259,0.132459496995
ACH-000260,0.261589395029
ACH-000261,0.134284373368
ACH-000262,0.17421627456500002
ACH-000263,-0.164494783683
ACH-000264,0.148916655608
ACH-000265,0.0843399062178
ACH-000266,0.0384455206629
ACH-000272,0.11475688793700001
ACH-000273,0.127941259958
ACH-000274,-0.0338595592882
ACH-000277,0.13107765981
ACH-000278,0.10796729247600001
ACH-000279,0.11186865650999998
