,NPM3 (10360)
ACH-000004,-0.576559836397
ACH-000007,-0.43847461602399995
ACH-000009,-0.31111632136
ACH-000011,-0.45772515516900003
ACH-000012,-0.48975067567599995
ACH-000013,-0.39410550536399996
ACH-000014,-0.160725418332
ACH-000015,-0.226563555999
ACH-000017,-0.261475665625
ACH-000018,-0.535496666537
ACH-000019,-0.29947478141
ACH-000021,-0.39623420735200005
ACH-000022,-0.42969139435000003
ACH-000025,-0.6563516559520001
ACH-000028,-0.401100936713
ACH-000030,-0.510073419173
ACH-000035,-0.723281582015
ACH-000036,-0.664027272779
ACH-000037,-0.2565663476
ACH-000039,-0.36546927306000004
ACH-000040,-0.663848902226
ACH-000041,-0.457911789569
ACH-000042,-0.48301399526999994
ACH-000045,-0.548798608458
ACH-000047,-0.34060020088799997
ACH-000052,-0.723382845537
ACH-000053,-0.350563766337
ACH-000054,-0.404126459234
ACH-000055,-0.5412842690640001
ACH-000060,-0.684498381752
ACH-000067,-0.705064166991
ACH-000070,-0.347784550704
ACH-000075,-0.017058970319100003
ACH-000078,-0.511983602716
ACH-000082,-0.410761638897
ACH-000085,-0.519106281336
ACH-000086,-0.6838646503210001
ACH-000087,-0.33890306657499997
ACH-000092,-0.47881693834600003
ACH-000095,-0.361730505841
ACH-000097,-0.284860051956
ACH-000098,-0.45126594742799997
ACH-000099,-0.479306878367
ACH-000108,-0.498460212117
ACH-000113,-0.428425510852
ACH-000115,-0.5877197138620001
ACH-000116,-0.43065713038500003
ACH-000118,-0.64914926837
ACH-000120,-0.501732232283
ACH-000123,-0.586469720515
ACH-000127,-0.469034761879
ACH-000128,-0.377591907599
ACH-000132,-0.63647532037
ACH-000133,-0.356270622514
ACH-000137,-0.619823731265
ACH-000138,-0.5515923953
ACH-000142,-0.44581254781199997
ACH-000143,-0.444246881236
ACH-000146,-0.268976399032
ACH-000148,-0.635638400995
ACH-000150,-0.903526886678
ACH-000152,-0.49070653698
ACH-000153,-0.227318697332
ACH-000159,-0.5689987690680001
ACH-000160,-0.0179739257911
ACH-000163,-0.308417434468
ACH-000167,0.396261864849
ACH-000168,-0.624263331922
ACH-000169,-0.56782027028
ACH-000178,-0.363386731948
ACH-000182,-0.569603389585
ACH-000183,-0.56952645378
ACH-000188,-0.50432450849
ACH-000189,-0.451163079036
ACH-000190,0.026753933442099996
ACH-000198,-0.61390583635
ACH-000204,-0.606175612064
ACH-000206,-0.9163874561049999
ACH-000207,-0.609261194901
ACH-000211,-0.581510369564
ACH-000215,-0.423188360401
ACH-000221,-0.400100756519
ACH-000222,-0.29890799769000004
ACH-000223,-0.612817706645
ACH-000226,-0.6973275392039999
ACH-000227,-0.570285385673
ACH-000228,-0.8341344660100001
ACH-000231,-0.70027772391
ACH-000232,-0.600743584589
ACH-000233,-0.552797425288
ACH-000234,-0.487800030249
ACH-000235,-0.318213675827
ACH-000237,-0.46243110195200005
ACH-000238,-0.569456032945
ACH-000243,-0.473460407138
ACH-000244,-0.5715101019169999
ACH-000246,-0.39014706693000006
ACH-000248,-0.47226938102899996
ACH-000250,-0.479504482729
ACH-000251,-0.637416596537
ACH-000253,-0.645272017105
ACH-000255,-0.5818865588050001
ACH-000256,-0.664188127901
ACH-000257,-0.5026037546100001
ACH-000258,-0.468849120282
ACH-000259,-0.434892260106
ACH-000260,-0.288750574514
ACH-000261,-0.40916684141099996
ACH-000262,-0.3298591712
ACH-000263,-0.33954368778899996
ACH-000264,-0.617928770878
ACH-000265,-0.479544475999
ACH-000266,-0.424733221993
ACH-000272,-0.337428812064
ACH-000273,-0.593975686336
ACH-000274,-0.34336658366800005
ACH-000277,-0.44692432367299995
ACH-000278,-0.464684227664
ACH-000279,-0.408275791558
ACH-000280,-0.5587092237269999
ACH-000281,-0.145050627485
ACH-000288,-0.341032206678
ACH-000291,-0.308366403201
ACH-000293,-0.664189670699
ACH-000294,-0.330995180236
ACH-000295,-0.501603392274
ACH-000296,-0.146665415656
ACH-000302,-0.37168605488300005
ACH-000304,-0.729054057559
ACH-000307,-0.406989966396
ACH-000308,-0.686507736435
ACH-000310,-0.686190767003
ACH-000311,-0.620773634838
ACH-000312,-0.522827685467
ACH-000315,-0.392902925577
ACH-000316,-0.19575462820300002
ACH-000317,-0.409882113257
ACH-000318,-0.425858782915
ACH-000319,-0.610899514374
ACH-000320,-0.276451141052
ACH-000322,-0.505519336882
ACH-000323,-0.350925937116
ACH-000324,-0.545645596193
ACH-000329,-0.412836339055
ACH-000330,-0.41731991249300004
ACH-000331,-0.523446174916
ACH-000332,-0.45527793343199996
ACH-000334,-0.470394727923
ACH-000335,-0.6473117280189999
ACH-000336,-0.404590061454
ACH-000337,-0.264783078115
ACH-000339,-0.40193583678000006
ACH-000341,-0.934952190331
ACH-000348,-0.360219510654
ACH-000350,-0.20438999941799998
ACH-000352,-0.482702478764
ACH-000356,-0.539792214477
ACH-000361,-0.308248143621
ACH-000362,-0.22823962614
ACH-000363,-0.25761451621599996
ACH-000364,-0.379810541313
ACH-000365,-0.650574652271
ACH-000366,-0.45244852002700003
ACH-000368,-0.492664396826
ACH-000374,-0.465194939371
ACH-000375,-0.352939998305
ACH-000376,-0.587196332388
ACH-000381,-0.5216689394640001
ACH-000383,-0.39882451089599996
ACH-000387,-0.346619227807
ACH-000389,-0.181632855841
ACH-000390,-0.335296833738
ACH-000393,-0.5136171361249999
ACH-000395,-0.48289338287199995
ACH-000397,-0.49814562347499997
ACH-000401,-0.42880331697400004
ACH-000402,-0.64451492991
ACH-000403,-0.5697214195620001
ACH-000404,-0.332279204877
ACH-000406,-0.433606099559
ACH-000407,-0.273845925833
ACH-000408,-0.549038708922
ACH-000410,-0.330571816932
ACH-000411,-0.598540637047
ACH-000414,-0.448558731199
ACH-000415,-0.6850413894410001
ACH-000416,-0.557104396105
ACH-000420,-0.303581515149
ACH-000421,-0.51929190115
ACH-000424,-0.627691281765
ACH-000425,-0.552514497069
ACH-000426,-0.643907287648
ACH-000427,-0.8152073712800001
ACH-000433,-0.251734911268
ACH-000436,-0.45911646107299997
ACH-000444,-0.46907150208899995
ACH-000445,-0.244485379463
ACH-000448,-0.37419669111000003
ACH-000450,-0.386151234945
ACH-000452,-0.417580297135
ACH-000454,-0.322941927959
ACH-000458,-0.604708441996
ACH-000459,-0.5127128817759999
ACH-000460,-0.188105934419
ACH-000461,-0.38285437412600004
