,PTTG2 (10744)
ACH-000004,0.228553703162
ACH-000007,0.0529370805309
ACH-000009,0.16739509613
ACH-000011,0.12646189822999998
ACH-000012,0.0154854518652
ACH-000013,0.077274570767
ACH-000014,-0.15447182533099998
ACH-000015,0.071439929995
ACH-000017,0.140459499702
ACH-000018,-0.0058745309033299995
ACH-000019,0.00265054281083
ACH-000021,0.100039272762
ACH-000022,0.151621670429
ACH-000025,0.0339163304781
ACH-000028,0.15020976593399998
ACH-000030,0.129540316772
ACH-000035,0.248280252564
ACH-000036,0.0713839190293
ACH-000037,-0.0392954890186
ACH-000039,0.218507985544
ACH-000040,0.188696051692
ACH-000041,-0.03951313945880001
ACH-000042,0.0006415555501849999
ACH-000045,0.108879276984
ACH-000047,0.0842693627541
ACH-000052,0.0468981060566
ACH-000053,0.031204171730299997
ACH-000054,0.128379309518
ACH-000055,-0.142588162165
ACH-000060,0.0460047551324
ACH-000067,0.347576915009
ACH-000070,0.0119306243915
ACH-000075,0.053143890822700005
ACH-000078,0.229236844203
ACH-000082,0.124968920766
ACH-000085,0.0671930526119
ACH-000086,0.164167729476
ACH-000087,0.214444520229
ACH-000092,0.0201830361625
ACH-000095,0.13805720490700002
ACH-000097,0.112212210386
ACH-000098,0.203445441752
ACH-000099,0.139093165569
ACH-000108,-0.0252773354134
ACH-000113,0.0778824164317
ACH-000115,0.09839620787689998
ACH-000116,0.10497255409600001
ACH-000118,-0.11929794911199999
ACH-000120,-0.013957851587200002
ACH-000123,-0.134232758166
ACH-000127,-0.0446770305674
ACH-000128,-0.0365632996503
ACH-000132,0.0382653247843
ACH-000133,0.0677438018413
ACH-000137,-0.018141445646699998
ACH-000138,0.162372990292
ACH-000142,-0.128942567106
ACH-000143,0.13349717062799998
ACH-000146,0.27650119466
ACH-000148,0.128049828306
ACH-000150,-0.0102711517116
ACH-000152,-0.18516813730599999
ACH-000153,0.130665045576
ACH-000159,0.0795871760063
ACH-000160,0.026028218354599997
ACH-000163,-0.0185677241669
ACH-000167,0.21573533564599998
ACH-000168,-0.0795185279098
ACH-000169,0.0201968723038
ACH-000178,0.10606005467
ACH-000182,0.0216703293464
ACH-000183,0.098135049505
ACH-000188,0.010180951296299999
ACH-000189,-0.029875617711499998
ACH-000190,0.234618138424
ACH-000198,0.0815837027188
ACH-000204,-0.30510258858100003
ACH-000206,0.24447487316999997
ACH-000207,0.350502725788
ACH-000211,0.025032477650599995
ACH-000215,0.0940626405373
ACH-000221,0.12346580725800001
ACH-000222,0.16380816856
ACH-000223,0.16403236029
ACH-000226,-0.06772121095769999
ACH-000227,0.218569837461
ACH-000228,0.11134760945800001
ACH-000231,0.11549999412499999
ACH-000232,0.127606130377
ACH-000233,0.00545540206608
ACH-000234,0.170364071211
ACH-000235,0.0671892068551
ACH-000237,0.024870851650099998
ACH-000238,0.118976953229
ACH-000243,-0.062408764925499995
ACH-000244,0.286619159297
ACH-000246,0.0290283643371
ACH-000248,0.04889034814280001
ACH-000250,0.0686724985014
ACH-000251,0.18843757452999998
ACH-000253,0.13632208795999998
ACH-000255,0.13035412588099998
ACH-000256,0.147498290932
ACH-000257,0.0795921071019
ACH-000258,0.208010421917
ACH-000259,0.007225325357350001
ACH-000260,0.0361846441001
ACH-000261,0.05959568712880001
ACH-000262,-0.09052552960610001
ACH-000263,0.268392911192
ACH-000264,-0.0623068912832
ACH-000265,-0.11854407271600001
ACH-000266,0.039271712779399996
ACH-000272,0.0601439189089
ACH-000273,0.100882338851
ACH-000274,-0.141980414333
ACH-000277,-0.036891622978
ACH-000278,-0.0683499333107
ACH-000279,-0.06401661849
ACH-000280,0.11608298525499999
ACH-000281,0.0981637556784
ACH-000288,0.305499047819
ACH-000291,-0.10765018182
ACH-000293,0.0744532247833
ACH-000294,0.12190897392899999
ACH-000295,-0.0704705781183
ACH-000296,-0.08124231508230001
ACH-000302,0.0460268853555
ACH-000304,0.119751645857
ACH-000307,-0.034395766877599994
ACH-000308,0.0384606938658
ACH-000310,0.204505553928
ACH-000311,-0.167035388998
ACH-000312,0.0294538820309
ACH-000315,0.294217546927
ACH-000316,0.0923172237158
ACH-000317,0.22070345218499998
ACH-000318,0.0407831966783
ACH-000319,-0.0013614539394000002
ACH-000320,0.0990187417757
ACH-000322,0.0270082402073
ACH-000323,0.07066935546889999
ACH-000324,-0.012626412257000001
ACH-000329,0.0184886929298
ACH-000330,0.08533734542199999
ACH-000331,0.023276325078
ACH-000332,0.147889774463
ACH-000334,0.149304415923
ACH-000335,-0.11284918467800001
ACH-000336,0.353503585948
ACH-000337,0.302305133607
ACH-000339,0.16506718755000002
ACH-000341,0.39889991521799995
ACH-000348,0.010777857193200001
ACH-000350,0.250461426193
ACH-000352,0.09732716805389999
ACH-000356,-0.013229387273
ACH-000361,0.14901944011399998
ACH-000362,0.127405481524
ACH-000363,0.0747540487888
ACH-000364,0.0298170926283
ACH-000365,-0.043712731334499995
ACH-000366,0.06936935509310001
ACH-000368,0.0157178377069
ACH-000374,0.202604404025
ACH-000375,-0.117631734285
ACH-000376,-0.0862038132448
ACH-000381,-0.08704320519210001
ACH-000383,0.0792408637356
ACH-000387,0.0853330318795
ACH-000389,0.145060949814
ACH-000390,0.123472805204
ACH-000393,-0.0757881788106
ACH-000395,-0.101313602262
ACH-000397,-0.031953781511
ACH-000401,0.0852935439106
ACH-000402,0.0515375334454
ACH-000403,-0.00441659656485
ACH-000404,-0.146739321515
ACH-000406,0.128046426441
ACH-000407,0.11697833665599999
ACH-000408,0.00335941318157
ACH-000410,0.058689930617899996
ACH-000411,-0.0906780760162
ACH-000414,-0.034525191390300004
ACH-000415,0.0407845908084
ACH-000416,0.08752708495589999
ACH-000420,0.304628245485
ACH-000421,0.0143914220707
ACH-000424,-0.133308783992
ACH-000425,0.08602251769649999
ACH-000426,0.16242221260099998
ACH-000427,0.14743043198300002
ACH-000433,-0.15204853935999998
ACH-000436,-0.333630737998
ACH-000444,-0.14032981081499998
ACH-000445,0.21771726790800003
ACH-000448,-0.154726344378
ACH-000450,0.211860372859
ACH-000452,0.12355296555600001
ACH-000454,-0.058445216946300005
ACH-000458,0.194751788435
ACH-000459,-0.08162693331939999
ACH-000460,0.117817613883
ACH-000461,0.26705938255
ACH-000463,-0.0838894557202
ACH-000464,-0.046603565234699995
ACH-000466,0.102781983705
ACH-000467,0.183911292229
ACH-000468,0.19264853348000002
ACH-000469,-0.0062447327972
ACH-000470,0.172113323052
ACH-000471,0.221569955065
ACH-000472,-0.0175940687861
ACH-000473,0.175329148276
ACH-000475,0.0651222806358
ACH-000476,-0.0715295312236
ACH-000477,-0.025624093552399998
ACH-000480,0.062156579755999995
ACH-000481,0.08986950463950001
ACH-000483,0.09016030653729999
ACH-000484,-0.043942109144800005
ACH-000485,0.09558906351569998
ACH-000486,-0.015142348260600002
ACH-000487,0.0101862554409
ACH-000488,0.123991953533
ACH-000490,-0.042045358958999995
ACH-000491,0.19875302354600002
ACH-000495,-0.06865321603659999
ACH-000496,0.136543877499
ACH-000499,-0.299115390576
ACH-000500,0.17902601513799998
ACH-000502,0.0534474315264
ACH-000503,0.46388805230499996
ACH-000505,0.0678846052522
ACH-000507,-0.19362654304299998
ACH-000510,0.045868873196
ACH-000511,0.0956436483745
ACH-000512,-0.12717891902
ACH-000516,0.204844087795
ACH-000517,0.0911727754975
ACH-000518,-0.0808399997048
ACH-000520,0.142921179383
ACH-000521,0.39810766185900004
ACH-000522,-0.031256034049100004
ACH-000524,0.17516719423799998
ACH-000527,0.07867735077169999
ACH-000528,0.17280580041700003
ACH-000537,0.0461860708565
ACH-000541,-0.12309375433700001
ACH-000542,-0.0775210044646
ACH-000544,0.183997553076
ACH-000545,0.043682807579
ACH-000547,0.028790654712
ACH-000548,0.0743995663307
ACH-000549,0.0706261897774
ACH-000550,0.012332983402599999
ACH-000552,0.0377941443124
ACH-000556,-0.0746049167367
ACH-000557,0.19548173572900002
ACH-000570,-0.031046290950500002
ACH-000571,0.116887046052
ACH-000573,0.113684686473
ACH-000576,-0.030651115013599996
ACH-000580,0.212032208972
ACH-000584,0.0374126441561
ACH-000585,0.053012343381400005
ACH-000588,0.19514464332000003
ACH-000589,0.195385119625
ACH-000591,0.12720709764000002
ACH-000593,0.00541922232615
ACH-000600,0.203511681218
ACH-000601,-0.136329009352
ACH-000604,-0.0196923021458
ACH-000605,-0.00950341571199
ACH-000606,0.0609524797702
ACH-000608,0.0209859863638
ACH-000614,0.0537986917046
ACH-000616,0.03612155497319999
ACH-000618,-0.013013534593400001
ACH-000619,0.158799695788
ACH-000620,0.127495993969
ACH-000621,0.151091403445
ACH-000622,0.0232857375861
ACH-000623,0.32483545739999997
ACH-000624,0.0221439138583
ACH-000627,-0.129405685163
ACH-000630,0.148812163468
ACH-000632,0.0763795927157
ACH-000633,0.27207548888
ACH-000637,0.061785891465499995
ACH-000638,0.054549275239300005
ACH-000646,-0.0924865239692
ACH-000647,-0.0243222962445
ACH-000648,0.0531851698835
ACH-000649,0.0806032517716
ACH-000651,0.0358134038397
ACH-000652,-0.0548432837811
ACH-000653,0.199171932806
ACH-000657,0.0539043927714
ACH-000658,0.16230051549399999
ACH-000661,-0.0596951742628
ACH-000662,0.219110311219
ACH-000663,-0.0193008718626
ACH-000665,0.170125213878
ACH-000671,0.11305931591299999
