,ADAP2 (55803)
ACH-000004,-0.296432920359
ACH-000007,-0.153406775203
ACH-000009,-0.434188943747
ACH-000011,-0.429545903768
ACH-000012,-0.219779498884
ACH-000013,-0.34262751052100004
ACH-000014,-0.16928443806899998
ACH-000015,-0.0692671098553
ACH-000017,-0.459350170349
ACH-000018,-0.118077841292
ACH-000019,-0.261954819367
ACH-000021,-0.18876653283
ACH-000022,-0.226049431723
ACH-000025,-0.238660063391
ACH-000028,-0.42073910533500003
ACH-000030,-0.340532863335
ACH-000035,-0.576302662307
ACH-000036,-0.149397456786
ACH-000037,-0.0604691078223
ACH-000039,-0.359547813373
ACH-000040,-0.172365354133
ACH-000041,-0.137329176349
ACH-000042,-0.10829673746200001
ACH-000045,-0.135871592861
ACH-000047,-0.159783014186
ACH-000052,-0.35484808042800003
ACH-000053,-0.23211298725
ACH-000054,-0.157639010016
ACH-000055,-0.16816168936999998
ACH-000060,-0.415969252469
ACH-000067,-0.24804610052700002
ACH-000070,-0.0934387552643
ACH-000075,-0.198206961974
ACH-000078,-0.23765508617800002
ACH-000082,-0.191028342018
ACH-000085,-0.24950993462499998
ACH-000086,-0.150711988553
ACH-000087,0.150672253067
ACH-000092,-0.145457095033
ACH-000095,-0.41349419662000003
ACH-000097,-0.22373090656
ACH-000098,-0.360337435853
ACH-000099,-0.121056969416
ACH-000108,-0.159654943611
ACH-000113,-0.20121957258200002
ACH-000115,-0.521044084546
ACH-000116,-0.29976661526299997
ACH-000118,-0.162562881418
ACH-000120,-0.271261023808
ACH-000123,-0.256298242004
ACH-000127,-0.160365204367
ACH-000128,-0.0362975217738
ACH-000132,-0.09208174250939999
ACH-000133,-0.104341793246
ACH-000137,-0.235853966734
ACH-000138,-0.125111810233
ACH-000142,-0.364793551844
ACH-000143,-0.288725026584
ACH-000146,-0.151302576726
ACH-000148,-0.268489868086
ACH-000150,0.031129530997500002
ACH-000152,-0.417194446594
ACH-000153,0.12176982936799999
ACH-000159,-0.22437745065099998
ACH-000160,-0.11681672520400001
ACH-000163,-0.30724522916700003
ACH-000167,0.109818061436
ACH-000168,-0.141239093924
ACH-000169,-0.31335273686
ACH-000178,-0.212515502604
ACH-000182,-0.22071891679400002
ACH-000183,-0.25648642764699997
ACH-000188,-0.289151963844
ACH-000189,-0.296723128072
ACH-000190,-0.539086246988
ACH-000198,-0.0357281283418
ACH-000204,-0.504116564325
ACH-000206,-0.306143422878
ACH-000207,-0.217317828089
ACH-000211,-0.412695028992
ACH-000215,-0.29331982515599997
ACH-000221,-0.36128062089
ACH-000222,-0.24074259989799998
ACH-000223,-0.16999700510000001
ACH-000226,-0.291248021638
ACH-000227,-0.177990338706
ACH-000228,-0.19812969491500002
ACH-000231,-0.17748563349500002
ACH-000232,-0.215281804848
ACH-000233,-0.00503246972276
ACH-000234,-0.409273763552
ACH-000235,-0.35279849103699995
ACH-000237,-0.235172494772
ACH-000238,-0.010570485586700002
ACH-000243,-0.40410064275799995
ACH-000244,0.0652371743124
ACH-000246,-0.11021177587400001
ACH-000248,-0.301585033163
ACH-000250,-0.22314641612
ACH-000251,-0.324687993254
ACH-000253,-0.24911976377599998
ACH-000255,-0.350022498763
ACH-000256,-0.372661811583
ACH-000257,0.14718473963
ACH-000258,-0.09607399763910002
ACH-000259,-0.254854921568
ACH-000260,-0.146867996688
ACH-000261,-0.134928433016
ACH-000262,-0.36172909758599997
ACH-000263,-0.461825577087
ACH-000264,-0.331288405315
ACH-000265,-0.393722215446
ACH-000266,-0.207593956369
ACH-000272,-0.404378355928
ACH-000273,-0.00469382238038
ACH-000274,-0.28947914578699996
ACH-000277,-0.106631257173
ACH-000278,-0.299124578239
ACH-000279,-0.20506541603599998
ACH-000280,-0.17971719215799997
ACH-000281,-0.154176121346
ACH-000288,-0.289289222262
ACH-000291,-0.137291448048
ACH-000293,-0.160995699478
ACH-000294,-0.221131358496
ACH-000295,-0.57408860521
ACH-000296,-0.483689903077
ACH-000302,-0.11676443666099999
ACH-000304,-0.12213154776799999
ACH-000307,-0.35491440328400004
ACH-000308,-0.189310349147
ACH-000310,-0.15266041815
ACH-000311,-0.20748598513799998
ACH-000312,-0.21982545279899998
ACH-000315,-0.239970522199
ACH-000316,-0.526320352171
ACH-000317,-0.510669999565
ACH-000318,-0.159887545259
ACH-000319,-0.235552223621
ACH-000320,-0.101758993496
ACH-000322,-0.13889103596400001
ACH-000323,-0.285749042721
ACH-000324,-0.180932557015
ACH-000329,-0.16486399022099998
ACH-000330,-0.0602544457651
ACH-000331,-0.299774273917
ACH-000332,-0.273772116264
ACH-000334,-0.133985003029
ACH-000335,-0.19706763530000002
ACH-000336,-0.400577240758
ACH-000337,-0.4454370542600001
ACH-000339,-0.261671847057
ACH-000341,0.00572868798033
ACH-000348,-0.248611817636
ACH-000350,-0.38319841522200004
ACH-000352,-0.0463830248004
ACH-000356,-0.49281917982
ACH-000361,-0.230947320581
ACH-000362,-0.059287332586900006
ACH-000363,-0.187846888031
ACH-000364,-0.04693397477919999
ACH-000365,-0.224491640903
ACH-000366,-0.175953149916
ACH-000368,-0.024000126376200002
ACH-000374,-0.388842052857
ACH-000375,-0.23440140789500002
ACH-000376,-0.177088411818
