,PDE4A (5141)
ACH-000004,-0.286134250483
ACH-000007,-0.201838714247
ACH-000009,-0.00388448977335
ACH-000011,-0.0628091646116
ACH-000012,-0.274314808695
ACH-000013,-0.22064535044199998
ACH-000014,-0.0284154727551
ACH-000015,-0.24076971384799997
ACH-000017,-0.311632275614
ACH-000018,-0.31118319662
ACH-000019,-0.30021659523600003
ACH-000021,-0.37205886658299997
ACH-000022,-0.273475827342
ACH-000025,-0.227645629763
ACH-000028,-0.31227085704999996
ACH-000030,-0.32106637277
ACH-000035,-0.130580047433
ACH-000036,-0.09016323898430001
ACH-000037,-0.115871328355
ACH-000039,-0.34982037104900005
ACH-000040,-0.28741575419599996
ACH-000041,-0.12794372642100002
ACH-000042,-0.146687869689
ACH-000045,-0.31550778996999995
ACH-000047,-0.177337609006
ACH-000052,-0.326893517365
ACH-000053,-0.17119808346
ACH-000054,-0.305193617218
ACH-000055,-0.09827004674889998
ACH-000060,0.08443243999330001
ACH-000067,-0.15630875611099998
ACH-000070,0.148622405612
ACH-000075,-0.00414290110866
ACH-000078,-0.177971279668
ACH-000082,-0.06412225302670001
ACH-000085,-0.212123156076
ACH-000086,-0.248357355951
ACH-000087,-0.07654342439839999
ACH-000092,-0.164217569342
ACH-000095,-0.332877241774
ACH-000097,-0.228421389584
ACH-000098,-0.304013351414
ACH-000099,-0.275366805371
ACH-000108,-0.41459483175300005
ACH-000113,-0.231529086749
ACH-000115,-0.311888131006
ACH-000116,-0.37068731721799997
ACH-000118,-0.35054450479099997
ACH-000120,-0.27417273176999996
ACH-000123,-0.248225691307
ACH-000127,-0.194653869709
ACH-000128,-0.155717140868
ACH-000132,-0.209203819775
ACH-000133,-0.151073586275
ACH-000137,-0.09992618623060001
ACH-000138,-0.39372140536899997
ACH-000142,-0.271296477227
ACH-000143,-0.31356261324
ACH-000146,-0.22786475426600003
ACH-000148,-0.104563929236
ACH-000150,-0.349089673283
ACH-000152,-0.0942148961917
ACH-000153,-0.539873033406
ACH-000159,-0.135872614481
ACH-000160,-0.167705966156
ACH-000163,-0.218125702531
ACH-000167,0.19691866843400002
ACH-000168,-0.45704793928099996
ACH-000169,-0.102944055876
ACH-000178,-0.096440492788
ACH-000182,-0.247725135622
ACH-000183,-0.361714769256
ACH-000188,-0.391469711602
ACH-000189,-0.405448716055
ACH-000190,-0.105703971151
ACH-000198,-0.28243565055500003
ACH-000204,-0.39807530102600003
ACH-000206,0.054678039066900004
ACH-000207,-0.173493800817
ACH-000211,-0.379279028818
ACH-000215,-0.210694542095
ACH-000221,-0.16254703583799998
ACH-000222,-0.152357795889
ACH-000223,-0.133287308673
ACH-000226,-0.107747588927
ACH-000227,0.0801018943184
ACH-000228,-0.308804867474
ACH-000231,-0.050266807730700004
ACH-000232,-0.047487300348699996
ACH-000233,-0.191529379832
ACH-000234,-0.266050398243
ACH-000235,-0.230962946158
ACH-000237,-0.162944460362
ACH-000238,-0.0512401877923
ACH-000243,-0.312713480655
ACH-000244,-0.289033745957
ACH-000246,-0.168674628188
ACH-000248,-0.307116959485
ACH-000250,-0.157602158627
ACH-000251,-0.167421210311
ACH-000253,-0.192662673656
ACH-000255,-0.255097508782
ACH-000256,-0.275244547989
ACH-000257,-0.19855618239
ACH-000258,-0.281194315885
ACH-000259,-0.15065126659000003
ACH-000260,-0.359188337369
ACH-000261,-0.257545882189
ACH-000262,0.051959572835999994
ACH-000263,-0.223596827096
ACH-000264,-0.0672967533919
ACH-000265,-0.24898863692200002
ACH-000266,-0.16830729022
ACH-000272,-0.180598115395
ACH-000273,0.0158004902468
ACH-000274,-0.10910310016899999
ACH-000277,-0.0712172884505
ACH-000278,-0.17089586425099998
ACH-000279,-0.09331858217910001
ACH-000280,-0.0670874680112
ACH-000281,-0.166175032077
ACH-000288,0.0061375050645500005
ACH-000291,-0.357005551235
ACH-000293,-0.544568146314
ACH-000294,-0.44186645191699997
ACH-000295,0.023032658036799998
ACH-000296,-0.39966570392899997
ACH-000302,-0.17216297674000003
ACH-000304,0.0448386458746
ACH-000307,-0.25160451150400004
ACH-000308,-0.12142269704900001
ACH-000310,-0.323978086395
ACH-000311,-0.37963826865199995
ACH-000312,-0.317501562244
ACH-000315,-0.18589513031500002
ACH-000316,-0.10336482902899999
ACH-000317,-0.268550309695
ACH-000318,-0.424611640897
ACH-000319,-0.32107169529199997
ACH-000320,-0.302390405754
ACH-000322,-0.0727592375383
ACH-000323,-0.180576582905
ACH-000324,-0.0855499997099
ACH-000329,-0.0914191800883
ACH-000330,-0.11370885493699999
ACH-000331,-0.150065235722
ACH-000332,-0.169315647672
ACH-000334,-0.484490977395
ACH-000335,-0.0797562999155
ACH-000336,-0.0663132777601
ACH-000337,-0.363726351034
ACH-000339,-0.30300727107299996
ACH-000341,-0.48232417805399996
ACH-000348,-0.031692129235400004
ACH-000350,-0.340856803611
ACH-000352,-0.253736262214
ACH-000356,-0.277173974208
ACH-000361,-0.19276017440200002
ACH-000362,-0.252662533886
ACH-000363,-0.168061655748
ACH-000364,-0.122793635829
ACH-000365,-0.186339436809
ACH-000366,-0.240728355521
ACH-000368,-0.250871378743
ACH-000374,-0.306626901468
ACH-000375,-0.302735812445
ACH-000376,-0.0680553496751
ACH-000381,-0.278073720979
ACH-000383,-0.17158714268300002
ACH-000387,-0.245028604647
ACH-000389,-0.432247794819
ACH-000390,-0.282225360037
ACH-000393,-0.275463635462
ACH-000395,-0.610748989731
ACH-000397,-0.108135264464
ACH-000401,-0.1667121266
ACH-000402,-0.19715663765799998
ACH-000403,-0.17470404249899998
ACH-000404,-0.0891709559164
ACH-000406,-0.0681035438204
ACH-000407,-0.133542900026
ACH-000408,-0.206607905841
ACH-000410,-0.208580048351
ACH-000411,-0.173479847188
ACH-000414,-0.15767561955700002
ACH-000415,-0.318995955685
ACH-000416,-0.20894380371100002
ACH-000420,-0.15874975773299999
ACH-000421,-0.166416158988
ACH-000424,0.0338289494793
ACH-000425,-0.060610760160499995
ACH-000426,-0.356847359644
ACH-000427,-0.2133215295
