,SLC35G3 (146861)
ACH-000608,-0.48975612051600004
ACH-000614,0.10557525968499999
ACH-000616,-0.323203372857
ACH-000618,-0.165282318627
ACH-000619,-0.257071396494
ACH-000620,-0.187701573895
ACH-000621,-0.46406704683999994
ACH-000622,-0.172186851771
ACH-000623,-0.33201438907499997
ACH-000624,-0.342832652663
ACH-000627,-0.265991872603
ACH-000630,-0.378059613103
ACH-000632,-0.309932939234
ACH-000633,-0.047143446707
ACH-000637,-0.287846158191
ACH-000638,-0.13787273535
ACH-000646,-0.245535078323
ACH-000647,-0.338359965821
ACH-000648,-0.271869905849
ACH-000649,-0.215429955709
ACH-000651,-0.357147347511
ACH-000652,-0.303107557009
ACH-000653,-0.473413576924
ACH-000657,-0.36101605531400005
ACH-000658,-0.5043824864600001
ACH-000661,-0.037104506208599994
ACH-000662,-0.362527930984
ACH-000663,-0.485719780413
ACH-000665,-0.17850189635299998
ACH-000671,-0.281923309323
ACH-000673,-0.489931970582
ACH-000676,-0.406609975731
ACH-000677,-0.126595393577
ACH-000681,-0.41614784663500004
ACH-000682,-0.231364034775
ACH-000683,-0.213618774214
ACH-000684,-0.308000685304
ACH-000688,-0.280177971186
ACH-000693,-0.22947165268599998
ACH-000694,-0.376935793318
ACH-000695,-0.32789568752500003
ACH-000696,-0.28944238637200004
ACH-000697,-0.0316281832192
ACH-000699,-0.405219132633
ACH-000701,-0.26954392292199997
ACH-000706,-0.272864013949
ACH-000711,-0.275870704615
ACH-000713,-0.482162068486
ACH-000714,-0.40347000389700005
ACH-000718,-0.43465777047700005
ACH-000720,-0.280216693597
ACH-000721,-0.317258914119
ACH-000724,-0.16256166314200002
ACH-000725,-0.150235736871
ACH-000732,-0.373518661186
ACH-000734,0.022208402054499997
ACH-000735,-0.357897907151
ACH-000736,-0.32033746661999996
ACH-000738,-0.384390105454
ACH-000746,-0.209211924379
ACH-000747,-0.306981075818
ACH-000748,-0.120470508076
ACH-000753,-0.229208017071
ACH-000756,-0.09158574771320001
ACH-000757,-0.341383668667
ACH-000758,-0.0930585351484
ACH-000760,-0.0894691882424
ACH-000763,-0.46690035675499997
ACH-000764,-0.262261587801
ACH-000765,-0.161780352046
ACH-000766,-0.10594518948
ACH-000767,-0.429480115823
ACH-000768,-0.267658925765
ACH-000769,-0.311595396202
ACH-000770,-0.277142386443
ACH-000771,-0.17121398548099998
ACH-000773,-0.15770297596799998
ACH-000776,-0.202664464034
ACH-000777,-0.282876996456
ACH-000778,-0.303058824155
ACH-000781,-0.403686676923
ACH-000782,-0.44998222277500005
ACH-000783,-0.210326266873
ACH-000784,-0.276243723629
ACH-000785,-0.39098365711800004
ACH-000787,-0.340291285915
ACH-000788,-0.317305707038
ACH-000791,-0.609754559895
ACH-000792,-0.24021214909400002
ACH-000794,-0.10297911786599999
ACH-000796,-0.269560342141
ACH-000799,-0.369266160764
ACH-000800,-0.376804659586
ACH-000802,-0.209114885612
ACH-000804,-0.345712531326
ACH-000805,-0.25069268069899997
ACH-000809,-0.274962719684
ACH-000810,-0.215477542358
ACH-000811,-0.40395956696400004
ACH-000817,-0.595161002622
ACH-000819,-0.316800449098
ACH-000820,-0.40054429019500004
ACH-000821,-0.825475398548
ACH-000822,-0.3763530355
ACH-000823,-0.160035885904
ACH-000824,-0.154827724868
ACH-000827,-0.257975898742
ACH-000829,-0.21233348025600002
ACH-000831,-0.095604978525
ACH-000832,-0.166544037811
ACH-000833,-0.474639727803
ACH-000834,-0.0888873700849
ACH-000835,-0.25117538603
ACH-000836,-0.247609090772
ACH-000837,-0.440618466717
ACH-000838,-0.233097655691
ACH-000839,0.14954078058599998
ACH-000840,-0.46533783697
ACH-000841,-0.17625635288600003
ACH-000843,-0.399806447349
ACH-000846,-0.480435405089
ACH-000847,-0.131570215283
ACH-000848,-0.25615476015
ACH-000849,-0.315065494161
ACH-000851,-0.19535503421599998
ACH-000855,-0.120728887408
ACH-000856,-0.438435898624
ACH-000858,-0.21240595702799997
ACH-000859,-0.036501544150199995
ACH-000861,-0.388540042217
ACH-000862,-0.299644881911
ACH-000865,-0.241000164406
ACH-000866,-0.289108938253
ACH-000867,-0.209001258293
ACH-000869,-0.34353218757
ACH-000872,-0.116071566392
ACH-000873,-0.0684850338151
ACH-000876,-0.226062843181
ACH-000878,0.042935692370100004
ACH-000880,-0.16978419996599997
ACH-000881,-0.378707521637
ACH-000882,-0.161828775156
ACH-000884,-0.279527267893
ACH-000885,-0.302939590125
ACH-000887,-0.318318483019
ACH-000888,-0.170783494377
ACH-000889,-0.21803478162300002
ACH-000890,-0.276467689197
ACH-000896,-0.219904465436
ACH-000898,-0.05135513153469999
ACH-000900,-0.203898738961
ACH-000901,-0.285545045652
ACH-000905,-0.274111688645
ACH-000906,-0.255130079906
ACH-000907,-0.06092734573559999
ACH-000910,-0.173015021232
ACH-000911,-0.138444809496
ACH-000912,-0.20963119276
ACH-000913,-0.404780608566
ACH-000915,-0.287577407891
ACH-000916,-0.922528387724
ACH-000917,-0.196281724007
ACH-000921,-0.16521031396400002
ACH-000924,-0.280437980727
ACH-000926,-0.19637699803800002
ACH-000928,-0.027126961097
ACH-000929,-0.00275750024937
ACH-000932,-0.13352305231
ACH-000935,-0.182597741549
ACH-000936,-0.273269219061
ACH-000937,-0.306058380822
ACH-000938,-0.207107605043
ACH-000939,-0.360009661095
ACH-000941,-0.36120293185099994
ACH-000943,-0.384888347603
ACH-000946,-0.478293732448
ACH-000947,-0.23078660658300001
ACH-000948,-0.238020886699
ACH-000950,-0.373944097289
ACH-000953,-0.278577383339
ACH-000957,-0.533448794655
ACH-000958,-0.47786483428800003
ACH-000960,-0.08948318342530001
ACH-000963,-0.27401787889199997
ACH-000968,-0.21667629693100002
ACH-000969,-0.41900474422
ACH-000973,-0.166933811096
ACH-000974,-0.27627280743099997
ACH-000975,-0.33852780890600004
ACH-000976,-0.228082631651
ACH-000978,0.6376649936069999
ACH-000980,-0.293961241536
ACH-000984,-0.468202859321
ACH-000986,-0.348341878648
ACH-000988,-0.471498912263
ACH-000993,-0.109859501481
ACH-000994,0.061672770087099996
ACH-000996,-0.0703571021793
ACH-001001,-0.301406918894
ACH-001020,-0.164200616543
ACH-001028,-0.249079318405
ACH-001031,-0.411326438866
ACH-001038,-0.41583882948600004
ACH-001048,-0.210246474808
ACH-001050,-0.417232596904
ACH-001053,-0.128508395167
ACH-001054,-0.229750185647
ACH-001061,-0.438868829231
ACH-001067,-0.217240957338
ACH-001075,-0.151273070878
ACH-001096,-0.271213637816
ACH-001128,0.24584884510299998
ACH-001134,-0.158901307514
ACH-001151,-0.41812323270400004
ACH-001163,-0.46684682435099994
ACH-001164,-0.52142933556
ACH-001173,-0.214344740609
ACH-001183,-0.205217089093
ACH-001184,-0.23861896186700002
ACH-001190,-0.16785725373500002
ACH-001192,-0.290800370533
ACH-001193,-0.501395351779
ACH-001196,-0.477464646712
ACH-001197,-0.5965989714909999
ACH-001205,-0.436773213518
ACH-001211,-0.09408644280999999
ACH-001212,-0.706806901842
ACH-001228,-0.232352797106
ACH-001232,-0.48697147651
ACH-001239,-0.28546677342599996
ACH-001274,-0.378730950419
ACH-001275,-0.384895916249
ACH-001277,-0.23229171658000003
ACH-001278,-0.22745055949
ACH-001280,-0.363473424765
ACH-001283,0.0401448625539
ACH-001289,-0.272848324923
ACH-001295,-0.391965071417
ACH-001300,-0.242198410092
ACH-001301,-0.227494378384
ACH-001302,-0.00952388926306
ACH-001303,-0.31420931401999996
ACH-001306,-0.353137614035
ACH-001318,-0.5355990841030001
ACH-001322,-0.269093128151
ACH-001328,-0.273051119603
ACH-001332,0.0022495378151
ACH-001333,-0.32163703294199997
ACH-001336,-0.0550933108612
ACH-001340,-0.25458698962799997
ACH-001346,-0.408045825119
ACH-001353,-0.323816731316
ACH-001354,-0.29377081048
ACH-001367,-0.639817323127
ACH-001368,-0.284337376941
ACH-001374,-0.301585802028
ACH-001375,-0.34067559878799997
ACH-001377,-0.24237178534099998
ACH-001380,-0.360736822755
ACH-001391,-0.42424963493699996
ACH-001407,-0.345625857694
ACH-001408,-0.261995654833
ACH-001413,-0.290545502402
ACH-001430,-0.497911187563
ACH-001431,-0.377781681196
ACH-001450,-0.506364559108
ACH-001496,-0.224594796749
ACH-001500,-0.132988548905
ACH-001521,-0.339490360509
ACH-001523,-0.342074445282
ACH-001532,-0.289144033421
ACH-001536,-0.16477022747300002
ACH-001550,-0.374412753489
ACH-001552,-0.315240501485
ACH-001554,-0.333166364522
ACH-001645,-0.261000682976
ACH-001654,-0.38507198327799996
ACH-001715,-0.225724050308
ACH-001735,-0.443511432168
ACH-001736,-0.281364948361
ACH-001737,-0.0860696784189
ACH-001740,-0.228362278043
ACH-001745,-0.309774255244
ACH-001750,-0.5175472877589999
ACH-001765,-0.06300108453139999
ACH-001956,-0.210504824807
ACH-001957,-0.29965166673099997
