,SH2D3A (10045)
ACH-000004,-0.145050623412
ACH-000007,0.08612879565050001
ACH-000009,0.10646936497000001
ACH-000011,0.19803246053100002
ACH-000012,0.17654231737300002
ACH-000013,-0.07935069875060001
ACH-000014,0.0443600641653
ACH-000015,0.0178839531136
ACH-000017,0.08460606765869999
ACH-000018,0.117056852682
ACH-000019,-0.169316716895
ACH-000021,0.118660460437
ACH-000022,0.0257158050747
ACH-000025,-0.026356407434
ACH-000028,0.00415028786315
ACH-000030,0.0774806281116
ACH-000035,0.0631151066471
ACH-000036,0.19938041789900002
ACH-000037,0.0166354692177
ACH-000039,0.011697701622200001
ACH-000040,0.148469329641
ACH-000041,-0.091952949362
ACH-000042,0.219112293575
ACH-000045,-0.044444652898399994
ACH-000047,0.0340555125594
ACH-000052,-0.0140310741521
ACH-000053,0.0600234502801
ACH-000054,-0.127260619879
ACH-000055,0.138846995505
ACH-000060,0.033584541469
ACH-000067,-0.15853295995799999
ACH-000070,0.184166153775
ACH-000075,-0.10229793410700001
ACH-000078,0.08777007151709999
ACH-000082,0.0949443773084
ACH-000085,-0.017967353819099998
ACH-000086,0.06952357356760001
ACH-000087,0.044994905949
ACH-000092,0.030882607768700002
ACH-000095,0.0109068455115
ACH-000097,-0.027712057292200002
ACH-000098,0.00959789327667
ACH-000099,0.0299170206398
ACH-000108,0.052116254119600004
ACH-000113,0.00901771016721
ACH-000115,-0.147929834698
ACH-000116,0.134107267098
ACH-000118,0.149768965095
ACH-000120,0.0823577343778
ACH-000123,0.034690009525300006
ACH-000127,-0.060248234264
ACH-000128,-0.105796111569
ACH-000132,0.147615959083
ACH-000133,-0.00235736198449
ACH-000137,-0.010440520914299999
ACH-000138,0.141043146889
ACH-000142,0.0998014151248
ACH-000143,-0.0697326452327
ACH-000146,-0.0832312830565
ACH-000148,0.0468651198826
ACH-000150,-0.0385389063835
ACH-000152,0.0588585290783
ACH-000153,0.0606178886778
ACH-000159,0.043761435858699994
ACH-000160,-0.0265384565247
ACH-000163,0.00201625202382
ACH-000167,-0.187757709034
ACH-000168,-0.214678545713
ACH-000169,0.11122798052100001
ACH-000178,0.11074573621200001
ACH-000182,0.0454128441656
ACH-000183,0.0326798148642
ACH-000188,0.106231081075
ACH-000189,0.257358673854
ACH-000190,0.09656085736060001
ACH-000198,0.0216851519135
ACH-000204,-0.376813974334
ACH-000206,-0.019807793267400002
ACH-000207,0.09170987990710001
ACH-000211,-0.0369384381011
ACH-000215,0.0134381051415
ACH-000221,0.125016978345
ACH-000222,0.11826534114800001
ACH-000223,0.0910938167455
ACH-000226,0.09546089805849998
ACH-000227,0.165511642987
ACH-000228,-0.048647546522699994
ACH-000231,0.09843263118069999
ACH-000232,0.0811839511552
ACH-000233,0.08928488454060002
ACH-000234,0.10919557435999999
ACH-000235,0.07535392386810001
ACH-000237,0.05587200650930001
ACH-000238,0.217028390507
ACH-000243,0.0686629006331
ACH-000244,0.342045818934
ACH-000246,0.051901024776099994
ACH-000248,-0.30825417892499996
ACH-000250,-0.0680767197243
ACH-000251,-0.0884193477753
ACH-000253,0.0787631037736
ACH-000255,0.108827628924
ACH-000256,0.061091109264
ACH-000257,0.13704856231899998
ACH-000258,-0.0853713373689
ACH-000259,0.138045589038
ACH-000260,0.0384460092991
ACH-000261,0.0176915995307
ACH-000262,0.0784082147976
ACH-000263,0.116720018802
ACH-000264,0.11510186829000002
ACH-000265,0.182881990649
ACH-000266,0.211839118779
ACH-000272,0.00519073953151
ACH-000273,0.198708013004
ACH-000274,-0.00035563067072900007
ACH-000277,0.130409055217
ACH-000278,0.04360228166400001
ACH-000279,0.0602699915825
ACH-000280,0.130201789551
ACH-000281,0.188545134294
ACH-000288,0.217926811173
ACH-000291,-0.0013462833898199998
ACH-000293,0.22200403722800002
ACH-000294,0.09022832653030001
ACH-000295,-0.0136900774227
ACH-000296,0.0309716398063
ACH-000302,-0.030337993426200003
ACH-000304,0.364822440568
ACH-000307,-0.0487462872781
ACH-000308,0.0031389273403400002
ACH-000310,0.113380477024
ACH-000311,0.174242810544
ACH-000312,0.003274956243
ACH-000315,0.026955912464
ACH-000316,0.182460655509
ACH-000317,0.0424199548643
ACH-000318,0.0210098739013
ACH-000319,-0.10914278676200001
ACH-000320,0.223886367903
ACH-000322,0.192059270343
ACH-000323,-0.0207671419919
ACH-000324,0.0649651648068
ACH-000329,-0.047838546597
ACH-000330,0.00692071907636
ACH-000331,0.0366296947201
ACH-000332,0.163178427558
ACH-000334,-0.19615825490400002
ACH-000335,0.30361022574700003
ACH-000336,-0.017682683329599998
ACH-000337,-0.0411690924334
ACH-000339,0.0655472390768
ACH-000341,-0.014749911768300001
ACH-000348,0.117582934897
ACH-000350,0.212043356543
ACH-000352,0.06700685456830001
ACH-000356,0.07217727865689999
ACH-000361,-0.09865865420889999
ACH-000362,0.040893898559
ACH-000363,-0.034559753472800006
ACH-000364,-0.15464950084100001
ACH-000365,0.030165160888400003
ACH-000366,-0.034896513963199996
ACH-000368,0.12163895412699999
ACH-000374,0.0286943034265
ACH-000375,0.36150989953699997
ACH-000376,0.12465575377499999
ACH-000381,-0.105719718141
ACH-000383,0.09978846433289999
ACH-000387,0.127171243178
ACH-000389,-0.109331955702
ACH-000390,0.0282811081824
ACH-000393,-0.07156246409799999
ACH-000395,0.33911448868
ACH-000397,0.012696670005600002
ACH-000401,0.11670301476600001
ACH-000402,-0.254951107764
ACH-000403,0.127547387199
ACH-000404,0.123819570963
ACH-000406,0.0164843753259
ACH-000407,-0.061043686340699996
ACH-000408,-0.0146075749182
ACH-000410,-0.0671297701506
ACH-000411,-0.013052546557799999
ACH-000414,0.11184505627699999
ACH-000415,-0.045833515607799996
ACH-000416,-0.09991305962649999
ACH-000420,0.148668884585
ACH-000421,0.131323772258
ACH-000424,-0.06827896864630001
ACH-000425,0.13307066451
ACH-000426,0.045175165959
ACH-000427,0.00868389872222
ACH-000433,-0.052873131430999996
ACH-000436,0.17092653829999999
ACH-000444,0.11639149192800001
ACH-000445,-0.026872204788000002
ACH-000448,-0.04309014549819999
ACH-000450,-0.10687286107699999
ACH-000452,0.00033666979165799995
ACH-000454,0.014507713997
ACH-000458,0.141644121461
ACH-000459,-0.0751655627234
ACH-000460,-0.005401837762760001
ACH-000461,-0.0217969797828
ACH-000463,-0.11836506158
ACH-000464,0.0813538980092
ACH-000466,-0.0438567544405
ACH-000467,0.22409290346500002
ACH-000468,-0.165799816012
ACH-000469,0.03162458555
ACH-000470,0.219558095669
ACH-000471,0.117953174011
ACH-000472,0.0427291613769
ACH-000473,0.136984472524
ACH-000475,0.10278306013499999
ACH-000476,0.143402470789
ACH-000477,0.10311002401000001
ACH-000480,0.00630509239897
ACH-000481,0.059730027295500004
ACH-000483,0.0013103855640799998
ACH-000484,-0.13314499030899998
ACH-000485,-0.00502562203629
ACH-000486,0.04113931842580001
ACH-000487,0.0595003063676
ACH-000488,-0.0146008719955
ACH-000490,0.133123350875
ACH-000491,0.22806651353399998
ACH-000495,0.164072662828
ACH-000496,0.0788750460785
ACH-000499,0.108219281741
ACH-000500,0.208647744983
ACH-000502,0.20162192516600003
ACH-000503,0.112601955935
ACH-000505,-0.08958941317739999
ACH-000507,0.036709789344900004
ACH-000510,0.0747850140349
ACH-000511,0.04210336105819999
ACH-000512,0.125259499175
ACH-000516,0.140114470697
ACH-000517,0.06412491128169999
ACH-000518,0.19685222948
ACH-000520,0.09633116769200001
ACH-000521,0.09408707216389998
ACH-000522,0.08193126618039999
ACH-000524,0.033334586249899996
ACH-000527,0.0190826211393
ACH-000528,0.176846510191
ACH-000537,0.0181841796341
ACH-000541,0.0211513625999
ACH-000542,0.07249364627
ACH-000544,0.146617239563
ACH-000545,0.047181298463500006
ACH-000547,0.08394366263810002
ACH-000548,0.158226324486
ACH-000549,-0.047165769193
ACH-000550,0.08242181474930001
ACH-000552,0.102361875862
ACH-000556,-0.0789707800369
ACH-000557,0.05651511696280001
ACH-000570,0.07262475073189999
ACH-000571,0.0410261160267
ACH-000573,0.020979095541099998
ACH-000576,0.0179086180369
ACH-000580,-0.06455456734619999
ACH-000584,-0.0333489939904
ACH-000585,0.09328250399080001
ACH-000588,0.135862450158
ACH-000589,0.0665195150629
ACH-000591,-0.0998728088675
ACH-000593,0.123475881875
ACH-000600,0.010467792476100002
ACH-000601,0.0740600050537
ACH-000604,0.051939569569
ACH-000605,-0.083466104233
ACH-000606,0.0998899119315
ACH-000608,0.194710202132
ACH-000614,0.0655880242954
ACH-000616,-0.0567394085784
ACH-000618,0.0764435664699
ACH-000619,0.061342860197099995
ACH-000620,-0.0692598586175
ACH-000621,-0.014456935099899999
ACH-000622,0.00854416287622
ACH-000623,0.038893613251699995
ACH-000624,-0.013964633034399999
ACH-000627,-0.161359196707
ACH-000630,0.037070718750300005
ACH-000632,-0.00018873488318499999
ACH-000633,-0.178291944747
ACH-000637,0.038949503277300006
ACH-000638,0.299846621209
ACH-000646,-0.08174983868980001
ACH-000647,0.124124955154
ACH-000648,0.0850610240886
ACH-000649,0.038854488255
ACH-000651,0.0692318632399
ACH-000652,-0.188625791542
ACH-000653,0.19267509214
ACH-000657,0.0209637230478
ACH-000658,-0.131341674646
ACH-000661,-0.07049596217019999
ACH-000662,-0.074626720348
ACH-000663,0.10928601128599999
ACH-000665,-0.0673649409485
ACH-000671,-0.102522877563
ACH-000673,0.112414757487
ACH-000676,-0.0372366544529
ACH-000677,-0.020187189932500002
ACH-000681,0.216209592231
ACH-000682,0.0391519306092
ACH-000683,0.0134452640961
ACH-000684,0.174403517749
ACH-000688,0.21363648198899998
ACH-000693,0.010387898264999999
ACH-000694,0.056808698064000004
ACH-000695,-0.13911240949
ACH-000696,-0.0311162654704
ACH-000697,-0.0695163601308
ACH-000699,0.0013263908398
ACH-000701,0.09164631053480002
ACH-000706,-0.168646440229
ACH-000711,0.0180519242105
ACH-000713,0.07456125594719999
ACH-000714,0.012591790151799998
ACH-000718,0.0810075050376
ACH-000720,0.109301720925
ACH-000721,0.09718355693510002
ACH-000724,0.0535123681857
ACH-000725,-0.15902929316199998
ACH-000732,0.177226290814
ACH-000734,-0.08546492489679999
ACH-000735,0.0078018602707
ACH-000736,0.15493650518100002
ACH-000738,0.0437936236563
ACH-000746,-0.00297921535117
ACH-000747,0.0218020950244
ACH-000748,-0.061088595398900006
ACH-000753,0.09629201935949999
ACH-000756,-0.0621126962345
ACH-000757,0.190572162218
ACH-000758,0.0207287536819
ACH-000760,0.07863737939689999
ACH-000763,0.178846299887
ACH-000764,0.0337229640794
ACH-000765,0.0721452058694
ACH-000766,0.0994969422748
ACH-000767,-0.0570692370628
ACH-000768,-0.0613130908143
ACH-000769,0.057036548035
ACH-000770,0.027093584873900005
ACH-000771,0.0667044537944
ACH-000773,0.200035478013
ACH-000776,0.211275531133
ACH-000777,0.0335746704158
ACH-000778,0.115285081663
ACH-000781,0.073370284332
ACH-000782,0.0025301219873499997
ACH-000783,0.133078764488
ACH-000784,-0.0034404155560900005
ACH-000785,0.10497842762399999
ACH-000787,-0.046611519834400005
ACH-000788,-0.0131351981084
ACH-000791,0.264078462244
ACH-000792,0.029673952678400003
ACH-000794,0.0765450540246
ACH-000796,0.09155985295460001
ACH-000799,0.103002458612
ACH-000800,0.07523295196669999
ACH-000802,0.116610145803
ACH-000804,-0.0214778283475
ACH-000805,0.0630979397506
ACH-000809,-0.00411301601476
ACH-000810,0.09416237710410001
ACH-000811,0.0323308598238
ACH-000817,-0.0455180149973
ACH-000819,-0.230360933149
ACH-000820,-0.0383507383962
ACH-000821,-0.292385121617
ACH-000822,0.182033428062
ACH-000823,0.0603682697774
ACH-000824,-0.0109448310138
ACH-000827,0.023160957951099997
ACH-000829,-0.0123530112985
ACH-000831,-0.0333537937958
ACH-000832,0.11073884732999999
ACH-000833,-0.0490824935654
ACH-000834,-0.0448180453055
ACH-000835,-0.0655854073913
ACH-000836,-0.0619331726865
ACH-000837,0.20200317986400002
ACH-000838,0.275098449729
ACH-000839,0.012013259047999998
ACH-000840,-0.082530594933
ACH-000841,0.155304304085
ACH-000843,-0.019788553069900003
ACH-000846,0.057830590166800006
ACH-000847,0.06601945056990001
ACH-000848,0.056445928372099996
ACH-000849,0.07007876962710001
ACH-000851,-0.043389273807100004
ACH-000855,0.0190276081814
ACH-000856,0.10028223619400001
ACH-000858,0.010473254561299999
ACH-000859,0.0272815786422
ACH-000861,0.07422843682210001
ACH-000862,0.10656231231
ACH-000865,0.0337668224826
ACH-000866,0.029257934040799998
ACH-000867,0.0560240210372
ACH-000869,-0.0343351267624
ACH-000872,-0.013595012061100002
ACH-000873,-0.0030489614470999996
ACH-000876,0.048897436234999994
ACH-000878,-0.0274597343219
ACH-000880,0.17117819204999998
ACH-000881,-0.00164808037349
ACH-000882,0.0157216076505
