,RNASET2 (8635)
ACH-000404,-0.45729363481000007
ACH-000406,-0.222988496295
ACH-000407,-0.130280659389
ACH-000408,-0.326165285761
ACH-000410,-0.156277310895
ACH-000411,-0.307617891044
ACH-000414,-0.16593904054199998
ACH-000415,-0.184680547605
ACH-000416,-0.17119697884100002
ACH-000420,-0.44058511617
ACH-000421,-0.22471563113200002
ACH-000424,-0.368931911097
ACH-000425,-0.13717798823
ACH-000426,0.221879848369
ACH-000427,-0.207721516614
ACH-000433,-0.414366939531
ACH-000436,-0.0806617979145
ACH-000444,-0.27466423374800003
ACH-000445,-0.251625207231
ACH-000448,-0.379842156009
ACH-000450,-0.09967500816189999
ACH-000452,-0.36399622088
ACH-000454,-0.138811296139
ACH-000458,-0.187488138241
ACH-000459,-0.34281045605
ACH-000460,-0.15105035770300002
ACH-000461,-0.14877174174799998
ACH-000463,-0.195898595738
ACH-000464,-0.22595415890599999
ACH-000466,-0.280149493064
ACH-000467,-0.172511654872
ACH-000468,-0.262388891633
ACH-000469,-0.279570404497
ACH-000470,-0.36351426770000006
ACH-000471,-0.314426426857
ACH-000472,-0.393736668464
ACH-000473,-0.242244906986
ACH-000475,-0.234598432266
ACH-000476,-0.339708266362
ACH-000477,-0.259753842621
ACH-000480,-0.256178073658
ACH-000481,-0.08160222893130001
ACH-000483,-0.0895233273925
ACH-000484,0.0429381234588
ACH-000485,-0.173143552452
ACH-000486,-0.219074224839
ACH-000487,-0.158269047988
ACH-000488,-0.146250937874
ACH-000490,-0.138487628115
ACH-000491,-0.0729169476537
ACH-000495,-0.0739591793813
ACH-000496,-0.28553686296999997
ACH-000499,-0.17824648268800003
ACH-000500,0.21273694774000002
ACH-000502,-0.28326493176999995
ACH-000503,-0.208987065669
ACH-000505,-0.18189090282499998
ACH-000507,-0.146966886546
ACH-000510,-0.0888842586647
ACH-000511,-0.059530235175300004
ACH-000512,-0.253205318338
ACH-000516,-0.104117181661
ACH-000517,-0.14386581493
ACH-000518,-0.259300317081
ACH-000520,-0.039487853440400005
ACH-000521,-0.11759258506300001
ACH-000522,-0.290224175124
ACH-000524,-0.236702778794
ACH-000527,-0.24528385383200002
ACH-000528,-0.18261560952
ACH-000537,-0.26817986891199996
ACH-000541,0.30232038969700004
ACH-000542,-0.18109331651799998
ACH-000544,-0.442381427362
ACH-000545,-0.213616093203
ACH-000547,0.00943092780559
ACH-000548,-0.237465964226
ACH-000549,-0.115854591226
ACH-000550,-0.49052702623899996
ACH-000552,-0.047035765212500004
ACH-000556,-0.10146030854100001
ACH-000557,-0.0828555598945
ACH-000570,-0.279239893818
ACH-000571,-0.106332006555
ACH-000573,-0.346922565083
ACH-000576,0.061472531400300005
ACH-000580,-0.190641882244
ACH-000584,-0.272241727712
ACH-000585,-0.189966687187
ACH-000588,-0.14464210595899998
ACH-000589,-0.215940164899
ACH-000591,-0.217016797948
ACH-000593,-0.259397009586
ACH-000600,-0.052772112527300005
ACH-000601,-0.148792924497
ACH-000604,-0.5546657622760001
ACH-000605,0.006097117560770001
ACH-000606,-0.21712335951499998
ACH-000608,-0.19800814756299998
ACH-000614,-0.5819222720880001
ACH-000616,-0.125193167341
ACH-000618,-0.12794594971599998
ACH-000619,-0.213381983981
ACH-000620,-0.202294766727
ACH-000621,-0.17062470652399997
ACH-000622,-0.26653258867400004
ACH-000623,-0.262602753093
ACH-000624,-0.213725998466
ACH-000627,-0.419623225498
ACH-000630,-0.271672202592
ACH-000632,-0.217065976971
ACH-000633,-0.122322976376
ACH-000637,-0.273032433261
ACH-000638,-0.286083139571
ACH-000646,-0.177419433929
ACH-000647,-0.0638769712418
ACH-000648,-0.411129050633
ACH-000649,-0.205277619912
ACH-000651,-0.300488873656
ACH-000652,-0.402975961255
ACH-000653,0.0710226682038
ACH-000657,-0.31218688744600004
ACH-000658,0.08457695618450001
ACH-000661,-0.268975379409
ACH-000662,-0.19285860655499998
ACH-000663,-0.188480345942
ACH-000665,-0.168201016738
ACH-000671,-0.277510846937
ACH-000673,-0.252785938683
ACH-000676,-0.127501340153
ACH-000677,-0.17786900107700002
ACH-000681,-0.470340111814
ACH-000682,-0.13558518838199998
ACH-000683,-0.21437096102800002
ACH-000684,-0.550727526418
ACH-000688,-0.35440046319799995
ACH-000693,-0.16291031410499998
ACH-000694,-0.26220026675999997
ACH-000695,0.24745361714000003
ACH-000696,-0.11759957160199999
ACH-000697,-0.137088735302
ACH-000699,-0.224362514958
ACH-000701,-0.314148688633
ACH-000706,-0.0813101700125
ACH-000711,-0.169340925756
ACH-000713,-0.227338285227
ACH-000714,-0.143100643469
ACH-000718,-0.06964331658430001
ACH-000720,-0.218496487774
ACH-000721,-0.340214130404
ACH-000724,0.170948948646
ACH-000725,-0.373632986884
ACH-000732,-0.21003892822700002
ACH-000734,-0.292960826914
ACH-000735,-0.19627441277199997
ACH-000736,-0.0915834054112
ACH-000738,-0.20458426314800002
ACH-000746,-0.34744795855899996
ACH-000747,-0.154948071109
ACH-000748,-0.153132503383
ACH-000753,-0.25655294575800003
ACH-000756,-0.25342294412
ACH-000757,-0.2645198565
ACH-000758,-0.179985291582
ACH-000760,-0.24514131809
ACH-000763,0.0384596606296
ACH-000764,-0.37929080366800005
ACH-000765,-0.21154520254999998
ACH-000766,-0.22755214327
ACH-000767,-0.110762462259
ACH-000768,-0.289227940922
ACH-000769,-0.308956912793
ACH-000770,-0.133752935375
ACH-000771,-0.11806863235099999
ACH-000773,0.0907283188779
ACH-000776,-0.236083652424
ACH-000777,-0.607232421505
ACH-000778,-0.291266894188
ACH-000781,-0.37794098011200006
ACH-000782,-0.100231274723
ACH-000783,-0.128109303346
ACH-000784,-0.160162943943
ACH-000785,-0.4411000534100001
ACH-000787,-0.0874879239205
ACH-000788,-0.36313488829400004
ACH-000791,-0.303269384051
ACH-000792,-0.219605482848
ACH-000794,-0.374727457316
ACH-000796,-0.373749675994
ACH-000799,-0.25640212305300003
ACH-000800,-0.225889965749
ACH-000802,-0.0396292986025
ACH-000804,-0.139673106654
ACH-000805,-0.08740864545600001
ACH-000809,-0.147356431273
ACH-000810,0.20545890382800003
ACH-000811,-0.330108694391
ACH-000817,-0.280501105678
ACH-000819,-0.395194584203
ACH-000820,0.449855624681
ACH-000821,-0.259785995096
ACH-000822,-0.317161887027
ACH-000823,-0.15029533696
ACH-000824,0.030152271989700004
ACH-000827,-0.20353327708000002
ACH-000829,-0.198831742423
ACH-000831,-0.11223033463
ACH-000832,-0.461386079163
ACH-000833,-0.024376781376
ACH-000834,-0.23231988165800002
ACH-000835,-0.114558083225
ACH-000836,-0.34355305054799995
ACH-000837,-0.20989083629900002
ACH-000838,-0.182029267236
ACH-000839,-0.15697177808
ACH-000840,-0.154357563142
ACH-000841,-0.110913877915
ACH-000843,-0.172227776613
ACH-000846,-0.0122115968612
ACH-000847,-0.24202989272
ACH-000848,-0.383198884996
ACH-000849,-0.0115156168755
ACH-000851,-0.262454513316
ACH-000855,0.18345774936999998
ACH-000856,-0.21119702456
ACH-000858,-0.09553224202369999
ACH-000859,-0.143079361362
ACH-000861,-0.246510348427
ACH-000862,-0.0954815644692
ACH-000865,-0.177819537157
ACH-000866,-0.0990921118764
ACH-000867,-0.21456399605300003
ACH-000869,-0.174892187495
ACH-000872,-0.208687019379
ACH-000873,-0.462533000651
ACH-000876,-0.320613318315
ACH-000878,-0.279933659351
ACH-000880,0.07756410789460001
ACH-000881,-0.193195529369
ACH-000882,-0.256761191258
ACH-000884,-0.20228919758000002
ACH-000885,-0.49705650370399995
ACH-000887,-0.110439225134
ACH-000888,-0.316288940502
ACH-000889,-0.12382126282099999
ACH-000890,-0.192065363932
ACH-000896,-0.387106280084
ACH-000898,-0.33491296574
ACH-000900,-0.292295724669
ACH-000901,-0.166899414924
ACH-000905,-0.19121556420000002
ACH-000906,-0.266664837065
ACH-000907,-0.0634147635233
ACH-000910,-0.101310426588
ACH-000911,-0.177179778479
ACH-000912,-0.262475877882
ACH-000913,-0.42779338896700003
ACH-000915,-0.17387058862500002
ACH-000916,-0.0765151186772
ACH-000917,-0.260926030646
ACH-000921,-0.05212793103490001
ACH-000924,-0.263877385451
ACH-000926,-0.273092758263
ACH-000928,-0.322156670434
ACH-000929,-0.216627095057
ACH-000932,-0.189693095139
ACH-000935,-0.307558740047
ACH-000936,-0.133508670593
ACH-000937,-0.307747005302
ACH-000938,-0.18345684286800001
ACH-000939,-0.22752631500300002
ACH-000941,-0.0581596397839
ACH-000943,-0.0898175971968
ACH-000946,-0.269375226004
ACH-000947,-0.37713209983400003
ACH-000948,-0.449094589621
ACH-000950,-0.357492220744
ACH-000953,-0.0341268466827
ACH-000957,-0.319838906349
ACH-000958,-0.11729854229699999
ACH-000960,-0.327889140185
ACH-000963,-0.135772048521
ACH-000968,-0.07497349210530001
ACH-000969,-0.11750061593399999
ACH-000973,-0.144615319309
ACH-000974,-0.0912840043637
ACH-000975,-0.209574419188
ACH-000976,-0.202796921308
ACH-000978,-0.218459505233
ACH-000980,-0.116485296374
ACH-000984,-0.322741066876
ACH-000986,-0.163381698423
ACH-000988,-0.20568744159699998
ACH-000993,-0.231729105374
ACH-000994,-0.0862065897287
ACH-000996,-0.274122597097
ACH-001001,0.0358105467014
ACH-001020,-0.387461720533
ACH-001028,-0.24198115527300001
ACH-001031,-0.143871892481
ACH-001038,-0.19758692587499999
ACH-001048,-0.298544678204
ACH-001050,-0.20400273021899998
ACH-001053,-0.047182608452199994
ACH-001054,-0.159520827115
ACH-001061,-0.08595329234580001
ACH-001067,-0.370870943704
ACH-001075,0.0322611032141
ACH-001096,-0.473159034874
ACH-001128,-0.341604232641
ACH-001134,-0.29669889806099997
ACH-001151,-0.298291565441
ACH-001163,-0.17924637112999997
ACH-001164,-0.336043543755
ACH-001173,-0.16121647652499999
ACH-001183,-0.44871892964599996
ACH-001184,-0.191513571446
ACH-001190,-0.252967173948
ACH-001192,0.163956570498
ACH-001193,0.16942456483600002
ACH-001196,-0.0843941292879
ACH-001197,0.00670694115383
ACH-001205,-0.08645652029419999
ACH-001211,-0.347325423148
ACH-001212,-0.288362234454
ACH-001228,0.009350898971030001
ACH-001232,-0.220157862387
ACH-001239,-0.07950924992069999
ACH-001274,-0.07575229557799999
ACH-001275,-0.448170651181
ACH-001277,-0.03563528928319999
ACH-001278,-0.135169799397
ACH-001280,-0.0980417318097
ACH-001283,-0.28358411268399997
ACH-001289,-0.004541322555810001
ACH-001295,-0.24487090740400003
ACH-001300,-0.280927992252
ACH-001301,-0.26555662174600003
ACH-001302,-0.14908014528400002
ACH-001303,-0.30324112194
ACH-001306,-0.33318837523899997
ACH-001318,-0.15210478694399998
ACH-001322,-0.15584722783399999
ACH-001328,-0.27525858827599997
ACH-001332,-0.5250484387309999
ACH-001333,-0.240405258622
ACH-001336,-0.263537988598
ACH-001340,-0.20270254471000002
ACH-001346,0.018728717042
ACH-001353,-0.252259168675
ACH-001354,-0.509938525465
ACH-001367,-0.347615701778
ACH-001368,-0.145938057751
ACH-001374,-0.452087001702
ACH-001375,-0.285129859073
ACH-001377,-0.0815392094812
ACH-001380,-0.266728269036
ACH-001391,-0.0054543456757499996
ACH-001407,-0.22546604368
ACH-001408,-0.317312563795
ACH-001413,-0.08168605909589999
ACH-001430,-0.295660448804
ACH-001431,-0.05488364873359999
ACH-001450,-0.405835283841
ACH-001496,-0.125680906111
ACH-001500,-0.128792860849
ACH-001521,0.00428516010582
ACH-001523,-0.503600053108
ACH-001532,-0.0949605300415
ACH-001536,0.0086534735374
ACH-001550,-0.222486931732
ACH-001552,-0.36412336389
ACH-001554,-0.280568796603
ACH-001645,-0.14176267633099998
ACH-001654,-0.129785268308
ACH-001715,-0.09275431492399999
ACH-001735,-0.311208859588
ACH-001736,-0.222680109779
ACH-001737,-0.41646027654
ACH-001740,-0.25294930216999995
ACH-001745,-0.064172235128
ACH-001750,-0.303879269383
ACH-001765,-0.127114972593
ACH-001956,-0.354526050584
ACH-001957,-0.318659473277
