,CLGN (1047)
ACH-000004,0.211215794368
ACH-000007,0.077756361618
ACH-000009,-0.016046142475
ACH-000011,0.18995462747000003
ACH-000012,0.149833687995
ACH-000013,0.117324478951
ACH-000014,0.0122916085947
ACH-000015,0.15353848078
ACH-000017,0.10037969249800001
ACH-000018,0.239167088006
ACH-000019,0.08088095523960001
ACH-000021,0.0509199276669
ACH-000022,0.000365372790685
ACH-000025,0.12541443547
ACH-000028,0.07670449481739999
ACH-000030,0.104129709127
ACH-000035,0.0924496844813
ACH-000036,0.0996055513591
ACH-000037,0.0305480732284
ACH-000039,0.148425697952
ACH-000040,-0.04391339112
ACH-000041,-0.046076214046
ACH-000042,0.009800347557440001
ACH-000045,0.07797098905949999
ACH-000047,0.21896882290999997
ACH-000052,0.09838196608330001
ACH-000053,0.06062688823469999
ACH-000054,-0.00302655462275
ACH-000055,-0.20779323673099998
ACH-000060,-0.0950011672067
ACH-000067,0.0228018179012
ACH-000070,-0.0168691150383
ACH-000075,-0.174927283464
ACH-000078,-0.0412495326561
ACH-000082,0.106913212465
ACH-000085,0.11704916173499999
ACH-000086,0.00426077190699
ACH-000087,-0.13670410251700002
ACH-000092,-0.04991469432580001
ACH-000095,-0.0413951626079
ACH-000097,0.0702490485928
ACH-000098,-0.111996360935
ACH-000099,0.0779145186618
ACH-000108,0.0430573719754
ACH-000113,-0.0590005292238
ACH-000115,-0.06413126379890001
ACH-000116,-0.0588540830069
ACH-000118,0.0632767013729
ACH-000120,0.056321799632699995
ACH-000123,0.07048411180710001
ACH-000127,-0.0345188113489
ACH-000128,-0.014764935793899998
ACH-000132,0.0710988804633
ACH-000133,-0.006432879306289999
ACH-000137,0.244004178491
ACH-000138,0.128938347456
ACH-000142,0.09773350589680001
ACH-000143,0.0486698896252
ACH-000146,0.08549125324339998
ACH-000148,0.0929466031563
ACH-000150,-0.06665328787830001
ACH-000152,0.0987890431319
ACH-000153,0.0927056507098
ACH-000159,0.07172312180410001
ACH-000160,0.0262081116641
ACH-000163,0.0362161845728
ACH-000167,-0.086093854451
ACH-000168,-0.0959657588355
ACH-000169,0.114409941863
ACH-000178,-0.019278294697
ACH-000182,0.10948517013800001
ACH-000183,-0.0242648084014
ACH-000188,0.103009224878
ACH-000189,0.142090730839
ACH-000190,0.0302588027433
ACH-000198,0.117270515834
ACH-000204,0.0985418275877
ACH-000206,-0.09613999859930002
ACH-000207,-0.004740630100770001
ACH-000211,0.026777686380699998
ACH-000215,-0.00269380808844
ACH-000221,0.039175102578800004
ACH-000222,0.07128966640960001
ACH-000223,0.0549788445016
ACH-000226,0.07129537809480001
ACH-000227,-0.15116243011
ACH-000228,-0.0157679667826
ACH-000231,0.0735777439086
ACH-000232,0.07289138690880001
ACH-000233,-0.023630470466
ACH-000234,-0.0664125719198
ACH-000235,0.0024828514536999998
ACH-000237,0.0263878614431
ACH-000238,0.0138456056068
ACH-000243,0.0736039232462
ACH-000244,-0.44731594164
ACH-000246,0.0473755046828
ACH-000248,0.059244311618
ACH-000250,0.0960345388469
ACH-000251,-0.046100087827300004
ACH-000253,0.0400456318083
ACH-000255,0.00587690700389
ACH-000256,0.19977039821800002
ACH-000257,-0.038545834458
ACH-000258,0.0611148126174
ACH-000259,0.0604922286379
ACH-000260,0.140912088363
ACH-000261,-0.00622317915897
ACH-000262,0.11843427558399999
ACH-000263,0.0401440934002
ACH-000264,0.208216098189
ACH-000265,0.0778747966679
ACH-000266,0.0484430118974
ACH-000272,-0.0171647164153
ACH-000273,0.159916181821
ACH-000274,0.0434445066412
ACH-000277,0.0203954912808
ACH-000278,0.161114553123
ACH-000279,-0.08161945537269999
ACH-000280,0.0313646687435
ACH-000281,0.134228282304
ACH-000288,0.0672561904457
ACH-000291,-0.027605637510700002
ACH-000293,-0.12979126885199999
ACH-000294,0.0137958888879
ACH-000295,-0.0399144040625
ACH-000296,0.153278970148
ACH-000302,0.0165635322608
ACH-000304,0.204753562027
ACH-000307,0.136413508625
ACH-000308,-0.0145583955064
ACH-000310,-0.111409233686
ACH-000311,-0.0413859872835
ACH-000312,0.053963639641000004
ACH-000315,-0.207306286468
ACH-000316,0.0308965068959
ACH-000317,0.00575520218323
ACH-000318,-0.006852816415609999
ACH-000319,0.118393004518
ACH-000320,0.0429438964273
ACH-000322,0.06185282425969999
ACH-000323,0.0340280757687
ACH-000324,0.0449650014396
ACH-000329,-0.0506795377544
ACH-000330,0.07831818791739999
ACH-000331,0.0681081505988
ACH-000332,0.06363668900090001
ACH-000334,0.11523336497199999
ACH-000335,-0.06874131319139999
ACH-000336,-0.08610684684520001
ACH-000337,0.205671972709
ACH-000339,0.034482632775199994
ACH-000341,-0.08641944848310001
ACH-000348,0.030995345734599996
ACH-000350,0.0849783504967
ACH-000352,0.15369930648
ACH-000356,0.12169230904999999
ACH-000361,-0.0665824890847
ACH-000362,-0.00372482088379
ACH-000363,-0.031142535193500003
ACH-000364,0.0347603494555
ACH-000365,0.0667758871801
ACH-000366,0.0730357736807
ACH-000368,0.127201126797
ACH-000374,-0.145429364255
ACH-000375,0.0963492891471
ACH-000376,0.123349272648
ACH-000381,-0.0500451489671
ACH-000383,0.0379161481239
ACH-000387,-0.0362685572231
ACH-000389,0.0102230588932
ACH-000390,0.116737233118
ACH-000393,-0.014817979573600001
ACH-000395,0.312655565172
ACH-000397,-0.0306497027933
ACH-000401,0.12313772857000001
ACH-000402,0.710796668944
ACH-000403,0.131721332367
ACH-000404,0.423815133745
ACH-000406,0.022309630341400002
ACH-000407,-0.013430030159400001
ACH-000408,0.247939223547
ACH-000410,0.176028004776
ACH-000411,-0.129018357213
ACH-000414,0.0984304393049
ACH-000415,0.147261517487
ACH-000416,0.0581658042745
ACH-000420,-0.11744359612400002
ACH-000421,0.134897073427
