,CALCB (797)
ACH-000516,-0.243345746166
ACH-000517,-0.232090024142
ACH-000518,-0.126882041222
ACH-000520,-0.0573501098931
ACH-000521,-0.466911060379
ACH-000522,-0.371782762557
ACH-000524,-0.24974586827300002
ACH-000527,-0.277762258032
ACH-000528,-0.219876582309
ACH-000537,-0.42909900214
ACH-000541,-0.198167842242
ACH-000542,-0.275506330514
ACH-000544,-0.245050013041
ACH-000545,-0.418077775147
ACH-000547,-0.438149250903
ACH-000548,-0.21101231562
ACH-000549,-0.223234373871
ACH-000550,-0.38979965520000004
ACH-000552,-0.261823511653
ACH-000556,-0.281524413988
ACH-000557,-0.535065237411
ACH-000570,-0.39380607179300003
ACH-000571,-0.527904520922
ACH-000573,-0.282129366614
ACH-000576,-0.193408518051
ACH-000580,-0.0707132600392
ACH-000584,-0.23003776478000001
ACH-000585,-0.357377550194
ACH-000588,-0.353203086837
ACH-000589,-0.247326958929
ACH-000591,-0.375000330657
ACH-000593,-0.292831045335
ACH-000600,-0.412153340885
ACH-000601,-0.259166415623
ACH-000604,-0.578280709183
ACH-000605,-0.225048611683
ACH-000606,-0.061250855597400004
ACH-000608,-0.269726911432
ACH-000614,-0.312944768095
ACH-000616,-0.17982974943
ACH-000618,-0.21502539048500002
ACH-000619,-0.296595534441
ACH-000620,-0.0888873834355
ACH-000621,-0.26536929879500004
ACH-000622,0.0335832094427
ACH-000623,-0.46865891852499997
ACH-000624,-0.405972288041
ACH-000627,-0.268142318142
ACH-000630,-0.36372214932999997
ACH-000632,-0.31505206825800003
ACH-000633,-0.274087898347
ACH-000637,-0.23292067047200002
ACH-000638,-0.229989514353
ACH-000646,0.0509897407255
ACH-000647,-0.18196308736400002
ACH-000648,-0.269352674451
ACH-000649,-0.24346873597399998
ACH-000651,-0.40734735502400005
ACH-000652,-0.388674804838
ACH-000653,-0.005613947947469999
ACH-000657,-0.220138613926
ACH-000658,-0.483333294983
ACH-000661,-0.157911446481
ACH-000662,-0.8916938747859999
ACH-000663,-0.367514571747
ACH-000665,-0.579628572403
ACH-000671,-0.37377373854900003
ACH-000673,-0.26384973742400003
ACH-000676,-0.25727811104000003
ACH-000677,-0.35734319791
ACH-000681,-0.451867005784
ACH-000682,-0.21893844253199998
ACH-000683,-0.37136421545299997
ACH-000684,-0.21971576059700001
ACH-000688,-0.681362980025
ACH-000693,-0.250503727083
ACH-000694,-0.281269183847
ACH-000695,-0.215782505733
ACH-000696,-0.273976923303
ACH-000697,-0.35338623493
ACH-000699,-0.22086257606100002
ACH-000701,-0.273336565365
ACH-000706,-0.25935078715300003
ACH-000711,-0.393173492051
ACH-000713,-0.37508039438900004
ACH-000714,-0.211180373715
ACH-000718,-0.310859924764
ACH-000720,-0.311696366249
ACH-000721,-0.125133968139
ACH-000724,-0.10609389148600001
ACH-000725,-0.176932896744
ACH-000732,-0.225897711714
ACH-000734,-0.43428932017399996
ACH-000735,-0.352337096047
ACH-000736,-0.288443284752
ACH-000738,-0.46242234190399994
ACH-000746,-0.231536208959
ACH-000747,-0.248953902961
ACH-000748,-0.638017672231
ACH-000753,-0.31781718197700004
ACH-000756,-0.484178150054
ACH-000757,-0.47146783556
ACH-000758,-0.1828219785
ACH-000760,-0.866901592867
ACH-000763,-0.668021321323
ACH-000764,-0.205685220601
ACH-000765,-0.400510653999
ACH-000766,-0.18253188267099998
ACH-000767,-0.42815300132
ACH-000768,-0.13349203240000002
ACH-000769,-0.208508209232
ACH-000770,-0.36734136136999995
ACH-000771,-0.31120274517900004
ACH-000773,-0.265431591986
ACH-000776,0.0498190890835
ACH-000777,-0.20615687865600002
ACH-000778,-0.34424248770000004
ACH-000781,-0.44457144731799997
ACH-000782,-0.32979850880999995
ACH-000783,-0.0381680855579
ACH-000784,-0.440526229911
ACH-000785,-0.252983485827
ACH-000787,-0.40963511244499995
ACH-000788,-0.174610820215
ACH-000791,-0.28668688203000003
ACH-000792,-0.47806997757799996
ACH-000794,-0.20657705011100003
ACH-000796,-0.341390982751
ACH-000799,-0.059085997384400006
ACH-000800,-0.33297076038600004
ACH-000802,-0.347070527465
ACH-000804,-0.286556022539
ACH-000805,-0.145186687507
ACH-000809,-0.5074432673129999
ACH-000810,-0.247780699531
ACH-000811,-0.214001117882
ACH-000817,-0.25946716480500004
ACH-000819,-0.426234002941
ACH-000820,-0.33574313809
ACH-000821,-0.175214109097
ACH-000822,-0.200570670147
ACH-000823,-0.434683805118
ACH-000824,-0.319631074896
ACH-000827,-0.315542837093
ACH-000829,-0.419137630142
ACH-000831,-0.15575305605599998
ACH-000832,-0.259969650482
ACH-000833,-0.11096656859099999
ACH-000834,-0.302230877098
ACH-000835,-0.16797300401999998
ACH-000836,-0.317861836662
ACH-000837,-0.32664496546300004
ACH-000838,-0.270912017407
ACH-000839,-0.289075132979
ACH-000840,-0.279089258197
ACH-000841,-0.328275579215
ACH-000843,-0.37993152772699995
ACH-000846,-0.23988395234499998
ACH-000847,-0.150697401843
ACH-000848,-0.17887450574900002
ACH-000849,-0.148675586137
ACH-000851,-0.2730167202
ACH-000855,-0.21462558895
ACH-000856,-0.379283881504
ACH-000858,-0.29098151147
ACH-000859,-0.08393213982030001
ACH-000861,-0.20131021204
ACH-000862,-0.27922870345
ACH-000865,-0.260953082522
ACH-000866,-0.31762244401399997
ACH-000867,-0.30230378905
ACH-000869,-0.114922051981
ACH-000872,-0.40864590660899996
ACH-000873,-0.341543302667
ACH-000876,-0.270404673387
ACH-000878,-0.299896616076
ACH-000880,-0.197374107478
ACH-000881,-0.41163058656400003
ACH-000882,-0.257404587058
ACH-000884,-0.379217550283
ACH-000885,-0.214935945139
ACH-000887,-0.23406599313499998
ACH-000888,-0.314381528997
ACH-000889,-0.124890218436
ACH-000890,-0.317648863074
ACH-000896,-0.252139235314
ACH-000898,-0.126663806878
ACH-000900,-0.273950757285
ACH-000901,-0.184785736085
ACH-000905,-0.265786791051
ACH-000906,-0.22962546760699998
ACH-000907,-0.103187773744
ACH-000910,-0.33794013115099997
ACH-000911,-0.160194425881
ACH-000912,-0.175061491938
ACH-000913,-0.20095319743700002
ACH-000915,-0.204510945524
ACH-000916,-0.601315093517
ACH-000917,-0.283222467779
ACH-000921,-0.27383545431899997
ACH-000924,-0.272907839264
ACH-000926,-0.21339325801
ACH-000928,-0.325119526532
ACH-000929,-0.349573491361
ACH-000932,-0.20605952642099998
ACH-000935,-0.150980122679
ACH-000936,-0.262954075399
ACH-000937,-0.14138678487700002
ACH-000938,-0.27304577632300003
ACH-000939,-0.20695747882100002
ACH-000941,-0.0676834858777
ACH-000943,-0.242396650691
ACH-000946,-0.18818216072900001
ACH-000947,-0.207880620407
ACH-000948,-0.21263608163199998
ACH-000950,-0.10849487817299999
ACH-000953,-0.122256986609
ACH-000957,-0.323568435661
ACH-000958,-0.347411868853
ACH-000960,-0.213142571396
ACH-000963,-0.42220629694600004
ACH-000968,-0.11407719210100001
ACH-000969,-0.12219242071799999
ACH-000973,-0.30948677579399997
ACH-000974,-0.46043564970399997
ACH-000975,-0.321322578054
ACH-000976,-0.180836087207
ACH-000978,-0.0368002707281
ACH-000980,-0.301855813893
ACH-000984,-0.206355601873
ACH-000986,-0.385637288121
ACH-000988,-0.294879489958
ACH-000993,-0.18633752066300002
ACH-000994,-0.419992545785
ACH-000996,-0.0916444919541
ACH-001001,-0.22836330837699997
ACH-001020,0.0593256532277
ACH-001028,-0.314089566396
ACH-001031,-0.41281041432800003
ACH-001038,-0.351331580549
ACH-001048,-0.395527410926
ACH-001050,-0.447977688019
ACH-001053,-0.322504885773
ACH-001054,-0.4139117261
ACH-001061,-0.21072220736299999
ACH-001067,-0.227354646116
ACH-001075,-0.47546276590899994
ACH-001096,-0.32473914612300003
ACH-001128,-0.40464007989600004
ACH-001134,-0.288769773956
ACH-001151,-0.20371795339600002
ACH-001163,-0.112193865135
ACH-001164,-0.19752937706
ACH-001173,-0.12409791490800001
ACH-001183,-0.481512961895
ACH-001184,-0.52087761025
ACH-001190,-0.332582320244
ACH-001192,-0.311749478605
ACH-001193,-0.13649267044299998
ACH-001196,-0.243395980595
ACH-001197,-0.346608646363
ACH-001205,-0.38916793845299996
ACH-001211,-0.253836319271
ACH-001212,-0.210465082584
ACH-001228,-0.39271754868299996
ACH-001232,-0.17341284972600002
ACH-001239,-0.289107229663
ACH-001274,-0.110446711138
ACH-001275,-0.37376066770800004
ACH-001277,-0.311129766037
ACH-001278,-0.382940785229
ACH-001280,-0.406219088515
ACH-001283,-0.32976388851599997
ACH-001289,-0.404452993456
ACH-001295,-0.319301764695
ACH-001300,-0.27398395806
ACH-001301,-0.642712060269
ACH-001302,-0.236186102821
ACH-001303,-0.435105134028
ACH-001306,-0.323515801568
ACH-001318,-0.177806633113
ACH-001322,-0.117303404252
ACH-001328,-0.20865451083
ACH-001332,-0.289595937739
ACH-001333,-0.00573958960462
ACH-001336,-0.152416584838
ACH-001340,-0.207632831373
ACH-001346,-0.176387554124
ACH-001353,-0.36559152762100006
ACH-001354,-0.233770031077
ACH-001367,-0.0204542960349
ACH-001368,-0.187862111276
ACH-001374,-0.138686703961
ACH-001375,-0.072163641849
ACH-001377,-0.438800021409
ACH-001380,-0.150905094125
ACH-001391,-0.21972260805799998
ACH-001407,-0.205864699596
ACH-001408,-0.144907772434
ACH-001413,-0.0202793834431
ACH-001430,-0.363403402406
ACH-001431,-0.45992488795
ACH-001450,-0.428796192967
ACH-001496,-0.279287545836
ACH-001500,-0.19710135106600002
ACH-001521,-0.427757017577
ACH-001523,-0.287618924588
ACH-001532,-0.274005965054
ACH-001536,-0.229086600775
ACH-001550,-0.255586958664
ACH-001552,-0.330386466762
ACH-001554,-0.263531072614
ACH-001645,-0.381170820151
ACH-001654,-0.239116448609
ACH-001715,-0.378720085992
ACH-001735,-0.593265459939
ACH-001736,-0.291237083413
ACH-001737,-0.196414029938
ACH-001740,-0.36924536908600003
ACH-001745,-0.462149902146
ACH-001750,-0.132151758793
ACH-001765,-0.278748854267
ACH-001956,-0.342277106335
ACH-001957,-0.354073662329
