,SERGEF (26297)
ACH-000004,-0.189509422264
ACH-000007,0.09322960251830001
ACH-000009,-0.021143040639299997
ACH-000011,-0.19755134186599999
ACH-000012,0.046852381971199994
ACH-000013,0.0845323583418
ACH-000014,0.159584737119
ACH-000015,0.08221481709310001
ACH-000017,0.0662543382838
ACH-000018,-0.319081109022
ACH-000019,-0.206653976033
ACH-000021,0.06099749120780001
ACH-000022,-0.0552004503748
ACH-000025,-0.0401399191819
ACH-000028,-0.32422149805399997
ACH-000030,-0.0582039673826
ACH-000035,-0.102286018839
ACH-000036,0.00642114900806
ACH-000037,0.146457932559
ACH-000039,-0.07210748226430001
ACH-000040,-0.177267931513
ACH-000041,0.34257010011999994
ACH-000042,-0.0190562287168
ACH-000045,0.0584018607508
ACH-000047,-0.289999911178
ACH-000052,-0.34847338416199997
ACH-000053,0.23738004578299998
ACH-000054,-0.112225392942
ACH-000055,-0.252556277248
ACH-000060,0.119686745888
ACH-000067,0.0817534333704
ACH-000070,0.0675678178134
ACH-000075,0.241906819322
ACH-000078,-0.09610935080980001
ACH-000082,-0.06407173810769999
ACH-000085,-0.179687286334
ACH-000086,0.07800194140569999
ACH-000087,-0.192241967205
ACH-000092,0.0104148778462
ACH-000095,0.0322080622356
ACH-000097,-0.0303251149364
ACH-000098,-0.131705699152
ACH-000099,0.105758699391
ACH-000108,0.18314708365200003
ACH-000113,-0.0236002215315
ACH-000115,0.15448611585799998
ACH-000116,0.026017456603000002
ACH-000118,-0.040336707159699996
ACH-000120,-0.197439885871
ACH-000123,0.168912637353
ACH-000127,-0.014965874478200001
ACH-000128,0.0695451530695
ACH-000132,0.050956621718899996
ACH-000133,0.0550233916751
ACH-000137,-0.134869082092
ACH-000138,-0.0512999052805
ACH-000142,0.135183039314
ACH-000143,0.12120806625999998
ACH-000146,0.292845401454
ACH-000148,0.00119595414949
ACH-000150,-0.0657333748695
ACH-000152,0.157704451188
ACH-000153,-0.41986100510200003
ACH-000159,-0.025104637452799998
ACH-000160,0.035827433821199996
ACH-000163,0.0301288177633
ACH-000167,0.0288065927415
ACH-000168,0.0726863705006
ACH-000169,0.04355683340969999
ACH-000178,0.0295566661907
ACH-000182,-0.030328036507099997
ACH-000183,-0.026948928196
ACH-000188,-0.232526654573
ACH-000189,-0.36724413359999997
ACH-000190,0.0867219266014
ACH-000198,0.023684006686800003
ACH-000204,0.0964282255899
ACH-000206,0.129959520258
ACH-000207,-0.189267950203
ACH-000211,-0.07719687390539999
