,M1AP (130951)
ACH-000350,0.0579660890941
ACH-000352,-0.006777098296279999
ACH-000356,-0.35313271551
ACH-000361,0.0640284520283
ACH-000362,-0.0686535497123
ACH-000363,0.013083774034200002
ACH-000364,-0.0805714208007
ACH-000365,-0.135104098251
ACH-000366,-0.0765985148173
ACH-000368,-0.05678972137780001
ACH-000374,-0.128857260009
ACH-000375,-0.207049264232
ACH-000376,-0.110725001059
ACH-000381,-0.328770471981
ACH-000383,-0.033699159611
ACH-000387,-0.0919428933525
ACH-000389,0.0873423019269
ACH-000390,-0.143347880407
ACH-000393,-0.049095697892300005
ACH-000395,-0.05898719657049999
ACH-000397,0.037149417626400005
ACH-000401,-0.228303619565
ACH-000402,-0.611822353259
ACH-000403,-0.0263444140477
ACH-000404,-0.16065728593
ACH-000406,-0.012236904586100002
ACH-000407,-0.0474803723969
ACH-000408,-0.142336173258
ACH-000410,0.0155258003323
ACH-000411,-0.0173891592322
ACH-000414,-0.159117785478
ACH-000415,-0.125057810346
ACH-000416,-0.0770827722449
ACH-000420,-0.00361904440648
ACH-000421,0.00193164410328
ACH-000424,-0.08448989307560001
ACH-000425,0.0410870621576
ACH-000426,-0.04559707574730001
ACH-000427,0.135337329728
ACH-000433,-0.0200723378536
ACH-000436,0.0376607683267
ACH-000444,0.0549017270706
ACH-000445,0.19850626096500001
ACH-000448,0.0328522193429
ACH-000450,-0.153559242162
ACH-000452,-0.019376438069900002
ACH-000454,-0.0709190934253
ACH-000458,-0.09954332460930002
ACH-000459,-0.120313659366
ACH-000460,-0.011657752236899998
ACH-000461,0.08717630714739999
ACH-000463,-0.0233167763171
ACH-000464,0.0621837099749
ACH-000466,-0.0762710744836
ACH-000467,0.023872942620200004
ACH-000468,-0.12477168452199999
ACH-000469,0.158079608526
ACH-000470,0.144348449642
ACH-000471,-0.0035683502890900003
ACH-000472,-0.0346776432455
ACH-000473,0.154542087787
ACH-000475,0.022632855329900003
ACH-000476,0.105285366183
ACH-000477,-0.08178173165139999
ACH-000480,0.176491368125
ACH-000481,-0.00318440323208
ACH-000483,-0.0614027306714
ACH-000484,-0.172878948322
ACH-000485,0.05239129561980001
ACH-000486,-0.07954859507389998
ACH-000487,-0.00923207702566
ACH-000488,0.029643948404700003
ACH-000490,-0.232563958602
ACH-000491,-0.0633775057399
ACH-000495,-0.238993755986
ACH-000496,-0.215495185579
ACH-000499,0.182498746012
ACH-000500,0.0849323824245
ACH-000502,-0.18564487246300002
ACH-000503,-0.0125814079602
ACH-000505,-0.0601998173142
ACH-000507,-0.011414740706499999
ACH-000510,-0.0062452381214499995
ACH-000511,0.100807436404
ACH-000512,0.041969687210599994
ACH-000516,-0.027180734616999998
ACH-000517,0.0119334343357
ACH-000518,-0.035355494893199994
ACH-000520,-0.0373491222176
ACH-000521,-0.18463483292100002
ACH-000522,-0.07421503313660001
ACH-000524,0.00230216611521
ACH-000527,-0.00923310388424
ACH-000528,-0.0494400181298
ACH-000537,-0.0689262009049
ACH-000541,0.0885053781929
ACH-000542,0.0050633212834
ACH-000544,-0.163030837343
ACH-000545,-0.0892480745674
ACH-000547,0.0181637092255
ACH-000548,-0.0197785732908
ACH-000549,-0.137458055586
ACH-000550,0.137611312826
ACH-000552,-0.12048830777200001
ACH-000556,-0.252184275715
ACH-000557,-0.168181514849
ACH-000570,-0.00249385128805
ACH-000571,0.231865963866
ACH-000573,-0.034618050104
ACH-000576,-0.07392173145219999
ACH-000580,0.04545589684259999
ACH-000584,-0.018070596369900004
ACH-000585,-0.029588280817299997
ACH-000588,-0.049213828721900006
ACH-000589,0.0340766898169
ACH-000591,0.027408297423299997
ACH-000593,-0.27056684999499997
ACH-000600,-0.00197867970175
ACH-000601,-0.0512003674654
ACH-000604,-0.0946667345782
ACH-000605,-0.10368307066299999
ACH-000606,-0.18633274038400002
ACH-000608,-0.0326314115307
ACH-000614,-0.139179961895
ACH-000616,0.08247656008939999
ACH-000618,-0.131285008279
ACH-000619,-0.199729749373
ACH-000620,0.047950126694099995
ACH-000621,-0.0109924019729
ACH-000622,0.0278086681927
ACH-000623,-0.12182265396500001
ACH-000624,-0.10601524817199999
ACH-000627,-0.11422005711300001
ACH-000630,-0.0931309972676
ACH-000632,-0.08291754617769999
ACH-000633,-0.036287403059900004
ACH-000637,0.0431036515673
ACH-000638,-0.12270027974199998
ACH-000646,0.179267676519
ACH-000647,0.00942881830499
ACH-000648,-0.182334462291
ACH-000649,-0.127627529276
ACH-000651,0.0776307905826
ACH-000652,-0.00825834653165
ACH-000653,0.0296848997812
ACH-000657,-0.057680662172400005
ACH-000658,0.08200407902439999
ACH-000661,-0.05339688009190001
ACH-000662,-0.198731737326
ACH-000663,0.09534299012229999
ACH-000665,-0.153540390842
ACH-000671,-0.0562064700428
ACH-000673,-0.0817386557965
ACH-000676,-0.07685740415789999
ACH-000677,0.140750402721
ACH-000681,0.00443856155007
ACH-000682,-0.136575556734
ACH-000683,-0.0399234591555
ACH-000684,-0.131704787026
ACH-000688,-0.0271719258063
ACH-000693,-0.101859841338
ACH-000694,-0.126210024941
ACH-000695,-0.24091255049000002
ACH-000696,-0.074839932149
ACH-000697,-0.113707533794
ACH-000699,-0.025185605855
ACH-000701,-0.0143649766626
ACH-000706,0.060064969352599994
ACH-000711,-0.0625488747528
ACH-000713,-0.12286610006
ACH-000714,-0.114313248784
ACH-000718,-0.14603638809800001
ACH-000720,-0.098831359818
ACH-000721,-0.247346159889
ACH-000724,-0.155387938025
ACH-000725,-0.16997443942899998
ACH-000732,-0.180894187244
ACH-000734,0.00878828110544
ACH-000735,-0.106693873147
ACH-000736,-0.03780978861169999
ACH-000738,0.0334174919679
ACH-000746,-0.032268081381
ACH-000747,-0.22670852835900002
ACH-000748,0.0548007533255
ACH-000753,-0.126719316891
ACH-000756,-0.136578983665
ACH-000757,-0.0935815375193
ACH-000758,0.00596333465763
ACH-000760,0.0581285601574
ACH-000763,0.026402111323099997
ACH-000764,-0.274582059587
ACH-000765,0.018445456379
ACH-000766,-0.113032421147
ACH-000767,0.0941381203212
ACH-000768,0.00910822649551
ACH-000769,-0.181419309462
ACH-000770,-0.07269927976610001
ACH-000771,0.0091385986471
ACH-000773,0.040635249225199996
ACH-000776,0.0134877544933
ACH-000777,-0.141719646877
ACH-000778,-0.140546773241
ACH-000781,-0.051299841539199996
ACH-000782,0.0993415501199
ACH-000783,0.00131826020725
ACH-000784,0.021035500620499997
ACH-000785,0.0834827956872
ACH-000787,-0.17159113957199998
ACH-000788,-0.0910909324642
ACH-000791,-0.09981853643829999
ACH-000792,-0.148321667548
ACH-000794,-0.2988141072
ACH-000796,-0.0746978617105
ACH-000799,-0.154633561288
ACH-000800,-0.21804455537300002
ACH-000802,-0.0768644239737
ACH-000804,-0.223040531644
ACH-000805,-0.011463401145200001
ACH-000809,0.0530488416175
ACH-000810,0.011813868185499999
ACH-000811,0.00627797253411
ACH-000817,0.00151845816498
ACH-000819,0.0587194642808
ACH-000820,-0.11072337684
ACH-000821,0.168808427785
ACH-000822,-0.09794461394689999
ACH-000823,-0.0810725771544
ACH-000824,0.019766796334400004
ACH-000827,-0.00592227965155
ACH-000829,-0.0134126903541
ACH-000831,-0.0929124860751
ACH-000832,-0.321502968085
ACH-000833,0.261344285619
ACH-000834,-0.075089613958
ACH-000835,0.059062464379
ACH-000836,0.0180351146826
ACH-000837,-0.225597313313
ACH-000838,0.059894264194400006
ACH-000839,-0.304579282687
ACH-000840,-0.00240054873708
ACH-000841,-0.378522086395
ACH-000843,-0.10730380417999999
ACH-000846,-0.024928662805499997
ACH-000847,-0.000140760735669
ACH-000848,-0.022464322559599997
ACH-000849,0.0506126579543
ACH-000851,-0.046321123813899995
ACH-000855,-0.00551791762158
ACH-000856,-0.09430331648260001
ACH-000858,-0.009551956516860001
ACH-000859,-0.113958562938
ACH-000861,0.0233775678797
ACH-000862,-0.0284998667609
ACH-000865,-0.04668967048619999
ACH-000866,-0.0173941178715
ACH-000867,-0.0495724887584
ACH-000869,-0.132486188403
ACH-000872,-0.0840102998054
ACH-000873,-0.220381303227
ACH-000876,0.0667243732919
ACH-000878,-0.0114574198336
ACH-000880,-0.0692420015128
ACH-000881,-0.035773592701199994
ACH-000882,-0.06425402413800001
ACH-000884,0.00746903129263
ACH-000885,-0.0476568685605
ACH-000887,0.0303320661528
ACH-000888,-0.129152892822
ACH-000889,-0.031766175184999995
ACH-000890,0.160948312631
ACH-000896,-0.129843823094
ACH-000898,-0.0961115303641
ACH-000900,-0.174813057024
ACH-000901,-0.172745454437
ACH-000905,-0.206754049582
ACH-000906,0.021733211683600002
ACH-000907,-0.0934977600835
ACH-000910,-0.134745276409
ACH-000911,-0.10271549581
ACH-000912,-0.0779806285524
ACH-000913,-0.00964478832624
ACH-000915,-0.0419725057368
ACH-000916,0.08648135548739999
ACH-000917,0.0930509220095
ACH-000921,0.0141263024187
ACH-000924,0.0259561811081
ACH-000926,-0.0745194568857
ACH-000928,-0.255650957267
ACH-000929,-0.00702249176325
ACH-000932,-0.06645184034469999
ACH-000935,0.0869644109807
ACH-000936,-0.0145637888692
ACH-000937,0.022705932369
ACH-000938,0.0529424370187
ACH-000939,0.230597433543
ACH-000941,-0.11411067537599999
ACH-000943,-0.08566036628080001
ACH-000946,-0.0348592535595
ACH-000947,-0.109601630043
ACH-000948,-0.0538887152805
ACH-000950,-0.12639784329700002
ACH-000953,-0.25900331751999994
ACH-000957,-0.05691892227419999
ACH-000958,-0.0336368052891
ACH-000960,-0.0470113888702
ACH-000963,-0.137043180209
ACH-000968,0.146871488306
ACH-000969,-0.16997418548700002
ACH-000973,-0.0021264249050799997
ACH-000974,0.0436523756813
ACH-000975,-0.170097725845
ACH-000976,0.10855529570599999
ACH-000978,0.0767304777508
ACH-000980,0.0494612553718
ACH-000984,0.070084338191
ACH-000986,-0.06707941446830001
ACH-000988,0.0224793569727
ACH-000993,-0.0791962473916
ACH-000994,-0.299292441927
ACH-000996,-0.028390365260099998
ACH-001001,-0.0393879731212
ACH-001020,0.192694072005
ACH-001028,-0.113348818565
ACH-001031,-0.026904749605
ACH-001038,-0.089605003081
ACH-001048,0.0901887685383
ACH-001050,0.151404838573
ACH-001053,-0.124311028197
ACH-001054,0.0753194143527
ACH-001061,-0.0623988772382
ACH-001067,-0.0627452587843
ACH-001075,-0.155204638918
ACH-001096,0.034778618078
ACH-001128,0.8121260975560001
ACH-001134,0.042213835686400004
ACH-001151,-0.0384383202819
ACH-001163,-0.111317229594
ACH-001164,0.13333079141100002
ACH-001173,0.024574823629299997
ACH-001183,-0.0986005885702
ACH-001184,-0.000981834344685
ACH-001190,-0.0277145089565
ACH-001192,-0.126115875036
ACH-001193,-0.232091799769
ACH-001196,-0.031950906559299996
ACH-001197,-0.150031886259
ACH-001205,0.08203683872430001
ACH-001211,0.154520577673
ACH-001212,-0.428197131857
ACH-001228,-0.144949253216
ACH-001232,-0.131029380462
ACH-001239,-0.013643684588299999
ACH-001274,0.0345358762275
ACH-001275,-0.13662614955
ACH-001277,-0.22077099813099998
ACH-001278,0.0019185667965100001
ACH-001280,0.247911211362
ACH-001283,-0.014660087375299998
ACH-001289,-0.0468266471717
ACH-001295,-0.11754087758300001
ACH-001300,0.0226517419818
ACH-001301,0.05408124004980001
ACH-001302,0.062296272294600004
ACH-001303,-0.17298252128199998
ACH-001306,-0.066704742919
ACH-001318,-0.015233869012500002
ACH-001322,-0.0268197844534
ACH-001328,-0.20624146061999998
ACH-001332,-0.20935863383699999
ACH-001333,-0.192860685288
ACH-001336,-0.07841813089869999
ACH-001340,-0.0268726040128
ACH-001346,-0.176800642416
ACH-001353,-0.07511889179280001
ACH-001354,-0.205853186662
ACH-001367,-0.158628065155
ACH-001368,-0.122942081052
ACH-001374,0.0366426827831
ACH-001375,-0.0288745934103
ACH-001377,-0.0135083352473
ACH-001380,-0.00604687786824
ACH-001391,0.107152541425
ACH-001407,-0.043660325377699996
ACH-001408,-0.028581012379299997
ACH-001413,-0.045106176818699995
ACH-001430,0.156793910494
ACH-001431,-0.17884306038199999
ACH-001450,-0.0198435883202
ACH-001496,-0.0309257215234
ACH-001500,0.047504439103800006
ACH-001521,-0.15910468646099998
ACH-001523,-0.0896881298384
ACH-001532,0.0483880781616
ACH-001536,0.0216487383673
ACH-001550,0.105708742366
ACH-001552,0.123674922531
ACH-001554,-0.07985811582999999
ACH-001645,0.0458171758884
ACH-001654,0.00298980330508
ACH-001715,0.226355435995
ACH-001735,-0.018193298942400002
ACH-001736,-0.07300272381930001
ACH-001737,0.19074982400499998
ACH-001740,0.146391459118
ACH-001745,-0.0330195142654
ACH-001750,0.009703249613780001
ACH-001765,0.07024668916469999
ACH-001956,-0.0381614821512
ACH-001957,0.0725403396826
