,SARDH (1757)
ACH-000004,-0.0949454653609
ACH-000007,-0.0308732069215
ACH-000009,-0.420589991351
ACH-000011,-0.0537289046105
ACH-000012,-0.237630251462
ACH-000013,-0.184987348843
ACH-000014,0.027707310658900003
ACH-000015,-0.19215115160000001
ACH-000017,-0.147803441471
ACH-000018,-0.49563503433600004
ACH-000019,-0.0805063328526
ACH-000021,-0.28078340842599997
ACH-000022,-0.06997673440510001
ACH-000025,-0.281909185634
ACH-000028,0.11888039339800001
ACH-000030,-0.192919665596
ACH-000035,0.09282517664519999
ACH-000036,-0.09293807752739999
ACH-000037,-0.121859541458
ACH-000039,-0.275018962696
ACH-000040,-0.06908239832339999
ACH-000041,-0.28700332369000003
ACH-000042,-0.366996134965
ACH-000045,-0.30935130010699996
ACH-000047,-0.111234313699
ACH-000052,-0.432759428665
ACH-000053,-0.164289954884
ACH-000054,-0.19971523775299999
ACH-000055,-0.205045348643
ACH-000060,-0.0199304763193
ACH-000067,0.056096204181599996
ACH-000070,0.064738108164
ACH-000075,-0.028369866104599996
ACH-000078,-0.204623612148
ACH-000082,0.0786739085211
ACH-000085,0.09012691925510001
ACH-000086,-0.0625044680124
ACH-000087,-0.143054504881
ACH-000092,0.00233483853004
ACH-000095,-0.141422241056
ACH-000097,-0.0328515382829
ACH-000098,-0.048221630268800005
ACH-000099,-0.20910287575
ACH-000108,-0.413937709037
ACH-000113,-0.203412137029
ACH-000115,-0.36637173278499996
ACH-000116,-0.141668094907
ACH-000118,-0.19816367987999997
ACH-000120,-0.19594340359
ACH-000123,-0.27293276265099997
ACH-000127,-0.09270766901239999
ACH-000128,-0.228389605549
ACH-000132,-0.155463795845
ACH-000133,0.032050501718
ACH-000137,-0.00915892921248
ACH-000138,-0.368698542131
ACH-000142,0.142217956694
ACH-000143,-0.11670686641599999
ACH-000146,-0.10246329087099999
ACH-000148,-0.21735877786899999
ACH-000150,-0.153789189879
ACH-000152,-0.10013836058
ACH-000153,-0.110784143739
ACH-000159,-0.11484139470100001
ACH-000160,-0.118248047233
ACH-000163,-0.13344722332
ACH-000167,-0.0322601055836
ACH-000168,-0.07328695460830001
ACH-000169,-0.18275060633999998
ACH-000178,-0.043714146662
ACH-000182,-0.24552815911999998
ACH-000183,-0.24147057735599997
ACH-000188,-0.261764501971
ACH-000189,-0.210939298813
ACH-000190,-0.09935978479499999
ACH-000198,-0.10299501053099999
ACH-000204,-0.0581853554693
ACH-000206,-0.08547250838860002
ACH-000207,0.0187018619501
ACH-000211,-0.048985266443999996
ACH-000215,-0.131495146833
ACH-000221,-0.21209900197700002
ACH-000222,-0.0543098148511
ACH-000223,-0.09755803117100001
ACH-000226,0.146031508475
ACH-000227,-0.405190815493
ACH-000228,-0.19476921839699998
ACH-000231,-0.156021095061
ACH-000232,0.0466170412268
ACH-000233,-0.12954815514
ACH-000234,0.0768214662226
ACH-000235,-0.163256042772
ACH-000237,-0.0834956366767
ACH-000238,-0.060806841971399996
ACH-000243,-0.124211044858
ACH-000244,-0.011248536719899999
ACH-000246,-0.23493938529199998
ACH-000248,-0.100262453391
ACH-000250,-0.200486577247
ACH-000251,-0.34178207255500004
ACH-000253,-0.236895994245
ACH-000255,-0.07980565809830001
ACH-000256,-0.027197910377000003
ACH-000257,-0.354934618027
ACH-000258,-0.216457201662
ACH-000259,-0.236678619181
ACH-000260,-0.116983395677
ACH-000261,-0.0648485188054
ACH-000262,-0.354600331816
ACH-000263,-0.126916945126
ACH-000264,-0.0931114918431
ACH-000265,-0.23944120025600002
ACH-000266,-0.196996666239
ACH-000272,-0.172928659747
ACH-000273,-0.10948237465399999
ACH-000274,-0.181620008404
ACH-000277,-0.265620346535
ACH-000278,-0.129924771798
ACH-000279,-0.13878734854900002
ACH-000280,-0.354721284565
