,ATP6V0A1 (535)
ACH-000322,-0.152839113369
ACH-000323,-0.313482199254
ACH-000324,-0.24693729854600002
ACH-000329,-0.287311725928
ACH-000330,-0.619843981473
ACH-000331,-0.148520317444
ACH-000332,-0.226585396173
ACH-000334,-0.357703788183
ACH-000335,-0.162122873991
ACH-000336,-0.180007722519
ACH-000337,-0.017887668254099997
ACH-000339,-0.235469618532
ACH-000341,-0.11692743104900001
ACH-000348,-0.234732608063
ACH-000350,-0.289509441283
ACH-000352,-0.295452514331
ACH-000356,-0.426234936497
ACH-000361,-0.177418551531
ACH-000362,-0.286183478254
ACH-000363,-0.34965813855300004
ACH-000364,-0.21205234204300002
ACH-000365,-0.187568389725
ACH-000366,-0.337346023772
ACH-000368,0.00709484663003
ACH-000374,-0.25612261038600004
ACH-000375,-0.260349971886
ACH-000376,-0.303811489784
ACH-000381,-0.329926967452
ACH-000383,-0.09807876593180001
ACH-000387,-0.534844333933
ACH-000389,-0.300045896024
ACH-000390,-0.44512626703900005
ACH-000393,-0.319075772776
ACH-000395,-0.510905333584
ACH-000397,-0.466230149123
ACH-000401,-0.227926049812
ACH-000402,-0.19722738148699998
ACH-000403,-0.197453061282
ACH-000404,0.17654363861900002
ACH-000406,-0.19783135597399998
ACH-000407,-0.20861980288600002
ACH-000408,-0.7841580324040001
ACH-000410,-0.154533176062
ACH-000411,-0.0410670755216
ACH-000414,-0.0704149206623
ACH-000415,-0.40244972200400003
ACH-000416,-0.183852372524
ACH-000420,-0.0983598014953
ACH-000421,-0.30343126146099997
ACH-000424,-0.27820223361900004
ACH-000425,-0.21710449852699998
ACH-000426,0.010104688487799999
ACH-000427,-0.08442923659189999
ACH-000433,-0.146785722244
ACH-000436,-0.498285632092
ACH-000444,-0.120645918197
ACH-000445,-0.06630095934769999
ACH-000448,-0.178139553024
ACH-000450,-0.163844678744
ACH-000452,-0.197662316054
ACH-000454,-0.0385458478445
ACH-000458,-0.40821688566200004
ACH-000459,-0.186819296846
ACH-000460,-0.406895272731
ACH-000461,-0.0862327374148
ACH-000463,-0.18439147572
ACH-000464,-0.318431310446
ACH-000466,-0.26751566932799997
ACH-000467,-0.175836160194
ACH-000468,-0.35356599307899994
ACH-000469,-0.322676689525
ACH-000470,-0.141206020929
ACH-000471,-0.118399643826
ACH-000472,-0.283347036253
ACH-000473,-0.120961828598
ACH-000475,-0.149965288941
ACH-000476,-0.33860048913900004
ACH-000477,-0.116268957849
ACH-000480,-0.228720260828
ACH-000481,-0.06598169230340001
ACH-000483,-0.233141660863
ACH-000484,-0.310718358535
ACH-000485,-0.00337267932675
ACH-000486,-0.315062755077
ACH-000487,-0.132108218543
ACH-000488,-0.08244422695619999
ACH-000490,-0.027087593629900004
ACH-000491,-0.113185099597
ACH-000495,-0.20409598734
ACH-000496,-0.40393028194499997
ACH-000499,-0.27113074415
ACH-000500,-0.13661331262
ACH-000502,-0.17536527321400003
ACH-000503,-0.0707238505261
ACH-000505,0.0448725917874
ACH-000507,-0.232951436064
ACH-000510,-0.188880639996
ACH-000511,-0.102318010692
ACH-000512,-0.0431438937441
ACH-000516,-0.366049183957
ACH-000517,-0.18291817902899998
ACH-000518,-0.768924792536
ACH-000520,-0.417386357961
ACH-000521,-0.515970921915
ACH-000522,-0.10586457184800001
ACH-000524,-0.41989016854
ACH-000527,-0.421966901698
ACH-000528,-0.153626921094
ACH-000537,-0.139744571556
ACH-000541,-0.0187059636111
ACH-000542,-0.183478579826
ACH-000544,-0.286144625719
ACH-000545,-0.26938232892299996
ACH-000547,-0.571085521632
ACH-000548,-0.678101399411
ACH-000549,-0.47762992531599996
ACH-000550,-0.366548288349
ACH-000552,-0.161871788391
ACH-000556,-0.26051628563
ACH-000557,-0.195910591141
ACH-000570,-0.174697990937
ACH-000571,-0.43495962318099995
ACH-000573,-0.0513329889202
ACH-000576,-0.0735189171722
ACH-000580,-0.0843508563193
ACH-000584,-0.452777016587
ACH-000585,-0.0625024370165
ACH-000588,-0.12359653675200001
ACH-000589,-0.345377785603
ACH-000591,-0.311640306674
ACH-000593,-0.36595060234
ACH-000600,-0.246551424146
ACH-000601,-0.247411477412
ACH-000604,-0.37802172779
ACH-000605,-0.03627875253
ACH-000606,-0.274416580548
ACH-000608,-0.321287625343
ACH-000614,-0.24163038239300003
ACH-000616,-0.22636347713899999
ACH-000618,-0.36596298471999994
ACH-000619,-0.543829325936
ACH-000620,-0.119414122989
ACH-000621,-0.44022201789800003
ACH-000622,-0.0899568047349
ACH-000623,-0.323566346557
ACH-000624,-0.12522436827
ACH-000627,-0.457965023701
ACH-000630,-0.20528156772
ACH-000632,-0.33777093500699995
ACH-000633,-0.28679855741099997
ACH-000637,-0.0844690562553
ACH-000638,-0.17525264447299999
ACH-000646,-0.735719244293
ACH-000647,-0.20172636777300001
ACH-000648,-0.213658505679
ACH-000649,-0.332420096059
ACH-000651,-0.0874511394441
ACH-000652,-0.00268041745521
ACH-000653,-0.258540390229
ACH-000657,-0.29987280510000003
ACH-000658,-0.208392300282
ACH-000661,0.029005625063
ACH-000662,-0.22249558103599998
ACH-000663,-0.332625712228
ACH-000665,-0.111811637007
ACH-000671,-0.22639204305500002
ACH-000673,-0.133447517111
ACH-000676,-0.495385186131
ACH-000677,-0.108007283006
ACH-000681,-0.466465833625
ACH-000682,-0.211753924727
ACH-000683,-0.0333437497462
ACH-000684,-0.30583311171
ACH-000688,-0.495617442372
ACH-000693,-0.137376046939
ACH-000694,-0.07191942650569999
ACH-000695,-0.148870179302
ACH-000696,-0.0553260379117
ACH-000697,-0.342316935818
ACH-000699,-0.103915310745
ACH-000701,-0.367924833445
ACH-000706,-0.350355091467
ACH-000711,-0.203759030726
ACH-000713,-0.261889985293
ACH-000714,-0.173723683732
ACH-000718,-0.211261620372
ACH-000720,-0.35449455399999996
ACH-000721,-0.15130704893400002
ACH-000724,0.21303602213599998
ACH-000725,-0.324018042433
ACH-000732,-0.213621468207
ACH-000734,-0.149336469728
ACH-000735,-0.6699728849509999
ACH-000736,-0.390616388179
ACH-000738,-0.127045058118
ACH-000746,-0.0270878909301
ACH-000747,-0.334689428147
ACH-000748,-0.0410581389615
ACH-000753,-0.226187735334
ACH-000756,-0.19287155436200001
ACH-000757,-0.294088304872
ACH-000758,-0.27098556010200003
ACH-000760,-0.264257243929
ACH-000763,-0.053685191472300005
ACH-000764,-0.385019615815
ACH-000765,-0.16551424437599999
ACH-000766,-0.187917350096
ACH-000767,-0.500143203168
ACH-000768,-0.13549495876700002
ACH-000769,-0.309186995083
ACH-000770,-0.259089552593
ACH-000771,-0.205800503993
ACH-000773,-0.360340596192
ACH-000776,-0.36502464068400003
ACH-000777,-0.0739126562098
ACH-000778,0.0645966555709
ACH-000781,-0.123457659646
ACH-000782,-0.275365222225
ACH-000783,-0.24948582537500003
ACH-000784,-0.245316563116
ACH-000785,-0.43494735633000003
ACH-000787,-0.231476499802
ACH-000788,-0.21806366223
ACH-000791,-0.342458430695
ACH-000792,-0.108447118208
ACH-000794,-0.271078957648
ACH-000796,-0.321400076359
ACH-000799,0.0258830515474
ACH-000800,-0.521860594027
ACH-000802,-0.10793792820800001
ACH-000804,-0.3145654041
ACH-000805,-0.24719584165
ACH-000809,-0.25920464035
ACH-000810,-0.21637109180300002
ACH-000811,-0.214116763235
ACH-000817,-0.359169579749
ACH-000819,-0.00290697396312
ACH-000820,0.43943406145400005
ACH-000821,-0.810445824231
ACH-000822,-0.277053138554
ACH-000823,-0.105442658486
ACH-000824,-0.15874908765
ACH-000827,-0.18241991542599997
ACH-000829,-0.412517002756
ACH-000831,-0.148303643667
ACH-000832,-0.559161073566
ACH-000833,0.113740346242
ACH-000834,-0.347007280308
ACH-000835,-0.137519997587
ACH-000836,-0.0220692228861
ACH-000837,-0.5851607097339999
ACH-000838,-0.516605715941
ACH-000839,-0.34286083497599995
ACH-000840,-0.273217097124
ACH-000841,-0.696184103592
ACH-000843,-0.316769548107
ACH-000846,-0.0778802916341
ACH-000847,-0.46028526371600004
ACH-000848,-0.22684683633400002
ACH-000849,-0.0745293845902
ACH-000851,-0.5195979935689999
ACH-000855,0.07498979435980001
ACH-000856,-0.451177809185
ACH-000858,-0.20108846985399997
ACH-000859,-0.28078861954900003
ACH-000861,-0.235996878834
ACH-000862,-0.162170263276
ACH-000865,-0.11259690158399999
ACH-000866,-0.14237988864499998
ACH-000867,-0.209417123024
ACH-000869,-0.122458237269
ACH-000872,-0.19130158253199997
ACH-000873,-0.13928942528899999
ACH-000876,-0.400542461951
ACH-000878,-0.18574292071899998
ACH-000880,-0.0848761633567
ACH-000881,-0.107334235865
ACH-000882,-0.073914418917
ACH-000884,-0.273069432175
ACH-000885,-0.196603735196
ACH-000887,-0.302205621624
ACH-000888,-0.319223859657
ACH-000889,-0.5962067826399999
ACH-000890,-0.230619280925
ACH-000896,-0.305669089909
ACH-000898,-0.428945530606
ACH-000900,-0.296694155161
ACH-000901,-0.265134203778
ACH-000905,-0.27553112890799997
ACH-000906,-0.221051252796
ACH-000907,-0.0724187938862
ACH-000910,-0.259638377754
ACH-000911,-0.335005256183
ACH-000912,-0.0167514857415
ACH-000913,-0.320733862095
ACH-000915,-0.345983367846
ACH-000916,0.189636941189
ACH-000917,-0.445303371919
ACH-000921,-0.160003399242
ACH-000924,-0.44715293773500003
ACH-000926,-0.353087784121
ACH-000928,-0.27668945687
ACH-000929,-0.15491064171
ACH-000932,-0.252930735699
ACH-000935,-0.399957221827
ACH-000936,-0.21696331522
ACH-000937,-0.228110774732
ACH-000938,-0.11633052489600001
ACH-000939,0.032211630615
ACH-000941,-0.146373030477
ACH-000943,-0.186919962164
ACH-000946,-0.22768959265299998
ACH-000947,-0.34746029485
ACH-000948,-0.312466471515
ACH-000950,-0.222396171169
ACH-000953,-0.338564941668
ACH-000957,-0.106176700589
ACH-000958,0.143773255329
ACH-000960,-0.0401649888925
ACH-000963,-0.605973130416
ACH-000968,0.0871237769906
ACH-000969,-0.43991200340099995
ACH-000973,-0.300881224808
ACH-000974,-0.131619684181
ACH-000975,-0.269954617924
ACH-000976,-0.477787628363
ACH-000978,0.319964431301
ACH-000980,-0.26800212406999996
ACH-000984,-0.330889359883
ACH-000986,-0.483091354725
ACH-000988,-0.21691990048
ACH-000993,-0.359035332819
ACH-000994,-0.140924894479
ACH-000996,-0.210610035222
ACH-001001,-0.307450707789
ACH-001020,-0.303238470942
ACH-001028,-0.148418148128
ACH-001031,-0.396356084815
ACH-001038,-0.227920992179
ACH-001048,-0.380272905767
ACH-001050,-0.5140586202130001
ACH-001053,-0.466089970576
ACH-001054,-0.505256880849
ACH-001061,0.0147600100582
ACH-001067,-0.72441520148
ACH-001075,-0.47747642866499995
ACH-001096,0.04765283035
ACH-001128,0.00918723156149
ACH-001134,-0.122096472005
ACH-001151,-0.32042067135
ACH-001163,-0.604061168417
ACH-001164,-0.283501032408
ACH-001173,-0.174920893182
ACH-001183,-0.338705055855
ACH-001184,-0.443199151029
ACH-001190,-0.300657385396
ACH-001192,-0.417571673954
ACH-001193,-0.13436692999000002
ACH-001196,-0.069399695867
ACH-001197,-0.45360308205
ACH-001205,-0.017822002194
ACH-001211,-0.24420756082400003
ACH-001212,-0.390660956483
ACH-001228,-0.287006291263
ACH-001232,-0.19535752157900002
ACH-001239,-0.234517806913
ACH-001274,-0.0778818479284
ACH-001275,-0.16982030463599998
ACH-001277,-0.306587979901
ACH-001278,-0.42721515864200005
ACH-001280,0.0037164435499899996
ACH-001283,-0.357455862673
ACH-001289,-0.145022152551
ACH-001295,-0.284857718608
ACH-001300,-0.23175082607099998
ACH-001301,-0.306132275344
ACH-001302,-0.407501487958
ACH-001303,-0.14776346048800001
ACH-001306,-0.292053778779
ACH-001318,-0.12060867579399999
ACH-001322,-0.30903135777
ACH-001328,-0.5084533333560001
ACH-001332,-0.296754298983
ACH-001333,-0.43959307196099995
ACH-001336,-0.261586870732
ACH-001340,-0.284390071028
ACH-001346,-0.309720670017
ACH-001353,-0.8991318187270001
ACH-001354,-0.656879854857
ACH-001367,-0.38312022835000004
ACH-001368,-0.275535674444
ACH-001374,-0.0591027896484
ACH-001375,-0.468907405102
ACH-001377,-0.16722850298
ACH-001380,-0.23965778559599998
ACH-001391,-0.119341217067
ACH-001407,-0.044243250315199996
ACH-001408,-0.485197171153
ACH-001413,-0.22392690235100002
ACH-001430,-0.36576378358499995
ACH-001431,-0.190295849751
ACH-001450,-0.07920786926519999
ACH-001496,-0.207128304722
ACH-001500,-0.421958210358
ACH-001521,-0.55366296474
ACH-001523,-0.17422478027899999
ACH-001532,-0.155295483091
ACH-001536,-0.247473725948
ACH-001550,-0.126696450303
ACH-001552,0.000257419453446
ACH-001554,-0.109052979946
ACH-001645,-0.145005028063
ACH-001654,-0.128349510766
ACH-001715,-0.26587773046700003
ACH-001735,-0.124969915504
ACH-001736,-0.046332759156400005
ACH-001737,-0.204357197577
ACH-001740,-0.71607120423
ACH-001745,-0.837180125344
ACH-001750,-0.0788463531245
ACH-001765,-0.164263195232
ACH-001956,-0.22604884878000003
ACH-001957,-0.417545761139
