,ACVR2A (92)
ACH-000280,-0.027858200077299996
ACH-000281,-0.16948813585900002
ACH-000288,-0.0584146545457
ACH-000291,-0.0203381183895
ACH-000293,0.0772755390532
ACH-000294,0.055989848441900004
ACH-000295,-0.0119668762301
ACH-000296,0.062735356019
ACH-000302,-0.16568917507
ACH-000304,-0.207028383291
ACH-000307,-0.103437181462
ACH-000308,-0.046403460619400004
ACH-000310,-0.148781197783
ACH-000311,0.00335234312033
ACH-000312,-0.19604416169
ACH-000315,-0.14214272603599998
ACH-000316,-0.0692817319942
ACH-000317,-0.124476811309
ACH-000318,-0.0822874844856
ACH-000319,0.06523420885919999
ACH-000320,-0.39303854861299997
ACH-000322,0.012688011313399998
ACH-000323,-0.07770651525719999
ACH-000324,-0.13612543577400002
ACH-000329,-0.37468336525799995
ACH-000330,-0.101660605595
ACH-000331,-0.153865428458
ACH-000332,-0.201097751142
ACH-000334,-0.262643823261
ACH-000335,-0.013685049583600001
ACH-000336,0.29125840171399997
ACH-000337,0.06520834002709999
ACH-000339,-0.192707884473
ACH-000341,-0.256180977379
ACH-000348,-0.06923724388760001
ACH-000350,-0.0143997474345
ACH-000352,0.10694547937400001
ACH-000356,0.0576307515472
ACH-000361,0.23291341520199998
ACH-000362,-0.0872140050004
ACH-000363,-0.07658080941310001
ACH-000364,0.110725690285
ACH-000365,0.0401489823776
ACH-000366,-0.121685398216
ACH-000368,-0.0395560183577
ACH-000374,-0.228281188552
ACH-000375,-0.077914041054
ACH-000376,-0.181087367159
ACH-000381,0.0198235577777
ACH-000383,-0.15850041811899998
ACH-000387,-0.226322923196
ACH-000389,-0.193046443761
ACH-000390,0.0748324019537
ACH-000393,-0.15636236898
ACH-000395,-0.0851031226286
ACH-000397,0.08602309598300001
ACH-000401,0.047014503424300004
ACH-000402,-0.34699226462899996
ACH-000403,-0.134160438716
ACH-000404,0.175049068136
ACH-000406,-0.0823152733413
ACH-000407,-0.0795759870689
ACH-000408,0.0154838719373
ACH-000410,-0.0215748415894
ACH-000411,-0.27338823269699997
ACH-000414,-0.24687452318300002
ACH-000415,-0.132547795561
ACH-000416,-0.172699893635
ACH-000420,-0.120658987461
ACH-000421,-0.159870580298
ACH-000424,0.055669231925099996
ACH-000425,0.170706715501
ACH-000426,0.056450122980199996
ACH-000427,-0.165740751987
ACH-000433,-0.10769734943399999
ACH-000436,-0.0471794539493
ACH-000444,-0.220869514127
ACH-000445,0.017714918365499998
ACH-000448,-0.021751299511
ACH-000450,-0.11768388332
ACH-000452,0.0829894273303
ACH-000454,-0.103039852599
ACH-000458,-0.0557360227934
ACH-000459,-0.253497767548
ACH-000460,0.12110105457
ACH-000461,-0.217295729405
ACH-000463,-0.178090832916
ACH-000464,-0.0176580919688
ACH-000466,-0.00305697380265
ACH-000467,-0.204223178359
ACH-000468,0.0280244052018
ACH-000469,-0.0895519010284
ACH-000470,-0.217011743919
ACH-000471,-0.12085352945800001
ACH-000472,-0.0298524750641
ACH-000473,0.050244878983899996
ACH-000475,0.0722112229369
ACH-000476,0.033997666600000004
ACH-000477,0.039854282945800006
ACH-000480,0.0357045248152
ACH-000481,0.030755525508
ACH-000483,-0.08556331790860001
ACH-000484,-0.111066451688
ACH-000485,0.204806994804
ACH-000486,-0.038128994119000004
ACH-000487,-0.174722530469
ACH-000488,0.0401298741536
ACH-000490,-0.00536829762266
ACH-000491,-0.417254289719
ACH-000495,-0.303038018727
ACH-000496,-0.307815990782
ACH-000499,0.0775881488478
ACH-000500,0.117213340304
ACH-000502,-0.12776502800200001
ACH-000503,-0.10570688383400001
ACH-000505,-0.411463789837
ACH-000507,0.16250129805299998
ACH-000510,-0.18956325476
ACH-000511,0.042014343644
ACH-000512,0.07642272046510001
ACH-000516,-0.08807372317960002
ACH-000517,-0.262772661798
ACH-000518,-0.06941631871330001
ACH-000520,-0.251445651337
ACH-000521,-0.247479203278
ACH-000522,-0.127097614996
ACH-000524,0.04077852500180001
ACH-000527,-0.041798337934800006
ACH-000528,-0.17606484619600002
ACH-000537,-0.0913949119363
ACH-000541,0.043489601506500004
ACH-000542,-0.371746900383
ACH-000544,0.316563505598
ACH-000545,-0.0617274398601
ACH-000547,-0.02235920933
ACH-000548,-0.10941747384400001
ACH-000549,0.061929481493199996
ACH-000550,-0.0836913545005
ACH-000552,-0.057314420231900004
ACH-000556,0.018843875229599998
ACH-000557,-0.135954892902
ACH-000570,-0.137647445837
ACH-000571,-0.0104828996477
ACH-000573,0.0939129465184
ACH-000576,-0.0989933248214
ACH-000580,-0.135195390886
ACH-000584,-0.00209942589882
ACH-000585,0.0353974597174
ACH-000588,0.009148860587379999
ACH-000589,0.13025993754
ACH-000591,-0.234235775904
ACH-000593,-0.0565815160987
ACH-000600,-0.0557508508697
ACH-000601,-0.109365131669
ACH-000604,0.0338125273372
ACH-000605,-0.184599459318
ACH-000606,-0.212498544235
ACH-000608,-0.287832688985
ACH-000614,-0.2012168707
ACH-000616,-0.142732812151
ACH-000618,-0.16640542371099998
ACH-000619,-0.076994722307
ACH-000620,0.0188745794154
ACH-000621,-0.07369690237769999
ACH-000622,-0.052593626831300005
ACH-000623,-0.07217663511860001
ACH-000624,-0.0712418379648
ACH-000627,-0.274326055278
ACH-000630,-0.112978338927
ACH-000632,-0.22084428305999998
ACH-000633,0.24518602331599998
ACH-000637,-0.180944660124
ACH-000638,0.162474245689
ACH-000646,0.0345862148223
ACH-000647,-0.126622071488
ACH-000648,-0.151860806365
ACH-000649,-0.137000325079
ACH-000651,-0.0375163835775
ACH-000652,-0.243691126464
ACH-000653,-0.198346396959
ACH-000657,-0.107574025072
ACH-000658,0.12665730654100002
ACH-000661,0.040634866022600004
ACH-000662,-0.0376207671118
ACH-000663,-0.21460277205800002
ACH-000665,-0.10177494742000001
ACH-000671,-0.295318420464
ACH-000673,-0.248481881127
ACH-000676,-0.14599152328099999
ACH-000677,-0.129242755089
ACH-000681,-0.09727322944160001
ACH-000682,0.0126940235839
ACH-000683,0.004311145319439999
ACH-000684,0.0320011258985
ACH-000688,-0.108095060221
ACH-000693,-0.14191732116699998
ACH-000694,0.0015171795820699998
ACH-000695,-0.185816962856
ACH-000696,-0.259271427707
ACH-000697,-0.224791542403
ACH-000699,0.0162131826851
ACH-000701,-0.258256608975
ACH-000706,0.071709736733
ACH-000711,-0.188702183508
ACH-000713,-0.0849827000195
ACH-000714,0.029884788808300002
ACH-000718,-0.113789475744
ACH-000720,-0.053687165277300004
ACH-000721,-0.192596121298
ACH-000724,0.0631262323865
ACH-000725,-0.0645228790221
ACH-000732,-0.116235459445
ACH-000734,-0.04557956832219999
ACH-000735,-0.176226224969
ACH-000736,0.10960338215299999
ACH-000738,-0.070617252443
ACH-000746,-0.0661134275174
ACH-000747,-0.128577193911
ACH-000748,0.00141529016301
ACH-000753,-0.157836746679
ACH-000756,-0.19583692772199998
ACH-000757,0.0609253005471
ACH-000758,-0.0028025497762299996
ACH-000760,-0.0398466223935
ACH-000763,-0.08524997990430001
ACH-000764,-0.334769913328
ACH-000765,0.08546419787360002
ACH-000766,-0.21544460284000003
ACH-000767,-0.19947345775199998
ACH-000768,-0.19947907601
ACH-000769,-0.057183157334
ACH-000770,-0.0826002830497
ACH-000771,-0.0510985125039
ACH-000773,0.00730463909048
ACH-000776,0.0510793350256
ACH-000777,0.0362144213105
ACH-000778,0.08076578269710001
ACH-000781,-0.112152419752
ACH-000782,0.12031596756599999
ACH-000783,0.0897763158108
ACH-000784,-0.0201479848875
ACH-000785,-0.276566190408
ACH-000787,-0.114137332226
ACH-000788,-0.0840021515802
ACH-000791,-0.259479076225
ACH-000792,-0.0095908533422
ACH-000794,0.0103069894305
ACH-000796,-0.24207249431800001
ACH-000799,-0.264373744114
ACH-000800,-0.34015231237300003
ACH-000802,-0.132373886367
ACH-000804,0.18118421627700002
ACH-000805,0.252966315459
ACH-000809,-0.019611817726700002
ACH-000810,-0.0698727362006
ACH-000811,-0.040633219448
ACH-000817,-0.242161507391
ACH-000819,-0.0823011916898
ACH-000820,0.40858171126599996
ACH-000821,-0.0215397397353
ACH-000822,0.07968829813089999
ACH-000823,-0.14656794263
ACH-000824,-0.128979595604
ACH-000827,-0.172964242078
ACH-000829,-0.385710902935
ACH-000831,-0.16894877065900002
ACH-000832,-0.0792144070071
ACH-000833,0.0915575491728
ACH-000834,-0.05003144343830001
ACH-000835,-0.640035543629
ACH-000836,-0.33144213150699997
ACH-000837,-0.117797656748
ACH-000838,-0.253162582029
ACH-000839,0.0869558203748
ACH-000840,-0.0365844061559
ACH-000841,-0.120037476939
ACH-000843,0.066328690489
ACH-000846,-0.0695959085151
ACH-000847,-0.07057464963839999
ACH-000848,0.0660853240412
ACH-000849,-0.0853319003373
ACH-000851,0.159024318464
ACH-000855,0.0267759993922
ACH-000856,0.118879452445
ACH-000858,-0.18731330673399998
ACH-000859,0.101992314515
ACH-000861,0.0180010473273
ACH-000862,-0.234096847429
ACH-000865,-0.07450179548560001
ACH-000866,0.0067081175604899995
ACH-000867,-0.109386017651
ACH-000869,0.0051534536994899995
ACH-000872,0.019698989632299997
ACH-000873,-0.0390290583416
ACH-000876,-0.169556501905
ACH-000878,0.147573842367
ACH-000880,-0.127011726585
ACH-000881,-0.221654083209
ACH-000882,-0.13327973268100002
ACH-000884,-0.0833794617357
ACH-000885,-0.06681700057130001
ACH-000887,-0.115533650286
ACH-000888,-0.0383873168915
ACH-000889,-0.0426758633624
ACH-000890,0.028409228531999998
ACH-000896,0.0390753255217
ACH-000898,-0.0254493540307
ACH-000900,-0.0947966224961
ACH-000901,-0.00825137693983
ACH-000905,0.0733880443748
ACH-000906,-0.0862716641502
ACH-000907,-0.04306013794
ACH-000910,-0.059555396997800006
ACH-000911,-0.06968098812830001
ACH-000912,0.0057921238029
ACH-000913,0.0112884658669
ACH-000915,-0.15995044707800002
ACH-000916,0.16340294318499998
ACH-000917,0.104647942626
ACH-000921,-0.262329420205
ACH-000924,-0.13783977973300002
ACH-000926,-0.0854753910105
ACH-000928,0.0144840307726
ACH-000929,-0.0556974943523
ACH-000932,0.0515661095645
ACH-000935,-0.181357720174
ACH-000936,-0.0702838656067
ACH-000937,-0.0528204074892
ACH-000938,0.017387218286700003
ACH-000939,0.05424662624030001
ACH-000941,-0.296972315424
ACH-000943,-0.13088544222
ACH-000946,-0.0415824239211
ACH-000947,-0.0992389650172
ACH-000948,-0.09556679169150001
ACH-000950,-0.163565742636
ACH-000953,-0.0602125343891
ACH-000957,-0.158534063212
ACH-000958,-0.0573864646364
ACH-000960,-0.0354195936135
ACH-000963,-0.19448637653499998
ACH-000968,0.0427343154926
ACH-000969,-0.110773286089
ACH-000973,-0.0946964626042
ACH-000974,-0.0838173317023
ACH-000975,-0.28529053064300003
ACH-000976,-0.034609457707599996
ACH-000978,-0.662485377922
ACH-000980,-0.163788291173
ACH-000984,-0.191148088868
ACH-000986,-0.09242689503399999
ACH-000988,-0.043552850072
ACH-000993,-0.0180708926384
ACH-000994,0.0875600903189
ACH-000996,-0.27571125942200003
ACH-001001,-0.0216578127624
ACH-001020,-0.16916399238899998
ACH-001028,-0.16115858155999999
ACH-001031,0.22054160559099997
ACH-001038,-0.045074163403500005
ACH-001048,-0.192188760421
ACH-001050,-0.101746029044
ACH-001053,-0.0579946319021
ACH-001054,-0.359730834436
ACH-001061,-0.112281305625
ACH-001067,-0.39161261375900003
ACH-001075,-0.053018743961199995
ACH-001096,-0.038592868063599996
ACH-001128,-0.44633742656000003
ACH-001134,-0.19296469262000002
ACH-001151,-0.110645728626
ACH-001163,-0.195372610702
ACH-001164,-0.29582492826699996
ACH-001173,-0.0248781501524
ACH-001183,-0.10467960428999999
ACH-001184,-0.123266407702
ACH-001190,0.0405571061319
ACH-001192,0.0225977634662
ACH-001193,-0.14731877582
ACH-001196,-0.380486026975
ACH-001197,0.032014463522099995
ACH-001205,-0.057344755235199996
ACH-001211,-0.0111656713224
ACH-001212,-0.322418837526
ACH-001228,-0.08682143787879999
ACH-001232,-0.120160769945
ACH-001239,-0.158466829354
ACH-001274,-0.060504241303699996
ACH-001275,-0.270725490138
ACH-001277,0.031624764951
ACH-001278,-0.0811295710592
ACH-001280,-0.302021114792
ACH-001283,-0.0884991759368
ACH-001289,-0.0874360242134
ACH-001295,-0.0425318845562
ACH-001300,-0.00630618292135
ACH-001301,-0.16330409555199998
ACH-001302,-0.345687769262
ACH-001303,-0.407449807425
ACH-001306,-0.09327479447310001
ACH-001318,-0.0504046917961
ACH-001322,-0.052483560636700004
ACH-001328,-0.117369768814
ACH-001332,0.090329368501
ACH-001333,-0.0577345605176
ACH-001336,0.00454808363956
ACH-001340,-0.0412641537179
ACH-001346,-0.026415392263700002
ACH-001353,-0.09816307642510001
ACH-001354,-0.52333817502
ACH-001367,-0.0325796077292
ACH-001368,-0.10254697318299999
ACH-001374,0.057488313621300004
ACH-001375,-0.0881704762865
ACH-001377,-0.0294870907142
ACH-001380,0.0592684446902
ACH-001391,-0.0176755742125
ACH-001407,-0.012871142147
ACH-001408,-0.182952291322
ACH-001413,-0.09508187861800001
ACH-001430,-0.539764496937
ACH-001431,-0.191848091473
ACH-001450,0.0416988389289
ACH-001496,-0.19655771704
ACH-001500,-0.167484663213
ACH-001521,0.134450743923
ACH-001523,-0.00604242632048
ACH-001532,-0.121690997124
ACH-001536,0.07157444185549999
ACH-001550,-0.047833514725400005
ACH-001552,0.107785952656
ACH-001554,-0.14910925316600002
ACH-001645,-0.11939600941400001
ACH-001654,0.09012926363
ACH-001715,-0.137395312067
ACH-001735,0.0321199135092
ACH-001736,-0.204566236494
ACH-001737,0.06258330512
ACH-001740,0.140345489206
ACH-001745,-0.0408745677038
ACH-001750,-0.16693076381400002
ACH-001765,-0.150382546887
ACH-001956,-0.136054162746
ACH-001957,-0.0200635145395
