,KIAA0226L (80183)
ACH-000004,-0.09818404149150001
ACH-000007,-0.371077349277
ACH-000009,-0.0239860769686
ACH-000011,-0.09301878178419999
ACH-000012,-0.096115825008
ACH-000013,-0.120307228946
ACH-000014,-0.10876679309000001
ACH-000015,-0.116714641225
ACH-000017,-0.09097960738250001
ACH-000018,-0.339718385369
ACH-000019,0.10257194550799999
ACH-000021,-0.147453190071
ACH-000022,-0.050570068711099994
ACH-000025,-0.058795691083699995
ACH-000028,-0.146152428448
ACH-000030,-0.0321079824241
ACH-000035,-0.12037325829199999
ACH-000036,0.08517377340739998
ACH-000037,-0.0123782469698
ACH-000039,0.0700737684685
ACH-000040,-0.149792458987
ACH-000041,-0.323947864414
ACH-000042,-0.07874849714710001
ACH-000045,-0.037381646066199994
ACH-000047,-0.0439336898645
ACH-000052,-0.186985760039
ACH-000053,-0.0666049002232
ACH-000054,-0.11434286645899999
ACH-000055,-0.113355247423
ACH-000060,-0.182438242185
ACH-000067,-0.262888998961
ACH-000070,0.17398952508699997
ACH-000075,-0.11571794041200001
ACH-000078,-0.25704773571
ACH-000082,-0.20966287746399997
ACH-000085,-0.222716292811
ACH-000086,-0.142117221673
ACH-000087,0.0408246008119
ACH-000092,-0.13073041048200001
ACH-000095,-0.027120086076000003
ACH-000097,0.011283732514799999
ACH-000098,-0.0413148860431
ACH-000099,-0.206460576021
ACH-000108,-0.0206839174532
ACH-000113,-0.044902258180900004
ACH-000115,-0.36792201887599996
ACH-000116,-0.0778330751224
ACH-000118,-0.23159853408199998
ACH-000120,-0.13052941653
ACH-000123,-0.0999935242515
ACH-000127,0.00801288720315
ACH-000128,-0.0676327431431
ACH-000132,-0.167812612661
ACH-000133,-0.0414882157758
ACH-000137,-0.167094145575
ACH-000138,0.021321039649200003
ACH-000142,-0.17112027358600002
ACH-000143,-0.0023337700827
ACH-000146,-0.327357264789
ACH-000148,-0.211142607574
ACH-000150,-0.10529201656199999
ACH-000152,-0.220361986122
ACH-000153,0.280949104023
ACH-000159,-0.27211315327
ACH-000160,0.168717568164
ACH-000163,-0.016013990649899997
ACH-000167,0.13855245857
ACH-000168,0.19236982986900003
ACH-000169,0.0169104824155
ACH-000178,0.005276067912260001
ACH-000182,-0.060012301800699996
ACH-000183,0.0878622981535
ACH-000188,-0.18102997234700002
ACH-000189,-0.12043241008099999
ACH-000190,-0.222650057139
ACH-000198,-0.0738201021061
ACH-000204,-0.08200218640960001
ACH-000206,-0.0407472564874
ACH-000207,0.0405983270611
ACH-000211,-0.203778613626
ACH-000215,-0.00808382980094
ACH-000221,0.0033900336875300006
ACH-000222,-0.348681426344
ACH-000223,-0.134226134529
ACH-000226,0.0521005791635
ACH-000227,0.0675778490151
ACH-000228,-0.0814926977242
ACH-000231,-0.0682526645202
ACH-000232,-0.0366559721167
ACH-000233,0.0259591583849
ACH-000234,-0.022904981946900004
ACH-000235,-0.0243438470994
ACH-000237,0.00822667573758
ACH-000238,-0.23068684451699997
ACH-000243,-0.0592204696339
ACH-000244,0.20861828359999998
ACH-000246,-0.131514521602
ACH-000248,0.0606836790211
ACH-000250,-0.0409847486889
ACH-000251,-0.132590043126
ACH-000253,-0.0745650166279
ACH-000255,0.009185560675
ACH-000256,-0.0220506106258
ACH-000257,-0.22365952607200001
ACH-000258,0.13569424488
ACH-000259,-0.103815856489
ACH-000260,-0.173340933957
ACH-000261,-0.006418935280339999
ACH-000262,-0.20580430739100003
ACH-000263,0.011188545220700001
ACH-000264,-0.028918322467400004
ACH-000265,-0.243053231171
ACH-000266,-0.0621409932109
ACH-000272,-0.0668003414609
ACH-000273,-0.0713827002172
ACH-000274,-0.026050885299999996
ACH-000277,-0.08143153522180001
ACH-000278,0.10697818085100001
ACH-000279,-0.0840830331544
ACH-000280,0.0847986619185
ACH-000281,-0.167166678658
ACH-000288,-0.11946100665300001
ACH-000291,-0.021772368180400004
ACH-000293,-0.0621195173245
ACH-000294,0.00828958766984
ACH-000295,0.15324469974000002
ACH-000296,-0.111803973721
ACH-000302,-0.226871226231
ACH-000304,-0.08094273901549999
ACH-000307,-0.0113421483099
ACH-000308,-0.012787727123300001
ACH-000310,-0.127372468567
ACH-000311,-0.283749974018
ACH-000312,-0.140167654761
ACH-000315,0.110451098937
ACH-000316,0.080842927965
ACH-000317,-0.0261568694993
ACH-000318,-0.0369463875856
ACH-000319,0.19186172544
ACH-000320,-0.14899056663
ACH-000322,-0.0264746003466
ACH-000323,0.0117401924529
ACH-000324,0.00667105982765
ACH-000329,0.0461617082514
ACH-000330,0.135910780566
ACH-000331,-0.00317233381232
ACH-000332,-0.07363707248439999
ACH-000334,0.111665431527
ACH-000335,0.159337970123
ACH-000336,0.203197328441
ACH-000337,0.279204055012
ACH-000339,-0.004604335325979999
ACH-000341,-0.350264836847
ACH-000348,-0.179622368781
ACH-000350,0.00036705862843
ACH-000352,0.0242206424847
ACH-000356,-0.0528542622872
ACH-000361,0.127235307972
ACH-000362,-0.14567561297599999
ACH-000363,0.0596169120765
ACH-000364,-0.039502171728599995
ACH-000365,-0.111896925933
ACH-000366,-0.0832093199701
ACH-000368,6.17463957107e-05
ACH-000374,-0.161422441794
ACH-000375,0.00211256918472
ACH-000376,-0.0005995441999269999
ACH-000381,-0.0868908395348
ACH-000383,-0.100978123773
ACH-000387,-0.00241738591574
ACH-000389,-0.197917727182
ACH-000390,0.00810029139712
ACH-000393,0.0545761599828
ACH-000395,-0.278484985626
ACH-000397,0.030887649101900002
ACH-000401,-0.013235663875299999
ACH-000402,0.0852907102535
ACH-000403,-0.0509905610374
ACH-000404,0.036117486353300005
ACH-000406,-0.08989547074269999
ACH-000407,0.06226974924380001
ACH-000408,-0.013131851022399998
ACH-000410,-0.18304912530099998
ACH-000411,-0.00852384578238
ACH-000414,-0.259012242835
ACH-000415,-0.0554416981673
ACH-000416,-0.136180265331
ACH-000420,0.217082776063
ACH-000421,-0.0481074865999
ACH-000424,-0.162415737432
ACH-000425,-0.121108143292
ACH-000426,0.209940540213
ACH-000427,-0.024420774676299998
ACH-000433,-0.0591776712634
ACH-000436,-0.119830544345
ACH-000444,-0.127968682897
ACH-000445,-0.210363853511
ACH-000448,-0.0828804182666
ACH-000450,-0.04549456759880001
ACH-000452,-0.034872139584
ACH-000454,0.0629586000141
ACH-000458,0.0514143200576
ACH-000459,-0.0555904499086
ACH-000460,-0.07035457748360001
ACH-000461,-0.07096447964639999
ACH-000463,-0.07759193890310001
ACH-000464,-0.0616877962925
ACH-000466,-0.08545679854039999
ACH-000467,-0.0397132615446
