,CHD1L (9557)
ACH-000004,0.0609738053361
ACH-000007,0.211010468068
ACH-000009,-0.0895725733275
ACH-000011,0.159949753319
ACH-000012,-0.025588049926800003
ACH-000013,0.0667802139699
ACH-000014,-0.144844458273
ACH-000015,-0.014695924065000001
ACH-000017,0.40729613103900003
ACH-000018,-0.103684179058
ACH-000019,-0.225881693034
ACH-000021,-0.075524040065
ACH-000022,-0.0322264596947
ACH-000025,-0.0393366953468
ACH-000028,-0.0866240503605
ACH-000030,0.054882774639
ACH-000035,-0.121630014319
ACH-000036,-0.0648190147242
ACH-000037,0.109193546031
ACH-000039,-0.228611796563
ACH-000040,0.139332388949
ACH-000041,-0.011581015553500001
ACH-000042,-0.0242313983537
ACH-000045,0.243394304698
ACH-000047,0.21987472366900002
ACH-000052,0.11949517586899999
ACH-000053,-0.07997926830299999
ACH-000054,-0.006210176462859999
ACH-000055,-0.152879164605
ACH-000060,0.134774784761
ACH-000067,0.130290790233
ACH-000070,0.145564014333
ACH-000075,-0.00362080101005
ACH-000078,-0.10578844737
ACH-000082,0.19031968983300002
ACH-000085,0.18211950498799997
ACH-000086,-0.06073773381519999
ACH-000087,0.0215141109545
ACH-000092,0.07987960051489999
ACH-000095,0.0345336652958
ACH-000097,0.0490947391993
ACH-000098,-0.053221429920300004
ACH-000099,0.0879528781388
ACH-000108,-0.0195749436944
ACH-000113,-0.0341759501495
ACH-000115,0.171605937
ACH-000116,-0.00500220614879
ACH-000118,-0.08855163443399999
ACH-000120,-0.06580463831450001
ACH-000123,-0.0396374779281
ACH-000127,0.0439801386379
ACH-000128,0.24607821689599998
ACH-000132,0.004104545853520001
ACH-000133,0.114844715468
ACH-000137,0.165245478398
ACH-000138,0.017640239108400003
ACH-000142,-0.029725162822599998
ACH-000143,0.0320202951992
ACH-000146,-0.0629456107182
ACH-000148,0.0797885274814
ACH-000150,0.16444495267
ACH-000152,0.09215276773039999
ACH-000153,0.121246873228
ACH-000159,0.0491949912703
ACH-000160,0.333458871843
ACH-000163,0.049126153852000004
ACH-000167,0.34731538292900005
ACH-000168,0.26127497891
ACH-000169,0.115408666531
ACH-000178,0.0188490607954
ACH-000182,0.0644076357434
ACH-000183,0.157128548555
ACH-000188,-0.00316026484047
ACH-000189,0.0641623401415
ACH-000190,0.19091619625599998
ACH-000198,0.185936186107
ACH-000204,-0.21301208276500003
ACH-000206,0.167343933107
ACH-000207,0.287570076734
ACH-000211,0.17206376301600002
ACH-000215,-0.007044035255129999
ACH-000221,0.0235298577651
ACH-000222,0.0029085992800900002
ACH-000223,0.0026514802240900004
ACH-000226,0.09934689257519999
ACH-000227,-0.0678612860339
ACH-000228,-0.10930388334699999
ACH-000231,-0.10059972071699999
ACH-000232,-0.285905880503
ACH-000233,0.055761612268699995
ACH-000234,-0.0127015768784
ACH-000235,-0.020400554133799997
ACH-000237,-0.07235616178339999
ACH-000238,0.20102800313299998
ACH-000243,-0.0400698978001
ACH-000244,-0.0013912175552400002
ACH-000246,0.021000165328599996
ACH-000248,0.0914727740263
ACH-000250,0.133593882547
ACH-000251,0.19421370603399998
ACH-000253,-0.0337278021683
ACH-000255,0.0135873584485
ACH-000256,0.17171417926600002
ACH-000257,0.113131305536
ACH-000258,-0.490709270848
ACH-000259,0.041782923141900005
ACH-000260,0.036288862335699994
ACH-000261,0.141530164203
ACH-000262,0.144537083355
ACH-000263,0.136246618318
ACH-000264,0.0665944582572
ACH-000265,-0.0484277728155
ACH-000266,0.0337565215468
ACH-000272,0.171918461396
ACH-000273,-0.09145635567839999
ACH-000274,0.014868977594299998
ACH-000277,0.165421427298
ACH-000278,-0.08829697832039998
ACH-000279,0.08752521763080001
ACH-000280,0.177699731118
ACH-000281,-0.0358606526135
ACH-000288,0.0257079546755
ACH-000291,0.158959048016
ACH-000293,0.13407504166
