,TCEB2 (6923)
ACH-000318,-1.4729644206799999
ACH-000319,-0.947591691578
ACH-000320,-1.3339332915100002
ACH-000322,-1.39338728197
ACH-000323,-1.37518848447
ACH-000324,-1.5092814220200002
ACH-000329,-1.04928067683
ACH-000330,-1.17151469655
ACH-000331,-1.33845970588
ACH-000332,-1.36423142155
ACH-000334,-1.40807922552
ACH-000335,-1.17673302528
ACH-000336,-1.52337876483
ACH-000337,-1.41070344042
ACH-000339,-1.4514725125499999
ACH-000341,-1.6054064360100002
ACH-000348,-1.8309981264500002
ACH-000350,-1.9526276936700002
ACH-000352,-1.5294197113499999
ACH-000356,-1.33809748675
ACH-000361,-1.28868645416
ACH-000362,-1.70486886637
ACH-000363,-1.7277118618
ACH-000364,-1.3855937906400002
ACH-000365,-1.49764475653
ACH-000366,-1.5903313791299998
ACH-000368,-1.4921329698899999
ACH-000374,-1.26683796946
ACH-000375,-1.43667765354
ACH-000376,-1.24743216459
ACH-000381,-1.14990449053
ACH-000383,-1.81265672942
ACH-000387,-1.32711184561
ACH-000389,-1.28421895218
ACH-000390,-1.7783884387
ACH-000393,-1.26768348431
ACH-000395,-0.877595187815
ACH-000397,-1.44356502428
ACH-000401,-1.5542567309600002
ACH-000402,-1.4150594486899999
ACH-000403,-1.2516212070000001
ACH-000404,-1.5971560071200002
ACH-000406,-1.60250498519
ACH-000407,-1.5561035669999999
ACH-000408,-1.5165273859600001
ACH-000410,-1.5939996148299997
ACH-000411,-1.07326313061
ACH-000414,-1.6570428893399998
ACH-000415,-1.78092796876
ACH-000416,-1.19123454136
ACH-000420,-1.3071067888799999
ACH-000421,-1.4055959415600001
ACH-000424,-1.4953706349200002
ACH-000425,-1.45966529071
ACH-000426,-1.6460665517200002
ACH-000427,-1.26069737177
ACH-000433,-0.90587813097
ACH-000436,-1.79531272477
ACH-000444,-1.6210912098899999
ACH-000445,-0.977035818371
ACH-000448,-1.3447941544600002
ACH-000450,-1.0060783091399998
ACH-000452,-1.50835136396
ACH-000454,-1.65331783634
ACH-000458,-1.2281545543999999
ACH-000459,-2.32280694615
ACH-000460,-1.3381894523
ACH-000461,-1.22645944566
ACH-000463,-1.3963607098500002
ACH-000464,-1.27392462225
ACH-000466,-0.861774905809
ACH-000467,-1.22523931787
ACH-000468,-1.23520068206
ACH-000469,-1.21017075192
ACH-000470,-0.842835895449
ACH-000471,-1.60348995014
ACH-000472,-1.65289466769
ACH-000473,-1.78201190165
ACH-000475,-1.55337388021
ACH-000476,-1.32590024601
ACH-000477,-2.10847752544
ACH-000480,-1.30437220355
ACH-000481,-1.0421296622
ACH-000483,-1.6163052000600002
ACH-000484,-0.807060057789
ACH-000485,-1.3837242382799997
ACH-000486,-1.30968720085
ACH-000487,-1.40016625815
ACH-000488,-1.33013411573
ACH-000490,-1.5564297201800001
ACH-000491,-1.4241699075
ACH-000495,-1.18552570314
ACH-000496,-1.5485664400999999
ACH-000499,-1.49648156201
ACH-000500,-1.30906837968
ACH-000502,-1.4005731449799999
ACH-000503,-1.57471152818
ACH-000505,-1.4747104099000001
ACH-000507,-1.2643775986
ACH-000510,-1.01808462306
ACH-000511,-1.36815850502
ACH-000512,-1.4649550092599999
ACH-000516,-1.5709733763999998
ACH-000517,-0.6878108400570001
ACH-000518,-1.3631029715799998
ACH-000520,-1.35553646636
ACH-000521,-1.00056717765
ACH-000522,-1.67304970085
ACH-000524,-1.8544311769400001
ACH-000527,-1.37965726633
ACH-000528,-1.3377148881799998
ACH-000537,-1.4644564921799998
ACH-000541,-1.13567592982
ACH-000542,-1.3516090108599998
ACH-000544,-1.6186875288799998
ACH-000545,-1.4072012216499998
ACH-000547,-1.06445159139
ACH-000548,-1.37704512595
ACH-000549,-1.3639084189500001
ACH-000550,-1.1042397522399998
ACH-000552,-1.3102156041600002
ACH-000556,-1.66169345181
ACH-000557,-1.02393855456
ACH-000570,-1.66095388288
ACH-000571,-1.5654667619799998
ACH-000573,-1.4891701057799998
ACH-000576,-1.7675665043900002
ACH-000580,-1.97481581714
ACH-000584,-1.58761650214
ACH-000585,-1.1447902335200002
ACH-000588,-1.68169630815
ACH-000589,-1.67431132877
ACH-000591,-1.5428517525999998
ACH-000593,-1.24383228314
ACH-000600,-1.23611238282
ACH-000601,-1.44116872786
ACH-000604,-1.8873725251099998
ACH-000605,-1.6628056123700001
ACH-000606,-1.33453473104
ACH-000608,-0.825423216127
ACH-000614,-1.8089920650099998
ACH-000616,-1.43720417012
ACH-000618,-1.560060449
ACH-000619,-1.6672405767200003
ACH-000620,-1.4582853776
ACH-000621,-1.4955250001299998
ACH-000622,-1.8106126308400001
ACH-000623,-1.67584076021
ACH-000624,-1.4501804778100003
ACH-000627,-1.05018801624
ACH-000630,-1.4358774449
ACH-000632,-1.71144398294
ACH-000633,-1.47893711414
ACH-000637,-1.4891997048899999
ACH-000638,-1.31214304735
ACH-000646,-1.63961672347
ACH-000647,-1.3304568314799998
ACH-000648,-2.03870876032
ACH-000649,-0.8050916065449999
ACH-000651,-1.29219878779
ACH-000652,-1.30602042899
ACH-000653,-1.36557573973
ACH-000657,-1.34089713541
ACH-000658,-1.7145040903600002
ACH-000661,-2.0719196909799997
ACH-000662,-1.51277245623
ACH-000663,-1.58799941623
ACH-000665,-1.7433902539900001
ACH-000671,-1.7643401047
ACH-000673,-1.65382095403
ACH-000676,-1.5787318472
ACH-000677,-1.5029934865799999
ACH-000681,-1.54889585824
ACH-000682,-1.61325480379
ACH-000683,-1.7533521668799998
ACH-000684,-1.63100005513
ACH-000688,-1.72704414314
ACH-000693,-1.56922942671
ACH-000694,-1.34609955735
ACH-000695,-1.29893634973
ACH-000696,-0.979393299304
ACH-000697,-1.16773985708
ACH-000699,-1.46132474019
ACH-000701,-1.19587712547
ACH-000706,-1.48413610081
ACH-000711,-1.39084044619
ACH-000713,-1.3703552827399998
ACH-000714,-1.43290312482
ACH-000718,-1.16823812541
ACH-000720,-1.50036234921
ACH-000721,-1.3428342283399999
ACH-000724,-2.24784176185
ACH-000725,-1.4211639396399998
ACH-000732,-1.57232736968
ACH-000734,-1.7710175554400003
ACH-000735,-1.2802902865299999
ACH-000736,-1.4773329360299998
ACH-000738,-1.3515309164700002
ACH-000746,-1.43323589294
ACH-000747,-0.8902745604410001
ACH-000748,-1.26844900977
ACH-000753,-1.85752479782
ACH-000756,-1.47411473783
ACH-000757,-1.1011472089799998
ACH-000758,-1.1499264099200002
ACH-000760,-1.6230853573700001
ACH-000763,-1.7990906785599998
ACH-000764,-1.23616899594
ACH-000765,-1.5412057691299998
ACH-000766,-1.30776040463
ACH-000767,-1.8923881376900002
ACH-000768,-1.3965578299899999
ACH-000769,-1.50260272375
ACH-000770,-1.4037221109399998
ACH-000771,-1.065692958
ACH-000773,-1.28621358609
ACH-000776,-1.6653374638799998
ACH-000777,-1.48966196329
ACH-000778,-1.9899954967200002
ACH-000781,-1.6567558754700002
ACH-000782,-1.58855576903
ACH-000783,-1.47255674384
ACH-000784,-1.6764562222600001
ACH-000785,-1.13826699604
ACH-000787,-1.52282344989
ACH-000788,-1.67443189635
ACH-000791,-0.9208160981899999
ACH-000792,-1.6413414291600001
ACH-000794,-1.49827635816
ACH-000796,-1.38882413161
ACH-000799,-1.2534472798
ACH-000800,-1.85144470842
ACH-000802,-1.2700252134899999
ACH-000804,-1.5202648132799998
ACH-000805,-1.3449431317700002
ACH-000809,-1.51427834661
ACH-000810,-0.721996593011
ACH-000811,-1.5335946033
ACH-000817,-1.46103844745
ACH-000819,-1.21875215145
ACH-000820,-1.3973700647
ACH-000821,-1.1305997871100002
ACH-000822,-1.29718876423
ACH-000823,-1.38754546538
ACH-000824,-1.64704388599
ACH-000827,-1.3198119394299999
ACH-000829,-1.33576193065
ACH-000831,-1.15343819019
ACH-000832,-1.1828952247
ACH-000833,-2.162287605
ACH-000834,-1.7447409806299998
ACH-000835,-0.938298090338
ACH-000836,-1.22995278703
ACH-000837,-1.25198029417
ACH-000838,-1.63402345863
ACH-000839,-1.3013158341700002
ACH-000840,-1.5894415923299998
ACH-000841,-1.62723144514
ACH-000843,-1.69340506554
ACH-000846,-1.45977638238
ACH-000847,-1.37083321213
ACH-000848,-1.37355886365
ACH-000849,-1.76660764428
ACH-000851,-1.18981085003
ACH-000855,-1.2537723338200002
ACH-000856,-1.6464395433399999
ACH-000858,-1.3906659569600002
ACH-000859,-1.78894897355
ACH-000861,-1.63606485793
ACH-000862,-1.1914416888400001
ACH-000865,-1.31917982179
ACH-000866,-1.7359158923299998
ACH-000867,-1.5173884473700001
ACH-000869,-1.78082746778
ACH-000872,-1.7311319551299997
ACH-000873,-1.26267248728
ACH-000876,-1.9618810142400003
ACH-000878,-1.30497616541
ACH-000880,-1.2314686644700001
ACH-000881,-1.62873283106
ACH-000882,-1.69279176818
ACH-000884,-1.15917938954
ACH-000885,-1.43985264223
ACH-000887,-1.26304679401
ACH-000888,-1.53371164081
ACH-000889,-1.63267848525
ACH-000890,-1.15194258451
ACH-000896,-1.74264079692
ACH-000898,-1.23258074524
ACH-000900,-1.5333758786200002
ACH-000901,-0.664629446431
ACH-000905,-1.5763096565299999
ACH-000906,-1.73034164349
ACH-000907,-0.999616547929
ACH-000910,-1.44962508894
ACH-000911,-1.39311767833
ACH-000912,-1.16896401359
ACH-000913,-1.56952195556
ACH-000915,-1.0778276822200001
ACH-000916,-1.5254001484200002
ACH-000917,-1.12002225658
ACH-000921,-1.56999656212
ACH-000924,-1.3473324223899998
ACH-000926,-1.4405036468099999
ACH-000928,-1.4991594067700003
ACH-000929,-1.2575930991600002
ACH-000932,-1.5232885934600002
ACH-000935,-1.32038032561
ACH-000936,-1.5062242244400001
ACH-000937,-1.74377409604
ACH-000938,-1.8189524108300001
ACH-000939,-1.15989187575
ACH-000941,-1.4985618101700002
ACH-000943,-1.24256728832
ACH-000946,-1.5316012563699999
ACH-000947,-1.496239359
ACH-000948,-1.4670783195100001
ACH-000950,-1.1947052598899999
ACH-000953,-1.92225332665
ACH-000957,-1.46122407651
ACH-000958,-1.0398780986799998
ACH-000960,-1.94034524065
ACH-000963,-0.43636425912
ACH-000968,-1.51599734502
ACH-000969,-1.30813971194
ACH-000973,-1.13582981508
ACH-000974,-1.4680519597600001
ACH-000975,-1.15568222301
ACH-000976,-1.1175763036700002
ACH-000978,-1.3182350927200002
ACH-000980,-0.853288217674
ACH-000984,-1.16692936287
ACH-000986,-1.34802726413
ACH-000988,-1.10695012218
ACH-000993,-1.1505098626899999
ACH-000994,-1.7282871323400002
ACH-000996,-1.52935221747
ACH-001001,-1.24784722111
ACH-001020,-1.16313904829
ACH-001028,-1.32574528986
ACH-001031,-1.5377097850299999
ACH-001038,-1.62801630938
ACH-001048,-1.48510948386
ACH-001050,-1.47333822897
ACH-001053,-1.4002694478100002
ACH-001054,-1.5768268772999998
ACH-001061,-1.23321920273
ACH-001067,-1.2229304085400001
ACH-001075,-1.8580756373700003
ACH-001096,-1.5234830716299999
ACH-001128,-0.892873589437
ACH-001134,-1.56281907863
ACH-001151,-1.6570112490900002
ACH-001163,-1.3281532407799999
ACH-001164,-1.5495928349099999
ACH-001173,-1.37402548791
ACH-001183,-1.43840875482
ACH-001184,-1.8047289257900003
ACH-001190,-1.1896114794600001
ACH-001192,-1.1878685780299998
ACH-001193,-1.43492617183
ACH-001196,-1.5171361571200002
ACH-001197,-1.6185811005200001
ACH-001205,-1.44962809082
ACH-001211,-1.25110664801
ACH-001212,-1.32146179396
ACH-001228,-1.7578283286400003
ACH-001232,-1.8418521245500001
ACH-001239,-1.74165719969
ACH-001274,-1.4130941135600001
ACH-001275,-1.44406302887
ACH-001277,-1.15779573095
ACH-001278,-1.40470174908
ACH-001280,-2.45968082992
ACH-001283,-0.744878091163
ACH-001289,-1.4888351113299998
ACH-001295,-1.5084733224000002
ACH-001300,-1.75821548078
ACH-001301,-1.3435853502500001
ACH-001302,-1.81950775843
ACH-001303,-1.35912605434
ACH-001306,-1.0663232191399998
ACH-001318,-1.6402393446
ACH-001322,-1.3732141446000001
ACH-001328,-1.3519601854299999
ACH-001332,-1.45601809417
ACH-001333,-0.984102425878
ACH-001336,-1.7778665463799999
ACH-001340,-1.5985644783500002
ACH-001346,-1.8092651739200003
ACH-001353,-1.30713833521
ACH-001354,-2.1462669076900003
ACH-001367,-1.7598071040799999
ACH-001368,-1.61095415287
ACH-001374,-1.52202053006
ACH-001375,-1.5835113851499998
ACH-001377,-1.4012573678
ACH-001380,-1.36677840692
ACH-001391,-1.7741487876900002
ACH-001407,-1.30014609834
ACH-001408,-1.48357272115
ACH-001413,-1.14451917169
ACH-001430,-1.19326846453
ACH-001431,-1.09665564032
ACH-001450,-1.5786041971399998
ACH-001496,-1.20387696284
ACH-001500,-0.9005476004240001
ACH-001521,-1.86758844278
ACH-001523,-1.8797107897799998
ACH-001532,-1.49783966157
ACH-001536,-1.2506434677399998
ACH-001550,-0.952925485657
ACH-001552,-1.4181263140600002
ACH-001554,-1.4476050045700002
ACH-001645,-1.5801869687999999
ACH-001654,-1.6051694669499998
ACH-001715,-1.7172356289300001
ACH-001735,-1.5394716400200001
ACH-001736,-1.8907849938599999
ACH-001737,-1.5414586790600002
ACH-001740,-1.91286296305
ACH-001745,-1.63275012884
ACH-001750,-1.2049217990899999
ACH-001765,-1.54930356854
ACH-001956,-1.3720623064300002
ACH-001957,-1.6898037229299998
